"Step","PWM_AntEnv_sweep_2 - rewards","PWM_AntEnv_sweep_2 - rewards__MIN","PWM_AntEnv_sweep_2 - rewards__MAX","PWM_AntEnv_sweep_1 - rewards","PWM_AntEnv_sweep_1 - rewards__MIN","PWM_AntEnv_sweep_1 - rewards__MAX","PWM_AntEnv_sweep_0 - rewards","PWM_AntEnv_sweep_0 - rewards__MIN","PWM_AntEnv_sweep_0 - rewards__MAX"
"18227200","5583.77880859375","5583.77880859375","5583.77880859375","5278.87158203125","5278.87158203125","5278.87158203125","5265.14990234375","5265.14990234375","5265.14990234375"
"18329600","5612.6083984375","5612.6083984375","5612.6083984375","5296.18603515625","5296.18603515625","5296.18603515625","5183.439453125","5183.439453125","5183.439453125"
"18432000","5609.5966796875","5609.5966796875","5609.5966796875","5223.5478515625","5223.5478515625","5223.5478515625","5232.03662109375","5232.03662109375","5232.03662109375"
"18534400","5581.12841796875","5581.12841796875","5581.12841796875","5198.794921875","5198.794921875","5198.794921875","5138.48779296875","5138.48779296875","5138.48779296875"
"18636800","5636.66064453125","5636.66064453125","5636.66064453125","5254.69384765625","5254.69384765625","5254.69384765625","5222.59130859375","5222.59130859375","5222.59130859375"
"18739200","5674.93408203125","5674.93408203125","5674.93408203125","5301.087890625","5301.087890625","5301.087890625","5238.97314453125","5238.97314453125","5238.97314453125"
"18841600","5585.845703125","5585.845703125","5585.845703125","5306.9599609375","5306.9599609375","5306.9599609375","5274.00537109375","5274.00537109375","5274.00537109375"
"18944000","5648.9228515625","5648.9228515625","5648.9228515625","5317.5029296875","5317.5029296875","5317.5029296875","5286.1240234375","5286.1240234375","5286.1240234375"
"19046400","5597.3310546875","5597.3310546875","5597.3310546875","5303.00927734375","5303.00927734375","5303.00927734375","5231.5966796875","5231.5966796875","5231.5966796875"
"19148800","5609.31005859375","5609.31005859375","5609.31005859375","5325.921875","5325.921875","5325.921875","5221.21435546875","5221.21435546875","5221.21435546875"
"19251200","5652.65673828125","5652.65673828125","5652.65673828125","5313.591796875","5313.591796875","5313.591796875","5263.58251953125","5263.58251953125","5263.58251953125"
"19353600","5673.1025390625","5673.1025390625","5673.1025390625","5330.91748046875","5330.91748046875","5330.91748046875","5275.9990234375","5275.9990234375","5275.9990234375"
"19456000","5632.74560546875","5632.74560546875","5632.74560546875","5318.6875","5318.6875","5318.6875","5215.27880859375","5215.27880859375","5215.27880859375"
"19558400","5549.7978515625","5549.7978515625","5549.7978515625","5294.798828125","5294.798828125","5294.798828125","5167.81591796875","5167.81591796875","5167.81591796875"
"19660800","5603.54296875","5603.54296875","5603.54296875","5282.70947265625","5282.70947265625","5282.70947265625","5258.58349609375","5258.58349609375","5258.58349609375"
"19763200","5694.173828125","5694.173828125","5694.173828125","5259.16162109375","5259.16162109375","5259.16162109375","5229.912109375","5229.912109375","5229.912109375"
"19865600","5707.18359375","5707.18359375","5707.18359375","5279.92431640625","5279.92431640625","5279.92431640625","5262.97509765625","5262.97509765625","5262.97509765625"
"19968000","5600.994140625","5600.994140625","5600.994140625","5234.5712890625","5234.5712890625","5234.5712890625","5284.0859375","5284.0859375","5284.0859375"
"20070400","5523.7998046875","5523.7998046875","5523.7998046875","5282.0419921875","5282.0419921875","5282.0419921875","5286.26806640625","5286.26806640625","5286.26806640625"
"20172800","5580.97314453125","5580.97314453125","5580.97314453125","5284.90283203125","5284.90283203125","5284.90283203125","5266.36474609375","5266.36474609375","5266.36474609375"
"20275200","5620.7216796875","5620.7216796875","5620.7216796875","5324.90283203125","5324.90283203125","5324.90283203125","5227.29638671875","5227.29638671875","5227.29638671875"
"20377600","5736.52685546875","5736.52685546875","5736.52685546875","5292.82177734375","5292.82177734375","5292.82177734375","5191.82373046875","5191.82373046875","5191.82373046875"
"20480000","5785.8271484375","5785.8271484375","5785.8271484375","5233.01171875","5233.01171875","5233.01171875","5281.3291015625","5281.3291015625","5281.3291015625"
"20582400","5782.1103515625","5782.1103515625","5782.1103515625","5264.82666015625","5264.82666015625","5264.82666015625","5319.98193359375","5319.98193359375","5319.98193359375"
"20684800","5824.89599609375","5824.89599609375","5824.89599609375","5166.2412109375","5166.2412109375","5166.2412109375","5314.8115234375","5314.8115234375","5314.8115234375"
"20787200","5836.7666015625","5836.7666015625","5836.7666015625","5263.978515625","5263.978515625","5263.978515625","5328.701171875","5328.701171875","5328.701171875"
"20889600","5848.5849609375","5848.5849609375","5848.5849609375","5301.275390625","5301.275390625","5301.275390625","5338.3232421875","5338.3232421875","5338.3232421875"
"20992000","5703.4208984375","5703.4208984375","5703.4208984375","5232.50537109375","5232.50537109375","5232.50537109375","5296.91845703125","5296.91845703125","5296.91845703125"
"21094400","5703.33447265625","5703.33447265625","5703.33447265625","5274.02490234375","5274.02490234375","5274.02490234375","5282.54052734375","5282.54052734375","5282.54052734375"
"21196800","5217.80908203125","5217.80908203125","5217.80908203125","5277.4013671875","5277.4013671875","5277.4013671875","5273.42041015625","5273.42041015625","5273.42041015625"
"21299200","4484.83447265625","4484.83447265625","4484.83447265625","5255.4609375","5255.4609375","5255.4609375","5289.0888671875","5289.0888671875","5289.0888671875"
"21401600","4837.29248046875","4837.29248046875","4837.29248046875","5262.546875","5262.546875","5262.546875","5332.53369140625","5332.53369140625","5332.53369140625"
"21504000","5401.5048828125","5401.5048828125","5401.5048828125","5318.61669921875","5318.61669921875","5318.61669921875","5283.1669921875","5283.1669921875","5283.1669921875"
"21606400","5602.4453125","5602.4453125","5602.4453125","5362.4111328125","5362.4111328125","5362.4111328125","5318.12353515625","5318.12353515625","5318.12353515625"
"21708800","5660.4599609375","5660.4599609375","5660.4599609375","5329.39697265625","5329.39697265625","5329.39697265625","5341.9140625","5341.9140625","5341.9140625"
"21811200","5693.5556640625","5693.5556640625","5693.5556640625","5369.63037109375","5369.63037109375","5369.63037109375","5269.072265625","5269.072265625","5269.072265625"
"21913600","5720.375","5720.375","5720.375","5334.072265625","5334.072265625","5334.072265625","5292.66748046875","5292.66748046875","5292.66748046875"
"22016000","5774.08544921875","5774.08544921875","5774.08544921875","5338.2822265625","5338.2822265625","5338.2822265625","5323.685546875","5323.685546875","5323.685546875"
"22118400","5784.80810546875","5784.80810546875","5784.80810546875","5377.4423828125","5377.4423828125","5377.4423828125","5281.34033203125","5281.34033203125","5281.34033203125"
"22220800","5800.66943359375","5800.66943359375","5800.66943359375","5376.9111328125","5376.9111328125","5376.9111328125","5326.8798828125","5326.8798828125","5326.8798828125"
"22323200","5799.0205078125","5799.0205078125","5799.0205078125","5382.15478515625","5382.15478515625","5382.15478515625","5311.84716796875","5311.84716796875","5311.84716796875"
"22425600","5785.11669921875","5785.11669921875","5785.11669921875","5394.05908203125","5394.05908203125","5394.05908203125","5350.50634765625","5350.50634765625","5350.50634765625"
"22528000","5800.28857421875","5800.28857421875","5800.28857421875","5369.35107421875","5369.35107421875","5369.35107421875","5305.31982421875","5305.31982421875","5305.31982421875"
"22630400","5890.765625","5890.765625","5890.765625","5389.44189453125","5389.44189453125","5389.44189453125","5292.087890625","5292.087890625","5292.087890625"
"22732800","5900.76416015625","5900.76416015625","5900.76416015625","5355.2646484375","5355.2646484375","5355.2646484375","5296.64111328125","5296.64111328125","5296.64111328125"
"22835200","5867.5673828125","5867.5673828125","5867.5673828125","5347.2421875","5347.2421875","5347.2421875","5338.9853515625","5338.9853515625","5338.9853515625"
"22937600","5905.79248046875","5905.79248046875","5905.79248046875","5337.56591796875","5337.56591796875","5337.56591796875","5312.6435546875","5312.6435546875","5312.6435546875"
"23040000","5927.533203125","5927.533203125","5927.533203125","5370.3154296875","5370.3154296875","5370.3154296875","5313.57177734375","5313.57177734375","5313.57177734375"
"23142400","5910.2568359375","5910.2568359375","5910.2568359375","5363.26611328125","5363.26611328125","5363.26611328125","5332.015625","5332.015625","5332.015625"
"23244800","5900.3935546875","5900.3935546875","5900.3935546875","5388.23486328125","5388.23486328125","5388.23486328125","5310.1123046875","5310.1123046875","5310.1123046875"
"23347200","5875.9912109375","5875.9912109375","5875.9912109375","5376.4453125","5376.4453125","5376.4453125","5324.6240234375","5324.6240234375","5324.6240234375"
"23449600","5788.39794921875","5788.39794921875","5788.39794921875","5354.08984375","5354.08984375","5354.08984375","5310.15966796875","5310.15966796875","5310.15966796875"
"23552000","5860.326171875","5860.326171875","5860.326171875","5398.513671875","5398.513671875","5398.513671875","5297.53173828125","5297.53173828125","5297.53173828125"
"23654400","5895.330078125","5895.330078125","5895.330078125","5414.3994140625","5414.3994140625","5414.3994140625","5328.66259765625","5328.66259765625","5328.66259765625"
"23756800","5954.6591796875","5954.6591796875","5954.6591796875","5394.17431640625","5394.17431640625","5394.17431640625","5328.65625","5328.65625","5328.65625"
"23859200","5948.591796875","5948.591796875","5948.591796875","5414.173828125","5414.173828125","5414.173828125","5372.0986328125","5372.0986328125","5372.0986328125"
"23961600","5959.92919921875","5959.92919921875","5959.92919921875","5369.619140625","5369.619140625","5369.619140625","5400.56103515625","5400.56103515625","5400.56103515625"
"24064000","5838.2177734375","5838.2177734375","5838.2177734375","5382.779296875","5382.779296875","5382.779296875","5319.63427734375","5319.63427734375","5319.63427734375"
"24166400","5920.2412109375","5920.2412109375","5920.2412109375","5384.90625","5384.90625","5384.90625","5384.8359375","5384.8359375","5384.8359375"
"24268800","5880.60107421875","5880.60107421875","5880.60107421875","5349.98193359375","5349.98193359375","5349.98193359375","5368.736328125","5368.736328125","5368.736328125"
"24371200","5914.77001953125","5914.77001953125","5914.77001953125","5338.1630859375","5338.1630859375","5338.1630859375","5331.82568359375","5331.82568359375","5331.82568359375"
"24473600","5940.3447265625","5940.3447265625","5940.3447265625","5314.2431640625","5314.2431640625","5314.2431640625","5320.19189453125","5320.19189453125","5320.19189453125"
"24576000","5996.39599609375","5996.39599609375","5996.39599609375","5371.48681640625","5371.48681640625","5371.48681640625","5313.78857421875","5313.78857421875","5313.78857421875"
"24678400","6005.62548828125","6005.62548828125","6005.62548828125","5350.12353515625","5350.12353515625","5350.12353515625","5376.83740234375","5376.83740234375","5376.83740234375"
"24780800","5997.72509765625","5997.72509765625","5997.72509765625","5378.560546875","5378.560546875","5378.560546875","5403.6083984375","5403.6083984375","5403.6083984375"
"24883200","6023.16650390625","6023.16650390625","6023.16650390625","5417.8603515625","5417.8603515625","5417.8603515625","5413.93603515625","5413.93603515625","5413.93603515625"
"24985600","6049.38916015625","6049.38916015625","6049.38916015625","5415.3818359375","5415.3818359375","5415.3818359375","5391.02880859375","5391.02880859375","5391.02880859375"
"25088000","5977.65478515625","5977.65478515625","5977.65478515625","5364.58984375","5364.58984375","5364.58984375","5421.29736328125","5421.29736328125","5421.29736328125"
"25190400","6007.66552734375","6007.66552734375","6007.66552734375","5414.556640625","5414.556640625","5414.556640625","5331.91748046875","5331.91748046875","5331.91748046875"
"25292800","6029.8046875","6029.8046875","6029.8046875","5398.18359375","5398.18359375","5398.18359375","5404.1162109375","5404.1162109375","5404.1162109375"
"25395200","6049.54541015625","6049.54541015625","6049.54541015625","5422.69677734375","5422.69677734375","5422.69677734375","5429.5986328125","5429.5986328125","5429.5986328125"
"25497600","6086.03466796875","6086.03466796875","6086.03466796875","5400.68505859375","5400.68505859375","5400.68505859375","5441.962890625","5441.962890625","5441.962890625"
"25600000","6091.57275390625","6091.57275390625","6091.57275390625","5441.3134765625","5441.3134765625","5441.3134765625","5453.3671875","5453.3671875","5453.3671875"
"25702400","6096.4697265625","6096.4697265625","6096.4697265625","5432.12939453125","5432.12939453125","5432.12939453125","5460.2548828125","5460.2548828125","5460.2548828125"
"25804800","6127.21630859375","6127.21630859375","6127.21630859375","5455.1201171875","5455.1201171875","5455.1201171875","5455.5556640625","5455.5556640625","5455.5556640625"
"25907200","6129.23193359375","6129.23193359375","6129.23193359375","5460.39111328125","5460.39111328125","5460.39111328125","5435.4921875","5435.4921875","5435.4921875"
"26009600","6043.4736328125","6043.4736328125","6043.4736328125","5466.24755859375","5466.24755859375","5466.24755859375","5430.384765625","5430.384765625","5430.384765625"
"26112000","6094.07177734375","6094.07177734375","6094.07177734375","5473.3603515625","5473.3603515625","5473.3603515625","5346.60302734375","5346.60302734375","5346.60302734375"
"26214400","6126.55224609375","6126.55224609375","6126.55224609375","5434.85986328125","5434.85986328125","5434.85986328125","5421.60693359375","5421.60693359375","5421.60693359375"
"26316800","6140.3037109375","6140.3037109375","6140.3037109375","5452.166015625","5452.166015625","5452.166015625","5452.75732421875","5452.75732421875","5452.75732421875"
"26419200","6081.654296875","6081.654296875","6081.654296875","5458.45166015625","5458.45166015625","5458.45166015625","5463.7109375","5463.7109375","5463.7109375"
"26521600","6124.5673828125","6124.5673828125","6124.5673828125","5427.060546875","5427.060546875","5427.060546875","5419.3203125","5419.3203125","5419.3203125"
"26624000","6127.41259765625","6127.41259765625","6127.41259765625","5456.517578125","5456.517578125","5456.517578125","5459.06494140625","5459.06494140625","5459.06494140625"
"26726400","6155.16845703125","6155.16845703125","6155.16845703125","5468.18359375","5468.18359375","5468.18359375","5474.9609375","5474.9609375","5474.9609375"
"26828800","6175.27197265625","6175.27197265625","6175.27197265625","5476.13916015625","5476.13916015625","5476.13916015625","5475.02490234375","5475.02490234375","5475.02490234375"
"26931200","6136.681640625","6136.681640625","6136.681640625","5482.55029296875","5482.55029296875","5482.55029296875","5429.1552734375","5429.1552734375","5429.1552734375"
"27033600","6173.5322265625","6173.5322265625","6173.5322265625","5491.375","5491.375","5491.375","5468.97607421875","5468.97607421875","5468.97607421875"
"27136000","6207.9208984375","6207.9208984375","6207.9208984375","5446.5107421875","5446.5107421875","5446.5107421875","5487.25927734375","5487.25927734375","5487.25927734375"
"27238400","6192.23779296875","6192.23779296875","6192.23779296875","5474.87744140625","5474.87744140625","5474.87744140625","5444.13818359375","5444.13818359375","5444.13818359375"
"27340800","6189.18603515625","6189.18603515625","6189.18603515625","5479.14501953125","5479.14501953125","5479.14501953125","5480.25244140625","5480.25244140625","5480.25244140625"
"27443200","6211.55859375","6211.55859375","6211.55859375","5486.13916015625","5486.13916015625","5486.13916015625","5491.8154296875","5491.8154296875","5491.8154296875"
"27545600","6205.13623046875","6205.13623046875","6205.13623046875","5465.013671875","5465.013671875","5465.013671875","5452.263671875","5452.263671875","5452.263671875"
"27648000","6221.734375","6221.734375","6221.734375","5478.4384765625","5478.4384765625","5478.4384765625","5498.81787109375","5498.81787109375","5498.81787109375"
"27750400","6211.62060546875","6211.62060546875","6211.62060546875","5482.931640625","5482.931640625","5482.931640625","5482.3134765625","5482.3134765625","5482.3134765625"
"27852800","6224.6337890625","6224.6337890625","6224.6337890625","5481.5859375","5481.5859375","5481.5859375","5509.60302734375","5509.60302734375","5509.60302734375"
"27955200","6191.984375","6191.984375","6191.984375","5486.01904296875","5486.01904296875","5486.01904296875","5491.23974609375","5491.23974609375","5491.23974609375"
"28057600","6212.08447265625","6212.08447265625","6212.08447265625","5487.78564453125","5487.78564453125","5487.78564453125","5427.38623046875","5427.38623046875","5427.38623046875"
"28160000","6230.890625","6230.890625","6230.890625","5458.77099609375","5458.77099609375","5458.77099609375","5452.091796875","5452.091796875","5452.091796875"
"28262400","6223.15234375","6223.15234375","6223.15234375","5481.3427734375","5481.3427734375","5481.3427734375","5474.26318359375","5474.26318359375","5474.26318359375"
"28364800","6231.1875","6231.1875","6231.1875","5449.525390625","5449.525390625","5449.525390625","5505.13037109375","5505.13037109375","5505.13037109375"
"28467200","6193.72607421875","6193.72607421875","6193.72607421875","5477.921875","5477.921875","5477.921875","5444.47119140625","5444.47119140625","5444.47119140625"
"28569600","6202.22314453125","6202.22314453125","6202.22314453125","5466.013671875","5466.013671875","5466.013671875","5497.74072265625","5497.74072265625","5497.74072265625"
"28672000","6216.77685546875","6216.77685546875","6216.77685546875","5490.3271484375","5490.3271484375","5490.3271484375","5499.71875","5499.71875","5499.71875"
"28774400","6233.580078125","6233.580078125","6233.580078125","5498.62939453125","5498.62939453125","5498.62939453125","5467.01123046875","5467.01123046875","5467.01123046875"
"28876800","6216.27685546875","6216.27685546875","6216.27685546875","5453.96484375","5453.96484375","5453.96484375","5502.22119140625","5502.22119140625","5502.22119140625"
"28979200","6242.02099609375","6242.02099609375","6242.02099609375","5449.4169921875","5449.4169921875","5449.4169921875","5516.68994140625","5516.68994140625","5516.68994140625"
"29081600","6268.19775390625","6268.19775390625","6268.19775390625","5423.3427734375","5423.3427734375","5423.3427734375","5476.27783203125","5476.27783203125","5476.27783203125"
"29184000","6268.75634765625","6268.75634765625","6268.75634765625","5475.5068359375","5475.5068359375","5475.5068359375","5510.98876953125","5510.98876953125","5510.98876953125"
"29286400","6253.23291015625","6253.23291015625","6253.23291015625","5495.1171875","5495.1171875","5495.1171875","5526.97412109375","5526.97412109375","5526.97412109375"
"29388800","6190.56005859375","6190.56005859375","6190.56005859375","5505.220703125","5505.220703125","5505.220703125","5532.5107421875","5532.5107421875","5532.5107421875"
"29491200","6228.22314453125","6228.22314453125","6228.22314453125","5506.18359375","5506.18359375","5506.18359375","5536.63037109375","5536.63037109375","5536.63037109375"
"29593600","6278.1142578125","6278.1142578125","6278.1142578125","5512.60693359375","5512.60693359375","5512.60693359375","5538.60302734375","5538.60302734375","5538.60302734375"
"29696000","6302.91357421875","6302.91357421875","6302.91357421875","5479.7900390625","5479.7900390625","5479.7900390625","5535.89794921875","5535.89794921875","5535.89794921875"
"29798400","6283.58935546875","6283.58935546875","6283.58935546875","5499.97119140625","5499.97119140625","5499.97119140625","5510.03564453125","5510.03564453125","5510.03564453125"
"29900800","6291.79052734375","6291.79052734375","6291.79052734375","5511.361328125","5511.361328125","5511.361328125","5531.44189453125","5531.44189453125","5531.44189453125"
"30003200","6298.21337890625","6298.21337890625","6298.21337890625","5513.603515625","5513.603515625","5513.603515625","5529.01318359375","5529.01318359375","5529.01318359375"
"30105600","6309.65380859375","6309.65380859375","6309.65380859375","5517.99072265625","5517.99072265625","5517.99072265625","5541.23095703125","5541.23095703125","5541.23095703125"
"30208000","6306.95947265625","6306.95947265625","6306.95947265625","5514.556640625","5514.556640625","5514.556640625","5542.86572265625","5542.86572265625","5542.86572265625"
"30310400","6306.93505859375","6306.93505859375","6306.93505859375","5481.3779296875","5481.3779296875","5481.3779296875","5544.54345703125","5544.54345703125","5544.54345703125"
"30412800","6282.0341796875","6282.0341796875","6282.0341796875","5502.24365234375","5502.24365234375","5502.24365234375","5548.1728515625","5548.1728515625","5548.1728515625"
"30515200","6317.84130859375","6317.84130859375","6317.84130859375","5491.95166015625","5491.95166015625","5491.95166015625","5548.591796875","5548.591796875","5548.591796875"
"30617600","6271.8115234375","6271.8115234375","6271.8115234375","5511.0830078125","5511.0830078125","5511.0830078125","5484.25927734375","5484.25927734375","5484.25927734375"
"30720000","6334.9267578125","6334.9267578125","6334.9267578125","5518.41259765625","5518.41259765625","5518.41259765625","5526.42041015625","5526.42041015625","5526.42041015625"
