Step,TDMPC_AntEnv_4 - train/episode_reward,TDMPC_AntEnv_4 - train/episode_reward__MIN,TDMPC_AntEnv_4 - train/episode_reward__MAX,TDMPC_AntEnv_3 - train/episode_reward,TDMPC_AntEnv_3 - train/episode_reward__MIN,TDMPC_AntEnv_3 - train/episode_reward__MAX,TDMPC_AntEnv_2 - train/episode_reward,TDMPC_AntEnv_2 - train/episode_reward__MIN,TDMPC_AntEnv_2 - train/episode_reward__MAX,TDMPC_AntEnv_1 - train/episode_reward,TDMPC_AntEnv_1 - train/episode_reward__MIN,TDMPC_AntEnv_1 - train/episode_reward__MAX,TDMPC_AntEnv_0 - train/episode_reward,TDMPC_AntEnv_0 - train/episode_reward__MIN,TDMPC_AntEnv_0 - train/episode_reward__MAX
3892173,,,,,,,4649.777927004393,4649.777927004393,4649.777927004393,,,,,,
3892211,,,,,,,,,,,,,4405.575318944277,4405.575318944277,4405.575318944277
3892326,1188.8817440872842,1188.8817440872842,1188.8817440872842,,,,,,,,,,,,
3892429,1802.0053079021673,1802.0053079021673,1802.0053079021673,,,,,,,,,,,,
3892467,,,,,,,,,,,,,4154.1674459358,4154.1674459358,4154.1674459358
3892480,252.5583818820308,252.5583818820308,252.5583818820308,,,,,,,,,,,,
3892531,256.7910670195456,256.7910670195456,256.7910670195456,,,,,,,,,,,,
3892544,252.1446570795458,252.1446570795458,252.1446570795458,,,,,,,,,,,,
3892877,,,,1499.0103340078322,1499.0103340078322,1499.0103340078322,,,,,,,,,
3893069,,,,3516.30552868209,3516.30552868209,3516.30552868209,,,,,,,,,
3893094,909.2536774579106,909.2536774579106,909.2536774579106,,,,,,,,,,,,
3893235,2826.392255921231,2826.392255921231,2826.392255921231,,,,,,,,,,,,
3893274,,,,3588.1007806736143,3588.1007806736143,3588.1007806736143,,,,,,,,,
3893286,269.3666899169638,269.3666899169638,269.3666899169638,,,,,,,,,,,,
3893325,,,,,,,4665.266121194005,4665.266121194005,4665.266121194005,,,,,,
3893350,,,,,,,,,,,,,4192.432897899513,4192.432897899513,4192.432897899513
3893376,261.3375476824135,261.3375476824135,261.3375476824135,,,,,,,,,,,,
3893478,4040.134615373029,4040.134615373029,4040.134615373029,,,,,,,,,,,,
3893632,263.64363527311707,263.64363527311707,263.64363527311707,,,,,,,,,,,,
3893798,584.7264390477169,584.7264390477169,584.7264390477169,,,,,,,,,,,,
3893850,260.50348339238496,260.50348339238496,260.50348339238496,,,,,,,,,,,,
3893862,260.35641732445544,260.35641732445544,260.35641732445544,,,,,,,,,,,,
3894029,257.9100386649732,257.9100386649732,257.9100386649732,,,,,,,,,,,,
3894080,,,,,,,,,,,,,4017.314963106077,4017.314963106077,4017.314963106077
3894298,260.9547603651737,260.9547603651737,260.9547603651737,,,,,,,,,,,,
3894387,262.678461890628,262.678461890628,262.678461890628,,,,,,,,,,,,
3894541,,,,3398.1627053319758,3398.1627053319758,3398.1627053319758,,,,,,,,,
3894554,,,,,,,4662.782607037484,4662.782607037484,4662.782607037484,,,,,,
3894566,264.34660816926134,264.34660816926134,264.34660816926134,,,,,,,,,,,,
3894630,256.74736123890506,256.74736123890506,256.74736123890506,,,,,,,,,,,,
3894950,645.9598475543984,645.9598475543984,645.9598475543984,,,,,,,,,,,,
3894963,730.0239326095158,730.0239326095158,730.0239326095158,,,,,,,,,,,,
3895117,523.8024036509612,523.8024036509612,523.8024036509612,,,,,,,,,,,,
3895130,263.0797455420161,263.0797455420161,263.0797455420161,,,,,,,,,,,,
3895258,,,,,,,,,,3672.0777295229145,3672.0777295229145,3672.0777295229145,,,
3895360,,,,,,,,,,,,,3905.934203494048,3905.934203494048,3905.934203494048
3895450,,,,,,,,,,,,,4255.360013402681,4255.360013402681,4255.360013402681
3895526,261.70193811844257,261.70193811844257,261.70193811844257,,,,,,,,,,,,
3895539,260.83788634799845,260.83788634799845,260.83788634799845,,,,,,,,,,,,
3895808,1255.1277995738922,1255.1277995738922,1255.1277995738922,,,,,,,,,,,,
3895859,259.2750564734919,259.2750564734919,259.2750564734919,,,,,,,,,,,,
3895923,264.9624211001425,264.9624211001425,264.9624211001425,,,,,,,,,,,,
3896218,261.109954565294,261.109954565294,261.109954565294,,,,,,,,,,,,
3896230,260.87745644475217,260.87745644475217,260.87745644475217,,,,,,,,,,,,
3896269,263.8837907979653,263.8837907979653,263.8837907979653,,,,,,,,,,,,
3896294,,,,,,,,,,,,,4101.383952971002,4101.383952971002,4101.383952971002
3896307,,,,,,,,,,3671.9772433483854,3671.9772433483854,3671.9772433483854,,,
3896410,,,,3448.8744888038937,3448.8744888038937,3448.8744888038937,,,,,,,,,
3896499,,,,3458.4494686344015,3458.4494686344015,3458.4494686344015,,,,,,,,,
3896563,262.61995704034894,262.61995704034894,262.61995704034894,,,,,,,,,,,,
3896602,,,,,,,,,,3474.6123677485425,3474.6123677485425,3474.6123677485425,,,
3896653,729.2186891317848,729.2186891317848,729.2186891317848,,,,,,,,,,,,
3896858,262.91431639271275,262.91431639271275,262.91431639271275,,,,,,,,,,,,
3896870,,,,,,,,,,,,,4197.766506458816,4197.766506458816,4197.766506458816
3897216,,,,,,,,,,,,,4076.7194159768246,4076.7194159768246,4076.7194159768246
3897523,,,,3545.9460071354574,3545.9460071354574,3545.9460071354574,,,,,,,,,
3897613,264.0621513641587,264.0621513641587,264.0621513641587,,,,,,,,,,,,
3897715,265.0136341853894,265.0136341853894,265.0136341853894,,,,,,,,,,,,
3897779,,,,3287.4900384238563,3287.4900384238563,3287.4900384238563,,,,,,,,,
3897792,260.1822820483096,260.1822820483096,260.1822820483096,,,,,,,,,,,,
3897843,262.1916033094817,262.1916033094817,262.1916033094817,,,,,,,,,,,,
3897894,262.319164927099,262.319164927099,262.319164927099,,,,,,,,,,,,
3897933,260.8279750188375,260.8279750188375,260.8279750188375,,,,,,,,,,,,
3897946,,,,,,,,,,,,,4202.483589920146,4202.483589920146,4202.483589920146
3898278,,,,,,,4649.688452563154,4649.688452563154,4649.688452563154,,,,,,
3898291,259.3854073387306,259.3854073387306,259.3854073387306,,,,,,,,,,,,
3898509,260.8560170520511,260.8560170520511,260.8560170520511,,,,,,,,,,,,
3898586,261.7640943404448,261.7640943404448,261.7640943404448,,,,,,,,,,,,
3898598,262.47976592815496,262.47976592815496,262.47976592815496,,,,,,,,,,,,
3898675,,,,3498.8741427313194,3498.8741427313194,3498.8741427313194,,,,,,,,,
3898778,,,,,,,,,,,,,4055.380519046202,4055.380519046202,4055.380519046202
3898829,,,,,,,,,,,,,4070.00676840796,4070.00676840796,4070.00676840796
3899136,260.3965866478919,260.3965866478919,260.3965866478919,,,,,,,,,,,,
3899149,,,,,,,4723.697011272101,4723.697011272101,4723.697011272101,,,,,,
3899226,261.1500485824675,261.1500485824675,261.1500485824675,,,,,,,3493.1428407119843,3493.1428407119843,3493.1428407119843,,,
3899405,264.49452342335144,264.49452342335144,264.49452342335144,,,,,,,,,,,,
3899712,265.3308939398946,265.3308939398946,265.3308939398946,,,,,,,,,,,,
3899725,262.0738806673752,262.0738806673752,262.0738806673752,,,,,,,,,,,,
3899840,,,,,,,4724.993053002766,4724.993053002766,4724.993053002766,,,,,,
3899853,264.8637786828834,264.8637786828834,264.8637786828834,,,,,,,,,,,,
3899891,,,,,,,,,,,,,4247.484565398157,4247.484565398157,4247.484565398157
3899917,,,,,,,,,,2430.680638978665,2430.680638978665,2430.680638978665,,,
3899955,261.6523320660089,261.6523320660089,261.6523320660089,,,,,,,,,,,,
3899968,263.15630130691727,263.15630130691727,263.15630130691727,,,,,,,,,,,,
3900109,263.5070951938218,263.5070951938218,263.5070951938218,,,,,,,,,,4189.335510110814,4189.335510110814,4189.335510110814
3900250,260.75728406973985,260.75728406973985,260.75728406973985,,,,,,,,,,,,
3900288,,,,,,,4574.20910258433,4574.20910258433,4574.20910258433,,,,4141.590694381205,4141.590694381205,4141.590694381205
3900416,,,,,,,,,,3665.836572649213,3665.836572649213,3665.836572649213,,,
3900467,262.54383092210367,262.54383092210367,262.54383092210367,,,,,,,,,,,,
3900595,263.38520632145935,263.38520632145935,263.38520632145935,,,,,,,,,,,,
3900646,260.4365350289204,260.4365350289204,260.4365350289204,,,,,,,,,,,,
3900813,269.8010541965866,269.8010541965866,269.8010541965866,,,,,,,,,,,,
3900826,263.99695230102043,263.99695230102043,263.99695230102043,,,,,,,,,,,,
3900838,267.33791189837405,267.33791189837405,267.33791189837405,,,,,,,,,,,,
3900890,264.5546802115481,264.5546802115481,264.5546802115481,,,,,,,,,,,,
3900954,262.0871223528471,262.0871223528471,262.0871223528471,,,,,,,,,,,,
3900992,260.64159437085505,260.64159437085505,260.64159437085505,,,,,,,,,,,,
3901018,267.24479914643143,267.24479914643143,267.24479914643143,,,,,,,,,,,,
3901120,263.8266110997421,263.8266110997421,263.8266110997421,,,,,,,3514.4142804723006,3514.4142804723006,3514.4142804723006,,,
3901210,269.2357431519298,269.2357431519298,269.2357431519298,,,,,,,,,,,,
3901274,269.7334868069007,269.7334868069007,269.7334868069007,,,,,,,,,,,,
3901363,,,,3028.09063597945,3028.09063597945,3028.09063597945,,,,,,,,,
3901517,271.60227657655923,271.60227657655923,271.60227657655923,,,,,,,,,,,,
3901530,278.6122043745965,278.6122043745965,278.6122043745965,,,,,,,,,,,,
3901606,,,,3547.1317375803487,3547.1317375803487,3547.1317375803487,,,,,,,,,
3901632,279.0196980627121,279.0196980627121,279.0196980627121,,,,,,,,,,,,
3901658,,,,3331.526814428865,3331.526814428865,3331.526814428865,,,,,,,,,
3901734,280.02784635287844,280.02784635287844,280.02784635287844,,,,,,,,,,,,
3901760,271.5170221977907,271.5170221977907,271.5170221977907,,,,,,,,,,,,
3901773,276.63972389109165,276.63972389109165,276.63972389109165,,,,,,,,,,,,
3901798,278.5680362411309,278.5680362411309,278.5680362411309,,,,,,,,,,,,
3901901,267.5535385325764,267.5535385325764,267.5535385325764,,,,,,,,,,,,
3902054,271.52110793217616,271.52110793217616,271.52110793217616,,,,,,,,,,,,
3902144,267.30966884788927,267.30966884788927,267.30966884788927,,,,,,,,,,,,
3902221,267.93808495769406,267.93808495769406,267.93808495769406,,,,,,,,,,,,
3902310,269.7620653375185,269.7620653375185,269.7620653375185,,,,,,,,,,,,
3902323,,,,,,,4499.15088031207,4499.15088031207,4499.15088031207,,,,,,
3902400,,,,,,,,,,3361.5950007675774,3361.5950007675774,3361.5950007675774,,,
3902438,280.6116386181049,280.6116386181049,280.6116386181049,,,,,,,,,,,,
3902477,,,,,,,,,,3663.5638080848435,3663.5638080848435,3663.5638080848435,,,
3902554,,,,,,,,,,3666.7781922122263,3666.7781922122263,3666.7781922122263,,,
3902746,283.8087193754981,283.8087193754981,283.8087193754981,,,,,,,,,,,,
3902835,282.03059938300794,282.03059938300794,282.03059938300794,,,,,,,,,,,,
3903219,296.4171865743558,296.4171865743558,296.4171865743558,,,,,,,,,,,,
3903258,277.52616298689503,277.52616298689503,277.52616298689503,,,,,,,,,,,,
3903334,,,,,,,,,,3440.286880427266,3440.286880427266,3440.286880427266,,,
3903437,276.8178996864852,276.8178996864852,276.8178996864852,,,,,,,,,,,,
3903488,270.9442215274912,270.9442215274912,270.9442215274912,,,,,,,,,,,,
3903552,273.82766922298947,273.82766922298947,273.82766922298947,,,,,,,,,,,,
3903565,,,,,,,4637.936409124298,4637.936409124298,4637.936409124298,,,,,,
3903578,,,,,,,,,,,,,4156.5231077048065,4156.5231077048065,4156.5231077048065
3903603,,,,,,,,,,3548.0734293321893,3548.0734293321893,3548.0734293321893,,,
3903616,,,,,,,,,,3616.535616193947,3616.535616193947,3616.535616193947,,,
3903642,553.5734256142989,553.5734256142989,553.5734256142989,,,,,,,,,,,,
3903706,277.129019153303,277.129019153303,277.129019153303,,,,,,,,,,,,
3903859,276.61093562931876,276.61093562931876,276.61093562931876,,,,,,,,,,,,
3904013,457.72716759605726,457.72716759605726,457.72716759605726,,,,,,,,,,,,
3904230,272.1265759849149,272.1265759849149,272.1265759849149,,,,,,,,,,,,
3904307,299.98924883910445,299.98924883910445,299.98924883910445,,,,,,,,,,,,
3904371,,,,3310.603199616878,3310.603199616878,3310.603199616878,,,,,,,,,
3904397,553.5216853067611,553.5216853067611,553.5216853067611,,,,4693.806353275511,4693.806353275511,4693.806353275511,,,,,,
3904435,,,,,,,,,,3630.317612402894,3630.317612402894,3630.317612402894,,,
3904474,289.1543796479528,289.1543796479528,289.1543796479528,,,,,,,,,,,,
3904550,,,,,,,4738.82694706391,4738.82694706391,4738.82694706391,,,,,,
3904666,483.1413372948086,483.1413372948086,483.1413372948086,,,,,,,,,,,,
3904691,271.44178862189864,271.44178862189864,271.44178862189864,,,,,,,,,,,,
3904730,268.7578916518695,268.7578916518695,268.7578916518695,,,,,,,,,,,,
3904858,,,,,,,4544.595128104692,4544.595128104692,4544.595128104692,,,,,,
3904896,266.156451318989,266.156451318989,266.156451318989,,,,,,,,,,,,
3905114,358.9942714204931,358.9942714204931,358.9942714204931,,,,,,,,,,,,
3905126,267.60093231179206,267.60093231179206,267.60093231179206,,,,,,,,,,,,
3905446,274.2747013573879,274.2747013573879,274.2747013573879,,,,,,,,,,,,
3905690,282.60372095230025,282.60372095230025,282.60372095230025,,,,,,,,,,,,
3905933,,,,,,,,,,3612.28133521274,3612.28133521274,3612.28133521274,,,
3905946,,,,,,,,,,,,,4130.082633402622,4130.082633402622,4130.082633402622
3905971,291.1816916022714,291.1816916022714,291.1816916022714,,,,,,,,,,,,
3906138,274.0298380892736,274.0298380892736,274.0298380892736,,,,,,,,,,,,
3906176,280.20031123643196,280.20031123643196,280.20031123643196,,,,,,,,,,,,
3906227,275.41558037358055,275.41558037358055,275.41558037358055,,,,,,,,,,,,
3906240,277.88297048240884,277.88297048240884,277.88297048240884,,,,,,,,,,,,
3906278,268.04681750041686,268.04681750041686,268.04681750041686,,,,,,,,,,,,
3906547,263.51185012633493,263.51185012633493,263.51185012633493,,,,,,,,,,,,
3906573,,,,,,,4634.385597046687,4634.385597046687,4634.385597046687,,,,,,
3906598,284.71232400854234,284.71232400854234,284.71232400854234,,,,,,,,,,,,
3906778,277.98364630731203,277.98364630731203,277.98364630731203,,,,,,,,,,,,
3906829,888.2386493311794,888.2386493311794,888.2386493311794,,,,,,,,,,,,
3906970,568.9384155386406,568.9384155386406,568.9384155386406,,,,,,,,,,,,
3907123,269.5501804948809,269.5501804948809,269.5501804948809,,,,,,,,,,,,
3907251,,,,,,,,,,3562.3157006391098,3562.3157006391098,3562.3157006391098,,,
3907277,266.06640831385585,266.06640831385585,266.06640831385585,,,,,,,,,,4214.682184375868,4214.682184375868,4214.682184375868
3907456,267.4783098362584,267.4783098362584,267.4783098362584,,,,,,,,,,,,
3907546,273.4374220520203,273.4374220520203,273.4374220520203,,,,,,,,,,,,
3907571,266.4601748622646,266.4601748622646,266.4601748622646,,,,,,,,,,,,
3907750,293.2638953849113,293.2638953849113,293.2638953849113,,,,,,,,,,,,
3907776,,,,,,,,,,,,,4145.352493684658,4145.352493684658,4145.352493684658
3907802,285.10042044509714,285.10042044509714,285.10042044509714,,,,,,,,,,,,
3907814,,,,,,,,,,3361.7644162362985,3361.7644162362985,3361.7644162362985,,,
3908019,271.57641083731426,271.57641083731426,271.57641083731426,,,,,,,,,,,,
3908032,,,,,,,,,,3625.4236532410646,3625.4236532410646,3625.4236532410646,,,
3908058,,,,3330.4439455715724,3330.4439455715724,3330.4439455715724,,,,,,,,,
3908070,775.7504927848929,775.7504927848929,775.7504927848929,,,,,,,,,,,,
3908147,,,,,,,,,,,,,4193.252108357588,4193.252108357588,4193.252108357588
3908198,268.00515825645573,268.00515825645573,268.00515825645573,,,,,,,,,,,,
3908493,461.4096211191904,461.4096211191904,461.4096211191904,,,,,,,,,,,,
3908659,,,,,,,,,,,,,4203.053952145988,4203.053952145988,4203.053952145988
3908685,269.64627359026485,269.64627359026485,269.64627359026485,,,,,,,,,,,,
3908749,980.0278253812221,980.0278253812221,980.0278253812221,,,,,,,,,,,,
3908838,,,,3485.418295934386,3485.418295934386,3485.418295934386,,,,,,,,,
3908877,280.8144046101092,280.8144046101092,280.8144046101092,,,,,,,,,,,,
3908915,,,,,,,,,,,,,4151.881243876653,4151.881243876653,4151.881243876653
3909094,,,,,,,,,,,,,4228.5052959727855,4228.5052959727855,4228.5052959727855
3909261,,,,3568.7465355689183,3568.7465355689183,3568.7465355689183,,,,,,,,,
3909363,277.6537068667114,277.6537068667114,277.6537068667114,,,,,,,,,,,,
3909402,903.974070913528,903.974070913528,903.974070913528,,,,,,,,,,,,
3909440,279.855390007952,279.855390007952,279.855390007952,,,,,,,,,,,,
3909491,591.826941951497,591.826941951497,591.826941951497,,,,,,,,,,,,
3909542,270.70448831032536,270.70448831032536,270.70448831032536,,,,,,,,,,,,
3909581,269.1609264233041,269.1609264233041,269.1609264233041,,,,,,,,,,,,
3909619,1398.1833816871617,1398.1833816871617,1398.1833816871617,,,,,,,,,,,,
3909875,820.7104489200134,820.7104489200134,820.7104489200134,,,,,,,,,,,,
3909914,272.9160973906581,272.9160973906581,272.9160973906581,,,,,,,,,,,,
3909965,284.85428980661527,284.85428980661527,284.85428980661527,,,,,,,,,,,,
3910003,287.97658332730884,287.97658332730884,287.97658332730884,,,,,,,,,,,,
3910246,293.9266737840375,293.9266737840375,293.9266737840375,,,,,,,,,,,,
3910259,,,,,,,1195.3407802014597,1195.3407802014597,1195.3407802014597,,,,,,
3910490,,,,,,,,,,3629.039173117905,3629.039173117905,3629.039173117905,,,
3910605,318.253313104663,318.253313104663,318.253313104663,3571.970842401538,3571.970842401538,3571.970842401538,,,,,,,,,
3910669,289.16297158507336,289.16297158507336,289.16297158507336,,,,,,,,,,,,
3910694,338.8311520991751,338.8311520991751,338.8311520991751,3452.451124328179,3452.451124328179,3452.451124328179,,,,,,,,,
3910835,,,,,,,,,,,,,4421.125713533687,4421.125713533687,4421.125713533687
3910874,,,,,,,,,,,,,4143.938486332945,4143.938486332945,4143.938486332945
3911014,571.0265582044685,571.0265582044685,571.0265582044685,,,,,,,,,,,,
3911040,723.7546142068516,723.7546142068516,723.7546142068516,,,,,,,,,,,,
3911194,,,,3557.256443402594,3557.256443402594,3557.256443402594,,,,,,,,,
3911219,269.78148884589484,269.78148884589484,269.78148884589484,,,,,,,,,,,,
3911232,408.3557744015005,408.3557744015005,408.3557744015005,,,,,,,,,,,,
3911347,,,,,,,,,,3713.365416097243,3713.365416097243,3713.365416097243,4071.932310628493,4071.932310628493,4071.932310628493
3911424,357.7767911914227,357.7767911914227,357.7767911914227,,,,,,,,,,,,
3911462,,,,,,,,,,,,,4148.832026148883,4148.832026148883,4148.832026148883
3911488,281.90805120644256,281.90805120644256,281.90805120644256,,,,,,,,,,,,
3911539,318.4635684515014,318.4635684515014,318.4635684515014,,,,,,,,,,,,
3911603,282.0365722688258,282.0365722688258,282.0365722688258,,,,,,,,,,,,
3911680,,,,,,,,,,,,,4244.0054806271655,4244.0054806271655,4244.0054806271655
3911706,,,,,,,4650.145157723298,4650.145157723298,4650.145157723298,,,,,,
3911731,302.5773305469708,302.5773305469708,302.5773305469708,,,,,,,,,,,,
3911770,308.0882082046272,308.0882082046272,308.0882082046272,,,,,,,,,,,,
3911821,281.5938330241489,281.5938330241489,281.5938330241489,,,,,,,,,,,,
3911846,325.4687739447447,325.4687739447447,325.4687739447447,,,,,,,,,,,,
3912166,,,,,,,,,,,,,4055.2934943758387,4055.2934943758387,4055.2934943758387
3912294,,,,3497.8494312375965,3497.8494312375965,3497.8494312375965,,,,,,,,,
3912307,285.86694646849526,285.86694646849526,285.86694646849526,,,,,,,,,,,,
3912371,279.45700961199157,279.45700961199157,279.45700961199157,,,,,,,,,,,,
3912397,281.9704393021187,281.9704393021187,281.9704393021187,,,,,,,,,,,,
3912422,306.47089902154266,306.47089902154266,306.47089902154266,,,,,,,,,,,,
3912448,265.98641535107413,265.98641535107413,265.98641535107413,,,,,,,,,,,,
3912627,273.7906584872461,273.7906584872461,273.7906584872461,,,,,,,,,,,,
3912640,,,,,,,4713.4575420042775,4713.4575420042775,4713.4575420042775,,,,,,
3912717,,,,,,,4648.22661363166,4648.22661363166,4648.22661363166,,,,,,
3912832,310.38915602320367,310.38915602320367,310.38915602320367,,,,,,,,,,,,
3912845,,,,,,,,,,3665.1441514176768,3665.1441514176768,3665.1441514176768,,,
3913011,,,,3556.5489652325596,3556.5489652325596,3556.5489652325596,,,,,,,,,
3913088,296.3575189766417,296.3575189766417,296.3575189766417,,,,,,,3691.9415720161924,3691.9415720161924,3691.9415720161924,,,
3913101,316.5230749790247,316.5230749790247,316.5230749790247,,,,,,,,,,,,
3913114,287.2854823302846,287.2854823302846,287.2854823302846,,,,,,,,,,,,
3913190,294.30636975356606,294.30636975356606,294.30636975356606,,,,,,,,,,,,
3913293,295.4087047781658,295.4087047781658,295.4087047781658,,,,,,,,,,,,
3913510,,,,,,,,,,3519.4321938249823,3519.4321938249823,3519.4321938249823,,,
3913600,294.2518941144748,294.2518941144748,294.2518941144748,,,,,,,,,,,,
3913690,282.61188523648667,282.61188523648667,282.61188523648667,,,,,,,3676.6656495797483,3676.6656495797483,3676.6656495797483,,,
3913715,702.0041486973657,702.0041486973657,702.0041486973657,,,,,,,,,,,,
3913728,289.8797610046804,289.8797610046804,289.8797610046804,,,,,,,,,,,,
3913792,281.88180763816683,281.88180763816683,281.88180763816683,,,,,,,,,,,,
3913946,274.06763875651666,274.06763875651666,274.06763875651666,,,,,,,,,,,,
3914010,,,,3420.9890350604132,3420.9890350604132,3420.9890350604132,,,,,,,,,
3914048,551.7616467268588,551.7616467268588,551.7616467268588,,,,,,,,,,,,
3914086,,,,3090.6292290964293,3090.6292290964293,3090.6292290964293,,,,,,,,,
3914112,282.51581628777706,282.51581628777706,282.51581628777706,,,,,,,,,,,,
3914150,,,,,,,,,,,,,4081.3902727418204,4081.3902727418204,4081.3902727418204
3914317,276.2592055142228,276.2592055142228,276.2592055142228,,,,,,,,,,,,
3914368,301.31261704639087,301.31261704639087,301.31261704639087,,,,,,,,,,,,
3914406,281.0406806781684,281.0406806781684,281.0406806781684,,,,,,,,,,,,
3914483,286.11740764002406,286.11740764002406,286.11740764002406,,,,,,,,,,,,
3914509,,,,,,,4633.526158222485,4633.526158222485,4633.526158222485,,,,,,
3914560,284.6102284765771,284.6102284765771,284.6102284765771,,,,,,,,,,,,
3914778,294.78276918965344,294.78276918965344,294.78276918965344,,,,,,,,,,,,
3914867,296.3525534024857,296.3525534024857,296.3525534024857,,,,,,,,,,,,
3914893,291.5433245537945,291.5433245537945,291.5433245537945,,,,,,,,,,,,
3915072,302.99893487746647,302.99893487746647,302.99893487746647,,,,,,,,,,,,
3915098,300.7401210678378,300.7401210678378,300.7401210678378,,,,,,,,,,,,
3915149,,,,,,,,,,3374.5478432079162,3374.5478432079162,3374.5478432079162,,,
3915226,,,,,,,,,,3699.878194132174,3699.878194132174,3699.878194132174,,,
3915354,,,,,,,,,,3641.547168103307,3641.547168103307,3641.547168103307,,,
3915558,380.5694745939712,380.5694745939712,380.5694745939712,,,,,,,,,,,,
3915584,,,,,,,,,,3568.869979326823,3568.869979326823,3568.869979326823,,,
3915699,271.4637236531806,271.4637236531806,271.4637236531806,,,,,,,,,,,,
3915789,437.53139833842494,437.53139833842494,437.53139833842494,,,,,,,,,,,,
3916045,293.5560546826048,293.5560546826048,293.5560546826048,,,,,,,,,,,,
3916224,277.97256435930416,277.97256435930416,277.97256435930416,,,,,,,,,,,,
3916480,,,,,,,,,,,,,4100.045903869988,4100.045903869988,4100.045903869988
3916723,312.621158358699,312.621158358699,312.621158358699,,,,,,,,,,,,
3916749,295.7216814020976,295.7216814020976,295.7216814020976,,,,,,,,,,,,
3916813,294.0137594686896,294.0137594686896,294.0137594686896,,,,,,,,,,,,
3916915,304.255163096805,304.255163096805,304.255163096805,,,,,,,,,,,,
3916954,295.5810927869321,295.5810927869321,295.5810927869321,,,,,,,,,,,,
3917158,272.3596744545983,272.3596744545983,272.3596744545983,,,,,,,,,,,,
3917184,293.4397583500477,293.4397583500477,293.4397583500477,,,,,,,,,,,,
3917261,291.9141407989639,291.9141407989639,291.9141407989639,,,,,,,,,,,,
3917478,306.4456826717082,306.4456826717082,306.4456826717082,,,,,,,,,,,,
3917542,296.6789953269232,296.6789953269232,296.6789953269232,,,,,,,,,,,,
3917555,303.04821801631795,303.04821801631795,303.04821801631795,,,,,,,,,,,,
3917606,272.3776610426267,272.3776610426267,272.3776610426267,,,,,,,,,,,,
3917619,286.51099429720693,286.51099429720693,286.51099429720693,,,,,,,,,,,,
3917658,295.3716529912403,295.3716529912403,295.3716529912403,,,,,,,,,,,,
3917683,288.2644810273147,288.2644810273147,288.2644810273147,,,,,,,,,,,,
3917760,287.18318415494184,287.18318415494184,287.18318415494184,,,,,,,,,,,,
3917773,,,,,,,,,,,,,4287.196049269874,4287.196049269874,4287.196049269874
3917811,,,,,,,,,,,,,4353.459749803506,4353.459749803506,4353.459749803506
3917875,290.0407148940244,290.0407148940244,290.0407148940244,,,,,,,,,,,,
3917888,,,,,,,,,,3754.1668383707724,3754.1668383707724,3754.1668383707724,,,
3917939,276.63233638975714,276.63233638975714,276.63233638975714,,,,,,,,,,,,
3918182,269.79587823198386,269.79587823198386,269.79587823198386,,,,4635.5462902192885,4635.5462902192885,4635.5462902192885,,,,,,
3918208,277.02555166600746,277.02555166600746,277.02555166600746,,,,,,,,,,,,
3918285,,,,,,,1344.7531346459295,1344.7531346459295,1344.7531346459295,,,,,,
3918451,308.9406785633516,308.9406785633516,308.9406785633516,,,,,,,,,,,,
3918528,294.129534736633,294.129534736633,294.129534736633,,,,,,,,,,,,
3918554,296.43327051806875,296.43327051806875,296.43327051806875,,,,,,,,,,,,
3918669,280.4999762702075,280.4999762702075,280.4999762702075,,,,,,,,,,,,
3918874,,,,3165.9402896578445,3165.9402896578445,3165.9402896578445,,,,,,,,,
3918950,,,,,,,,,,,,,4123.609263628978,4123.609263628978,4123.609263628978
3919053,,,,,,,,,,3483.3036282251105,3483.3036282251105,3483.3036282251105,,,
3919181,,,,,,,,,,,,,4298.137885399368,4298.137885399368,4298.137885399368
3919245,,,,,,,,,,,,,4210.858373042376,4210.858373042376,4210.858373042376
3919258,301.6961092205406,301.6961092205406,301.6961092205406,,,,,,,,,,,,
3919296,296.3163389900135,296.3163389900135,296.3163389900135,,,,,,,,,,,,
3919373,,,,,,,,,,3577.0403437839004,3577.0403437839004,3577.0403437839004,,,
3919526,,,,,,,,,,,,,4263.224210333158,4263.224210333158,4263.224210333158
3919693,303.51243174081475,303.51243174081475,303.51243174081475,,,,,,,,,,,,
3919770,,,,3320.1864258535493,3320.1864258535493,3320.1864258535493,,,,,,,,,
3919821,,,,3390.102225996557,3390.102225996557,3390.102225996557,,,,,,,,,
3919885,,,,,,,,,,,,,4185.443319108315,4185.443319108315,4185.443319108315
3919974,314.02640898520997,314.02640898520997,314.02640898520997,,,,,,,,,,,,
3920192,302.16464412577653,302.16464412577653,302.16464412577653,,,,,,,,,,,,
3920218,304.1313247009134,304.1313247009134,304.1313247009134,,,,,,,,,,,,
3920230,304.3997554591558,304.3997554591558,304.3997554591558,,,,,,,,,,,,
3920256,,,,3493.8260307608552,3493.8260307608552,3493.8260307608552,,,,,,,4270.62754443273,4270.62754443273,4270.62754443273
3920576,272.6756306475155,272.6756306475155,272.6756306475155,,,,,,,,,,,,
3920717,279.9740678144493,279.9740678144493,279.9740678144493,,,,,,,,,,,,
3920960,1031.6798154672229,1031.6798154672229,1031.6798154672229,,,,,,,,,,,,
3921267,312.65708564196916,312.65708564196916,312.65708564196916,,,,,,,,,,,,
3921280,307.30499485480135,307.30499485480135,307.30499485480135,,,,,,,,,,,,
