Step,TDMPC_HumanoidEnv_3 - train/episode_reward,TDMPC_HumanoidEnv_3 - train/episode_reward__MIN,TDMPC_HumanoidEnv_3 - train/episode_reward__MAX,TDMPC_HumanoidEnv_4 - train/episode_reward,TDMPC_HumanoidEnv_4 - train/episode_reward__MIN,TDMPC_HumanoidEnv_4 - train/episode_reward__MAX,TDMPC_HumanoidEnv_2 - train/episode_reward,TDMPC_HumanoidEnv_2 - train/episode_reward__MIN,TDMPC_HumanoidEnv_2 - train/episode_reward__MAX,TDMPC_HumanoidEnv_1 - train/episode_reward,TDMPC_HumanoidEnv_1 - train/episode_reward__MIN,TDMPC_HumanoidEnv_1 - train/episode_reward__MAX,TDMPC_HumanoidEnv_0 - train/episode_reward,TDMPC_HumanoidEnv_0 - train/episode_reward__MIN,TDMPC_HumanoidEnv_0 - train/episode_reward__MAX
3733824,,,,5286.315046222331,5286.315046222331,5286.315046222331,,,,,,,,,
3734016,1938.5282862092533,1938.5282862092533,1938.5282862092533,,,,,,,,,,,,
3734029,3837.657785961801,3837.657785961801,3837.657785961801,,,,,,,,,,,,
3734131,1398.3854302455989,1398.3854302455989,1398.3854302455989,,,,,,,,,,,,
3734490,,,,4014.8291389825213,4014.8291389825213,4014.8291389825213,,,,,,,,,
3734528,,,,5372.227071352257,5372.227071352257,5372.227071352257,,,,,,,,,
3734541,,,,5518.153812315742,5518.153812315742,5518.153812315742,,,,,,,,,
3734605,,,,3897.1120474198515,3897.1120474198515,3897.1120474198515,,,,,,,,,
3734989,,,,,,,,,,2682.6178899458364,2682.6178899458364,2682.6178899458364,,,
3735078,3161.1972187999468,3161.1972187999468,3161.1972187999468,,,,,,,,,,,,
3735309,,,,5368.473569138432,5368.473569138432,5368.473569138432,,,,,,,,,
3735616,,,,5473.252849164417,5473.252849164417,5473.252849164417,,,,,,,,,
3735910,2237.414941690402,2237.414941690402,2237.414941690402,,,,,,,,,,,,
3736102,2827.771858435137,2827.771858435137,2827.771858435137,,,,,,,,,,,,
3736115,2970.8077302579973,2970.8077302579973,2970.8077302579973,,,,,,,,,,,,
3736333,,,,5248.659031768358,5248.659031768358,5248.659031768358,,,,,,,,,
3736486,,,,5668.098956325593,5668.098956325593,5668.098956325593,,,,,,,,,
3737178,2632.9463515859525,2632.9463515859525,2632.9463515859525,,,,,,,,,,,,
3737472,,,,,,,,,,1430.2631071978753,1430.2631071978753,1430.2631071978753,,,
3738035,,,,5720.921659684798,5720.921659684798,5720.921659684798,,,,,,,,,
3738048,,,,,,,,,,2151.171642835783,2151.171642835783,2151.171642835783,,,
3738061,4122.321528330518,4122.321528330518,4122.321528330518,,,,,,,,,,,,
3738406,,,,,,,,,,,,,5669.419167731503,5669.419167731503,5669.419167731503
3738432,,,,,,,4591.376182132488,4591.376182132488,4591.376182132488,,,,,,
3738509,,,,,,,4757.275579345973,4757.275579345973,4757.275579345973,,,,,,
3738560,5287.389332028209,5287.389332028209,5287.389332028209,,,,,,,,,,,,
3738586,,,,3968.4732995541935,3968.4732995541935,3968.4732995541935,,,,,,,,,
3738611,,,,4686.1773842676785,4686.1773842676785,4686.1773842676785,,,,,,,,,
3738637,5157.993285387413,5157.993285387413,5157.993285387413,,,,,,,,,,,,
3738726,,,,,,,4538.667096663399,4538.667096663399,4538.667096663399,,,,,,
3738778,5158.876064189384,5158.876064189384,5158.876064189384,,,,,,,,,,,,
3739520,,,,,,,,,,,,,2925.719553199744,2925.719553199744,2925.719553199744
3739725,,,,5499.750053928854,5499.750053928854,5499.750053928854,,,,,,,,,
3740160,,,,5582.303259736089,5582.303259736089,5582.303259736089,,,,,,,,,
3740275,,,,5500.657246793325,5500.657246793325,5500.657246793325,,,,,,,,,
3740634,,,,4174.140872522435,4174.140872522435,4174.140872522435,,,,,,,,,
3740646,,,,,,,,,,3070.2453478609195,3070.2453478609195,3070.2453478609195,,,
3740685,,,,3020.9557802306545,3020.9557802306545,3020.9557802306545,,,,,,,,,
3740723,,,,,,,,,,2757.782667678515,2757.782667678515,2757.782667678515,,,
3741005,3002.8983734857497,3002.8983734857497,3002.8983734857497,,,,,,,1636.5505951654372,1636.5505951654372,1636.5505951654372,,,
3741389,5059.086344917985,5059.086344917985,5059.086344917985,,,,,,,,,,,,
3742144,3268.67421869397,3268.67421869397,3268.67421869397,,,,,,,,,,,,
3742362,5028.758674501205,5028.758674501205,5028.758674501205,,,,,,,,,,,,
3742387,,,,5437.62389202719,5437.62389202719,5437.62389202719,,,,,,,,,
3742784,5195.264500178176,5195.264500178176,5195.264500178176,,,,,,,,,,,,
3743014,,,,2071.9656552041606,2071.9656552041606,2071.9656552041606,,,,,,,,,
3743411,2662.7971813238955,2662.7971813238955,2662.7971813238955,,,,,,,,,,,,
3743424,,,,4285.677779709255,4285.677779709255,4285.677779709255,,,,,,,,,
3743526,3142.004911297741,3142.004911297741,3142.004911297741,,,,,,,,,,,,
3744461,,,,,,,,,,,,,5941.730236245601,5941.730236245601,5941.730236245601
3744730,,,,,,,,,,,,,5881.695551427836,5881.695551427836,5881.695551427836
3744768,4834.515847078821,4834.515847078821,4834.515847078821,,,,,,,,,,,,
3744973,,,,5436.309287261056,5436.309287261056,5436.309287261056,,,,,,,,,
3745062,,,,,,,,,,1164.1945853534476,1164.1945853534476,1164.1945853534476,,,
3745101,,,,5401.270191063027,5401.270191063027,5401.270191063027,,,,,,,,,
3745190,,,,,,,,,,2479.1847249952616,2479.1847249952616,2479.1847249952616,,,
3745574,,,,5353.4029698649965,5353.4029698649965,5353.4029698649965,,,,,,,,,
3745805,,,,,,,,,,1551.4525135628567,1551.4525135628567,1551.4525135628567,,,
3745818,4362.976666635717,4362.976666635717,4362.976666635717,,,,,,,,,,,,
3745958,4421.524501349202,4421.524501349202,4421.524501349202,,,,,,,,,,,,
3745971,,,,3041.862375125187,3041.862375125187,3041.862375125187,,,,,,,,,
3746048,,,,,,,,,,,,,3424.042778198047,3424.042778198047,3424.042778198047
3746086,,,,3128.042761349032,3128.042761349032,3128.042761349032,,,,,,,,,
3746368,,,,3611.7866409843923,3611.7866409843923,3611.7866409843923,,,,,,,,,
3746496,,,,,,,,,,5335.327151479128,5335.327151479128,5335.327151479128,,,
3746675,,,,5371.636216661363,5371.636216661363,5371.636216661363,,,,,,,,,
3747187,,,,,,,,,,2245.13681016391,2245.13681016391,2245.13681016391,,,
3747328,,,,,,,,,,2228.7835218305204,2228.7835218305204,2228.7835218305204,,,
3747341,,,,,,,,,,2400.893490333068,2400.893490333068,2400.893490333068,,,
3747584,2860.0738934059277,2860.0738934059277,2860.0738934059277,,,,,,,,,,,,
3747674,,,,2119.331933197538,2119.331933197538,2119.331933197538,,,,,,,,,
3747942,,,,,,,,,,,,,6071.939826504773,6071.939826504773,6071.939826504773
3748083,,,,,,,,,,2411.761464929196,2411.761464929196,2411.761464929196,,,
3748109,3572.1121560879933,3572.1121560879933,3572.1121560879933,,,,,,,,,,,,
3748634,1435.8397393366347,1435.8397393366347,1435.8397393366347,,,,,,,,,,,,
3749363,,,,,,,4639.927063796214,4639.927063796214,4639.927063796214,,,,,,
3749402,,,,,,,,,,3511.8674766346985,3511.8674766346985,3511.8674766346985,,,
3749696,,,,,,,,,,4588.597928535683,4588.597928535683,4588.597928535683,,,
3749824,,,,5387.505138249169,5387.505138249169,5387.505138249169,,,,,,,,,
3750118,,,,5346.582758118904,5346.582758118904,5346.582758118904,,,,,,,,,
3751078,,,,5102.093971738639,5102.093971738639,5102.093971738639,,,,,,,,,
3751104,,,,5334.248740045874,5334.248740045874,5334.248740045874,,,,,,,,,
3751334,,,,5496.568547415609,5496.568547415609,5496.568547415609,,,,,,,,,
3751539,,,,,,,,,,2042.7314944337818,2042.7314944337818,2042.7314944337818,,,
3751680,,,,3010.3758867644547,3010.3758867644547,3010.3758867644547,,,,,,,,,
3751795,,,,5398.000625774815,5398.000625774815,5398.000625774815,,,,,,,,,
3751923,,,,5340.9903550195495,5340.9903550195495,5340.9903550195495,,,,,,,,,
3752038,,,,5477.955181920534,5477.955181920534,5477.955181920534,,,,,,,,,
3752166,,,,,,,,,,,,,5785.28280179027,5785.28280179027,5785.28280179027
3752218,5098.804757597505,5098.804757597505,5098.804757597505,,,,,,,,,,,,
3753421,,,,5259.48979934224,5259.48979934224,5259.48979934224,,,,,,,,,
3753549,,,,5308.541052024475,5308.541052024475,5308.541052024475,,,,,,,,,
3753690,4570.79787111296,4570.79787111296,4570.79787111296,,,,,,,,,,,,
3753754,4062.8671902014453,4062.8671902014453,4062.8671902014453,,,,,,,,,,,,
3754074,,,,5271.442856946181,5271.442856946181,5271.442856946181,,,,,,,,,
3754227,,,,,,,4610.426238534666,4610.426238534666,4610.426238534666,,,,,,
3754266,5152.4516123106505,5152.4516123106505,5152.4516123106505,,,,,,,,,,,,
3755123,,,,2047.1177331569484,2047.1177331569484,2047.1177331569484,,,,,,,,,
3755187,5197.164957518871,5197.164957518871,5197.164957518871,,,,,,,,,,,,
3755302,5294.613182857356,5294.613182857356,5294.613182857356,,,,,,,,,,,,
3755366,3894.252082023966,3894.252082023966,3894.252082023966,,,,,,,,,,,,
3755443,,,,,,,,,,,,,5327.594106190576,5327.594106190576,5327.594106190576
3756032,,,,2373.562228989999,2373.562228989999,2373.562228989999,,,,,,,,,
3756211,,,,,,,4043.2000295237963,4043.2000295237963,4043.2000295237963,,,,,,
3757107,,,,,,,,,,,,,3319.4429325966566,3319.4429325966566,3319.4429325966566
3757376,3411.4460895757666,3411.4460895757666,3411.4460895757666,,,,,,,,,,,,
3757658,,,,,,,2854.9104281955015,2854.9104281955015,2854.9104281955015,,,,,,
3757696,3229.868419158987,3229.868419158987,3229.868419158987,,,,,,,,,,,,
3757837,1211.899408169347,1211.899408169347,1211.899408169347,,,,,,,,,,,,
3757850,1923.9452897578321,1923.9452897578321,1923.9452897578321,,,,,,,,,,,,
3758221,,,,5084.260946736942,5084.260946736942,5084.260946736942,,,,,,,,,
3758246,3071.7233322316774,3071.7233322316774,3071.7233322316774,,,,,,,,,,,,
3758349,,,,5387.896166945162,5387.896166945162,5387.896166945162,,,,,,,5907.038745070162,5907.038745070162,5907.038745070162
3758362,,,,5411.254060252398,5411.254060252398,5411.254060252398,,,,,,,,,
3758464,3837.5648344190076,3837.5648344190076,3837.5648344190076,,,,,,,,,,,,
3758502,,,,5296.551878116868,5296.551878116868,5296.551878116868,,,,,,,,,
3758771,,,,5255.2432675178525,5255.2432675178525,5255.2432675178525,,,,,,,,,
3759066,2061.932459653213,2061.932459653213,2061.932459653213,,,,,,,,,,,,
3759360,,,,,,,,,,3120.385811944823,3120.385811944823,3120.385811944823,,,
3760307,,,,5159.962455252058,5159.962455252058,5159.962455252058,,,,,,,,,
3760525,,,,5417.478551684293,5417.478551684293,5417.478551684293,,,,,,,,,
3760883,,,,,,,,,,,,,5888.913105147778,5888.913105147778,5888.913105147778
3761024,,,,,,,,,,,,,5924.779787517514,5924.779787517514,5924.779787517514
3761165,,,,,,,,,,3291.9892433247487,3291.9892433247487,3291.9892433247487,,,
3761626,,,,,,,4758.139617100734,4758.139617100734,4758.139617100734,,,,,,
3761933,,,,,,,,,,,,,5867.260694001719,5867.260694001719,5867.260694001719
3762048,,,,,,,4839.4174154339535,4839.4174154339535,4839.4174154339535,,,,,,
3762189,5300.211832178689,5300.211832178689,5300.211832178689,,,,,,,,,,,,
3762458,4980.011620017174,4980.011620017174,4980.011620017174,,,,,,,,,,,,
3762675,,,,5556.287970355659,5556.287970355659,5556.287970355659,,,,,,,,,
3762829,,,,5589.870473037894,5589.870473037894,5589.870473037894,,,,,,,,,
3762854,,,,5526.702975720129,5526.702975720129,5526.702975720129,,,,,,,,,
3763008,,,,,,,4649.979814339865,4649.979814339865,4649.979814339865,,,,,,
3764237,4948.00909436585,4948.00909436585,4948.00909436585,,,,,,,,,,,,
3764518,,,,3477.4250931418346,3477.4250931418346,3477.4250931418346,,,,,,,,,
3764608,,,,,,,,,,1444.954678343601,1444.954678343601,1444.954678343601,,,
3764813,5167.6018172563045,5167.6018172563045,5167.6018172563045,,,,,,,,,,,,
3764864,,,,2370.8167662276023,2370.8167662276023,2370.8167662276023,,,,,,,,,
3764877,,,,3811.959205433275,3811.959205433275,3811.959205433275,,,,,,,,,
3765094,,,,,,,,,,4413.85664952176,4413.85664952176,4413.85664952176,,,
3765248,,,,,,,,,,,,,3886.844913922745,3886.844913922745,3886.844913922745
3765427,,,,2338.2535884799804,2338.2535884799804,2338.2535884799804,,,,,,,,,
3765683,,,,5580.862946630966,5580.862946630966,5580.862946630966,,,,,,,,,
3765875,744.5462793913255,744.5462793913255,744.5462793913255,,,,,,,,,,,,
3766118,2312.431394378248,2312.431394378248,2312.431394378248,,,,,,,,,,,,
3766195,4901.9786187401705,4901.9786187401705,4901.9786187401705,,,,,,,,,,,,
3766208,,,,,,,,,,,,,4753.254969078655,4753.254969078655,4753.254969078655
3766246,,,,,,,,,,,,,4310.945626057766,4310.945626057766,4310.945626057766
3766528,,,,,,,,,,,,,5679.983451005626,5679.983451005626,5679.983451005626
3766682,,,,,,,,,,,,,5235.942906812861,5235.942906812861,5235.942906812861
3766874,,,,5419.292499338846,5419.292499338846,5419.292499338846,,,,,,,,,
3767014,4081.6110860054564,4081.6110860054564,4081.6110860054564,,,,,,,,,,,,
3767667,2942.5026707189413,2942.5026707189413,2942.5026707189413,,,,,,,,,,,,
3767808,,,,,,,,,,3615.9396655886767,3615.9396655886767,3615.9396655886767,,,
3767987,,,,,,,,,,,,,5993.145947567787,5993.145947567787,5993.145947567787
3768320,,,,3205.685481500022,3205.685481500022,3205.685481500022,,,,,,,,,
3768384,,,,3841.144449026007,3841.144449026007,3841.144449026007,,,,,,,,,
3768435,,,,2281.016014208242,2281.016014208242,2281.016014208242,,,,,,,,,
3768474,,,,3471.940313765477,3471.940313765477,3471.940313765477,,,,,,,,,
3768819,,,,,,,,,,2113.9670303148996,2113.9670303148996,2113.9670303148996,,,
3769280,,,,,,,4908.895358192447,4908.895358192447,4908.895358192447,,,,,,
3769728,,,,,,,,,,4028.2486128278074,4028.2486128278074,4028.2486128278074,,,
3769856,3161.5628049631673,3161.5628049631673,3161.5628049631673,,,,,,,,,,,,
3770342,2531.1299267860277,2531.1299267860277,2531.1299267860277,,,,,,,,,,,,
3770765,,,,,,,,,,3730.1011013432626,3730.1011013432626,3730.1011013432626,,,
3770816,,,,4336.9914653536225,4336.9914653536225,4336.9914653536225,,,,,,,,,
3770880,,,,1725.667229754608,1725.667229754608,1725.667229754608,2231.8289729186704,2231.8289729186704,2231.8289729186704,,,,,,
3771213,4970.145240249343,4970.145240249343,4970.145240249343,,,,,,,,,,,,
3771904,3192.746785900328,3192.746785900328,3192.746785900328,,,,,,,,,,,,
3771917,,,,,,,2686.953800301313,2686.953800301313,2686.953800301313,,,,,,
3772058,,,,3139.1671623585485,3139.1671623585485,3139.1671623585485,,,,,,,,,
3772224,,,,,,,4986.454254884534,4986.454254884534,4986.454254884534,,,,,,
3772826,,,,5479.236952879269,5479.236952879269,5479.236952879269,,,,,,,,,
3772838,5258.689084467754,5258.689084467754,5258.689084467754,,,,,,,,,,,,
3772864,,,,,,,,,,,,,4340.497173087489,4340.497173087489,4340.497173087489
3773043,5143.6905156134735,5143.6905156134735,5143.6905156134735,,,,,,,,,,,,
3773261,,,,,,,,,,,,,5679.399971420709,5679.399971420709,5679.399971420709
3773542,,,,5513.751517071694,5513.751517071694,5513.751517071694,,,,,,,,,
3773670,,,,,,,,,,,,,5242.341343972679,5242.341343972679,5242.341343972679
3773824,,,,,,,4272.316424779914,4272.316424779914,4272.316424779914,,,,,,
3774170,4867.033204805899,4867.033204805899,4867.033204805899,,,,,,,,,,,,
3774515,5009.108383269385,5009.108383269385,5009.108383269385,,,,,,,,,,,,
3774592,3683.5014328266197,3683.5014328266197,3683.5014328266197,,,,,,,,,,,,
3774963,,,,,,,,,,,,,3093.6820800401047,3093.6820800401047,3093.6820800401047
3775309,,,,,,,2155.0238600660896,2155.0238600660896,2155.0238600660896,,,,,,
3775462,,,,3917.994058060825,3917.994058060825,3917.994058060825,,,,,,,,,
3775718,2515.424949414935,2515.424949414935,2515.424949414935,,,,,,,,,,,,
3776166,4626.696661081545,4626.696661081545,4626.696661081545,,,,,,,,,,,,
3777114,,,,5304.47154657628,5304.47154657628,5304.47154657628,,,,,,,,,
3777242,1827.5983607819528,1827.5983607819528,1827.5983607819528,,,,,,,,,,,,
3777472,,,,,,,,,,2014.8804484251255,2014.8804484251255,2014.8804484251255,,,
3777651,,,,,,,,,,2237.220397396423,2237.220397396423,2237.220397396423,,,
3778650,2189.0870797661582,2189.0870797661582,2189.0870797661582,,,,,,,,,,,,
3778739,,,,,,,,,,1253.6179467062057,1253.6179467062057,1253.6179467062057,,,
3779162,,,,,,,5091.826914232191,5091.826914232191,5091.826914232191,,,,,,
3779200,,,,,,,,,,4202.138909101926,4202.138909101926,4202.138909101926,,,
3779277,,,,,,,,,,,,,5460.086646159161,5460.086646159161,5460.086646159161
3779290,,,,1481.702840247646,1481.702840247646,1481.702840247646,,,,,,,,,
3779648,,,,2130.463565586131,2130.463565586131,2130.463565586131,,,,,,,,,
3779674,,,,2309.274583893366,2309.274583893366,2309.274583893366,,,,,,,,,
3779699,,,,,,,,,,,,,5529.815582669351,5529.815582669351,5529.815582669351
3779750,,,,,,,4444.455214257837,4444.455214257837,4444.455214257837,,,,,,
3780006,,,,2206.3948946744467,2206.3948946744467,2206.3948946744467,,,,,,,,,
3780045,,,,,,,,,,,,,5486.444926653557,5486.444926653557,5486.444926653557
3780390,5239.433191054542,5239.433191054542,5239.433191054542,,,,,,,,,,,,
3780582,,,,5503.1021195180265,5503.1021195180265,5503.1021195180265,,,,,,,,,
3780915,5269.364797981512,5269.364797981512,5269.364797981512,,,,,,,,,,,,
3781043,5404.171910038747,5404.171910038747,5404.171910038747,,,,,,,,,,,,
3781414,5433.947772095982,5433.947772095982,5433.947772095982,,,,,,,,,,,,
3781862,,,,5077.209962278217,5077.209962278217,5077.209962278217,,,,,,,,,
3781990,,,,3411.6791837104524,3411.6791837104524,3411.6791837104524,,,,,,,,,
3782042,,,,,,,,,,1829.009122916125,1829.009122916125,1829.009122916125,,,
3782362,5331.916942981173,5331.916942981173,5331.916942981173,,,,,,,,,,,,
3782950,,,,3727.7596995696576,3727.7596995696576,3727.7596995696576,,,,,,,,,
3783475,5442.544350689393,5442.544350689393,5442.544350689393,,,,,,,,,,,,
3783629,,,,5471.112693215378,5471.112693215378,5471.112693215378,,,,,,,,,
3783706,5503.417363866363,5503.417363866363,5503.417363866363,,,,,,,,,,,,
3783846,,,,4927.299671236098,4927.299671236098,4927.299671236098,,,,,,,,,
3784218,5059.155123137083,5059.155123137083,5059.155123137083,,,,,,,,,,,,
3784640,,,,3819.0171668349435,3819.0171668349435,3819.0171668349435,,,,,,,,,
3784845,,,,5449.461241782804,5449.461241782804,5449.461241782804,,,,,,,,,
3784858,,,,,,,,,,,,,5705.410443683789,5705.410443683789,5705.410443683789
3785382,1788.6092793738362,1788.6092793738362,1788.6092793738362,,,,,,,,,,,,
3785421,,,,,,,,,,2582.7663670170086,2582.7663670170086,2582.7663670170086,,,
3785562,,,,,,,5081.733635324244,5081.733635324244,5081.733635324244,,,,,,
3786086,,,,5613.713598943979,5613.713598943979,5613.713598943979,,,,,,,,,
3786138,,,,5265.556843813714,5265.556843813714,5265.556843813714,,,,,,,,,
3786445,3272.550967589699,3272.550967589699,3272.550967589699,,,,,,,,,,,,
3786918,,,,,,,,,,4546.733079646934,4546.733079646934,4546.733079646934,,,
3787264,,,,,,,,,,1589.3460999072945,1589.3460999072945,1589.3460999072945,,,
3787494,,,,,,,,,,1852.609144581717,1852.609144581717,1852.609144581717,,,
3787674,5318.07238456864,5318.07238456864,5318.07238456864,,,,,,,,,,,,
3787750,,,,3829.0848188914997,3829.0848188914997,3829.0848188914997,,,,,,,,,
3787776,,,,,,,,,,1622.8844846596724,1622.8844846596724,1622.8844846596724,,,
3788096,,,,,,,,,,958.3245923223761,958.3245923223761,958.3245923223761,,,
3788390,,,,5410.87163357883,5410.87163357883,5410.87163357883,,,,,,,,,
3789158,,,,4734.351597198565,4734.351597198565,4734.351597198565,,,,,,,,,
3789786,2429.8668391386127,2429.8668391386127,2429.8668391386127,,,,,,,,,,,,
3789875,5201.730469750535,5201.730469750535,5201.730469750535,,,,,,,,,,,,
3789888,,,,3214.5546716515205,3214.5546716515205,3214.5546716515205,,,,,,,,,
3790029,,,,5515.873990740006,5515.873990740006,5515.873990740006,,,,,,,,,
3790042,,,,5577.647411390991,5577.647411390991,5577.647411390991,,,,,,,,,
3790234,5301.642023448226,5301.642023448226,5301.642023448226,,,,,,,,,,,,
3790362,,,,5401.760170661711,5401.760170661711,5401.760170661711,,,,,,,,,
3790426,,,,,,,4433.9293432658205,4433.9293432658205,4433.9293432658205,,,,,,
3790464,4828.765996338681,4828.765996338681,4828.765996338681,,,,,,,,,,,,
3790605,3714.2364384740413,3714.2364384740413,3714.2364384740413,,,,,,,,,,,,
3790758,,,,5379.745454828151,5379.745454828151,5379.745454828151,,,,,,,,,
3790771,,,,5452.044754385386,5452.044754385386,5452.044754385386,,,,,,,,,
3790899,1562.539488512934,1562.539488512934,1562.539488512934,,,,,,,,,,,,
3790925,,,,,,,4939.638470687357,4939.638470687357,4939.638470687357,,,,,,
3791104,5411.303981182092,5411.303981182092,5411.303981182092,,,,,,,,,,,,
3791219,,,,1468.8580414815142,1468.8580414815142,1468.8580414815142,,,,,,,,,
3791360,,,,,,,,,,1905.6829758043743,1905.6829758043743,1905.6829758043743,,,
3791526,,,,5449.565649385047,5449.565649385047,5449.565649385047,,,,,,,,,
3791552,5465.309773161032,5465.309773161032,5465.309773161032,,,,,,,,,,,,
3791642,5284.589053187017,5284.589053187017,5284.589053187017,,,,,,,,,,,,
3791936,,,,,,,5045.419114463002,5045.419114463002,5045.419114463002,,,,,,
3792614,5288.983062457737,5288.983062457737,5288.983062457737,,,,,,,,,,,,
3792640,,,,5407.479627639973,5407.479627639973,5407.479627639973,,,,,,,,,
3792794,,,,5330.680782665958,5330.680782665958,5330.680782665958,,,,,,,,,
3793178,4154.474222848193,4154.474222848193,4154.474222848193,4688.704203316943,4688.704203316943,4688.704203316943,,,,,,,,,
3793190,,,,1826.7845087335527,1826.7845087335527,1826.7845087335527,,,,,,,,,
3793638,,,,,,,,,,4610.163642275163,4610.163642275163,4610.163642275163,,,
3793702,4494.862844176148,4494.862844176148,4494.862844176148,,,,,,,2952.559133238648,2952.559133238648,2952.559133238648,,,
3794138,,,,,,,,,,2564.5806007646333,2564.5806007646333,2564.5806007646333,,,
3795149,,,,,,,,,,,,,6017.625017509368,6017.625017509368,6017.625017509368
3795533,1479.3933112072284,1479.3933112072284,1479.3933112072284,,,,,,,,,,,,
3796250,,,,,,,,,,,,,6073.049788498838,6073.049788498838,6073.049788498838
3796378,,,,,,,4577.299771649824,4577.299771649824,4577.299771649824,,,,,,
3796762,,,,5553.739696207059,5553.739696207059,5553.739696207059,,,,,,,,,
3796813,5061.167413733044,5061.167413733044,5061.167413733044,,,,,,,,,,,,
3797158,,,,5388.826088290279,5388.826088290279,5388.826088290279,,,,,,,,,
3797286,1845.3791720272015,1845.3791720272015,1845.3791720272015,2878.829977691264,2878.829977691264,2878.829977691264,,,,,,,,,
3797389,,,,,,,,,,2230.080693264124,2230.080693264124,2230.080693264124,,,
3797594,,,,5273.241076805734,5273.241076805734,5273.241076805734,,,,,,,,,
3798144,3371.0386673785943,3371.0386673785943,3371.0386673785943,,,,,,,,,,,,
3798464,,,,2400.304519670204,2400.304519670204,2400.304519670204,,,,,,,,,
3798656,,,,3526.3777450086895,3526.3777450086895,3526.3777450086895,,,,,,,,,
3798835,,,,,,,,,,3818.0679137065495,3818.0679137065495,3818.0679137065495,,,
3799142,,,,1845.120509162222,1845.120509162222,1845.120509162222,,,,,,,,,
3799206,,,,5724.256600711645,5724.256600711645,5724.256600711645,,,,,,,,,
3799450,,,,,,,2429.320182495442,2429.320182495442,2429.320182495442,,,,,,
3799462,,,,,,,,,,3012.534887326115,3012.534887326115,3012.534887326115,,,
3799744,,,,5610.0045970396,5610.0045970396,5610.0045970396,,,,,,,,,
3800550,,,,5601.361513784335,5601.361513784335,5601.361513784335,,,,,,,,,
3800845,,,,5614.19352818532,5614.19352818532,5614.19352818532,,,,,,,,,
3801062,,,,,,,,,,2778.05898985193,2778.05898985193,2778.05898985193,,,
3801101,5030.91956870604,5030.91956870604,5030.91956870604,,,,,,,,,,,,
3801690,,,,,,,,,,3285.6907920914005,3285.6907920914005,3285.6907920914005,,,
3801754,,,,,,,,,,,,,2535.467142429886,2535.467142429886,2535.467142429886
3801882,,,,4752.899498627746,4752.899498627746,4752.899498627746,,,,,,,,,
3802509,,,,,,,,,,,,,5782.802313809981,5782.802313809981,5782.802313809981
3802586,,,,2654.747121179716,2654.747121179716,2654.747121179716,,,,,,,,,
3802650,,,,,,,,,,,,,6128.905307455701,6128.905307455701,6128.905307455701
3803046,,,,,,,,,,,,,5965.252946856686,5965.252946856686,5965.252946856686
3803213,5216.805664382671,5216.805664382671,5216.805664382671,,,,,,,,,,,,
3803456,,,,4867.914534252406,4867.914534252406,4867.914534252406,,,,,,,,,
3803520,,,,4596.052212715891,4596.052212715891,4596.052212715891,,,,,,,,,
3803635,5193.380809148127,5193.380809148127,5193.380809148127,,,,,,,,,,,,
3804019,,,,3237.439386049112,3237.439386049112,3237.439386049112,,,,,,,,,
3804070,,,,,,,4778.946693418847,4778.946693418847,4778.946693418847,,,,,,
3804224,5095.790426569832,5095.790426569832,5095.790426569832,,,,,,,,,,,,
3804454,5182.6527144083175,5182.6527144083175,5182.6527144083175,,,,,,,1116.012333548942,1116.012333548942,1116.012333548942,,,
3804467,1968.6238889655522,1968.6238889655522,1968.6238889655522,,,,,,,,,,,,
3804518,5112.955903366537,5112.955903366537,5112.955903366537,,,,,,,,,,,,
3804608,3333.8797146425222,3333.8797146425222,3333.8797146425222,,,,,,,,,,,,
3804749,5295.480283731007,5295.480283731007,5295.480283731007,,,,,,,,,,,,
3805414,4895.347942663242,4895.347942663242,4895.347942663242,,,,,,,,,,,,
3805478,,,,,,,,,,,,,6037.439234407978,6037.439234407978,6037.439234407978
3805875,5051.157479277713,5051.157479277713,5051.157479277713,,,,,,,,,,,,
3806259,,,,3211.5676186786977,3211.5676186786977,3211.5676186786977,,,,,,,,,
3806784,,,,2592.893773704683,2592.893773704683,2592.893773704683,,,,,,,,,
3806835,5027.9909248244185,5027.9909248244185,5027.9909248244185,,,,,,,,,,,,
3807219,,,,,,,4496.070253678528,4496.070253678528,4496.070253678528,,,,,,
3807296,2911.8571020638883,2911.8571020638883,2911.8571020638883,,,,,,,,,,,,
3807488,2631.117339121123,2631.117339121123,2631.117339121123,,,,,,,,,,,,
3807654,,,,,,,4616.413220709608,4616.413220709608,4616.413220709608,,,,,,
3807770,4693.439082766844,4693.439082766844,4693.439082766844,,,,,,,,,,,,
3808307,,,,,,,,,,4248.586770995954,4248.586770995954,4248.586770995954,,,
3808666,4086.958092037564,4086.958092037564,4086.958092037564,,,,,,,,,,,,
3808806,,,,1856.048163079174,1856.048163079174,1856.048163079174,,,,,,,,,
3808973,,,,5530.632374745784,5530.632374745784,5530.632374745784,,,,,,,,,
3809229,,,,5703.2847016467695,5703.2847016467695,5703.2847016467695,,,,,,,,,
3809254,1776.6956955399417,1776.6956955399417,1776.6956955399417,,,,,,,,,,,,
3809498,,,,,,,,,,2130.1501464643643,2130.1501464643643,2130.1501464643643,,,
3809562,,,,5519.976057349724,5519.976057349724,5519.976057349724,,,,,,,,,
