"Step","PWM_HumanoidEnv_sweep_2 - rewards","PWM_HumanoidEnv_sweep_2 - rewards__MIN","PWM_HumanoidEnv_sweep_2 - rewards__MAX","PWM_HumanoidEnv_sweep_1 - rewards","PWM_HumanoidEnv_sweep_1 - rewards__MIN","PWM_HumanoidEnv_sweep_1 - rewards__MAX","PWM_HumanoidEnv_sweep_0 - rewards","PWM_HumanoidEnv_sweep_0 - rewards__MIN","PWM_HumanoidEnv_sweep_0 - rewards__MAX"
"9164800","784.6655883789062","784.6655883789062","784.6655883789062","1421.7437744140625","1421.7437744140625","1421.7437744140625","954.3659057617188","954.3659057617188","954.3659057617188"
"9216000","1586.6484375","1586.6484375","1586.6484375","1422.853515625","1422.853515625","1422.853515625","866.7139892578125","866.7139892578125","866.7139892578125"
"9267200","1358.8013916015625","1358.8013916015625","1358.8013916015625","1705.601318359375","1705.601318359375","1705.601318359375","857.595947265625","857.595947265625","857.595947265625"
"9318400","1180.002197265625","1180.002197265625","1180.002197265625","1067.7967529296875","1067.7967529296875","1067.7967529296875","1078.2930908203125","1078.2930908203125","1078.2930908203125"
"9369600","1306.078369140625","1306.078369140625","1306.078369140625","1394.9637451171875","1394.9637451171875","1394.9637451171875","944.3513793945312","944.3513793945312","944.3513793945312"
"9420800","1442.43212890625","1442.43212890625","1442.43212890625","586.2992553710938","586.2992553710938","586.2992553710938","954.3312377929688","954.3312377929688","954.3312377929688"
"9472000","949.3665161132812","949.3665161132812","949.3665161132812","597.299072265625","597.299072265625","597.299072265625","906.0238647460938","906.0238647460938","906.0238647460938"
"9523200","978.5694580078125","978.5694580078125","978.5694580078125","952.7717895507812","952.7717895507812","952.7717895507812","865.8552856445312","865.8552856445312","865.8552856445312"
"9574400","681.8443603515625","681.8443603515625","681.8443603515625","1176.697265625","1176.697265625","1176.697265625","1076.7705078125","1076.7705078125","1076.7705078125"
"9625600","1004.3218383789062","1004.3218383789062","1004.3218383789062","1200.6868896484375","1200.6868896484375","1200.6868896484375","936.8723754882812","936.8723754882812","936.8723754882812"
"9676800","923.2249145507812","923.2249145507812","923.2249145507812","1447.641357421875","1447.641357421875","1447.641357421875","949.5360107421875","949.5360107421875","949.5360107421875"
"9728000","811.7003784179688","811.7003784179688","811.7003784179688","1812.232421875","1812.232421875","1812.232421875","914.2745361328125","914.2745361328125","914.2745361328125"
"9779200","1197.9774169921875","1197.9774169921875","1197.9774169921875","1188.03125","1188.03125","1188.03125","707.0491333007812","707.0491333007812","707.0491333007812"
"9830400","1346.3663330078125","1346.3663330078125","1346.3663330078125","1037.892822265625","1037.892822265625","1037.892822265625","563.20263671875","563.20263671875","563.20263671875"
"9881600","1393","1393","1393","1457.6568603515625","1457.6568603515625","1457.6568603515625","869.6555786132812","869.6555786132812","869.6555786132812"
"9932800","1822.6905517578125","1822.6905517578125","1822.6905517578125","933.512451171875","933.512451171875","933.512451171875","1040.3486328125","1040.3486328125","1040.3486328125"
"9984000","1590.22607421875","1590.22607421875","1590.22607421875","1251.681884765625","1251.681884765625","1251.681884765625","1013.9725341796875","1013.9725341796875","1013.9725341796875"
"10035200","1174.9495849609375","1174.9495849609375","1174.9495849609375","1434.542724609375","1434.542724609375","1434.542724609375","1223.7279052734375","1223.7279052734375","1223.7279052734375"
"10086400","1375.9246826171875","1375.9246826171875","1375.9246826171875","1178.0111083984375","1178.0111083984375","1178.0111083984375","976.972412109375","976.972412109375","976.972412109375"
"10137600","1531.68310546875","1531.68310546875","1531.68310546875","1429.195068359375","1429.195068359375","1429.195068359375","1368.0147705078125","1368.0147705078125","1368.0147705078125"
"10188800","1095.7967529296875","1095.7967529296875","1095.7967529296875","1888.85693359375","1888.85693359375","1888.85693359375","1780.0335693359375","1780.0335693359375","1780.0335693359375"
"10240000","1117.1165771484375","1117.1165771484375","1117.1165771484375","1911.8753662109375","1911.8753662109375","1911.8753662109375","1464.14501953125","1464.14501953125","1464.14501953125"
"10291200","1236.1490478515625","1236.1490478515625","1236.1490478515625","1797.024169921875","1797.024169921875","1797.024169921875","1094.982421875","1094.982421875","1094.982421875"
"10342400","1408.10595703125","1408.10595703125","1408.10595703125","1707.434326171875","1707.434326171875","1707.434326171875","1674.222900390625","1674.222900390625","1674.222900390625"
"10393600","1665.727294921875","1665.727294921875","1665.727294921875","2353.783447265625","2353.783447265625","2353.783447265625","1910.1005859375","1910.1005859375","1910.1005859375"
"10444800","1730.708740234375","1730.708740234375","1730.708740234375","1801.76904296875","1801.76904296875","1801.76904296875","1570.83984375","1570.83984375","1570.83984375"
"10496000","1333.68212890625","1333.68212890625","1333.68212890625","1848.169921875","1848.169921875","1848.169921875","1539.544921875","1539.544921875","1539.544921875"
"10547200","1273.40087890625","1273.40087890625","1273.40087890625","1524.9337158203125","1524.9337158203125","1524.9337158203125","1780.2728271484375","1780.2728271484375","1780.2728271484375"
"10598400","1487.6278076171875","1487.6278076171875","1487.6278076171875","984.0825805664062","984.0825805664062","984.0825805664062","1709.787109375","1709.787109375","1709.787109375"
"10649600","1387.837646484375","1387.837646484375","1387.837646484375","850.8713989257812","850.8713989257812","850.8713989257812","1607.484619140625","1607.484619140625","1607.484619140625"
"10700800","1438.1112060546875","1438.1112060546875","1438.1112060546875","1686.5279541015625","1686.5279541015625","1686.5279541015625","1180.2593994140625","1180.2593994140625","1180.2593994140625"
"10752000","1556.5384521484375","1556.5384521484375","1556.5384521484375","2462.094482421875","2462.094482421875","2462.094482421875","1268.0172119140625","1268.0172119140625","1268.0172119140625"
"10803200","1624.45654296875","1624.45654296875","1624.45654296875","2052.830322265625","2052.830322265625","2052.830322265625","998.8071899414062","998.8071899414062","998.8071899414062"
"10854400","1886.4578857421875","1886.4578857421875","1886.4578857421875","2605.6650390625","2605.6650390625","2605.6650390625","1056.9288330078125","1056.9288330078125","1056.9288330078125"
"10905600","1510.4822998046875","1510.4822998046875","1510.4822998046875","880.1201171875","880.1201171875","880.1201171875","1152.7313232421875","1152.7313232421875","1152.7313232421875"
"10956800","1136.1849365234375","1136.1849365234375","1136.1849365234375","1262.5211181640625","1262.5211181640625","1262.5211181640625","1401.093505859375","1401.093505859375","1401.093505859375"
"11008000","1630.0531005859375","1630.0531005859375","1630.0531005859375","2560.353271484375","2560.353271484375","2560.353271484375","1059.6883544921875","1059.6883544921875","1059.6883544921875"
"11059200","1631.7313232421875","1631.7313232421875","1631.7313232421875","2029.9385986328125","2029.9385986328125","2029.9385986328125","1484.9705810546875","1484.9705810546875","1484.9705810546875"
"11110400","1744.3590087890625","1744.3590087890625","1744.3590087890625","1627.02294921875","1627.02294921875","1627.02294921875","1201.9930419921875","1201.9930419921875","1201.9930419921875"
"11161600","1386.595703125","1386.595703125","1386.595703125","2381.3173828125","2381.3173828125","2381.3173828125","1224.915771484375","1224.915771484375","1224.915771484375"
"11212800","2171.623779296875","2171.623779296875","2171.623779296875","2269.23193359375","2269.23193359375","2269.23193359375","1148.165283203125","1148.165283203125","1148.165283203125"
"11264000","2548.6318359375","2548.6318359375","2548.6318359375","1808.47412109375","1808.47412109375","1808.47412109375","1275.6199951171875","1275.6199951171875","1275.6199951171875"
"11315200","3425.409912109375","3425.409912109375","3425.409912109375","2464.29052734375","2464.29052734375","2464.29052734375","1651.822265625","1651.822265625","1651.822265625"
"11366400","2731.69189453125","2731.69189453125","2731.69189453125","1787.4290771484375","1787.4290771484375","1787.4290771484375","1585.558837890625","1585.558837890625","1585.558837890625"
"11417600","2879.93798828125","2879.93798828125","2879.93798828125","2078.52490234375","2078.52490234375","2078.52490234375","1873.60693359375","1873.60693359375","1873.60693359375"
"11468800","2555.140869140625","2555.140869140625","2555.140869140625","2191.860107421875","2191.860107421875","2191.860107421875","1434.036376953125","1434.036376953125","1434.036376953125"
"11520000","2274.428955078125","2274.428955078125","2274.428955078125","1274.389892578125","1274.389892578125","1274.389892578125","1602.6502685546875","1602.6502685546875","1602.6502685546875"
"11571200","2175.29296875","2175.29296875","2175.29296875","1764.2220458984375","1764.2220458984375","1764.2220458984375","1400.4107666015625","1400.4107666015625","1400.4107666015625"
"11622400","2357.53125","2357.53125","2357.53125","2264.619873046875","2264.619873046875","2264.619873046875","1543.1112060546875","1543.1112060546875","1543.1112060546875"
"11673600","3473.65869140625","3473.65869140625","3473.65869140625","2568.095947265625","2568.095947265625","2568.095947265625","1460.453369140625","1460.453369140625","1460.453369140625"
"11724800","3211.438720703125","3211.438720703125","3211.438720703125","1862.4443359375","1862.4443359375","1862.4443359375","1766.52880859375","1766.52880859375","1766.52880859375"
"11776000","2723.43115234375","2723.43115234375","2723.43115234375","1609.3477783203125","1609.3477783203125","1609.3477783203125","1682.4522705078125","1682.4522705078125","1682.4522705078125"
"11827200","2914.468017578125","2914.468017578125","2914.468017578125","1958.595458984375","1958.595458984375","1958.595458984375","1984.810302734375","1984.810302734375","1984.810302734375"
"11878400","3618.575439453125","3618.575439453125","3618.575439453125","1793.3111572265625","1793.3111572265625","1793.3111572265625","1759.921875","1759.921875","1759.921875"
"11929600","3876.802001953125","3876.802001953125","3876.802001953125","1970.453125","1970.453125","1970.453125","1529.591064453125","1529.591064453125","1529.591064453125"
"11980800","3053.675537109375","3053.675537109375","3053.675537109375","2573.91748046875","2573.91748046875","2573.91748046875","1642.87744140625","1642.87744140625","1642.87744140625"
"12032000","2188.044921875","2188.044921875","2188.044921875","3342.114013671875","3342.114013671875","3342.114013671875","1531.211181640625","1531.211181640625","1531.211181640625"
"12083200","2626.556884765625","2626.556884765625","2626.556884765625","2972.810302734375","2972.810302734375","2972.810302734375","1893.6099853515625","1893.6099853515625","1893.6099853515625"
"12134400","3170.9521484375","3170.9521484375","3170.9521484375","3034.912841796875","3034.912841796875","3034.912841796875","1626.802734375","1626.802734375","1626.802734375"
"12185600","3122.10888671875","3122.10888671875","3122.10888671875","2356.311279296875","2356.311279296875","2356.311279296875","2097.408203125","2097.408203125","2097.408203125"
"12236800","3941.97216796875","3941.97216796875","3941.97216796875","2556.196533203125","2556.196533203125","2556.196533203125","2241.24072265625","2241.24072265625","2241.24072265625"
"12288000","2443.420166015625","2443.420166015625","2443.420166015625","2141.7451171875","2141.7451171875","2141.7451171875","2766.73193359375","2766.73193359375","2766.73193359375"
"12339200","2203.479736328125","2203.479736328125","2203.479736328125","2297.091552734375","2297.091552734375","2297.091552734375","1790.9014892578125","1790.9014892578125","1790.9014892578125"
"12390400","2559.339111328125","2559.339111328125","2559.339111328125","2065.28173828125","2065.28173828125","2065.28173828125","2143.858642578125","2143.858642578125","2143.858642578125"
"12441600","2649.084228515625","2649.084228515625","2649.084228515625","2233.65771484375","2233.65771484375","2233.65771484375","2111.730224609375","2111.730224609375","2111.730224609375"
"12492800","3289.224365234375","3289.224365234375","3289.224365234375","1969.8951416015625","1969.8951416015625","1969.8951416015625","3095.4462890625","3095.4462890625","3095.4462890625"
"12544000","3417.703369140625","3417.703369140625","3417.703369140625","1993.176025390625","1993.176025390625","1993.176025390625","3499.318603515625","3499.318603515625","3499.318603515625"
"12595200","2302.45458984375","2302.45458984375","2302.45458984375","2037.6029052734375","2037.6029052734375","2037.6029052734375","2765.635986328125","2765.635986328125","2765.635986328125"
"12646400","2528.452392578125","2528.452392578125","2528.452392578125","1593.666259765625","1593.666259765625","1593.666259765625","2532.68701171875","2532.68701171875","2532.68701171875"
"12697600","3028.67236328125","3028.67236328125","3028.67236328125","1921.331787109375","1921.331787109375","1921.331787109375","1885.740234375","1885.740234375","1885.740234375"
"12748800","3027.10498046875","3027.10498046875","3027.10498046875","2758.30517578125","2758.30517578125","2758.30517578125","2261.681640625","2261.681640625","2261.681640625"
"12800000","3379.536865234375","3379.536865234375","3379.536865234375","2355.714599609375","2355.714599609375","2355.714599609375","2757.74365234375","2757.74365234375","2757.74365234375"
"12851200","3390.770263671875","3390.770263671875","3390.770263671875","1774.1534423828125","1774.1534423828125","1774.1534423828125","2401.491455078125","2401.491455078125","2401.491455078125"
"12902400","3782.33984375","3782.33984375","3782.33984375","2330.169189453125","2330.169189453125","2330.169189453125","2910.815185546875","2910.815185546875","2910.815185546875"
"12953600","4366.43017578125","4366.43017578125","4366.43017578125","2997.4853515625","2997.4853515625","2997.4853515625","2655.065185546875","2655.065185546875","2655.065185546875"
"13004800","5140.533203125","5140.533203125","5140.533203125","3021.3212890625","3021.3212890625","3021.3212890625","2570.764892578125","2570.764892578125","2570.764892578125"
"13056000","4701.482421875","4701.482421875","4701.482421875","2904.403564453125","2904.403564453125","2904.403564453125","1793.1943359375","1793.1943359375","1793.1943359375"
"13107200","5043.982421875","5043.982421875","5043.982421875","3079.898681640625","3079.898681640625","3079.898681640625","2071.021484375","2071.021484375","2071.021484375"
"13158400","5722.7421875","5722.7421875","5722.7421875","3592.728271484375","3592.728271484375","3592.728271484375","1898.156005859375","1898.156005859375","1898.156005859375"
"13209600","5406.703125","5406.703125","5406.703125","4159.576171875","4159.576171875","4159.576171875","2214.277099609375","2214.277099609375","2214.277099609375"
"13260800","5158.59326171875","5158.59326171875","5158.59326171875","3979.896240234375","3979.896240234375","3979.896240234375","1373.619873046875","1373.619873046875","1373.619873046875"
"13312000","5638.37158203125","5638.37158203125","5638.37158203125","4209.716796875","4209.716796875","4209.716796875","1920.851318359375","1920.851318359375","1920.851318359375"
"13363200","5576.22509765625","5576.22509765625","5576.22509765625","4258.3095703125","4258.3095703125","4258.3095703125","1673.27734375","1673.27734375","1673.27734375"
"13414400","5052.2763671875","5052.2763671875","5052.2763671875","4425.982421875","4425.982421875","4425.982421875","1756.931640625","1756.931640625","1756.931640625"
"13465600","4758.5673828125","4758.5673828125","4758.5673828125","4809.390625","4809.390625","4809.390625","2114.482421875","2114.482421875","2114.482421875"
"13516800","5427.373046875","5427.373046875","5427.373046875","4091.31298828125","4091.31298828125","4091.31298828125","2359.788818359375","2359.788818359375","2359.788818359375"
"13568000","5839.5791015625","5839.5791015625","5839.5791015625","3960.04296875","3960.04296875","3960.04296875","1887.849853515625","1887.849853515625","1887.849853515625"
"13619200","4312.046875","4312.046875","4312.046875","3924.838623046875","3924.838623046875","3924.838623046875","2098.20751953125","2098.20751953125","2098.20751953125"
"13670400","2754.159912109375","2754.159912109375","2754.159912109375","3603.438720703125","3603.438720703125","3603.438720703125","2077.083740234375","2077.083740234375","2077.083740234375"
"13721600","4316.91357421875","4316.91357421875","4316.91357421875","3827.1298828125","3827.1298828125","3827.1298828125","2626.5458984375","2626.5458984375","2626.5458984375"
"13772800","3254.770751953125","3254.770751953125","3254.770751953125","4604.87451171875","4604.87451171875","4604.87451171875","1756.448974609375","1756.448974609375","1756.448974609375"
"13824000","4461.52880859375","4461.52880859375","4461.52880859375","4672.787109375","4672.787109375","4672.787109375","1796.424072265625","1796.424072265625","1796.424072265625"
"13875200","4051.030029296875","4051.030029296875","4051.030029296875","4761.791015625","4761.791015625","4761.791015625","1635.855224609375","1635.855224609375","1635.855224609375"
"13926400","4082.779541015625","4082.779541015625","4082.779541015625","3691.39013671875","3691.39013671875","3691.39013671875","1895.3541259765625","1895.3541259765625","1895.3541259765625"
"13977600","3866.513916015625","3866.513916015625","3866.513916015625","2956.65185546875","2956.65185546875","2956.65185546875","2815.68994140625","2815.68994140625","2815.68994140625"
"14028800","4293.59375","4293.59375","4293.59375","3328.951904296875","3328.951904296875","3328.951904296875","1963.1441650390625","1963.1441650390625","1963.1441650390625"
"14080000","4030.546875","4030.546875","4030.546875","3064.315185546875","3064.315185546875","3064.315185546875","1747.8638916015625","1747.8638916015625","1747.8638916015625"
"14131200","4499.67138671875","4499.67138671875","4499.67138671875","2445.34130859375","2445.34130859375","2445.34130859375","1978.204345703125","1978.204345703125","1978.204345703125"
"14182400","4539.59765625","4539.59765625","4539.59765625","2846.787841796875","2846.787841796875","2846.787841796875","1821.1549072265625","1821.1549072265625","1821.1549072265625"
"14233600","4995.8193359375","4995.8193359375","4995.8193359375","2933.40185546875","2933.40185546875","2933.40185546875","2002.3624267578125","2002.3624267578125","2002.3624267578125"
"14284800","5355.8974609375","5355.8974609375","5355.8974609375","3280.6689453125","3280.6689453125","3280.6689453125","1927.8472900390625","1927.8472900390625","1927.8472900390625"
"14336000","5648.7919921875","5648.7919921875","5648.7919921875","3809.630126953125","3809.630126953125","3809.630126953125","1844.53515625","1844.53515625","1844.53515625"
"14387200","5788.5087890625","5788.5087890625","5788.5087890625","3734.45263671875","3734.45263671875","3734.45263671875","1897.0546875","1897.0546875","1897.0546875"
"14438400","5708.98046875","5708.98046875","5708.98046875","4349.392578125","4349.392578125","4349.392578125","1612.4932861328125","1612.4932861328125","1612.4932861328125"
"14489600","4600.7919921875","4600.7919921875","4600.7919921875","4593.2255859375","4593.2255859375","4593.2255859375","1805.6558837890625","1805.6558837890625","1805.6558837890625"
"14540800","4221.49609375","4221.49609375","4221.49609375","4794.0205078125","4794.0205078125","4794.0205078125","2175.265625","2175.265625","2175.265625"
"14592000","5162.46875","5162.46875","5162.46875","4484.009765625","4484.009765625","4484.009765625","2286.546630859375","2286.546630859375","2286.546630859375"
"14643200","5668.8828125","5668.8828125","5668.8828125","4259.75244140625","4259.75244140625","4259.75244140625","2066.094482421875","2066.094482421875","2066.094482421875"
"14694400","5950.3994140625","5950.3994140625","5950.3994140625","4184.54638671875","4184.54638671875","4184.54638671875","2359.297607421875","2359.297607421875","2359.297607421875"
"14745600","6456.54296875","6456.54296875","6456.54296875","3997.1396484375","3997.1396484375","3997.1396484375","1974.6251220703125","1974.6251220703125","1974.6251220703125"
"14796800","6210.7685546875","6210.7685546875","6210.7685546875","3850.86328125","3850.86328125","3850.86328125","2444.19677734375","2444.19677734375","2444.19677734375"
"14848000","6350.5087890625","6350.5087890625","6350.5087890625","4121.97314453125","4121.97314453125","4121.97314453125","2601.47607421875","2601.47607421875","2601.47607421875"
"14899200","6212.119140625","6212.119140625","6212.119140625","4087.009521484375","4087.009521484375","4087.009521484375","1930.5859375","1930.5859375","1930.5859375"
"14950400","6553.36181640625","6553.36181640625","6553.36181640625","3486.5009765625","3486.5009765625","3486.5009765625","2241.33349609375","2241.33349609375","2241.33349609375"
"15001600","6696.93115234375","6696.93115234375","6696.93115234375","3239.407958984375","3239.407958984375","3239.407958984375","2918.4287109375","2918.4287109375","2918.4287109375"
"15052800","6884.41943359375","6884.41943359375","6884.41943359375","3104.818115234375","3104.818115234375","3104.818115234375","3313.433349609375","3313.433349609375","3313.433349609375"
"15104000","6837.1484375","6837.1484375","6837.1484375","3509.567138671875","3509.567138671875","3509.567138671875","2622.214111328125","2622.214111328125","2622.214111328125"
"15155200","6607.78173828125","6607.78173828125","6607.78173828125","4412.65771484375","4412.65771484375","4412.65771484375","2065.681640625","2065.681640625","2065.681640625"
"15206400","6569.08935546875","6569.08935546875","6569.08935546875","4590.0771484375","4590.0771484375","4590.0771484375","2358.3544921875","2358.3544921875","2358.3544921875"
"15257600","6627.908203125","6627.908203125","6627.908203125","5012.4990234375","5012.4990234375","5012.4990234375","2432.53271484375","2432.53271484375","2432.53271484375"
"15308800","6334.6416015625","6334.6416015625","6334.6416015625","5135.5712890625","5135.5712890625","5135.5712890625","2667.157470703125","2667.157470703125","2667.157470703125"
"15360000","6630.23681640625","6630.23681640625","6630.23681640625","5307.71044921875","5307.71044921875","5307.71044921875","2719.6025390625","2719.6025390625","2719.6025390625"
