global_step,scarlet-sweep-12 - _step,scarlet-sweep-12 - _step__MIN,scarlet-sweep-12 - _step__MAX,scarlet-sweep-12 - rewards/step,scarlet-sweep-12 - rewards/step__MIN,scarlet-sweep-12 - rewards/step__MAX,rose-sweep-11 - _step,rose-sweep-11 - _step__MIN,rose-sweep-11 - _step__MAX,rose-sweep-11 - rewards/step,rose-sweep-11 - rewards/step__MIN,rose-sweep-11 - rewards/step__MAX,silver-sweep-10 - _step,silver-sweep-10 - _step__MIN,silver-sweep-10 - _step__MAX,silver-sweep-10 - rewards/step,silver-sweep-10 - rewards/step__MIN,silver-sweep-10 - rewards/step__MAX,polished-sweep-12 - _step,polished-sweep-12 - _step__MIN,polished-sweep-12 - _step__MAX,polished-sweep-12 - rewards/step,polished-sweep-12 - rewards/step__MIN,polished-sweep-12 - rewards/step__MAX,visionary-sweep-11 - _step,visionary-sweep-11 - _step__MIN,visionary-sweep-11 - _step__MAX,visionary-sweep-11 - rewards/step,visionary-sweep-11 - rewards/step__MIN,visionary-sweep-11 - rewards/step__MAX
3235840.0,315.0,315.0,315.0,1580.6334228515625,1580.6334228515625,1580.6334228515625,315,315,315,461.4187316894531,461.4187316894531,461.4187316894531,315,315,315,697.0036010742188,697.0036010742188,697.0036010742188,315.0,315.0,315.0,1134.4832763671875,1134.4832763671875,1134.4832763671875,315,315,315,1177.2794189453125,1177.2794189453125,1177.2794189453125
3256320.0,317.0,317.0,317.0,1580.4368896484375,1580.4368896484375,1580.4368896484375,317,317,317,461.2611083984375,461.2611083984375,461.2611083984375,317,317,317,691.1588745117188,691.1588745117188,691.1588745117188,317.0,317.0,317.0,1151.2196044921875,1151.2196044921875,1151.2196044921875,317,317,317,1177.562744140625,1177.562744140625,1177.562744140625
3276800.0,319.0,319.0,319.0,1574.189697265625,1574.189697265625,1574.189697265625,319,319,319,468.6824951171875,468.6824951171875,468.6824951171875,319,319,319,693.2548828125,693.2548828125,693.2548828125,319.0,319.0,319.0,1191.5067138671875,1191.5067138671875,1191.5067138671875,319,319,319,1167.9534912109375,1167.9534912109375,1167.9534912109375
3297280.0,321.0,321.0,321.0,1578.73681640625,1578.73681640625,1578.73681640625,321,321,321,470.0072631835938,470.0072631835938,470.0072631835938,321,321,321,690.6469116210938,690.6469116210938,690.6469116210938,321.0,321.0,321.0,1191.470947265625,1191.470947265625,1191.470947265625,321,321,321,1160.142578125,1160.142578125,1160.142578125
3317760.0,323.0,323.0,323.0,1584.5374755859375,1584.5374755859375,1584.5374755859375,323,323,323,488.2700805664062,488.2700805664062,488.2700805664062,323,323,323,691.3550415039062,691.3550415039062,691.3550415039062,323.0,323.0,323.0,1186.1429443359375,1186.1429443359375,1186.1429443359375,323,323,323,1152.3651123046875,1152.3651123046875,1152.3651123046875
3338240.0,325.0,325.0,325.0,1589.3367919921875,1589.3367919921875,1589.3367919921875,325,325,325,499.934326171875,499.934326171875,499.934326171875,325,325,325,690.5491333007812,690.5491333007812,690.5491333007812,325.0,325.0,325.0,1174.771484375,1174.771484375,1174.771484375,325,325,325,1142.0281982421875,1142.0281982421875,1142.0281982421875
3358720.0,327.0,327.0,327.0,1591.8958740234375,1591.8958740234375,1591.8958740234375,327,327,327,503.6122131347656,503.6122131347656,503.6122131347656,327,327,327,687.0626220703125,687.0626220703125,687.0626220703125,327.0,327.0,327.0,1197.533203125,1197.533203125,1197.533203125,327,327,327,1139.9737548828125,1139.9737548828125,1139.9737548828125
3379200.0,329.0,329.0,329.0,1581.90087890625,1581.90087890625,1581.90087890625,329,329,329,511.7449951171875,511.7449951171875,511.7449951171875,329,329,329,679.4349365234375,679.4349365234375,679.4349365234375,329.0,329.0,329.0,1224.6380615234375,1224.6380615234375,1224.6380615234375,329,329,329,1145.926513671875,1145.926513671875,1145.926513671875
3399680.0,331.0,331.0,331.0,1580.829833984375,1580.829833984375,1580.829833984375,331,331,331,543.5526123046875,543.5526123046875,543.5526123046875,331,331,331,681.6708374023438,681.6708374023438,681.6708374023438,331.0,331.0,331.0,1235.294189453125,1235.294189453125,1235.294189453125,331,331,331,1147.5970458984375,1147.5970458984375,1147.5970458984375
3420160.0,333.0,333.0,333.0,1498.3936767578125,1498.3936767578125,1498.3936767578125,333,333,333,563.4625244140625,563.4625244140625,563.4625244140625,333,333,333,696.6539916992188,696.6539916992188,696.6539916992188,333.0,333.0,333.0,1248.9854736328125,1248.9854736328125,1248.9854736328125,333,333,333,1157.5438232421875,1157.5438232421875,1157.5438232421875
3440640.0,335.0,335.0,335.0,1360.2279052734375,1360.2279052734375,1360.2279052734375,335,335,335,564.8101196289062,564.8101196289062,564.8101196289062,335,335,335,744.6858520507812,744.6858520507812,744.6858520507812,335.0,335.0,335.0,1233.993408203125,1233.993408203125,1233.993408203125,335,335,335,1167.390625,1167.390625,1167.390625
3461120.0,337.0,337.0,337.0,1310.00830078125,1310.00830078125,1310.00830078125,337,337,337,587.1068115234375,587.1068115234375,587.1068115234375,337,337,337,757.681640625,757.681640625,757.681640625,337.0,337.0,337.0,1239.3641357421875,1239.3641357421875,1239.3641357421875,337,337,337,1161.10693359375,1161.10693359375,1161.10693359375
3481600.0,339.0,339.0,339.0,1292.5645751953125,1292.5645751953125,1292.5645751953125,339,339,339,650.568603515625,650.568603515625,650.568603515625,339,339,339,774.6774291992188,774.6774291992188,774.6774291992188,339.0,339.0,339.0,1248.3826904296875,1248.3826904296875,1248.3826904296875,339,339,339,1155.2261962890625,1155.2261962890625,1155.2261962890625
3502080.0,341.0,341.0,341.0,1284.104248046875,1284.104248046875,1284.104248046875,341,341,341,720.1626586914062,720.1626586914062,720.1626586914062,341,341,341,781.4369506835938,781.4369506835938,781.4369506835938,341.0,341.0,341.0,1266.00244140625,1266.00244140625,1266.00244140625,341,341,341,1143.4163818359375,1143.4163818359375,1143.4163818359375
3522560.0,343.0,343.0,343.0,1261.56103515625,1261.56103515625,1261.56103515625,343,343,343,753.4293823242188,753.4293823242188,753.4293823242188,343,343,343,802.1851196289062,802.1851196289062,802.1851196289062,343.0,343.0,343.0,1296.7947998046875,1296.7947998046875,1296.7947998046875,343,343,343,1130.9876708984375,1130.9876708984375,1130.9876708984375
3543040.0,345.0,345.0,345.0,1256.0030517578125,1256.0030517578125,1256.0030517578125,345,345,345,773.9481811523438,773.9481811523438,773.9481811523438,345,345,345,816.0619506835938,816.0619506835938,816.0619506835938,345.0,345.0,345.0,1340.600341796875,1340.600341796875,1340.600341796875,345,345,345,1130.9876708984375,1130.9876708984375,1130.9876708984375
3563520.0,347.0,347.0,347.0,1236.8350830078125,1236.8350830078125,1236.8350830078125,347,347,347,801.7741088867188,801.7741088867188,801.7741088867188,347,347,347,807.806884765625,807.806884765625,807.806884765625,347.0,347.0,347.0,1356.0772705078125,1356.0772705078125,1356.0772705078125,347,347,347,1134.1124267578125,1134.1124267578125,1134.1124267578125
3584000.0,349.0,349.0,349.0,1262.093505859375,1262.093505859375,1262.093505859375,349,349,349,824.086669921875,824.086669921875,824.086669921875,349,349,349,809.3605346679688,809.3605346679688,809.3605346679688,349.0,349.0,349.0,1337.36767578125,1337.36767578125,1337.36767578125,349,349,349,1136.57177734375,1136.57177734375,1136.57177734375
3604480.0,351.0,351.0,351.0,1321.6976318359375,1321.6976318359375,1321.6976318359375,351,351,351,840.6096801757812,840.6096801757812,840.6096801757812,351,351,351,803.6534423828125,803.6534423828125,803.6534423828125,351.0,351.0,351.0,1338.6207275390625,1338.6207275390625,1338.6207275390625,351,351,351,1142.0906982421875,1142.0906982421875,1142.0906982421875
3624960.0,353.0,353.0,353.0,1358.025390625,1358.025390625,1358.025390625,353,353,353,833.656494140625,833.656494140625,833.656494140625,353,353,353,811.2632446289062,811.2632446289062,811.2632446289062,353.0,353.0,353.0,1342.49658203125,1342.49658203125,1342.49658203125,353,353,353,1149.771728515625,1149.771728515625,1149.771728515625
3645440.0,355.0,355.0,355.0,1376.4765625,1376.4765625,1376.4765625,355,355,355,835.2218017578125,835.2218017578125,835.2218017578125,355,355,355,811.2208251953125,811.2208251953125,811.2208251953125,355.0,355.0,355.0,1349.2762451171875,1349.2762451171875,1349.2762451171875,355,355,355,1155.971435546875,1155.971435546875,1155.971435546875
3665920.0,357.0,357.0,357.0,1393.70703125,1393.70703125,1393.70703125,357,357,357,836.433349609375,836.433349609375,836.433349609375,357,357,357,822.771484375,822.771484375,822.771484375,357.0,357.0,357.0,1362.255615234375,1362.255615234375,1362.255615234375,357,357,357,1152.0985107421875,1152.0985107421875,1152.0985107421875
3686400.0,359.0,359.0,359.0,1407.688232421875,1407.688232421875,1407.688232421875,359,359,359,827.07421875,827.07421875,827.07421875,359,359,359,840.3695678710938,840.3695678710938,840.3695678710938,359.0,359.0,359.0,1368.747314453125,1368.747314453125,1368.747314453125,359,359,359,1146.670654296875,1146.670654296875,1146.670654296875
3706880.0,361.0,361.0,361.0,1423.83056640625,1423.83056640625,1423.83056640625,361,361,361,814.4337158203125,814.4337158203125,814.4337158203125,361,361,361,860.3134765625,860.3134765625,860.3134765625,361.0,361.0,361.0,1378.9866943359375,1378.9866943359375,1378.9866943359375,361,361,361,1152.2476806640625,1152.2476806640625,1152.2476806640625
3727360.0,363.0,363.0,363.0,1441.454833984375,1441.454833984375,1441.454833984375,363,363,363,815.7185668945312,815.7185668945312,815.7185668945312,363,363,363,884.3614501953125,884.3614501953125,884.3614501953125,363.0,363.0,363.0,1386.6947021484375,1386.6947021484375,1386.6947021484375,363,363,363,1163.3858642578125,1163.3858642578125,1163.3858642578125
3747840.0,365.0,365.0,365.0,1450.996337890625,1450.996337890625,1450.996337890625,365,365,365,767.570068359375,767.570068359375,767.570068359375,365,365,365,907.4567260742188,907.4567260742188,907.4567260742188,365.0,365.0,365.0,1386.55810546875,1386.55810546875,1386.55810546875,365,365,365,1173.2288818359375,1173.2288818359375,1173.2288818359375
3768320.0,367.0,367.0,367.0,1464.5992431640625,1464.5992431640625,1464.5992431640625,367,367,367,760.3779296875,760.3779296875,760.3779296875,367,367,367,912.826904296875,912.826904296875,912.826904296875,367.0,367.0,367.0,1380.4549560546875,1380.4549560546875,1380.4549560546875,367,367,367,1192.3394775390625,1192.3394775390625,1192.3394775390625
3788800.0,369.0,369.0,369.0,1469.1846923828125,1469.1846923828125,1469.1846923828125,369,369,369,774.0167236328125,774.0167236328125,774.0167236328125,369,369,369,884.229736328125,884.229736328125,884.229736328125,369.0,369.0,369.0,1383.0240478515625,1383.0240478515625,1383.0240478515625,369,369,369,1197.7633056640625,1197.7633056640625,1197.7633056640625
3809280.0,371.0,371.0,371.0,1480.1614990234375,1480.1614990234375,1480.1614990234375,371,371,371,789.9107055664062,789.9107055664062,789.9107055664062,371,371,371,893.2280883789062,893.2280883789062,893.2280883789062,371.0,371.0,371.0,1396.795654296875,1396.795654296875,1396.795654296875,371,371,371,1206.318603515625,1206.318603515625,1206.318603515625
3829760.0,373.0,373.0,373.0,1488.8192138671875,1488.8192138671875,1488.8192138671875,373,373,373,760.339599609375,760.339599609375,760.339599609375,373,373,373,871.5980224609375,871.5980224609375,871.5980224609375,373.0,373.0,373.0,1407.873046875,1407.873046875,1407.873046875,373,373,373,1209.12109375,1209.12109375,1209.12109375
3850240.0,375.0,375.0,375.0,1502.27734375,1502.27734375,1502.27734375,375,375,375,754.0979614257812,754.0979614257812,754.0979614257812,375,375,375,871.5087890625,871.5087890625,871.5087890625,375.0,375.0,375.0,1422.654541015625,1422.654541015625,1422.654541015625,375,375,375,1212.497802734375,1212.497802734375,1212.497802734375
3870720.0,377.0,377.0,377.0,1510.25048828125,1510.25048828125,1510.25048828125,377,377,377,775.8717041015625,775.8717041015625,775.8717041015625,377,377,377,872.2568359375,872.2568359375,872.2568359375,377.0,377.0,377.0,1422.1356201171875,1422.1356201171875,1422.1356201171875,377,377,377,1213.8187255859375,1213.8187255859375,1213.8187255859375
3891200.0,379.0,379.0,379.0,1509.1502685546875,1509.1502685546875,1509.1502685546875,379,379,379,774.3831787109375,774.3831787109375,774.3831787109375,379,379,379,869.8672485351562,869.8672485351562,869.8672485351562,379.0,379.0,379.0,1429.9532470703125,1429.9532470703125,1429.9532470703125,379,379,379,1214.8460693359375,1214.8460693359375,1214.8460693359375
3911680.0,381.0,381.0,381.0,1514.5931396484375,1514.5931396484375,1514.5931396484375,381,381,381,779.1187133789062,779.1187133789062,779.1187133789062,381,381,381,868.9395751953125,868.9395751953125,868.9395751953125,381.0,381.0,381.0,1438.437744140625,1438.437744140625,1438.437744140625,381,381,381,1215.24267578125,1215.24267578125,1215.24267578125
3932160.0,383.0,383.0,383.0,1521.140869140625,1521.140869140625,1521.140869140625,383,383,383,785.4819946289062,785.4819946289062,785.4819946289062,383,383,383,873.38037109375,873.38037109375,873.38037109375,383.0,383.0,383.0,1448.7540283203125,1448.7540283203125,1448.7540283203125,383,383,383,1215.964599609375,1215.964599609375,1215.964599609375
3952640.0,385.0,385.0,385.0,1524.6290283203125,1524.6290283203125,1524.6290283203125,385,385,385,798.9503784179688,798.9503784179688,798.9503784179688,385,385,385,874.2544555664062,874.2544555664062,874.2544555664062,385.0,385.0,385.0,1457.648681640625,1457.648681640625,1457.648681640625,385,385,385,1215.964599609375,1215.964599609375,1215.964599609375
3973120.0,387.0,387.0,387.0,1544.5096435546875,1544.5096435546875,1544.5096435546875,387,387,387,810.5532836914062,810.5532836914062,810.5532836914062,387,387,387,864.9349975585938,864.9349975585938,864.9349975585938,387.0,387.0,387.0,1460.63916015625,1460.63916015625,1460.63916015625,387,387,387,1216.190185546875,1216.190185546875,1216.190185546875
3993600.0,389.0,389.0,389.0,1549.083740234375,1549.083740234375,1549.083740234375,389,389,389,819.7227783203125,819.7227783203125,819.7227783203125,389,389,389,865.7778930664062,865.7778930664062,865.7778930664062,389.0,389.0,389.0,1461.7003173828125,1461.7003173828125,1461.7003173828125,389,389,389,1221.3179931640625,1221.3179931640625,1221.3179931640625
4014080.0,391.0,391.0,391.0,1552.1177978515625,1552.1177978515625,1552.1177978515625,391,391,391,869.0090942382812,869.0090942382812,869.0090942382812,391,391,391,862.1829223632812,862.1829223632812,862.1829223632812,391.0,391.0,391.0,1476.259521484375,1476.259521484375,1476.259521484375,391,391,391,1219.112548828125,1219.112548828125,1219.112548828125
4034560.0,393.0,393.0,393.0,1551.2266845703125,1551.2266845703125,1551.2266845703125,393,393,393,884.5985717773438,884.5985717773438,884.5985717773438,393,393,393,861.837158203125,861.837158203125,861.837158203125,393.0,393.0,393.0,1484.2027587890625,1484.2027587890625,1484.2027587890625,393,393,393,1217.33740234375,1217.33740234375,1217.33740234375
4055040.0,395.0,395.0,395.0,1568.1773681640625,1568.1773681640625,1568.1773681640625,395,395,395,903.2329711914062,903.2329711914062,903.2329711914062,395,395,395,884.4086303710938,884.4086303710938,884.4086303710938,395.0,395.0,395.0,1479.162109375,1479.162109375,1479.162109375,395,395,395,1219.8760986328125,1219.8760986328125,1219.8760986328125
4075520.0,397.0,397.0,397.0,1568.180908203125,1568.180908203125,1568.180908203125,397,397,397,849.3536376953125,849.3536376953125,849.3536376953125,397,397,397,894.4227294921875,894.4227294921875,894.4227294921875,397.0,397.0,397.0,1469.1278076171875,1469.1278076171875,1469.1278076171875,397,397,397,1225.9237060546875,1225.9237060546875,1225.9237060546875
4096000.0,399.0,399.0,399.0,1576.150146484375,1576.150146484375,1576.150146484375,399,399,399,874.7745361328125,874.7745361328125,874.7745361328125,399,399,399,904.8617553710938,904.8617553710938,904.8617553710938,399.0,399.0,399.0,1472.9759521484375,1472.9759521484375,1472.9759521484375,399,399,399,1231.564697265625,1231.564697265625,1231.564697265625
4116480.0,401.0,401.0,401.0,1571.133544921875,1571.133544921875,1571.133544921875,401,401,401,885.1775512695312,885.1775512695312,885.1775512695312,401,401,401,901.1827392578125,901.1827392578125,901.1827392578125,401.0,401.0,401.0,1476.1334228515625,1476.1334228515625,1476.1334228515625,401,401,401,1232.2625732421875,1232.2625732421875,1232.2625732421875
4136960.0,403.0,403.0,403.0,1576.9049072265625,1576.9049072265625,1576.9049072265625,403,403,403,901.7381591796875,901.7381591796875,901.7381591796875,403,403,403,876.1859741210938,876.1859741210938,876.1859741210938,403.0,403.0,403.0,1482.574951171875,1482.574951171875,1482.574951171875,403,403,403,1205.752197265625,1205.752197265625,1205.752197265625
4157440.0,405.0,405.0,405.0,1568.3602294921875,1568.3602294921875,1568.3602294921875,405,405,405,938.363037109375,938.363037109375,938.363037109375,405,405,405,876.3391723632812,876.3391723632812,876.3391723632812,405.0,405.0,405.0,1491.95703125,1491.95703125,1491.95703125,405,405,405,1207.2821044921875,1207.2821044921875,1207.2821044921875
4177920.0,407.0,407.0,407.0,1563.0191650390625,1563.0191650390625,1563.0191650390625,407,407,407,952.284423828125,952.284423828125,952.284423828125,407,407,407,873.058349609375,873.058349609375,873.058349609375,407.0,407.0,407.0,1505.49267578125,1505.49267578125,1505.49267578125,407,407,407,1183.5968017578125,1183.5968017578125,1183.5968017578125
4198400.0,409.0,409.0,409.0,1556.0927734375,1556.0927734375,1556.0927734375,409,409,409,979.7263793945312,979.7263793945312,979.7263793945312,409,409,409,877.8859252929688,877.8859252929688,877.8859252929688,409.0,409.0,409.0,1484.70654296875,1484.70654296875,1484.70654296875,409,409,409,1168.660400390625,1168.660400390625,1168.660400390625
4218880.0,411.0,411.0,411.0,1547.676025390625,1547.676025390625,1547.676025390625,411,411,411,1009.7997436523438,1009.7997436523438,1009.7997436523438,411,411,411,862.953857421875,862.953857421875,862.953857421875,411.0,411.0,411.0,1489.22998046875,1489.22998046875,1489.22998046875,411,411,411,1171.3514404296875,1171.3514404296875,1171.3514404296875
4239360.0,413.0,413.0,413.0,1573.3265380859375,1573.3265380859375,1573.3265380859375,413,413,413,981.5908203125,981.5908203125,981.5908203125,413,413,413,858.5723876953125,858.5723876953125,858.5723876953125,413.0,413.0,413.0,1482.810791015625,1482.810791015625,1482.810791015625,413,413,413,1169.845703125,1169.845703125,1169.845703125
4259840.0,415.0,415.0,415.0,1585.379638671875,1585.379638671875,1585.379638671875,415,415,415,940.4077758789062,940.4077758789062,940.4077758789062,415,415,415,892.9760131835938,892.9760131835938,892.9760131835938,415.0,415.0,415.0,1484.8594970703125,1484.8594970703125,1484.8594970703125,415,415,415,1182.333251953125,1182.333251953125,1182.333251953125
4280320.0,417.0,417.0,417.0,1577.962890625,1577.962890625,1577.962890625,417,417,417,876.2731323242188,876.2731323242188,876.2731323242188,417,417,417,903.450439453125,903.450439453125,903.450439453125,417.0,417.0,417.0,1487.50439453125,1487.50439453125,1487.50439453125,417,417,417,1189.933837890625,1189.933837890625,1189.933837890625
4300800.0,419.0,419.0,419.0,1570.2467041015625,1570.2467041015625,1570.2467041015625,419,419,419,847.65966796875,847.65966796875,847.65966796875,419,419,419,911.6958618164062,911.6958618164062,911.6958618164062,419.0,419.0,419.0,1492.302734375,1492.302734375,1492.302734375,419,419,419,1195.718017578125,1195.718017578125,1195.718017578125
4321280.0,421.0,421.0,421.0,1563.5653076171875,1563.5653076171875,1563.5653076171875,421,421,421,843.7843627929688,843.7843627929688,843.7843627929688,421,421,421,931.0904541015625,931.0904541015625,931.0904541015625,421.0,421.0,421.0,1482.2625732421875,1482.2625732421875,1482.2625732421875,421,421,421,1197.5897216796875,1197.5897216796875,1197.5897216796875
4341760.0,423.0,423.0,423.0,1572.7847900390625,1572.7847900390625,1572.7847900390625,423,423,423,848.3865966796875,848.3865966796875,848.3865966796875,423,423,423,898.2922973632812,898.2922973632812,898.2922973632812,423.0,423.0,423.0,1487.76513671875,1487.76513671875,1487.76513671875,423,423,423,1200.4403076171875,1200.4403076171875,1200.4403076171875
4362240.0,425.0,425.0,425.0,1589.08642578125,1589.08642578125,1589.08642578125,425,425,425,845.92578125,845.92578125,845.92578125,425,425,425,857.9296875,857.9296875,857.9296875,425.0,425.0,425.0,1475.650146484375,1475.650146484375,1475.650146484375,425,425,425,1209.273681640625,1209.273681640625,1209.273681640625
4382720.0,427.0,427.0,427.0,1600.8878173828125,1600.8878173828125,1600.8878173828125,427,427,427,869.0489501953125,869.0489501953125,869.0489501953125,427,427,427,814.3909301757812,814.3909301757812,814.3909301757812,427.0,427.0,427.0,1479.875244140625,1479.875244140625,1479.875244140625,427,427,427,1220.260498046875,1220.260498046875,1220.260498046875
4403200.0,429.0,429.0,429.0,1600.3875732421875,1600.3875732421875,1600.3875732421875,429,429,429,873.7827758789062,873.7827758789062,873.7827758789062,429,429,429,760.7352905273438,760.7352905273438,760.7352905273438,429.0,429.0,429.0,1486.55517578125,1486.55517578125,1486.55517578125,429,429,429,1230.1131591796875,1230.1131591796875,1230.1131591796875
4423680.0,431.0,431.0,431.0,1604.2293701171875,1604.2293701171875,1604.2293701171875,431,431,431,888.0284423828125,888.0284423828125,888.0284423828125,431,431,431,711.4379272460938,711.4379272460938,711.4379272460938,431.0,431.0,431.0,1477.59765625,1477.59765625,1477.59765625,431,431,431,1234.7994384765625,1234.7994384765625,1234.7994384765625
4444160.0,433.0,433.0,433.0,1607.5787353515625,1607.5787353515625,1607.5787353515625,433,433,433,892.3806762695312,892.3806762695312,892.3806762695312,433,433,433,651.9978637695312,651.9978637695312,651.9978637695312,433.0,433.0,433.0,1469.3121337890625,1469.3121337890625,1469.3121337890625,433,433,433,1238.775146484375,1238.775146484375,1238.775146484375
4464640.0,435.0,435.0,435.0,1609.2611083984375,1609.2611083984375,1609.2611083984375,435,435,435,896.9678955078125,896.9678955078125,896.9678955078125,435,435,435,657.8047485351562,657.8047485351562,657.8047485351562,435.0,435.0,435.0,1474.1453857421875,1474.1453857421875,1474.1453857421875,435,435,435,1243.33349609375,1243.33349609375,1243.33349609375
4485120.0,437.0,437.0,437.0,1616.27001953125,1616.27001953125,1616.27001953125,437,437,437,891.1969604492188,891.1969604492188,891.1969604492188,437,437,437,656.6643676757812,656.6643676757812,656.6643676757812,437.0,437.0,437.0,1482.0855712890625,1482.0855712890625,1482.0855712890625,437,437,437,1245.403564453125,1245.403564453125,1245.403564453125
4505600.0,439.0,439.0,439.0,1622.8099365234375,1622.8099365234375,1622.8099365234375,439,439,439,897.7645874023438,897.7645874023438,897.7645874023438,439,439,439,648.9776611328125,648.9776611328125,648.9776611328125,439.0,439.0,439.0,1488.118408203125,1488.118408203125,1488.118408203125,439,439,439,1246.2490234375,1246.2490234375,1246.2490234375
4526080.0,441.0,441.0,441.0,1609.730224609375,1609.730224609375,1609.730224609375,441,441,441,899.7005004882812,899.7005004882812,899.7005004882812,441,441,441,641.219482421875,641.219482421875,641.219482421875,441.0,441.0,441.0,1481.8228759765625,1481.8228759765625,1481.8228759765625,441,441,441,1239.9149169921875,1239.9149169921875,1239.9149169921875
4546560.0,443.0,443.0,443.0,1615.1846923828125,1615.1846923828125,1615.1846923828125,443,443,443,901.7409057617188,901.7409057617188,901.7409057617188,443,443,443,641.219482421875,641.219482421875,641.219482421875,443.0,443.0,443.0,1487.0093994140625,1487.0093994140625,1487.0093994140625,443,443,443,1241.039794921875,1241.039794921875,1241.039794921875
4567040.0,445.0,445.0,445.0,1618.5263671875,1618.5263671875,1618.5263671875,445,445,445,879.4105834960938,879.4105834960938,879.4105834960938,445,445,445,658.6382446289062,658.6382446289062,658.6382446289062,445.0,445.0,445.0,1493.1749267578125,1493.1749267578125,1493.1749267578125,445,445,445,1241.5928955078125,1241.5928955078125,1241.5928955078125
4587520.0,447.0,447.0,447.0,1620.7901611328125,1620.7901611328125,1620.7901611328125,447,447,447,889.8949584960938,889.8949584960938,889.8949584960938,447,447,447,666.8295288085938,666.8295288085938,666.8295288085938,447.0,447.0,447.0,1485.7740478515625,1485.7740478515625,1485.7740478515625,447,447,447,1232.12646484375,1232.12646484375,1232.12646484375
4608000.0,449.0,449.0,449.0,1615.5262451171875,1615.5262451171875,1615.5262451171875,449,449,449,894.3743286132812,894.3743286132812,894.3743286132812,449,449,449,668.7510986328125,668.7510986328125,668.7510986328125,449.0,449.0,449.0,1476.3609619140625,1476.3609619140625,1476.3609619140625,449,449,449,1233.9691162109375,1233.9691162109375,1233.9691162109375
4628480.0,451.0,451.0,451.0,1617.30126953125,1617.30126953125,1617.30126953125,451,451,451,936.9639892578125,936.9639892578125,936.9639892578125,451,451,451,668.3184814453125,668.3184814453125,668.3184814453125,451.0,451.0,451.0,1478.33447265625,1478.33447265625,1478.33447265625,451,451,451,1239.549072265625,1239.549072265625,1239.549072265625
4648960.0,453.0,453.0,453.0,1618.2449951171875,1618.2449951171875,1618.2449951171875,453,453,453,965.5987548828125,965.5987548828125,965.5987548828125,453,453,453,674.1029052734375,674.1029052734375,674.1029052734375,453.0,453.0,453.0,1487.8677978515625,1487.8677978515625,1487.8677978515625,453,453,453,1244.8133544921875,1244.8133544921875,1244.8133544921875
4669440.0,455.0,455.0,455.0,1627.6478271484375,1627.6478271484375,1627.6478271484375,455,455,455,991.8441162109375,991.8441162109375,991.8441162109375,455,455,455,674.1029052734375,674.1029052734375,674.1029052734375,455.0,455.0,455.0,1490.570068359375,1490.570068359375,1490.570068359375,455,455,455,1249.246826171875,1249.246826171875,1249.246826171875
4689920.0,457.0,457.0,457.0,1630.984375,1630.984375,1630.984375,457,457,457,1008.4962158203125,1008.4962158203125,1008.4962158203125,457,457,457,679.5894165039062,679.5894165039062,679.5894165039062,457.0,457.0,457.0,1495.3812255859375,1495.3812255859375,1495.3812255859375,457,457,457,1262.3980712890625,1262.3980712890625,1262.3980712890625
4710400.0,459.0,459.0,459.0,1646.43017578125,1646.43017578125,1646.43017578125,459,459,459,1031.4700927734375,1031.4700927734375,1031.4700927734375,459,459,459,691.1306762695312,691.1306762695312,691.1306762695312,459.0,459.0,459.0,1497.9539794921875,1497.9539794921875,1497.9539794921875,459,459,459,1274.3779296875,1274.3779296875,1274.3779296875
4730880.0,461.0,461.0,461.0,1659.6546630859375,1659.6546630859375,1659.6546630859375,461,461,461,1033.897705078125,1033.897705078125,1033.897705078125,461,461,461,704.649658203125,704.649658203125,704.649658203125,461.0,461.0,461.0,1500.0089111328125,1500.0089111328125,1500.0089111328125,461,461,461,1281.5693359375,1281.5693359375,1281.5693359375
4751360.0,463.0,463.0,463.0,1662.07373046875,1662.07373046875,1662.07373046875,463,463,463,1042.43115234375,1042.43115234375,1042.43115234375,463,463,463,703.2337646484375,703.2337646484375,703.2337646484375,463.0,463.0,463.0,1501.9091796875,1501.9091796875,1501.9091796875,463,463,463,1282.06884765625,1282.06884765625,1282.06884765625
4771840.0,465.0,465.0,465.0,1666.3031005859375,1666.3031005859375,1666.3031005859375,465,465,465,1055.057373046875,1055.057373046875,1055.057373046875,465,465,465,725.7316284179688,725.7316284179688,725.7316284179688,465.0,465.0,465.0,1498.5806884765625,1498.5806884765625,1498.5806884765625,465,465,465,1285.3863525390625,1285.3863525390625,1285.3863525390625
4792320.0,467.0,467.0,467.0,1668.1239013671875,1668.1239013671875,1668.1239013671875,467,467,467,1063.3642578125,1063.3642578125,1063.3642578125,467,467,467,741.0472412109375,741.0472412109375,741.0472412109375,467.0,467.0,467.0,1498.240234375,1498.240234375,1498.240234375,467,467,467,1286.7332763671875,1286.7332763671875,1286.7332763671875
4812800.0,469.0,469.0,469.0,1671.8243408203125,1671.8243408203125,1671.8243408203125,469,469,469,1081.47412109375,1081.47412109375,1081.47412109375,469,469,469,757.1560668945312,757.1560668945312,757.1560668945312,469.0,469.0,469.0,1498.9285888671875,1498.9285888671875,1498.9285888671875,469,469,469,1287.7899169921875,1287.7899169921875,1287.7899169921875
