Step,FOWM_AntEnv_sweep_4 - rewards,FOWM_AntEnv_sweep_4 - rewards__MIN,FOWM_AntEnv_sweep_4 - rewards__MAX,FOWM_AntEnv_sweep_3 - rewards,FOWM_AntEnv_sweep_3 - rewards__MIN,FOWM_AntEnv_sweep_3 - rewards__MAX,FOWM_AntEnv_sweep_2 - rewards,FOWM_AntEnv_sweep_2 - rewards__MIN,FOWM_AntEnv_sweep_2 - rewards__MAX,FOWM_AntEnv_sweep_1 - rewards,FOWM_AntEnv_sweep_1 - rewards__MIN,FOWM_AntEnv_sweep_1 - rewards__MAX,FOWM_AntEnv_sweep_0 - rewards,FOWM_AntEnv_sweep_0 - rewards__MIN,FOWM_AntEnv_sweep_0 - rewards__MAX
8140800,4456.2287027689035,4823.06591796875,4823.06591796875,4754.350153599458,4681.0322265625,4681.0322265625,4679.343881049449,4540.02392578125,4540.02392578125,4120.494322928023,4309.63818359375,4309.63818359375,4606.135542864538,4413.53857421875,4413.53857421875
8217600,4778.598784536345,5148.9296875,5148.9296875,4640.55086097749,4566.53466796875,4566.53466796875,4688.848472141289,4548.20166015625,4548.20166015625,4565.841878607695,4756.787109375,4756.787109375,4565.472729396284,4371.04150390625,4371.04150390625
8294400,3730.952264741287,4104.77685546875,4104.77685546875,4668.89121679302,4594.1767578125,4594.1767578125,4689.7881218268785,4547.814453125,4547.814453125,3037.2121393654916,3229.958740234375,3229.958740234375,3951.5350135842796,3755.26953125,3755.26953125
8371200,3596.661701977479,3973.97998046875,3973.97998046875,4952.029424171051,4876.61669921875,4876.61669921875,4048.146716824969,3904.84619140625,3904.84619140625,4019.429568092038,4213.9775390625,4213.9775390625,3683.870246991025,3485.7705078125,3485.7705078125
8448000,4170.772018119921,4551.583984375,4551.583984375,5001.258451861581,4925.1474609375,4925.1474609375,4594.505800104309,4449.87841796875,4449.87841796875,4109.22438939671,4305.57373046875,4305.57373046875,2667.9327753196458,2467.998779296875,2467.998779296875
8524800,4573.547373324863,4957.85302734375,4957.85302734375,5162.296561583362,5085.4873046875,5085.4873046875,4495.153945883649,4349.19970703125,4349.19970703125,3180.165450935757,3378.316162109375,3378.316162109375,3790.478457945141,3588.710205078125,3588.710205078125
8601600,4001.549779311055,4389.34912109375,4389.34912109375,4990.651565836392,4913.14404296875,4913.14404296875,4632.5887127567385,4485.3076171875,4485.3076171875,3448.9138855216784,3648.865966796875,3648.865966796875,4006.588349555012,3802.98583984375,3802.98583984375
8678400,3900.6776735784965,4291.970703125,4291.970703125,5020.488991964423,4942.283203125,4942.283203125,4267.997112442329,4119.38916015625,4119.38916015625,3609.473111123225,3811.2265625,3811.2265625,4535.739500930507,4330.302734375,4330.302734375
8755200,3573.1434584709386,3967.93017578125,3967.93017578125,4979.095461061203,4900.19140625,4900.19140625,3656.352289471669,3506.41748046875,3506.41748046875,4119.202502740396,4322.75732421875,4322.75732421875,4636.415066368503,4429.14404296875,4429.14404296875
8832000,4098.36363789463,4496.64404296875,4496.64404296875,4837.491480939234,4757.88916015625,4757.88916015625,4497.413521188509,4346.15185546875,4346.15185546875,4142.988534982568,4348.3447265625,4348.3447265625,4870.514948212749,4661.40966796875,4661.40966796875
8908800,2092.6475380214474,2494.421630859375,2494.421630859375,5104.6062508172645,5024.3056640625,5024.3056640625,4801.347311499099,4648.7587890625,4648.7587890625,3450.0716863653647,3657.229248046875,3657.229248046875,4734.110435525744,4523.1708984375,4523.1708984375
8985600,2528.2339283826395,2933.501708984375,2933.501708984375,5229.881665226545,5148.8828125,5148.8828125,5037.711277590939,4883.7958984375,4883.7958984375,3901.7236854044113,4110.6826171875,4110.6826171875,4892.23131346374,4679.45751953125,4679.45751953125
9062400,3493.936041400081,3902.697509765625,3902.697509765625,5237.4178218233255,5155.720703125,5155.720703125,5313.781298370279,5158.5390625,5158.5390625,4099.998487177833,4310.7587890625,4310.7587890625,5251.861468745486,5037.25341796875,5037.25341796875
9139200,4161.563691526899,4573.81884765625,4573.81884765625,4608.261595607606,4525.8662109375,4525.8662109375,5258.658936337119,5102.08984375,5102.08984375,3210.60507606063,3423.166748046875,3423.166748046875,5254.813889652231,5038.37158203125,5038.37158203125
9216000,4118.54070688809,4534.28955078125,4534.28955078125,4547.874900641887,4464.78125,4464.78125,5119.231886803959,4961.3359375,4961.3359375,3424.0722606465515,3638.435302734375,3638.435302734375,5261.640822277726,5043.3642578125,5043.3642578125
9292800,4356.548483968032,4775.791015625,4775.791015625,4814.833420519917,4731.04150390625,4731.04150390625,5222.282864614549,5063.06005859375,5063.06005859375,2762.404679607473,2978.569091796875,2978.569091796875,4924.140118184472,4704.029296875,4704.029296875
9369600,4586.103136047974,5008.83935546875,5008.83935546875,4473.258737272948,4388.7685546875,4388.7685546875,5225.521830706389,5064.97216796875,5064.97216796875,3939.8320692715197,4157.7978515625,4157.7978515625,4678.907968778718,4456.962890625,4456.962890625
9446400,4055.380444377916,4481.6103515625,4481.6103515625,4663.535616525978,4578.34716796875,4578.34716796875,5348.8125546107285,5186.93603515625,5186.93603515625,4456.535093701192,4676.30224609375,4676.30224609375,5039.444374060464,4815.6650390625,4815.6650390625
9523200,4090.463416770358,4520.18701171875,4520.18701171875,4763.498042654009,4677.611328125,4677.611328125,5222.258551952569,5059.05517578125,5059.05517578125,4233.629719693363,4455.1982421875,4455.1982421875,4658.116521529709,4432.5029296875,4432.5029296875
9600000,4336.9711938503,4770.1884765625,4770.1884765625,4105.707783235164,4019.122802734375,4019.122802734375,5055.741170388159,4891.2109375,4891.2109375,3909.568095685535,4132.93798828125,4132.93798828125,4741.060153373955,4513.6123046875,4513.6123046875
9676800,4173.121549055242,4609.83251953125,4609.83251953125,3688.8061956913198,3601.52294921875,3601.52294921875,5235.942050542499,5070.0849609375,5070.0849609375,4435.931276365206,4661.1025390625,4661.1025390625,4754.17810162445,4524.89599609375,4524.89599609375
9753600,4375.348076135184,4815.552734375,4815.552734375,4355.6597351006,4267.67822265625,4267.67822265625,4735.523301790588,4568.33935546875,4568.33935546875,4636.292015638628,4863.2646484375,4863.2646484375,3255.9969776093208,3024.880615234375,3024.880615234375
9830400,4370.0330993088755,4813.7314453125,4813.7314453125,4605.747649509881,4517.06787109375,4517.06787109375,2534.5471799918037,2366.036376953125,2366.036376953125,4803.434493193299,5032.20849609375,5032.20849609375,3126.1798672660666,2893.229248046875,2893.229248046875
9907200,4566.413923263817,5013.60595703125,5013.60595703125,4905.885856887911,4816.5078125,4816.5078125,3172.478773036769,3002.64111328125,3002.64111328125,4885.155095747971,5115.73046875,5115.73046875,3569.410852625937,3334.6259765625,3334.6259765625
9984000,3419.6665733906348,3870.352294921875,3870.352294921875,5136.658829890942,5046.58251953125,5046.58251953125,4220.074428581734,4048.909912109375,4048.909912109375,4975.262905333893,5207.6396484375,5207.6396484375,3589.287834079558,3352.668701171875,3352.668701171875
10060800,3771.0119969549514,4225.19140625,4225.19140625,5250.734048987722,5159.95947265625,5159.95947265625,4653.491861470448,4481.00048828125,4481.00048828125,4987.914171951064,5222.09228515625,5222.09228515625,4530.155049908179,4291.70166015625,4291.70166015625
10137600,4023.4147935661435,4481.087890625,4481.087890625,4984.303896990753,4892.8310546875,4892.8310546875,4509.013054124789,4335.19482421875,4335.19482421875,5002.4321377869865,5238.41162109375,5238.41162109375,3825.821826283674,3585.5341796875,3585.5341796875
10214400,4203.736047208586,4664.90283203125,4664.90283203125,4873.4591942125335,4781.2880859375,4781.2880859375,4703.900945997879,4528.755859375,4528.755859375,4894.310455185408,5132.09130859375,5132.09130859375,4740.852372190419,4498.73046875,4498.73046875
10291200,3445.7543223354023,3910.414794921875,3910.414794921875,5045.159413309314,4952.2900390625,4952.2900390625,5080.007587870969,4903.53564453125,4903.53564453125,4591.92851867758,4831.5107421875,4831.5107421875,4802.237898565915,4558.28173828125,4558.28173828125
10368000,3961.0514060559694,4429.20556640625,4429.20556640625,5015.5979136560945,4922.0302734375,4922.0302734375,4651.747042244058,4473.9482421875,4473.9482421875,4752.129101701001,4993.5126953125,4993.5126953125,4721.611706191411,4475.8212890625,4475.8212890625
10444800,3303.758890167161,3775.40673828125,3775.40673828125,5275.595984315376,5181.330078125,5181.330078125,4874.392746617149,4695.26708984375,4695.26708984375,4631.318454255673,4874.50341796875,4874.50341796875,5081.535318504406,4833.91064453125,4833.91064453125
10521600,3577.261540293978,4052.403076171875,4052.403076171875,5295.0281370059065,5200.06396484375,5200.06396484375,4938.288939271489,4757.83642578125,4757.83642578125,4650.204584154095,4895.19091796875,4895.19091796875,5149.200141754902,4899.7412109375,4899.7412109375
10598400,3874.869170889545,4353.50439453125,4353.50439453125,5235.048668602687,5139.38623046875,5139.38623046875,4817.3931397383285,4635.61376953125,4635.61376953125,4852.383194521266,5099.1708984375,5099.1708984375,5186.311742349148,4935.0185546875,4935.0185546875
10675200,3312.448237031987,3794.5771484375,3794.5771484375,4307.741075199468,4211.38037109375,4211.38037109375,4894.561305048918,4711.455078125,4711.455078125,4856.924109575938,5105.51318359375,5105.51318359375,5401.079104662143,5147.95166015625,5147.95166015625
10752000,2394.467977002554,2880.090576171875,2880.090576171875,4319.449106796248,4222.39013671875,4222.39013671875,5237.383767234509,5052.95068359375,5052.95068359375,4822.265317599359,5072.65576171875,5072.65576171875,5504.766388850138,5249.8046875,5249.8046875
10828800,3133.1385958793708,3622.2548828125,3622.2548828125,4441.826571986779,4344.0693359375,4344.0693359375,5372.188651295099,5186.4287109375,5186.4287109375,4608.659259997781,4860.85107421875,4860.85107421875,5290.348204288134,5033.55224609375,5033.55224609375
10905600,3811.579478428063,4304.189453125,4304.189453125,4760.451107489809,4661.99560546875,4661.99560546875,5251.199101761938,5064.1123046875,5064.1123046875,4354.685526614952,4608.6787109375,4608.6787109375,5152.26156269488,4893.63134765625,4893.63134765625
10982400,4338.474462539255,4834.578125,4834.578125,5135.30318205534,5036.1494140625,5036.1494140625,4405.723712385028,4217.31005859375,4217.31005859375,4545.833375263374,4801.6279296875,4801.6279296875,5334.383905476626,5073.91943359375,5073.91943359375
11059200,4167.050598994197,4666.64794921875,4666.64794921875,5114.86424099587,5015.01220703125,5015.01220703125,4711.386994883119,4521.646484375,4521.646484375,4614.430930943046,4872.02685546875,4872.02685546875,5415.293357633371,5152.99462890625,5152.99462890625
11136000,4193.158962011638,4696.25,4696.25,4914.406256967651,4813.85595703125,4813.85595703125,4901.714339881209,4710.64697265625,4710.64697265625,4512.3258499039675,4771.72314453125,4771.72314453125,5488.610524633867,5224.4775390625,5224.4775390625
11212800,4300.229727372831,4806.814453125,4806.814453125,5018.883819814431,4917.63525390625,4917.63525390625,5085.536313785548,4893.14208984375,4893.14208984375,4227.49078839614,4488.689453125,4488.689453125,831.849017317956,565.8817749023438,565.8817749023438
11289600,4392.820023984023,4902.8984375,4902.8984375,4974.564995942462,4872.6181640625,4872.6181640625,4766.808971283639,4573.087890625,4573.087890625,3586.758510091436,3849.758544921875,3849.758544921875,1104.7009133223578,836.8994140625,836.8994140625
11366400,4615.266277626464,5128.83837890625,5128.83837890625,5007.182695507992,4904.53759765625,4904.53759765625,5066.202722531729,4871.15478515625,4871.15478515625,4139.473985692983,4404.275390625,4404.275390625,2851.9602189947286,2582.324462890625,2582.324462890625
11443200,4763.187628925156,5280.25341796875,5280.25341796875,5020.645609917273,4917.30224609375,4917.30224609375,5236.916786279819,5040.5419921875,5040.5419921875,4526.869392935154,4793.47216796875,4793.47216796875,3634.881389901474,3363.411376953125,3363.411376953125
11520000,4690.815034911348,5211.37451171875,5211.37451171875,5239.609989170303,5135.568359375,5135.568359375,5361.537588309158,5163.8359375,5163.8359375,4172.509917364826,4440.9140625,4440.9140625,4178.225168230095,3904.9208984375,3904.9208984375
11596800,4280.99810496004,4805.05126953125,4805.05126953125,5344.374173110834,5239.63427734375,5239.63427734375,5419.639835650999,5220.611328125,5220.611328125,4544.026418356998,4814.23193359375,4814.23193359375,4776.451026636841,4501.3125,4501.3125
11673600,4487.645530477483,5015.1923828125,5015.1923828125,5091.590505488864,4986.15234375,4986.15234375,5517.029192367839,5316.673828125,5316.673828125,4671.713817786669,4943.720703125,4943.720703125,3964.567998324836,3687.59521484375,3687.59521484375
11750400,4668.060045838674,5199.1005859375,5199.1005859375,5282.504103491895,5176.36767578125,5176.36767578125,5322.5708928346785,5120.888671875,5120.888671875,4602.285982841341,4876.09423828125,4876.09423828125,4857.203036419081,4578.39599609375,4578.39599609375
11827200,4779.247998699866,5313.7822265625,5313.7822265625,5395.8014905574255,5288.966796875,5288.966796875,5360.550093301518,5157.541015625,5157.541015625,4054.1379330522627,4329.74755859375,4329.74755859375,4985.182312794577,4704.541015625,4704.541015625
11904000,4845.366127342308,5383.39404296875,5383.39404296875,5205.447510435456,5097.91455078125,5097.91455078125,5351.891598455859,5147.5556640625,5147.5556640625,4280.260391075684,4557.67138671875,4557.67138671875,5157.367643857573,4874.89208984375,4874.89208984375
11980800,4541.4290802035,5082.95068359375,5082.95068359375,5025.264917032237,4917.03369140625,4917.03369140625,5447.858103610199,5242.1953125,5242.1953125,4129.978063942855,4409.1904296875,4409.1904296875,5253.188228826818,4968.87841796875,4968.87841796875
12057600,4488.094572127192,5033.10986328125,5033.10986328125,4911.299608785267,4802.3701171875,4802.3701171875,4917.037499389538,4710.0478515625,4710.0478515625,3974.1327485287775,4255.146484375,4255.146484375,5434.531763014814,5148.3876953125,5148.3876953125
12134400,3986.1047906133836,4534.61376953125,4534.61376953125,4724.403636475798,4614.77587890625,4614.77587890625,4990.595801418878,4782.279296875,4782.279296875,4249.2908510834495,4532.10595703125,4532.10595703125,5097.64141048406,4809.6630859375,4809.6630859375
12211200,3523.6621282402007,4075.664794921875,4075.664794921875,4881.071629010078,4770.74560546875,4770.74560546875,4853.329884698219,4643.6865234375,4643.6865234375,4090.4728794193707,4375.08935546875,4375.08935546875,5283.7349446720555,4993.92236328125,4993.92236328125
12288000,3454.363264695143,4009.859619140625,4009.859619140625,4994.724973106859,4883.70068359375,4883.70068359375,5042.752444540059,4831.7822265625,4831.7822265625,3579.4273686927927,3865.84521484375,3865.84521484375,4773.7215452663,4482.07470703125,4482.07470703125
12364800,3052.4665007594594,3611.45654296875,3611.45654296875,5152.112692203639,5040.39013671875,5040.39013671875,4975.466508288148,4763.16943359375,4763.16943359375,3992.6870337474643,4280.90625,4280.90625,5213.656388048046,4920.17529296875,4920.17529296875
12441600,3808.7335551831516,4371.21728515625,4371.21728515625,4984.19767692542,4871.77685546875,4871.77685546875,5028.992095473738,4815.3681640625,4815.3681640625,4472.895429270886,4762.916015625,4762.916015625,5485.477949579792,5190.16259765625,5190.16259765625
12518400,4066.5010978880937,4632.478515625,4632.478515625,5138.87787649095,5025.7587890625,5025.7587890625,4888.851178753079,4673.900390625,4673.900390625,4345.436344325557,4637.25830078125,4637.25830078125,5548.140819705288,5250.9912109375,5250.9912109375
12595200,3361.1043339524103,3930.575439453125,3930.575439453125,5298.876435431481,5185.05908203125,5185.05908203125,4897.2800862511685,4681.00244140625,4681.00244140625,4586.571497661479,4880.19482421875,4880.19482421875,5536.268045299533,5237.2841796875,5237.2841796875
12672000,4128.699757516727,4701.66455078125,4701.66455078125,5040.687494372011,4926.171875,4926.171875,5183.912118749258,4966.3076171875,4966.3076171875,4725.577256466151,5021.001953125,5021.001953125,5664.347419331279,5363.529296875,5363.529296875
12748800,3831.928237721669,4408.38671875,4408.38671875,5250.179217375042,5134.96533203125,5134.96533203125,5306.128623903598,5087.197265625,5087.197265625,4352.273933239572,4649.5,4649.5,5728.171422269274,5425.51904296875,5425.51904296875
12825600,4237.953104645361,4817.9052734375,4817.9052734375,5401.514690378073,5285.6025390625,5285.6025390625,5307.507238432939,5087.2490234375,5087.2490234375,4623.498930325494,4922.5263671875,4922.5263671875,5619.47003458227,5314.9833984375,5314.9833984375
12902400,3788.591741100303,4372.03759765625,4372.03759765625,5506.483952443604,5389.87353515625,5389.87353515625,5036.3121224935285,4814.72705078125,4814.72705078125,4521.303028973915,4822.1318359375,4822.1318359375,5586.208100020265,5279.88720703125,5279.88720703125
12979200,4241.946686148995,4828.88623046875,4828.88623046875,5558.421476227884,5441.11279296875,5441.11279296875,4946.688783897868,4723.77685546875,4723.77685546875,4702.272654966087,5004.90283203125,5004.90283203125,5587.529173270761,5279.3740234375,5279.3740234375
13056000,4335.692744478937,4926.1259765625,4926.1259765625,5258.345816418415,5140.3388671875,5140.3388671875,5257.446304677208,5033.20751953125,5033.20751953125,3919.899995802009,4224.33154296875,4224.33154296875,5701.036769958757,5391.04736328125,5391.04736328125
13132800,4482.886556715129,5076.8134765625,5076.8134765625,5244.820449577695,5126.115234375,5126.115234375,4612.939665300299,4387.3740234375,4387.3740234375,4465.054680387931,4771.28759765625,4771.28759765625,5770.092706490503,5458.26904296875,5458.26904296875
13209600,4546.255661920071,5143.67626953125,5143.67626953125,4743.803383518226,4624.39990234375,4624.39990234375,4910.375897017138,4683.4833984375,4683.4833984375,4747.516493880103,5055.55078125,5055.55078125,5432.303428178498,5118.6455078125,5118.6455078125
13286400,4653.965587437513,5254.8798828125,5254.8798828125,4957.3258682400065,4837.22412109375,4837.22412109375,4888.521601390228,4660.30224609375,4660.30224609375,4807.918737059774,5117.75439453125,5117.75439453125,5659.758290491493,5344.26611328125,5344.26611328125
13363200,4501.651098892455,5106.05908203125,5106.05908203125,5217.975306086787,5097.17529296875,5097.17529296875,5233.692208107068,5004.14599609375,5004.14599609375,4709.132503676946,5020.76953125,5020.76953125,5699.842059054489,5382.515625,5382.515625
13440000,4584.357606441146,5192.25927734375,5192.25927734375,5218.2668337773175,5096.7685546875,5096.7685546875,4988.628439823909,4757.75537109375,4757.75537109375,4720.542559356617,5033.98095703125,5033.98095703125,5700.558151836235,5381.3974609375,5381.3974609375
13516800,4490.664699927339,5102.06005859375,5102.06005859375,3935.742443499098,3813.5458984375,3813.5458984375,5259.199437165748,5026.99951171875,5026.99951171875,4786.206521286289,5101.4462890625,5101.4462890625,5611.33430321173,5290.33935546875,5290.33935546875
13593600,4145.623160601031,4760.51220703125,4760.51220703125,4677.190221189629,4554.29541015625,4554.29541015625,5410.545336851338,5177.0185546875,5177.0185546875,4911.76403790346,5228.80517578125,5228.80517578125,5711.441020993476,5388.61181640625,5388.61181640625
13670400,4375.706621274722,4994.08935546875,4994.08935546875,5015.916807473909,4892.32373046875,4892.32373046875,4903.786256068178,4668.9326171875,4668.9326171875,5004.594992020632,5323.4375,5323.4375,5785.614145025222,5460.95068359375,5460.95068359375
13747200,4583.403363198415,5205.27978515625,5205.27978515625,4638.48274922694,4514.19140625,4514.19140625,4943.3621362225185,4707.181640625,4707.181640625,5073.365887544054,5394.009765625,5394.009765625,5733.6905893694675,5407.19287109375,5407.19287109375
13824000,4434.8027418408565,5060.1728515625,5060.1728515625,4917.54087847997,4792.55126953125,4792.55126953125,5253.753934345608,5016.24658203125,5016.24658203125,4869.616763536225,5192.06201171875,5192.06201171875,5552.096135276212,5223.76416015625,5223.76416015625
13900800,4411.559054077048,5040.4228515625,5040.4228515625,5163.700081951751,5038.01220703125,5038.01220703125,5442.322001999948,5203.48779296875,5203.48779296875,4833.353479372147,5157.60009765625,5157.60009765625,5603.410372589208,5273.244140625,5273.244140625
13977600,4518.90911631324,5151.2666015625,5151.2666015625,5348.066316673531,5221.68017578125,5221.68017578125,5570.223565748038,5330.0625,5330.0625,4710.2649998955685,5036.31298828125,5036.31298828125,5750.688477089704,5418.68798828125,5418.68798828125
14054400,4496.984764486932,5132.8359375,5132.8359375,5426.841731082812,5299.75732421875,5299.75732421875,5557.5103834023785,5316.0224609375,5316.0224609375,4677.737067293991,5005.58642578125,5005.58642578125,5801.7908003402,5467.9560546875,5467.9560546875
14131200,4502.995471254374,5142.34033203125,5142.34033203125,5286.845661117092,5159.06298828125,5159.06298828125,5348.693197150468,5105.87841796875,5105.87841796875,4219.657376879912,4549.30810546875,4549.30810546875,5739.606502496945,5403.9375,5403.9375
14208000,4612.448072553066,5255.28662109375,5255.28662109375,5301.242657557623,5172.76171875,5172.76171875,5403.575717929808,5159.43408203125,5159.43408203125,4597.324268497084,4928.7763671875,4928.7763671875,5270.104333559941,4932.60107421875,4932.60107421875
14284800,4731.665322289258,5377.99755859375,5377.99755859375,5218.105962591903,5088.9267578125,5088.9267578125,5439.116930115399,5193.6484375,5193.6484375,4318.204050739256,4651.45751953125,4651.45751953125,5412.3902505604365,5073.052734375,5073.052734375
14361600,4786.11597046295,5435.94189453125,5435.94189453125,5396.565947313684,5266.6884765625,5266.6884765625,5346.961853238488,5100.16650390625,5100.16650390625,4470.373383762677,4805.42822265625,4805.42822265625,5601.540913654682,5260.369140625,5260.369140625
14438400,4523.632048324142,5176.95166015625,5176.95166015625,5356.056205472964,5225.48046875,5225.48046875,5336.269178705328,5088.14697265625,5088.14697265625,4547.483146473599,4884.33935546875,4884.33935546875,5744.883471280177,5401.87744140625,5401.87744140625
14515200,4439.416680872834,5096.22998046875,5096.22998046875,5100.723221444745,4969.44921875,4969.44921875,5414.899258078418,5165.4501953125,5165.4501953125,4796.69154199702,5135.34912109375,5135.34912109375,5540.352493749423,5195.51220703125,5195.51220703125
14592000,4525.353168890276,5185.66015625,5185.66015625,5318.137307729025,5186.1650390625,5186.1650390625,5431.620646045259,5180.8447265625,5180.8447265625,4928.152867207942,5268.61181640625,5268.61181640625,5534.089582624919,5187.4150390625,5187.4150390625
14668800,4673.3961022202175,5337.19677734375,5337.19677734375,5168.979128388306,5036.30859375,5036.30859375,4336.579826980848,4084.47705078125,4084.47705078125,4486.864192418863,4829.12451171875,4829.12451171875,5660.274425406665,5311.765625,5311.765625
14745600,4326.81305898766,4994.107421875,4994.107421875,5068.4518084225865,4935.0830078125,4935.0830078125,3985.344183697688,3731.91455078125,3731.91455078125,4468.413408254785,4812.47509765625,4812.47509765625,5775.54032287591,5425.197265625,5425.197265625
14822400,4459.732945442602,5130.52099609375,5130.52099609375,5276.344898613117,5142.27783203125,5142.27783203125,4867.354634164528,4612.59814453125,4612.59814453125,4212.603249090707,4558.46630859375,4558.46630859375,5817.031806282655,5464.8544921875,5464.8544921875
14899200,3770.3378904912934,4444.61962890625,4444.61962890625,5368.495801303648,5233.73046875,5233.73046875,5114.5320768188685,4858.44873046875,4858.44873046875,4581.731566489128,4929.39599609375,4929.39599609375,5829.614110001901,5475.6025390625,5475.6025390625
14976000,4263.831019133735,4941.6064453125,4941.6064453125,5067.439184462928,4931.9755859375,4931.9755859375,5433.620652285708,5176.21044921875,5176.21044921875,4709.7466026375505,5059.21240234375,5059.21240234375,5868.874636377397,5513.02880859375,5513.02880859375
15052800,4100.337819651178,4781.60693359375,4781.60693359375,3936.535155512834,3800.373291015625,3800.373291015625,5354.218505096298,5095.4814453125,5095.4814453125,4525.462810660972,4876.72998046875,4876.72998046875,5850.537018221642,5492.85693359375,5492.85693359375
15129600,2820.6168369654943,3505.379638671875,3505.379638671875,4617.45339218774,4480.59326171875,4480.59326171875,4877.212842281888,4617.14892578125,4617.14892578125,4578.928042121894,4931.99658203125,4931.99658203125,5483.105650065888,5123.59130859375,5123.59130859375
15206400,3655.719584748561,4343.97607421875,4343.97607421875,4990.548630815771,4852.990234375,4852.990234375,5113.162745873728,4851.77197265625,4851.77197265625,4791.163293114065,5146.033203125,5146.033203125,5669.304653003884,5307.9560546875,5307.9560546875
15283200,4141.6770688597535,4833.42724609375,4833.42724609375,4781.481760068801,4643.22509765625,4643.22509765625,5445.235696340568,5182.51806640625,5182.51806640625,4945.616317543737,5302.28759765625,5302.28759765625,5740.0446715668795,5376.86181640625,5376.86181640625
15360000,4405.254670158445,5100.49853515625,5100.49853515625,4827.552096353082,4688.59716796875,4688.59716796875,5612.248588213658,5348.2041015625,5348.2041015625,5013.938970879659,5372.41162109375,5372.41162109375,5841.273947942374,5476.2568359375,5476.2568359375
15436800,4359.571529269637,5058.30908203125,5058.30908203125,5184.757686543612,5045.1044921875,5045.1044921875,5633.706304305498,5368.3349609375,5368.3349609375,4900.83340155933,5261.107421875,5261.107421875,5864.09453291162,5497.2431640625,5497.2431640625
15513600,4509.359091505829,5211.59033203125,5211.59033203125,5215.639057984143,5075.28759765625,5075.28759765625,5703.039996959838,5436.341796875,5436.341796875,5030.096484582752,5392.171875,5392.171875,5726.023516318366,5357.337890625,5357.337890625
15590400,4697.940599054521,5403.66552734375,5403.66552734375,5414.706952862173,5273.6572265625,5273.6572265625,5770.704256020428,5502.67919921875,5502.67919921875,5059.652536356173,5423.529296875,5423.529296875,5604.155624725112,5233.6357421875,5233.6357421875
15667200,4591.835583165713,5301.05419921875,5301.05419921875,5521.040961021454,5379.29296875,5379.29296875,5404.133163518518,5134.78125,5134.78125,4968.941010004595,5334.619140625,5334.619140625,5706.273572975607,5333.91943359375,5333.91943359375
15744000,4677.783789933154,5390.49609375,5390.49609375,5555.543426211984,5413.09716796875,5413.09716796875,5595.803770235358,5325.125,5325.125,4937.311026621766,5304.79052734375,5304.79052734375,5828.840739976103,5454.65234375,5454.65234375
15820800,4369.312563106847,5085.5185546875,5085.5185546875,5627.017571090015,5483.873046875,5483.873046875,5600.748791014698,5328.7431640625,5328.7431640625,5025.991101832688,5395.27197265625,5395.27197265625,5823.4362272890985,5447.41357421875,5447.41357421875
15897600,4546.947293311789,5266.64697265625,5266.64697265625,4394.953141749295,4251.1103515625,4251.1103515625,5516.517542262788,5243.18505859375,5243.18505859375,5031.66873563736,5402.7509765625,5402.7509765625,5885.189429445844,5507.33251953125,5507.33251953125
15974400,4473.64159382923,5196.8349609375,5196.8349609375,5039.277872564826,4894.73681640625,4894.73681640625,5638.465004448378,5363.8056640625,5363.8056640625,4698.681818660782,5071.5654296875,5071.5654296875,5806.044682383839,5426.353515625,5426.353515625
16051200,4588.094195127923,5314.78125,5314.78125,5355.206607286606,5209.96728515625,5209.96728515625,5780.671255696468,5504.68505859375,5504.68505859375,4806.679764965454,5181.36474609375,5181.36474609375,5798.691439228085,5417.166015625,5417.166015625
16128000,4702.8841987703645,5433.06494140625,5433.06494140625,5378.983486539637,5233.0458984375,5233.0458984375,5744.544010850808,5467.23095703125,5467.23095703125,4950.570289395125,5327.056640625,5327.056640625,5798.315735134831,5414.9560546875,5414.9560546875
16204800,4677.671272725306,5411.345703125,5411.345703125,5581.3331196989175,5434.697265625,5434.697265625,5590.704363661398,5312.064453125,5312.064453125,5024.074583356047,5402.3623046875,5402.3623046875,5891.365812291577,5506.171875,5506.171875
16281600,4717.894870117748,5455.06298828125,5455.06298828125,5593.194471608198,5445.8603515625,5445.8603515625,5491.639130534488,5211.67236328125,5211.67236328125,3670.7788284888434,4050.867919921875,4050.867919921875,5719.896846479573,5332.86865234375,5332.86865234375
16358400,4571.05694407269,5311.71875,5311.71875,5289.0143196112285,5140.98193359375,5140.98193359375,5636.2111044388275,5354.91748046875,5354.91748046875,4152.60612049664,4534.49658203125,4534.49658203125,5809.7911619175675,5420.9287109375,5420.9287109375
16435200,4581.140404746382,5325.2958984375,5325.2958984375,5478.869812145509,5330.13916015625,5330.13916015625,5637.233273655668,5354.61279296875,5354.61279296875,2878.6265277388115,3262.318359375,3262.318359375,5891.878348449313,5501.181640625,5501.181640625
16512000,4644.610095888824,5392.25927734375,5392.25927734375,5502.11837108604,5352.689453125,5352.689453125,5754.093333497508,5470.14599609375,5470.14599609375,3817.856895918483,4203.35009765625,4203.35009765625,5907.348347481059,5514.8173828125,5514.8173828125
16588800,4645.438185468766,5396.5810546875,5396.5810546875,5542.82591440157,5392.69873046875,5392.69873046875,5720.132104276848,5434.85791015625,5434.85791015625,4441.749861754405,4829.04443359375,4829.04443359375,5785.276354325304,5390.9111328125,5390.9111328125
