Relative Time (Process),FOWM_AntEnv_sweep_2 - _step,FOWM_AntEnv_sweep_2 - _step__MIN,FOWM_AntEnv_sweep_2 - _step__MAX,FOWM_AntEnv_sweep_2 - rewards,FOWM_AntEnv_sweep_2 - rewards__MIN,FOWM_AntEnv_sweep_2 - rewards__MAX,FOWM_AntEnv_sweep_1 - _step,FOWM_AntEnv_sweep_1 - _step__MIN,FOWM_AntEnv_sweep_1 - _step__MAX,FOWM_AntEnv_sweep_1 - rewards,FOWM_AntEnv_sweep_1 - rewards__MIN,FOWM_AntEnv_sweep_1 - rewards__MAX,FOWM_AntEnv_sweep_0 - _step,FOWM_AntEnv_sweep_0 - _step__MIN,FOWM_AntEnv_sweep_0 - _step__MAX,FOWM_AntEnv_sweep_0 - rewards,FOWM_AntEnv_sweep_0 - rewards__MIN,FOWM_AntEnv_sweep_0 - rewards__MAX
2736,32792576.0,32792576.0,32792576.0,1662.8919677734375,1662.8919677734375,1662.8919677734375,,,,,,,,,,,,
2759,,,,,,,32374784.0,32374784.0,32374784.0,1130.9486083984375,1130.9486083984375,1130.9486083984375,,,,,,
2762,,,,,,,,,,,,,31555584.0,31555584.0,31555584.0,38.52519989013672,38.52519989013672,38.52519989013672
2768,33202176.0,33202176.0,33202176.0,713.4097290039062,713.4097290039062,713.4097290039062,,,,,,,,,,,,
2790,,,,,,,32784384.0,32784384.0,32784384.0,1583.4320068359375,1583.4320068359375,1583.4320068359375,,,,,,
2797,,,,,,,,,,,,,31965184.0,31965184.0,31965184.0,38.526824951171875,38.526824951171875,38.526824951171875
2798,33611776.0,33611776.0,33611776.0,1631.997314453125,1631.997314453125,1631.997314453125,,,,,,,,,,,,
2821,,,,,,,33193984.0,33193984.0,33193984.0,1391.7301025390625,1391.7301025390625,1391.7301025390625,,,,,,
2828,34021376.0,34021376.0,34021376.0,1317.9554443359375,1317.9554443359375,1317.9554443359375,,,,,,,,,,,,
2833,,,,,,,,,,,,,32374784.0,32374784.0,32374784.0,40.531986236572266,40.531986236572266,40.531986236572266
2852,,,,,,,33603584.0,33603584.0,33603584.0,1570.3526611328125,1570.3526611328125,1570.3526611328125,,,,,,
2858,34430976.0,34430976.0,34430976.0,1496.1597900390625,1496.1597900390625,1496.1597900390625,,,,,,,,,,,,
2868,,,,,,,,,,,,,32784384.0,32784384.0,32784384.0,39.93732452392578,39.93732452392578,39.93732452392578
2882,,,,,,,34013184.0,34013184.0,34013184.0,2253.41943359375,2253.41943359375,2253.41943359375,,,,,,
2888,34840576.0,34840576.0,34840576.0,2609.0068359375,2609.0068359375,2609.0068359375,,,,,,,,,,,,
2904,,,,,,,,,,,,,33193984.0,33193984.0,33193984.0,39.85732650756836,39.85732650756836,39.85732650756836
2914,,,,,,,34422784.0,34422784.0,34422784.0,2582.017578125,2582.017578125,2582.017578125,,,,,,
2919,35250176.0,35250176.0,35250176.0,1594.3311767578125,1594.3311767578125,1594.3311767578125,,,,,,,,,,,,
2940,,,,,,,,,,,,,33603584.0,33603584.0,33603584.0,39.965606689453125,39.965606689453125,39.965606689453125
2945,,,,,,,34832384.0,34832384.0,34832384.0,1514.5521240234375,1514.5521240234375,1514.5521240234375,,,,,,
2950,35659776.0,35659776.0,35659776.0,3839.126708984375,3839.126708984375,3839.126708984375,,,,,,,,,,,,
2975,,,,,,,35241984.0,35241984.0,35241984.0,3234.849609375,3234.849609375,3234.849609375,34013184.0,34013184.0,34013184.0,39.06430435180664,39.06430435180664,39.06430435180664
2980,36069376.0,36069376.0,36069376.0,3492.0908203125,3492.0908203125,3492.0908203125,,,,,,,,,,,,
3006,,,,,,,35651584.0,35651584.0,35651584.0,3329.963134765625,3329.963134765625,3329.963134765625,,,,,,
3011,36478976.0,36478976.0,36478976.0,3405.06494140625,3405.06494140625,3405.06494140625,,,,,,,34422784.0,34422784.0,34422784.0,37.53077697753906,37.53077697753906,37.53077697753906
3037,,,,,,,36061184.0,36061184.0,36061184.0,2749.171142578125,2749.171142578125,2749.171142578125,,,,,,
3042,36888576.0,36888576.0,36888576.0,3592.626708984375,3592.626708984375,3592.626708984375,,,,,,,,,,,,
3047,,,,,,,,,,,,,34832384.0,34832384.0,34832384.0,39.84473419189453,39.84473419189453,39.84473419189453
3069,,,,,,,36470784.0,36470784.0,36470784.0,3453.328125,3453.328125,3453.328125,,,,,,
3073,37298176.0,37298176.0,37298176.0,4061.919677734375,4061.919677734375,4061.919677734375,,,,,,,,,,,,
3082,,,,,,,,,,,,,35241984.0,35241984.0,35241984.0,40.364410400390625,40.364410400390625,40.364410400390625
3099,,,,,,,36880384.0,36880384.0,36880384.0,3430.77587890625,3430.77587890625,3430.77587890625,,,,,,
3103,37707776.0,37707776.0,37707776.0,4194.72119140625,4194.72119140625,4194.72119140625,,,,,,,,,,,,
3118,,,,,,,,,,,,,35651584.0,35651584.0,35651584.0,37.44320297241211,37.44320297241211,37.44320297241211
3130,,,,,,,37289984.0,37289984.0,37289984.0,3706.775634765625,3706.775634765625,3706.775634765625,,,,,,
3134,38117376.0,38117376.0,38117376.0,4217.654296875,4217.654296875,4217.654296875,,,,,,,,,,,,
3153,,,,,,,,,,,,,36061184.0,36061184.0,36061184.0,38.5660514831543,38.5660514831543,38.5660514831543
3161,,,,,,,37699584.0,37699584.0,37699584.0,4146.994140625,4146.994140625,4146.994140625,,,,,,
3166,38526976.0,38526976.0,38526976.0,3840.011474609375,3840.011474609375,3840.011474609375,,,,,,,,,,,,
3189,,,,,,,,,,,,,36470784.0,36470784.0,36470784.0,39.26415252685547,39.26415252685547,39.26415252685547
3193,,,,,,,38109184.0,38109184.0,38109184.0,4017.877685546875,4017.877685546875,4017.877685546875,,,,,,
3197,38936576.0,38936576.0,38936576.0,3503.7490234375,3503.7490234375,3503.7490234375,,,,,,,,,,,,
3224,,,,,,,38518784.0,38518784.0,38518784.0,4059.1142578125,4059.1142578125,4059.1142578125,36880384.0,36880384.0,36880384.0,39.95597076416016,39.95597076416016,39.95597076416016
3227,39346176.0,39346176.0,39346176.0,3829.279296875,3829.279296875,3829.279296875,,,,,,,,,,,,
3255,,,,,,,38928384.0,38928384.0,38928384.0,3426.627685546875,3426.627685546875,3426.627685546875,,,,,,
3258,39755776.0,39755776.0,39755776.0,4404.6142578125,4404.6142578125,4404.6142578125,,,,,,,,,,,,
3260,,,,,,,,,,,,,37289984.0,37289984.0,37289984.0,38.842777252197266,38.842777252197266,38.842777252197266
3286,,,,,,,39337984.0,39337984.0,39337984.0,2646.158447265625,2646.158447265625,2646.158447265625,,,,,,
3288,40165376.0,40165376.0,40165376.0,4453.9619140625,4453.9619140625,4453.9619140625,,,,,,,,,,,,
3296,,,,,,,,,,,,,37699584.0,37699584.0,37699584.0,39.43757629394531,39.43757629394531,39.43757629394531
3317,,,,,,,39747584.0,39747584.0,39747584.0,3653.2353515625,3653.2353515625,3653.2353515625,,,,,,
3319,40574976.0,40574976.0,40574976.0,2538.017822265625,2538.017822265625,2538.017822265625,,,,,,,,,,,,
3331,,,,,,,,,,,,,38109184.0,38109184.0,38109184.0,39.36725997924805,39.36725997924805,39.36725997924805
3347,40984576.0,40984576.0,40984576.0,3441.756103515625,3441.756103515625,3441.756103515625,40157184.0,40157184.0,40157184.0,3676.365234375,3676.365234375,3676.365234375,,,,,,
3367,,,,,,,,,,,,,38518784.0,38518784.0,38518784.0,39.46357727050781,39.46357727050781,39.46357727050781
3378,41394176.0,41394176.0,41394176.0,3021.15234375,3021.15234375,3021.15234375,,,,,,,,,,,,
3379,,,,,,,40566784.0,40566784.0,40566784.0,3812.146728515625,3812.146728515625,3812.146728515625,,,,,,
3402,,,,,,,,,,,,,38928384.0,38928384.0,38928384.0,39.66735076904297,39.66735076904297,39.66735076904297
3409,41803776.0,41803776.0,41803776.0,4656.33154296875,4656.33154296875,4656.33154296875,,,,,,,,,,,,
3410,,,,,,,40976384.0,40976384.0,40976384.0,3895.75,3895.75,3895.75,,,,,,
3438,,,,,,,,,,,,,39337984.0,39337984.0,39337984.0,40.30216217041016,40.30216217041016,40.30216217041016
3439,42213376.0,42213376.0,42213376.0,4384.66552734375,4384.66552734375,4384.66552734375,,,,,,,,,,,,
3441,,,,,,,41385984.0,41385984.0,41385984.0,3536.142822265625,3536.142822265625,3536.142822265625,,,,,,
3469,42622976.0,42622976.0,42622976.0,4245.32666015625,4245.32666015625,4245.32666015625,,,,,,,,,,,,
3472,,,,,,,41795584.0,41795584.0,41795584.0,4265.1416015625,4265.1416015625,4265.1416015625,,,,,,
3473,,,,,,,,,,,,,39747584.0,39747584.0,39747584.0,39.29944610595703,39.29944610595703,39.29944610595703
3498,43032576.0,43032576.0,43032576.0,4303.828125,4303.828125,4303.828125,,,,,,,,,,,,
3503,,,,,,,42205184.0,42205184.0,42205184.0,4242.31591796875,4242.31591796875,4242.31591796875,,,,,,
3509,,,,,,,,,,,,,40157184.0,40157184.0,40157184.0,38.62957763671875,38.62957763671875,38.62957763671875
3530,43442176.0,43442176.0,43442176.0,3536.599609375,3536.599609375,3536.599609375,,,,,,,,,,,,
3535,,,,,,,42614784.0,42614784.0,42614784.0,4069.20654296875,4069.20654296875,4069.20654296875,,,,,,
3545,,,,,,,,,,,,,40566784.0,40566784.0,40566784.0,37.51770782470703,37.51770782470703,37.51770782470703
3560,43851776.0,43851776.0,43851776.0,4434.93798828125,4434.93798828125,4434.93798828125,,,,,,,,,,,,
3566,,,,,,,43024384.0,43024384.0,43024384.0,3958.4091796875,3958.4091796875,3958.4091796875,,,,,,
3580,,,,,,,,,,,,,40976384.0,40976384.0,40976384.0,40.14633560180664,40.14633560180664,40.14633560180664
3591,44261376.0,44261376.0,44261376.0,4164.80322265625,4164.80322265625,4164.80322265625,,,,,,,,,,,,
3598,,,,,,,43433984.0,43433984.0,43433984.0,3918.148681640625,3918.148681640625,3918.148681640625,,,,,,
3616,,,,,,,,,,,,,41385984.0,41385984.0,41385984.0,40.49330139160156,40.49330139160156,40.49330139160156
3622,44670976.0,44670976.0,44670976.0,4097.04541015625,4097.04541015625,4097.04541015625,,,,,,,,,,,,
3630,,,,,,,43843584.0,43843584.0,43843584.0,4084.00439453125,4084.00439453125,4084.00439453125,,,,,,
3652,,,,,,,,,,,,,41795584.0,41795584.0,41795584.0,39.943382263183594,39.943382263183594,39.943382263183594
3652,45080576.0,45080576.0,45080576.0,4478.294921875,4478.294921875,4478.294921875,,,,,,,,,,,,
3661,,,,,,,44253184.0,44253184.0,44253184.0,4174.259765625,4174.259765625,4174.259765625,,,,,,
3683,45490176.0,45490176.0,45490176.0,4581.83935546875,4581.83935546875,4581.83935546875,,,,,,,,,,,,
3687,,,,,,,,,,,,,42205184.0,42205184.0,42205184.0,41.26110076904297,41.26110076904297,41.26110076904297
3693,,,,,,,44662784.0,44662784.0,44662784.0,4627.5546875,4627.5546875,4627.5546875,,,,,,
3714,45899776.0,45899776.0,45899776.0,3670.420654296875,3670.420654296875,3670.420654296875,,,,,,,,,,,,
3721,,,,,,,,,,,,,42614784.0,42614784.0,42614784.0,59.75691604614258,59.75691604614258,59.75691604614258
3725,,,,,,,45072384.0,45072384.0,45072384.0,4287.32177734375,4287.32177734375,4287.32177734375,,,,,,
3745,46309376.0,46309376.0,46309376.0,4634.6298828125,4634.6298828125,4634.6298828125,,,,,,,,,,,,
3755,,,,,,,,,,,,,43024384.0,43024384.0,43024384.0,56.902099609375,56.902099609375,56.902099609375
3756,,,,,,,45481984.0,45481984.0,45481984.0,4691.0087890625,4691.0087890625,4691.0087890625,,,,,,
3774,46718976.0,46718976.0,46718976.0,2844.5068359375,2844.5068359375,2844.5068359375,,,,,,,,,,,,
3788,,,,,,,,,,,,,43433984.0,43433984.0,43433984.0,66.02242279052734,66.02242279052734,66.02242279052734
3789,,,,,,,45891584.0,45891584.0,45891584.0,4516.34033203125,4516.34033203125,4516.34033203125,,,,,,
3804,47128576.0,47128576.0,47128576.0,3161.9365234375,3161.9365234375,3161.9365234375,,,,,,,,,,,,
3819,,,,,,,46301184.0,46301184.0,46301184.0,4565.28662109375,4565.28662109375,4565.28662109375,,,,,,
3821,,,,,,,,,,,,,43843584.0,43843584.0,43843584.0,99.7473602294922,99.7473602294922,99.7473602294922
3831,47538176.0,47538176.0,47538176.0,3450.510498046875,3450.510498046875,3450.510498046875,,,,,,,,,,,,
3851,,,,,,,46710784.0,46710784.0,46710784.0,4155.9970703125,4155.9970703125,4155.9970703125,,,,,,
3852,,,,,,,,,,,,,44253184.0,44253184.0,44253184.0,123.23486328125,123.23486328125,123.23486328125
3861,47947776.0,47947776.0,47947776.0,4467.697265625,4467.697265625,4467.697265625,,,,,,,,,,,,
3883,,,,,,,47120384.0,47120384.0,47120384.0,4479.93017578125,4479.93017578125,4479.93017578125,44662784.0,44662784.0,44662784.0,186.7653350830078,186.7653350830078,186.7653350830078
3891,48357376.0,48357376.0,48357376.0,4546.828125,4546.828125,4546.828125,,,,,,,,,,,,
3914,,,,,,,,,,,,,45072384.0,45072384.0,45072384.0,180.03244018554688,180.03244018554688,180.03244018554688
3915,,,,,,,47529984.0,47529984.0,47529984.0,4516.33447265625,4516.33447265625,4516.33447265625,,,,,,
3921,48766976.0,48766976.0,48766976.0,4276.7734375,4276.7734375,4276.7734375,,,,,,,,,,,,
3945,,,,,,,,,,,,,45481984.0,45481984.0,45481984.0,216.0990753173828,216.0990753173828,216.0990753173828
3946,,,,,,,47939584.0,47939584.0,47939584.0,4728.99853515625,4728.99853515625,4728.99853515625,,,,,,
3951,49176576.0,49176576.0,49176576.0,4373.90576171875,4373.90576171875,4373.90576171875,,,,,,,,,,,,
3975,,,,,,,,,,,,,45891584.0,45891584.0,45891584.0,215.97076416015625,215.97076416015625,215.97076416015625
3977,,,,,,,48349184.0,48349184.0,48349184.0,4512.2060546875,4512.2060546875,4512.2060546875,,,,,,
3981,49586176.0,49586176.0,49586176.0,4624.89697265625,4624.89697265625,4624.89697265625,,,,,,,,,,,,
4006,,,,,,,,,,,,,46301184.0,46301184.0,46301184.0,255.829345703125,255.829345703125,255.829345703125
4010,,,,,,,48758784.0,48758784.0,48758784.0,4707.0576171875,4707.0576171875,4707.0576171875,,,,,,
4011,49995776.0,49995776.0,49995776.0,4402.36474609375,4402.36474609375,4402.36474609375,,,,,,,,,,,,
4037,,,,,,,,,,,,,46710784.0,46710784.0,46710784.0,254.2117156982422,254.2117156982422,254.2117156982422
4041,50405376.0,50405376.0,50405376.0,4547.1513671875,4547.1513671875,4547.1513671875,,,,,,,,,,,,
4041,,,,,,,49168384.0,49168384.0,49168384.0,4919.00048828125,4919.00048828125,4919.00048828125,,,,,,
4067,,,,,,,,,,,,,47120384.0,47120384.0,47120384.0,310.2767639160156,310.2767639160156,310.2767639160156
4071,50814976.0,50814976.0,50814976.0,4046.594482421875,4046.594482421875,4046.594482421875,,,,,,,,,,,,
4073,,,,,,,49577984.0,49577984.0,49577984.0,5000.63818359375,5000.63818359375,5000.63818359375,,,,,,
4097,,,,,,,,,,,,,47529984.0,47529984.0,47529984.0,391.1746520996094,391.1746520996094,391.1746520996094
4101,51224576.0,51224576.0,51224576.0,4593.59228515625,4593.59228515625,4593.59228515625,,,,,,,,,,,,
4104,,,,,,,49987584.0,49987584.0,49987584.0,4926.09228515625,4926.09228515625,4926.09228515625,,,,,,
4128,,,,,,,,,,,,,47939584.0,47939584.0,47939584.0,417.7231140136719,417.7231140136719,417.7231140136719
4132,51634176.0,51634176.0,51634176.0,4471.228515625,4471.228515625,4471.228515625,,,,,,,,,,,,
4136,,,,,,,50397184.0,50397184.0,50397184.0,4726.2841796875,4726.2841796875,4726.2841796875,,,,,,
4158,,,,,,,,,,,,,48349184.0,48349184.0,48349184.0,377.0972595214844,377.0972595214844,377.0972595214844
4162,52043776.0,52043776.0,52043776.0,4744.4267578125,4744.4267578125,4744.4267578125,,,,,,,,,,,,
4167,,,,,,,50806784.0,50806784.0,50806784.0,4504.765625,4504.765625,4504.765625,,,,,,
4188,,,,,,,,,,,,,48758784.0,48758784.0,48758784.0,547.0009765625,547.0009765625,547.0009765625
4191,52453376.0,52453376.0,52453376.0,4724.3310546875,4724.3310546875,4724.3310546875,,,,,,,,,,,,
4199,,,,,,,51216384.0,51216384.0,51216384.0,4990.85107421875,4990.85107421875,4990.85107421875,,,,,,
4219,,,,,,,,,,,,,49168384.0,49168384.0,49168384.0,366.1357727050781,366.1357727050781,366.1357727050781
4222,52862976.0,52862976.0,52862976.0,4923.3916015625,4923.3916015625,4923.3916015625,,,,,,,,,,,,
4231,,,,,,,51625984.0,51625984.0,51625984.0,4663.80908203125,4663.80908203125,4663.80908203125,,,,,,
4250,,,,,,,,,,,,,49577984.0,49577984.0,49577984.0,368.8546142578125,368.8546142578125,368.8546142578125
4252,53272576.0,53272576.0,53272576.0,3922.396728515625,3922.396728515625,3922.396728515625,,,,,,,,,,,,
4263,,,,,,,52035584.0,52035584.0,52035584.0,4683.00439453125,4683.00439453125,4683.00439453125,,,,,,
4280,,,,,,,,,,,,,49987584.0,49987584.0,49987584.0,347.7194519042969,347.7194519042969,347.7194519042969
4281,53682176.0,53682176.0,53682176.0,2367.47119140625,2367.47119140625,2367.47119140625,,,,,,,,,,,,
4295,,,,,,,52445184.0,52445184.0,52445184.0,4902.81640625,4902.81640625,4902.81640625,,,,,,
4309,,,,,,,,,,,,,50397184.0,50397184.0,50397184.0,537.2869262695312,537.2869262695312,537.2869262695312
4310,54091776.0,54091776.0,54091776.0,3760.609375,3760.609375,3760.609375,,,,,,,,,,,,
4326,,,,,,,52854784.0,52854784.0,52854784.0,4975.58642578125,4975.58642578125,4975.58642578125,,,,,,
4339,,,,,,,,,,,,,50806784.0,50806784.0,50806784.0,778.3003540039062,778.3003540039062,778.3003540039062
4340,54501376.0,54501376.0,54501376.0,3842.739013671875,3842.739013671875,3842.739013671875,,,,,,,,,,,,
4357,,,,,,,53264384.0,53264384.0,53264384.0,4616.19482421875,4616.19482421875,4616.19482421875,,,,,,
4366,54910976.0,54910976.0,54910976.0,4433.3037109375,4433.3037109375,4433.3037109375,,,,,,,,,,,,
4371,,,,,,,,,,,,,51216384.0,51216384.0,51216384.0,642.5204467773438,642.5204467773438,642.5204467773438
4390,,,,,,,53673984.0,53673984.0,53673984.0,4648.3310546875,4648.3310546875,4648.3310546875,,,,,,
4396,55320576.0,55320576.0,55320576.0,3973.789306640625,3973.789306640625,3973.789306640625,,,,,,,,,,,,
4402,,,,,,,,,,,,,51625984.0,51625984.0,51625984.0,614.6222534179688,614.6222534179688,614.6222534179688
4422,,,,,,,54083584.0,54083584.0,54083584.0,4677.2568359375,4677.2568359375,4677.2568359375,,,,,,
4426,55730176.0,55730176.0,55730176.0,4390.34521484375,4390.34521484375,4390.34521484375,,,,,,,,,,,,
4433,,,,,,,,,,,,,52035584.0,52035584.0,52035584.0,1121.8699951171875,1121.8699951171875,1121.8699951171875
4453,,,,,,,54493184.0,54493184.0,54493184.0,4610.10888671875,4610.10888671875,4610.10888671875,,,,,,
4456,56139776.0,56139776.0,56139776.0,4514.6572265625,4514.6572265625,4514.6572265625,,,,,,,,,,,,
4464,,,,,,,,,,,,,52445184.0,52445184.0,52445184.0,886.1803588867188,886.1803588867188,886.1803588867188
4485,,,,,,,54902784.0,54902784.0,54902784.0,4869.701171875,4869.701171875,4869.701171875,,,,,,
4486,56549376.0,56549376.0,56549376.0,4718.34375,4718.34375,4718.34375,,,,,,,,,,,,
4495,,,,,,,,,,,,,52854784.0,52854784.0,52854784.0,1601.7015380859375,1601.7015380859375,1601.7015380859375
4514,56958976.0,56958976.0,56958976.0,3934.116455078125,3934.116455078125,3934.116455078125,,,,,,,,,,,,
4517,,,,,,,55312384.0,55312384.0,55312384.0,4803.0673828125,4803.0673828125,4803.0673828125,,,,,,
4526,,,,,,,,,,,,,53264384.0,53264384.0,53264384.0,1827.2177734375,1827.2177734375,1827.2177734375
4545,57368576.0,57368576.0,57368576.0,4758.376953125,4758.376953125,4758.376953125,,,,,,,,,,,,
4549,,,,,,,55721984.0,55721984.0,55721984.0,4983.97705078125,4983.97705078125,4983.97705078125,,,,,,
4557,,,,,,,,,,,,,53673984.0,53673984.0,53673984.0,1758.141357421875,1758.141357421875,1758.141357421875
4574,57778176.0,57778176.0,57778176.0,4634.26904296875,4634.26904296875,4634.26904296875,,,,,,,,,,,,
4581,,,,,,,56131584.0,56131584.0,56131584.0,4625.41552734375,4625.41552734375,4625.41552734375,,,,,,
4589,,,,,,,,,,,,,54083584.0,54083584.0,54083584.0,2018.6534423828125,2018.6534423828125,2018.6534423828125
4605,58187776.0,58187776.0,58187776.0,4166.99169921875,4166.99169921875,4166.99169921875,,,,,,,,,,,,
4612,,,,,,,56541184.0,56541184.0,56541184.0,5003.06103515625,5003.06103515625,5003.06103515625,,,,,,
4621,,,,,,,,,,,,,54493184.0,54493184.0,54493184.0,1894.78515625,1894.78515625,1894.78515625
4636,58597376.0,58597376.0,58597376.0,4552.7509765625,4552.7509765625,4552.7509765625,,,,,,,,,,,,
4644,,,,,,,56950784.0,56950784.0,56950784.0,5022.66162109375,5022.66162109375,5022.66162109375,,,,,,
4652,,,,,,,,,,,,,54902784.0,54902784.0,54902784.0,1979.0162353515625,1979.0162353515625,1979.0162353515625
4665,59006976.0,59006976.0,59006976.0,4789.7109375,4789.7109375,4789.7109375,,,,,,,,,,,,
4675,,,,,,,57360384.0,57360384.0,57360384.0,4755.73193359375,4755.73193359375,4755.73193359375,,,,,,
4683,,,,,,,,,,,,,55312384.0,55312384.0,55312384.0,1676.5775146484375,1676.5775146484375,1676.5775146484375
4696,59416576.0,59416576.0,59416576.0,4793.67041015625,4793.67041015625,4793.67041015625,,,,,,,,,,,,
4707,,,,,,,57769984.0,57769984.0,57769984.0,4453.54541015625,4453.54541015625,4453.54541015625,,,,,,
4714,,,,,,,,,,,,,55721984.0,55721984.0,55721984.0,2232.5830078125,2232.5830078125,2232.5830078125
4726,59826176.0,59826176.0,59826176.0,3182.124267578125,3182.124267578125,3182.124267578125,,,,,,,,,,,,
4739,,,,,,,58179584.0,58179584.0,58179584.0,4963.1357421875,4963.1357421875,4963.1357421875,,,,,,
4746,,,,,,,,,,,,,56131584.0,56131584.0,56131584.0,2104.569580078125,2104.569580078125,2104.569580078125
4757,60235776.0,60235776.0,60235776.0,4756.65478515625,4756.65478515625,4756.65478515625,,,,,,,,,,,,
4771,,,,,,,58589184.0,58589184.0,58589184.0,4931.771484375,4931.771484375,4931.771484375,,,,,,
4777,,,,,,,,,,,,,56541184.0,56541184.0,56541184.0,1734.01318359375,1734.01318359375,1734.01318359375
4789,60645376.0,60645376.0,60645376.0,4893.146484375,4893.146484375,4893.146484375,,,,,,,,,,,,
4803,,,,,,,58998784.0,58998784.0,58998784.0,5119.3984375,5119.3984375,5119.3984375,,,,,,
4808,,,,,,,,,,,,,56950784.0,56950784.0,56950784.0,1636.77734375,1636.77734375,1636.77734375
4818,61054976.0,61054976.0,61054976.0,4938.1435546875,4938.1435546875,4938.1435546875,,,,,,,,,,,,
4834,,,,,,,59408384.0,59408384.0,59408384.0,5109.732421875,5109.732421875,5109.732421875,,,,,,
4839,,,,,,,,,,,,,57360384.0,57360384.0,57360384.0,1884.5081787109375,1884.5081787109375,1884.5081787109375
4850,61464576.0,61464576.0,61464576.0,4757.62451171875,4757.62451171875,4757.62451171875,,,,,,,,,,,,
4866,,,,,,,59817984.0,59817984.0,59817984.0,4658.74169921875,4658.74169921875,4658.74169921875,,,,,,
4869,,,,,,,,,,,,,57769984.0,57769984.0,57769984.0,1788.0767822265625,1788.0767822265625,1788.0767822265625
4881,61874176.0,61874176.0,61874176.0,4756.5966796875,4756.5966796875,4756.5966796875,,,,,,,,,,,,
4897,,,,,,,60227584.0,60227584.0,60227584.0,4735.48193359375,4735.48193359375,4735.48193359375,,,,,,
4900,,,,,,,,,,,,,58179584.0,58179584.0,58179584.0,1522.1597900390625,1522.1597900390625,1522.1597900390625
4912,62283776.0,62283776.0,62283776.0,4944.1640625,4944.1640625,4944.1640625,,,,,,,,,,,,
4929,,,,,,,60637184.0,60637184.0,60637184.0,4788.5068359375,4788.5068359375,4788.5068359375,,,,,,
4931,,,,,,,,,,,,,58589184.0,58589184.0,58589184.0,1566.0010986328125,1566.0010986328125,1566.0010986328125
4943,62693376.0,62693376.0,62693376.0,5052.80126953125,5052.80126953125,5052.80126953125,,,,,,,,,,,,
4960,,,,,,,61046784.0,61046784.0,61046784.0,4781.4775390625,4781.4775390625,4781.4775390625,,,,,,
4961,,,,,,,,,,,,,58998784.0,58998784.0,58998784.0,1427.556640625,1427.556640625,1427.556640625
4973,63102976.0,63102976.0,63102976.0,4987.75830078125,4987.75830078125,4987.75830078125,,,,,,,,,,,,
4992,,,,,,,61456384.0,61456384.0,61456384.0,4580.7529296875,4580.7529296875,4580.7529296875,59408384.0,59408384.0,59408384.0,1395.6776123046875,1395.6776123046875,1395.6776123046875
5005,63512576.0,63512576.0,63512576.0,4887.326171875,4887.326171875,4887.326171875,,,,,,,,,,,,
5023,,,,,,,,,,,,,59817984.0,59817984.0,59817984.0,1612.9478759765625,1612.9478759765625,1612.9478759765625
5024,,,,,,,61865984.0,61865984.0,61865984.0,4713.49169921875,4713.49169921875,4713.49169921875,,,,,,
5035,63922176.0,63922176.0,63922176.0,4759.33447265625,4759.33447265625,4759.33447265625,,,,,,,,,,,,
5053,,,,,,,,,,,,,60227584.0,60227584.0,60227584.0,1714.579345703125,1714.579345703125,1714.579345703125
5055,,,,,,,62275584.0,62275584.0,62275584.0,4828.5595703125,4828.5595703125,4828.5595703125,,,,,,
5067,64331776.0,64331776.0,64331776.0,4662.42578125,4662.42578125,4662.42578125,,,,,,,,,,,,
5084,,,,,,,,,,,,,60637184.0,60637184.0,60637184.0,1582.6875,1582.6875,1582.6875
5087,,,,,,,62685184.0,62685184.0,62685184.0,4641.49267578125,4641.49267578125,4641.49267578125,,,,,,
5098,64741376.0,64741376.0,64741376.0,4853.23779296875,4853.23779296875,4853.23779296875,,,,,,,,,,,,
5114,,,,,,,,,,,,,61046784.0,61046784.0,61046784.0,1576.6400146484375,1576.6400146484375,1576.6400146484375
5119,,,,,,,63094784.0,63094784.0,63094784.0,4431.0205078125,4431.0205078125,4431.0205078125,,,,,,
5128,65150976.0,65150976.0,65150976.0,4918.16064453125,4918.16064453125,4918.16064453125,,,,,,,,,,,,
5144,,,,,,,,,,,,,61456384.0,61456384.0,61456384.0,2015.672119140625,2015.672119140625,2015.672119140625
5150,,,,,,,63504384.0,63504384.0,63504384.0,4574.6337890625,4574.6337890625,4574.6337890625,,,,,,
5160,65560576.0,65560576.0,65560576.0,5008.12255859375,5008.12255859375,5008.12255859375,,,,,,,,,,,,
5175,,,,,,,,,,,,,61865984.0,61865984.0,61865984.0,1471.7283935546875,1471.7283935546875,1471.7283935546875
5181,,,,,,,63913984.0,63913984.0,63913984.0,4809.40966796875,4809.40966796875,4809.40966796875,,,,,,
5191,65970176.0,65970176.0,65970176.0,4863.412109375,4863.412109375,4863.412109375,,,,,,,,,,,,
5206,,,,,,,,,,,,,62275584.0,62275584.0,62275584.0,1590.923095703125,1590.923095703125,1590.923095703125
5212,,,,,,,64323584.0,64323584.0,64323584.0,4747.0029296875,4747.0029296875,4747.0029296875,,,,,,
5222,66379776.0,66379776.0,66379776.0,4864.30322265625,4864.30322265625,4864.30322265625,,,,,,,,,,,,
5236,,,,,,,,,,,,,62685184.0,62685184.0,62685184.0,1611.9000244140625,1611.9000244140625,1611.9000244140625
5243,,,,,,,64733184.0,64733184.0,64733184.0,4692.2392578125,4692.2392578125,4692.2392578125,,,,,,
5253,66789376.0,66789376.0,66789376.0,4683.6982421875,4683.6982421875,4683.6982421875,,,,,,,,,,,,
