"Step","dflex_hopper_4 - train_return","dflex_hopper_4 - train_return__MIN","dflex_hopper_4 - train_return__MAX","dflex_hopper_3 - train_return","dflex_hopper_3 - train_return__MIN","dflex_hopper_3 - train_return__MAX","dflex_hopper_2 - train_return","dflex_hopper_2 - train_return__MIN","dflex_hopper_2 - train_return__MAX","dflex_hopper_1 - train_return","dflex_hopper_1 - train_return__MIN","dflex_hopper_1 - train_return__MAX","dflex_hopper_0 - train_return","dflex_hopper_0 - train_return__MIN","dflex_hopper_0 - train_return__MAX"
"17715464","","","","5350.6083984375","5350.6083984375","5350.6083984375","","","","","","","","",""
"17737096","5360.62158203125","5360.62158203125","5360.62158203125","","","","","","","","","","","",""
"17744648","","","","5325.8515625","5325.8515625","5325.8515625","","","","","","","","",""
"17744776","","","","5300.31982421875","5300.31982421875","5300.31982421875","","","","","","","","",""
"17750792","","","","","","","5352.767578125","5352.767578125","5352.767578125","","","","","",""
"17755400","","","","","","","","","","5343.9697265625","5343.9697265625","5343.9697265625","","",""
"17764232","","","","5302.1884765625","5302.1884765625","5302.1884765625","","","","","","","","",""
"17765512","","","","","","","5353.3466796875","5353.3466796875","5353.3466796875","","","","","",""
"17768072","5360.75","5360.75","5360.75","","","","","","","","","","","",""
"17772296","","","","","","","","","","5344.732421875","5344.732421875","5344.732421875","","",""
"17775752","","","","","","","5301.74365234375","5301.74365234375","5301.74365234375","","","","","",""
"17779080","","","","5304.05419921875","5304.05419921875","5304.05419921875","","","","","","","","",""
"17797000","5374.75244140625","5374.75244140625","5374.75244140625","5371.046875","5371.046875","5371.046875","5360.87841796875","5360.87841796875","5360.87841796875","5368.31884765625","5368.31884765625","5368.31884765625","5201.7275390625","5201.7275390625","5201.7275390625"
"17802504","","","","","","","","","","5368.6416015625","5368.6416015625","5368.6416015625","","",""
"17806856","","","","","","","","","","5368.67822265625","5368.67822265625","5368.67822265625","","",""
"17809288","","","","","","","5361.1171875","5361.1171875","5361.1171875","","","","","",""
"17813000","","","","","","","5361.408203125","5361.408203125","5361.408203125","","","","","",""
"17814920","","","","5370.9990234375","5370.9990234375","5370.9990234375","","","","","","","","",""
"17815944","","","","","","","","","","","","","5153.2822265625","5153.2822265625","5153.2822265625"
"17817352","","","","","","","","","","5321.22314453125","5321.22314453125","5321.22314453125","","",""
"17819784","5375.607421875","5375.607421875","5375.607421875","","","","","","","","","","","",""
"17833480","","","","5371.86376953125","5371.86376953125","5371.86376953125","","","","","","","","",""
"17839496","","","","5331.98486328125","5331.98486328125","5331.98486328125","","","","","","","","",""
"17843464","","","","5333.0537109375","5333.0537109375","5333.0537109375","","","","","","","","",""
"17848712","","","","5298.6572265625","5298.6572265625","5298.6572265625","","","","","","","","",""
"17856520","","","","5265.86181640625","5265.86181640625","5265.86181640625","","","","","","","","",""
"17858184","","","","5235.9404296875","5235.9404296875","5235.9404296875","","","","","","","","",""
"17865096","5376.15283203125","5376.15283203125","5376.15283203125","","","","","","","","","","","",""
"17872648","","","","5238.0849609375","5238.0849609375","5238.0849609375","","","","","","","","",""
"17872776","","","","5238.94677734375","5238.94677734375","5238.94677734375","","","","","","","","",""
"17878792","","","","","","","5361.6923828125","5361.6923828125","5361.6923828125","","","","","",""
"17880200","5354.9921875","5354.9921875","5354.9921875","","","","","","","","","","","",""
"17880584","","","","5210.15380859375","5210.15380859375","5210.15380859375","","","","","","","","",""
"17883400","","","","","","","","","","5321.62939453125","5321.62939453125","5321.62939453125","","",""
"17892232","","","","5212.0849609375","5212.0849609375","5212.0849609375","","","","","","","","",""
"17893512","","","","5166.40771484375","5166.40771484375","5166.40771484375","","","","","","","","",""
"17896072","5355.75927734375","5355.75927734375","5355.75927734375","","","","","","","","","","","",""
"17900296","","","","","","","","","","5322.49365234375","5322.49365234375","5322.49365234375","","",""
"17903752","","","","","","","5362.419921875","5362.419921875","5362.419921875","","","","","",""
"17907080","","","","5167.82568359375","5167.82568359375","5167.82568359375","","","","","","","","",""
"17915656","","","","","","","5355.154296875","5355.154296875","5355.154296875","","","","","",""
"17921288","","","","5166.322265625","5166.322265625","5166.322265625","","","","","","","","",""
"17925000","5375.701171875","5375.701171875","5375.701171875","5281.603515625","5281.603515625","5281.603515625","5368.9287109375","5368.9287109375","5368.9287109375","5372.26220703125","5372.26220703125","5372.26220703125","5232.10595703125","5232.10595703125","5232.10595703125"
"17930504","","","","","","","","","","5319.15869140625","5319.15869140625","5319.15869140625","","",""
"17933960","","","","","","","","","","5266.81298828125","5266.81298828125","5266.81298828125","","",""
"17977352","","","","","","","","","","5232.95068359375","5232.95068359375","5232.95068359375","","",""
"18053000","5397.35302734375","5397.35302734375","5397.35302734375","5377.576171875","5377.576171875","5377.576171875","5399.39111328125","5399.39111328125","5399.39111328125","5345.5537109375","5345.5537109375","5345.5537109375","5227.3154296875","5227.3154296875","5227.3154296875"
"18058504","","","","","","","","","","5346.77880859375","5346.77880859375","5346.77880859375","","",""
"18061960","","","","","","","","","","5348.39990234375","5348.39990234375","5348.39990234375","","",""
"18105352","","","","","","","","","","5348.69677734375","5348.69677734375","5348.69677734375","","",""
"18167304","","","","","","","","","","5340.83154296875","5340.83154296875","5340.83154296875","","",""
"18168456","","","","","","","","","","","","","5218.67822265625","5218.67822265625","5218.67822265625"
"18179720","","","","","","","5398.3994140625","5398.3994140625","5398.3994140625","","","","","",""
"18181000","5400.125","5400.125","5400.125","5417.4853515625","5417.4853515625","5417.4853515625","5378.43115234375","5378.43115234375","5378.43115234375","5396.98486328125","5396.98486328125","5396.98486328125","5231.150390625","5231.150390625","5231.150390625"
"18186504","","","","","","","","","","5397.27197265625","5397.27197265625","5397.27197265625","","",""
"18189960","","","","","","","","","","5397.3232421875","5397.3232421875","5397.3232421875","","",""
"18233352","","","","","","","","","","5398.0166015625","5398.0166015625","5398.0166015625","","",""
"18295304","","","","","","","","","","5398.3984375","5398.3984375","5398.3984375","","",""
"18296456","","","","","","","","","","","","","5230.88916015625","5230.88916015625","5230.88916015625"
"18307720","","","","","","","5378.9404296875","5378.9404296875","5378.9404296875","","","","","",""
"18309000","5412.3974609375","5412.3974609375","5412.3974609375","5421.6904296875","5421.6904296875","5421.6904296875","5395.9375","5395.9375","5395.9375","5416.96875","5416.96875","5416.96875","5270.09912109375","5270.09912109375","5270.09912109375"
"18314504","","","","","","","","","","5417.673828125","5417.673828125","5417.673828125","","",""
"18315144","","","","","","","","","","5363.99560546875","5363.99560546875","5363.99560546875","","",""
"18317960","","","","","","","","","","5364.39306640625","5364.39306640625","5364.39306640625","","",""
"18361352","","","","","","","","","","5365.26611328125","5365.26611328125","5365.26611328125","","",""
"18380808","","","","","","","","","","5340.70166015625","5340.70166015625","5340.70166015625","","",""
"18416776","","","","","","","5385.35986328125","5385.35986328125","5385.35986328125","","","","","",""
"18423304","","","","","","","","","","5341.853515625","5341.853515625","5341.853515625","","",""
"18424456","","","","","","","","","","","","","5270.4755859375","5270.4755859375","5270.4755859375"
"18435720","","","","","","","5386.08447265625","5386.08447265625","5386.08447265625","","","","","",""
"18437000","5425.84619140625","5425.84619140625","5425.84619140625","5440.5234375","5440.5234375","5440.5234375","5409.59375","5409.59375","5409.59375","5391.78125","5391.78125","5391.78125","5330.02490234375","5330.02490234375","5330.02490234375"
"18442504","","","","","","","","","","5391.923828125","5391.923828125","5391.923828125","","",""
"18443144","","","","","","","","","","5392.69482421875","5392.69482421875","5392.69482421875","","",""
"18445960","","","","","","","","","","5392.80859375","5392.80859375","5392.80859375","","",""
"18446344","","","","","","","5355.75048828125","5355.75048828125","5355.75048828125","","","","","",""
"18483080","","","","5402.07421875","5402.07421875","5402.07421875","","","","","","","","",""
"18488456","","","","","","","","","","5357.03369140625","5357.03369140625","5357.03369140625","","",""
"18489352","","","","","","","","","","5358.1787109375","5358.1787109375","5358.1787109375","","",""
"18495368","","","","5368.78564453125","5368.78564453125","5368.78564453125","","","","","","","","",""
"18508808","","","","","","","","","","5358.982421875","5358.982421875","5358.982421875","","",""
"18544776","","","","","","","5357.1357421875","5357.1357421875","5357.1357421875","","","","","",""
"18545672","","","","","","","","","","","","","5317.10791015625","5317.10791015625","5317.10791015625"
"18551304","","","","","","","","","","5359.9326171875","5359.9326171875","5359.9326171875","","",""
"18552456","","","","","","","","","","","","","5317.64306640625","5317.64306640625","5317.64306640625"
"18563720","","","","","","","5357.41796875","5357.41796875","5357.41796875","","","","","",""
"18565000","5436.17236328125","5436.17236328125","5436.17236328125","5412.59814453125","5412.59814453125","5412.59814453125","5392.1708984375","5392.1708984375","5392.1708984375","5392.17626953125","5392.17626953125","5392.17626953125","5337.97998046875","5337.97998046875","5337.97998046875"
"18693000","5437.28173828125","5437.28173828125","5437.28173828125","5437.673828125","5437.673828125","5437.673828125","5414.52490234375","5414.52490234375","5414.52490234375","5418.41162109375","5418.41162109375","5418.41162109375","5351.1455078125","5351.1455078125","5351.1455078125"
"18702472","","","","5385.15283203125","5385.15283203125","5385.15283203125","","","","","","","","",""
"18702728","","","","5333.15966796875","5333.15966796875","5333.15966796875","","","","","","","","",""
"18734856","5396.6171875","5396.6171875","5396.6171875","","","","","","","","","","","",""
"18749704","","","","","","","","","","","","","5318.71484375","5318.71484375","5318.71484375"
"18821000","5416.6767578125","5416.6767578125","5416.6767578125","5396.7724609375","5396.7724609375","5396.7724609375","5422.33544921875","5422.33544921875","5422.33544921875","5427.84716796875","5427.84716796875","5427.84716796875","5197.94287109375","5197.94287109375","5197.94287109375"
"18830472","","","","5397.53173828125","5397.53173828125","5397.53173828125","","","","","","","","",""
"18830728","","","","5398.5087890625","5398.5087890625","5398.5087890625","","","","","","","","",""
"18834696","","","","","","","","","","","","","5149.5888671875","5149.5888671875","5149.5888671875"
"18862856","5416.96923828125","5416.96923828125","5416.96923828125","","","","","","","","","","","",""
"18877704","","","","","","","","","","","","","5151.126953125","5151.126953125","5151.126953125"
"18897032","","","","","","","","","","","","","5129.20166015625","5129.20166015625","5129.20166015625"
"18930440","","","","","","","","","","5417.74658203125","5417.74658203125","5417.74658203125","","",""
"18949000","5433.5830078125","5433.5830078125","5433.5830078125","5416.8916015625","5416.8916015625","5416.8916015625","5429.42236328125","5429.42236328125","5429.42236328125","5425.58056640625","5425.58056640625","5425.58056640625","5260.09814453125","5260.09814453125","5260.09814453125"
"18958472","","","","5417.00927734375","5417.00927734375","5417.00927734375","","","","","","","","",""
"18958728","","","","5416.50927734375","5416.50927734375","5416.50927734375","","","","","","","","",""
"18959752","","","","","","","5377.47119140625","5377.47119140625","5377.47119140625","","","","","",""
"18960136","5380.9384765625","5380.9384765625","5380.9384765625","","","","","","","","","","","",""
"18962696","","","","","","","","","","","","","5232.6005859375","5232.6005859375","5232.6005859375"
"18990856","5381.1337890625","5381.1337890625","5381.1337890625","","","","","","","","","","","",""
"19005704","","","","","","","","","","","","","5233.54150390625","5233.54150390625","5233.54150390625"
"19033992","","","","5391.87060546875","5391.87060546875","5391.87060546875","","","","","","","","",""
"19058440","","","","","","","","","","5425.916015625","5425.916015625","5425.916015625","","",""
"19077000","5399.4296875","5399.4296875","5399.4296875","5417.46533203125","5417.46533203125","5417.46533203125","5406.560546875","5406.560546875","5406.560546875","5432.58935546875","5432.58935546875","5432.58935546875","5323.78173828125","5323.78173828125","5323.78173828125"
"19083784","","","","","","","","","","","","","5271.1025390625","5271.1025390625","5271.1025390625"
"19086472","","","","5417.81494140625","5417.81494140625","5417.81494140625","","","","","","","","",""
"19087624","","","","","","","5354.8310546875","5354.8310546875","5354.8310546875","","","","","",""
"19087752","","","","","","","5355.4755859375","5355.4755859375","5355.4755859375","","","","","",""
"19088136","5399.93505859375","5399.93505859375","5399.93505859375","","","","","","","","","","","",""
"19090696","","","","","","","","","","","","","5273.57568359375","5273.57568359375","5273.57568359375"
"19114504","","","","","","","","","","5390.7490234375","5390.7490234375","5390.7490234375","","",""
"19118856","5399.89794921875","5399.89794921875","5399.89794921875","","","","","","","","","","","",""
"19133704","","","","","","","","","","","","","5274.939453125","5274.939453125","5274.939453125"
"19143304","","","","","","","5328.11181640625","5328.11181640625","5328.11181640625","","","","","",""
"19147784","","","","","","","5303.3837890625","5303.3837890625","5303.3837890625","","","","","",""
"19157256","","","","","","","5280.83740234375","5280.83740234375","5280.83740234375","","","","","",""
"19161992","","","","5418.2578125","5418.2578125","5418.2578125","","","","","","","","",""
"19186440","","","","","","","","","","5391.38134765625","5391.38134765625","5391.38134765625","","",""
"19205000","5415.3154296875","5415.3154296875","5415.3154296875","5420.76171875","5420.76171875","5420.76171875","5342.13427734375","5342.13427734375","5342.13427734375","5418.37109375","5418.37109375","5418.37109375","5341.048828125","5341.048828125","5341.048828125"
"19217288","","","","","","","","","","","","","5290.0458984375","5290.0458984375","5290.0458984375"
"19219208","","","","","","","","","","","","","5240.81884765625","5240.81884765625","5240.81884765625"
"19219976","","","","5369.69970703125","5369.69970703125","5369.69970703125","","","","","","","","",""
"19221128","","","","","","","","","","5365.30859375","5365.30859375","5365.30859375","","",""
"19241096","","","","","","","","","","","","","5199.34521484375","5199.34521484375","5199.34521484375"
"19252488","","","","5333.501953125","5333.501953125","5333.501953125","","","","","","","","",""
"19261192","","","","5298.37060546875","5298.37060546875","5298.37060546875","","","","","","","","",""
"19288328","","","","","","","","","","5343.23193359375","5343.23193359375","5343.23193359375","","",""
"19301384","","","","5281.70751953125","5281.70751953125","5281.70751953125","","","","","","","","",""
"19333000","5442.33251953125","5442.33251953125","5442.33251953125","5371.7666015625","5371.7666015625","5371.7666015625","5399.02734375","5399.02734375","5399.02734375","5399.72607421875","5399.72607421875","5399.72607421875","5311.33544921875","5311.33544921875","5311.33544921875"
"19345288","","","","","","","","","","","","","5311.822265625","5311.822265625","5311.822265625"
"19347208","","","","","","","","","","","","","5312.62109375","5312.62109375","5312.62109375"
"19347976","","","","5372.79345703125","5372.79345703125","5372.79345703125","","","","","","","","",""
"19348488","","","","","","","","","","","","","5261.5234375","5261.5234375","5261.5234375"
"19349128","","","","","","","","","","5399.99853515625","5399.99853515625","5399.99853515625","","",""
"19369096","","","","","","","","","","","","","5262.3291015625","5262.3291015625","5262.3291015625"
"19371144","","","","5365.5537109375","5365.5537109375","5365.5537109375","","","","","","","","",""
"19373704","","","","","","","","","","5359.74658203125","5359.74658203125","5359.74658203125","","",""
"19374728","","","","","","","","","","","","","5223.84521484375","5223.84521484375","5223.84521484375"
"19389192","","","","5365.8623046875","5365.8623046875","5365.8623046875","","","","","","","","",""
"19396232","","","","","","","","","","","","","5193.53564453125","5193.53564453125","5193.53564453125"
"19416328","","","","","","","","","","5360.1640625","5360.1640625","5360.1640625","","",""
"19429384","","","","5365.69189453125","5365.69189453125","5365.69189453125","","","","","","","","",""
"19461000","5437.9248046875","5437.9248046875","5437.9248046875","5391.828125","5391.828125","5391.828125","5421.36376953125","5421.36376953125","5421.36376953125","5416.16845703125","5416.16845703125","5416.16845703125","5292.2138671875","5292.2138671875","5292.2138671875"
"19473288","","","","","","","","","","","","","5292.02783203125","5292.02783203125","5292.02783203125"
"19475208","","","","","","","","","","","","","5293.05322265625","5293.05322265625","5293.05322265625"
"19475976","","","","5392.19677734375","5392.19677734375","5392.19677734375","","","","","","","","",""
"19476488","","","","","","","","","","","","","5293.01904296875","5293.01904296875","5293.01904296875"
"19477128","","","","","","","","","","5416.62841796875","5416.62841796875","5416.62841796875","","",""
"19497096","","","","","","","","","","","","","5294.22119140625","5294.22119140625","5294.22119140625"
"19499144","","","","5392.3818359375","5392.3818359375","5392.3818359375","","","","","","","","",""
"19501704","","","","","","","","","","5416.83544921875","5416.83544921875","5416.83544921875","","",""
"19502728","","","","","","","","","","","","","5295.017578125","5295.017578125","5295.017578125"
"19517192","","","","5393.11279296875","5393.11279296875","5393.11279296875","","","","","","","","",""
"19520392","","","","","","","","","","5383.50634765625","5383.50634765625","5383.50634765625","","",""
"19524232","","","","","","","","","","","","","5295.69873046875","5295.69873046875","5295.69873046875"
"19543688","","","","5368.42236328125","5368.42236328125","5368.42236328125","","","","","","","","",""
"19544328","","","","","","","","","","5384.046875","5384.046875","5384.046875","","",""
"19555080","","","","5349.47998046875","5349.47998046875","5349.47998046875","","","","","","","","",""
"19557256","","","","5298.43408203125","5298.43408203125","5298.43408203125","","","","","","","","",""
"19557384","","","","5300.24658203125","5300.24658203125","5300.24658203125","","","","","","","","",""
"19557896","","","","","","","5406.1044921875","5406.1044921875","5406.1044921875","","","","","",""
"19576072","","","","5251.28369140625","5251.28369140625","5251.28369140625","","","","","","","","",""
"19588104","","","","5206.7275390625","5206.7275390625","5206.7275390625","","","","","","","","",""
"19589000","5442.56787109375","5442.56787109375","5442.56787109375","5333.10546875","5333.10546875","5333.10546875","5412.0166015625","5412.0166015625","5412.0166015625","5406.2080078125","5406.2080078125","5406.2080078125","5353.35546875","5353.35546875","5353.35546875"
"19601288","","","","","","","","","","","","","5353.9287109375","5353.9287109375","5353.9287109375"
"19603208","","","","","","","","","","","","","5354.6025390625","5354.6025390625","5354.6025390625"
"19603976","","","","5334.29345703125","5334.29345703125","5334.29345703125","","","","","","","","",""
"19604360","","","","5284.34814453125","5284.34814453125","5284.34814453125","","","","","","","","",""
"19604488","","","","","","","","","","","","","5354.7060546875","5354.7060546875","5354.7060546875"
"19605128","","","","","","","","","","5405.96875","5405.96875","5405.96875","","",""
"19612424","","","","5237.00244140625","5237.00244140625","5237.00244140625","","","","","","","","",""
"19617800","","","","5193.06640625","5193.06640625","5193.06640625","","","","","","","","",""
"19618952","","","","5148.689453125","5148.689453125","5148.689453125","","","","","","","","",""
"19621384","","","","5105.0107421875","5105.0107421875","5105.0107421875","","","","","","","","",""
"19622536","","","","5061.166015625","5061.166015625","5061.166015625","","","","","","","","",""
"19625096","","","","","","","","","","","","","5354.845703125","5354.845703125","5354.845703125"
"19627144","","","","5065.0224609375","5065.0224609375","5065.0224609375","","","","","","","","",""
"19629704","","","","","","","","","","5405.7353515625","5405.7353515625","5405.7353515625","","",""
"19630728","","","","","","","","","","","","","5354.88720703125","5354.88720703125","5354.88720703125"
"19631880","","","","5024.0283203125","5024.0283203125","5024.0283203125","","","","","","","","",""
"19641096","","","","","","","","","","5371.765625","5371.765625","5371.765625","","",""
"19641480","","","","","","","","","","5338.47216796875","5338.47216796875","5338.47216796875","","",""
"19641864","","","","","","","","","","5305.26416015625","5305.26416015625","5305.26416015625","","",""
"19641992","","","","","","","","","","5272.09814453125","5272.09814453125","5272.09814453125","","",""
"19642504","","","","","","","","","","5206.8076171875","5206.8076171875","5206.8076171875","","",""
"19643272","","","","4979.34130859375","4979.34130859375","4979.34130859375","","","","","","","","",""
"19644296","","","","","","","","","","5173.01318359375","5173.01318359375","5173.01318359375","","",""
"19645192","","","","4982.69482421875","4982.69482421875","4982.69482421875","","","","","","","","",""
"19648136","","","","","","","","","","5141.72998046875","5141.72998046875","5141.72998046875","","",""
"19648392","","","","","","","","","","5113.54296875","5113.54296875","5113.54296875","","",""
"19650184","","","","","","","","","","5083.63037109375","5083.63037109375","5083.63037109375","","",""
"19650696","","","","","","","","","","5024.85791015625","5024.85791015625","5024.85791015625","","",""
"19651464","","","","","","","","","","4996.3017578125","4996.3017578125","4996.3017578125","","",""
"19651848","","","","","","","","","","4967.35302734375","4967.35302734375","4967.35302734375","","",""
"19652232","","","","","","","","","","","","","5355.4775390625","5355.4775390625","5355.4775390625"
"19660168","","","","","","","","","","4944.79248046875","4944.79248046875","4944.79248046875","","",""
"19670152","","","","","","","","","","4923.89404296875","4923.89404296875","4923.89404296875","","",""
"19672328","","","","","","","","","","4927.68505859375","4927.68505859375","4927.68505859375","","",""
"19675144","","","","","","","","","","4912.1494140625","4912.1494140625","4912.1494140625","","",""
"19679624","","","","4950.95166015625","4950.95166015625","4950.95166015625","","","","","","","","",""
"19680776","","","","4936.1279296875","4936.1279296875","4936.1279296875","","","","","","","","",""
"19682824","","","","4923.6337890625","4923.6337890625","4923.6337890625","","","","","","","","",""
"19684744","","","","4909.0107421875","4909.0107421875","4909.0107421875","","","","","","","","",""
"19685384","","","","4913.5615234375","4913.5615234375","4913.5615234375","","","","","","","","",""
"19685896","","","","","","","5412.4140625","5412.4140625","5412.4140625","","","","","",""
"19698056","5431.71728515625","5431.71728515625","5431.71728515625","","","","","","","","","","","",""
"19704072","","","","4918.02978515625","4918.02978515625","4918.02978515625","","","","","","","","",""
"19715208","","","","","","","","","","4910.52685546875","4910.52685546875","4910.52685546875","","",""
"19716104","","","","4921.27490234375","4921.27490234375","4921.27490234375","","","","","","","","",""
"19717000","5441.326171875","5441.326171875","5441.326171875","5111.37255859375","5111.37255859375","5111.37255859375","5404.8984375","5404.8984375","5404.8984375","5004.96728515625","5004.96728515625","5004.96728515625","5388.1748046875","5388.1748046875","5388.1748046875"
"19729160","","","","5062.2861328125","5062.2861328125","5062.2861328125","","","","","","","","",""
"19729288","","","","","","","","","","","","","5388.70654296875","5388.70654296875","5388.70654296875"
"19731208","","","","","","","","","","","","","5389.55810546875","5389.55810546875","5389.55810546875"
"19731976","","","","5065.2509765625","5065.2509765625","5065.2509765625","","","","","","","","",""
"19732360","","","","5068.57666015625","5068.57666015625","5068.57666015625","","","","","","","","",""
"19732488","","","","","","","","","","","","","5389.6728515625","5389.6728515625","5389.6728515625"
"19733000","","","","","","","5354.79931640625","5354.79931640625","5354.79931640625","","","","","",""
"19733128","","","","","","","","","","5006.18212890625","5006.18212890625","5006.18212890625","","",""
"19740424","","","","5071.5556640625","5071.5556640625","5071.5556640625","","","","","","","","",""
"19742344","","","","","","","5307.86474609375","5307.86474609375","5307.86474609375","","","","","",""
"19745800","","","","5074.4609375","5074.4609375","5074.4609375","","","","","","","","",""
"19749384","","","","5077.46435546875","5077.46435546875","5077.46435546875","","","","","","","","",""
"19750920","","","","5038.03125","5038.03125","5038.03125","","","","","","","","",""
"19753096","","","","","","","","","","","","","5390.09716796875","5390.09716796875","5390.09716796875"
"19755144","","","","5041.6884765625","5041.6884765625","5041.6884765625","","","","","","","","",""
"19757704","","","","","","","","","","5005.111328125","5005.111328125","5005.111328125","","",""
"19758728","","","","","","","","","","","","","5390.73193359375","5390.73193359375","5390.73193359375"
"19759880","","","","5045.11474609375","5045.11474609375","5045.11474609375","","","","","","","","",""
"19760008","","","","5007.1552734375","5007.1552734375","5007.1552734375","","","","","","","","",""
"19769096","","","","","","","","","","5006.40478515625","5006.40478515625","5006.40478515625","","",""
"19769480","","","","","","","","","","5008.732421875","5008.732421875","5008.732421875","","",""
"19769864","","","","","","","","","","5010.54931640625","5010.54931640625","5010.54931640625","","",""
"19769992","","","","","","","","","","5012.6513671875","5012.6513671875","5012.6513671875","","",""
"19770376","","","","4976.7333984375","4976.7333984375","4976.7333984375","","","","","","","","",""
"19770504","","","","","","","","","","5015.9267578125","5015.9267578125","5015.9267578125","","",""
"19770760","","","","4945.0703125","4945.0703125","4945.0703125","","","","","","","","",""
"19771272","","","","4948.61474609375","4948.61474609375","4948.61474609375","","","","","","","","",""
"19772296","","","","","","","","","","5017.9951171875","5017.9951171875","5017.9951171875","","",""
"19773192","","","","4952.857421875","4952.857421875","4952.857421875","","","","","","","","",""
"19776136","","","","4908.8662109375","4908.8662109375","4908.8662109375","","","","5016.92919921875","5016.92919921875","5016.92919921875","","",""
"19776392","","","","","","","","","","5022.21435546875","5022.21435546875","5022.21435546875","","",""
"19777928","","","","4895.8701171875","4895.8701171875","4895.8701171875","","","","","","","","",""
"19778184","","","","","","","","","","5024.3935546875","5024.3935546875","5024.3935546875","","",""
"19778696","","","","","","","","","","5029.32275390625","5029.32275390625","5029.32275390625","","",""
"19779464","","","","","","","","","","5032.0703125","5032.0703125","5032.0703125","","",""
"19779848","","","","","","","","","","5034.556640625","5034.556640625","5034.556640625","","",""
"19780232","","","","","","","","","","","","","5391.3837890625","5391.3837890625","5391.3837890625"
"19785352","","","","4865.68896484375","4865.68896484375","4865.68896484375","","","","","","","","",""
"19788168","","","","","","","","","","5037.546875","5037.546875","5037.546875","","",""
"19789448","","","","4844.10693359375","4844.10693359375","4844.10693359375","","","","","","","","",""
"19792264","","","","4823.06298828125","4823.06298828125","4823.06298828125","","","","","","","","",""
"19795336","","","","4803.74560546875","4803.74560546875","4803.74560546875","","","","","","","","",""
"19798152","","","","","","","","","","5040.2099609375","5040.2099609375","5040.2099609375","","",""
"19800328","","","","","","","","","","5043.85595703125","5043.85595703125","5043.85595703125","","",""
"19803144","","","","","","","","","","5047.34130859375","5047.34130859375","5047.34130859375","","",""
"19808776","","","","4809.626953125","4809.626953125","4809.626953125","","","","","","","","",""
"19810824","","","","4815.4677734375","4815.4677734375","4815.4677734375","","","","","","","","",""
"19812744","","","","4821.31787109375","4821.31787109375","4821.31787109375","","","","","","","","",""
"19813384","","","","4826.83251953125","4826.83251953125","4826.83251953125","","","","","","","","",""
"19813896","","","","","","","5308.48681640625","5308.48681640625","5308.48681640625","","","","","",""
"19814536","","","","","","","","","","5012.4296875","5012.4296875","5012.4296875","","",""
"19816840","","","","4818.197265625","4818.197265625","4818.197265625","","","","","","","","",""
"19825288","","","","4814.40234375","4814.40234375","4814.40234375","","","","","","","","",""
"19825672","","","","4806.5546875","4806.5546875","4806.5546875","","","","","","","","",""
"19826056","5440.9892578125","5440.9892578125","5440.9892578125","","","","","","","","","","","",""
"19831176","","","","4805.908203125","4805.908203125","4805.908203125","","","","","","","","",""
"19832072","","","","4811.6337890625","4811.6337890625","4811.6337890625","","","","","","","","",""
"19837448","5435.63134765625","5435.63134765625","5435.63134765625","","","","","","","","","","","",""
"19843208","","","","","","","","","","5016.015625","5016.015625","5016.015625","","",""
"19844104","","","","4816.71533203125","4816.71533203125","4816.71533203125","","","","","","","","",""
"19845000","5439.56689453125","5439.56689453125","5439.56689453125","5007.703125","5007.703125","5007.703125","5366.228515625","5366.228515625","5366.228515625","5180.9130859375","5180.9130859375","5180.9130859375","5388.8798828125","5388.8798828125","5388.8798828125"
"19851784","5385.9609375","5385.9609375","5385.9609375","","","","","","","","","","","",""
"19853448","","","","","","","","","","","","","5336.283203125","5336.283203125","5336.283203125"
"19853960","","","","","","","","","","","","","5284.30859375","5284.30859375","5284.30859375"
"19854088","","","","","","","","","","","","","5233.1865234375","5233.1865234375","5233.1865234375"
"19854728","","","","","","","","","","","","","5182.74609375","5182.74609375","5182.74609375"
"19854984","","","","","","","","","","","","","5132.8212890625","5132.8212890625","5132.8212890625"
"19855240","","","","","","","","","","","","","5083.59326171875","5083.59326171875","5083.59326171875"
"19855752","5334.53369140625","5334.53369140625","5334.53369140625","","","","","","","","","","","",""
"19856008","","","","","","","","","","","","","5034.947265625","5034.947265625","5034.947265625"
"19857928","","","","","","","","","","","","","4986.70068359375","4986.70068359375","4986.70068359375"
"19908232","","","","","","","","","","5150.3017578125","5150.3017578125","5150.3017578125","","",""
"19946376","","","","","","","","","","5138.4765625","5138.4765625","5138.4765625","","",""
"19949960","","","","","","","","","","5129.69384765625","5129.69384765625","5129.69384765625","","",""
"19963656","","","","","","","","","","5127.23779296875","5127.23779296875","5127.23779296875","","",""
"19965576","","","","","","","","","","5126.69921875","5126.69921875","5126.69921875","","",""
"19973000","5405.4833984375","5405.4833984375","5405.4833984375","5289.05029296875","5289.05029296875","5289.05029296875","5398.7587890625","5398.7587890625","5398.7587890625","5300.12109375","5300.12109375","5300.12109375","5195.35791015625","5195.35791015625","5195.35791015625"
"19979272","","","","","","","5345.56689453125","5345.56689453125","5345.56689453125","","","","","",""
"19979784","5404.4541015625","5404.4541015625","5404.4541015625","","","","","","","","","","","",""
"19981448","","","","","","","","","","","","","5197.54345703125","5197.54345703125","5197.54345703125"
"19981960","","","","","","","","","","","","","5199.58056640625","5199.58056640625","5199.58056640625"
"19982088","","","","","","","","","","","","","5201.517578125","5201.517578125","5201.517578125"
