"Step","dflex_ant_4 - train_return","dflex_ant_4 - train_return__MIN","dflex_ant_4 - train_return__MAX","dflex_ant_3 - train_return","dflex_ant_3 - train_return__MIN","dflex_ant_3 - train_return__MAX","dflex_ant_2 - train_return","dflex_ant_2 - train_return__MIN","dflex_ant_2 - train_return__MAX","dflex_ant_1 - train_return","dflex_ant_1 - train_return__MIN","dflex_ant_1 - train_return__MAX","dflex_ant_0 - train_return","dflex_ant_0 - train_return__MIN","dflex_ant_0 - train_return__MAX"
"136072","","","","","","","","","","158.16217041015625","158.16217041015625","158.16217041015625","221.6223907470703","221.6223907470703","221.6223907470703"
"136328","","","","","","","","","","157.8875732421875","157.8875732421875","157.8875732421875","","",""
"136584","","","","","","","","","","158.2030029296875","158.2030029296875","158.2030029296875","","",""
"137096","","","","","","","124.65513610839844","124.65513610839844","124.65513610839844","","","","","",""
"137352","","","","","","","","","","158.376708984375","158.376708984375","158.376708984375","","",""
"137864","","","","201.0358428955078","201.0358428955078","201.0358428955078","124.41732025146484","124.41732025146484","124.41732025146484","","","","220.00355529785156","220.00355529785156","220.00355529785156"
"138376","","","","200.8759002685547","200.8759002685547","200.8759002685547","","","","158.4779510498047","158.4779510498047","158.4779510498047","","",""
"138632","","","","","","","","","","158.92971801757812","158.92971801757812","158.92971801757812","218.64959716796875","218.64959716796875","218.64959716796875"
"138888","","","","","","","","","","","","","218.48472595214844","218.48472595214844","218.48472595214844"
"139144","","","","206.001953125","206.001953125","206.001953125","","","","","","","219.188720703125","219.188720703125","219.188720703125"
"139400","","","","206.69644165039062","206.69644165039062","206.69644165039062","","","","160.56561279296875","160.56561279296875","160.56561279296875","219.05763244628906","219.05763244628906","219.05763244628906"
"139656","","","","","","","","","","161.7872314453125","161.7872314453125","161.7872314453125","219.7377166748047","219.7377166748047","219.7377166748047"
"140168","","","","206.2506561279297","206.2506561279297","206.2506561279297","","","","","","","219.44786071777344","219.44786071777344","219.44786071777344"
"140424","","","","","","","","","","","","","218.21380615234375","218.21380615234375","218.21380615234375"
"140680","","","","","","","","","","","","","219.1394805908203","219.1394805908203","219.1394805908203"
"141192","","","","","","","","","","162.007568359375","162.007568359375","162.007568359375","","",""
"141448","","","","204.80911254882812","204.80911254882812","204.80911254882812","","","","","","","219.60885620117188","219.60885620117188","219.60885620117188"
"141704","","","","207.923095703125","207.923095703125","207.923095703125","","","","","","","219.06683349609375","219.06683349609375","219.06683349609375"
"141960","","","","","","","","","","","","","218.60650634765625","218.60650634765625","218.60650634765625"
"142216","","","","207.46926879882812","207.46926879882812","207.46926879882812","","","","161.73904418945312","161.73904418945312","161.73904418945312","218.33164978027344","218.33164978027344","218.33164978027344"
"142472","","","","","","","","","","161.334716796875","161.334716796875","161.334716796875","","",""
"142728","","","","","","","","","","","","","217.44058227539062","217.44058227539062","217.44058227539062"
"142984","","","","206.3019256591797","206.3019256591797","206.3019256591797","","","","161.57891845703125","161.57891845703125","161.57891845703125","217.5525360107422","217.5525360107422","217.5525360107422"
"143240","","","","","","","","","","","","","218.3551483154297","218.3551483154297","218.3551483154297"
"143496","","","","","","","","","","","","","217.9142303466797","217.9142303466797","217.9142303466797"
"143752","","","","","","","","","","","","","217.1262969970703","217.1262969970703","217.1262969970703"
"144008","","","","","","","","","","","","","217.21298217773438","217.21298217773438","217.21298217773438"
"144264","","","","","","","","","","161.92042541503906","161.92042541503906","161.92042541503906","","",""
"145032","","","","","","","","","","161.5110626220703","161.5110626220703","161.5110626220703","219.46995544433594","219.46995544433594","219.46995544433594"
"145288","","","","","","","","","","162.1501007080078","162.1501007080078","162.1501007080078","","",""
"145800","","","","209.7886505126953","209.7886505126953","209.7886505126953","","","","","","","219.13233947753906","219.13233947753906","219.13233947753906"
"146056","","","","","","","","","","","","","216.6590118408203","216.6590118408203","216.6590118408203"
"146312","","","","220.4121856689453","220.4121856689453","220.4121856689453","","","","","","","216.13589477539062","216.13589477539062","216.13589477539062"
"146568","","","","220.2764434814453","220.2764434814453","220.2764434814453","","","","","","","","",""
"146824","","","","","","","","","","","","","218.6208953857422","218.6208953857422","218.6208953857422"
"147080","","","","","","","","","","161.81961059570312","161.81961059570312","161.81961059570312","","",""
"147336","","","","219.47674560546875","219.47674560546875","219.47674560546875","","","","","","","218.18470764160156","218.18470764160156","218.18470764160156"
"147592","","","","218.01173400878906","218.01173400878906","218.01173400878906","","","","161.72225952148438","161.72225952148438","161.72225952148438","219.1653289794922","219.1653289794922","219.1653289794922"
"147848","","","","","","","","","","161.2860870361328","161.2860870361328","161.2860870361328","217.8943634033203","217.8943634033203","217.8943634033203"
"148104","","","","219.25204467773438","219.25204467773438","219.25204467773438","","","","160.28831481933594","160.28831481933594","160.28831481933594","217.65292358398438","217.65292358398438","217.65292358398438"
"148360","","","","219.22134399414062","219.22134399414062","219.22134399414062","","","","","","","","",""
"148616","134.64776611328125","134.64776611328125","134.64776611328125","217.95567321777344","217.95567321777344","217.95567321777344","","","","159.8719940185547","159.8719940185547","159.8719940185547","217.1912078857422","217.1912078857422","217.1912078857422"
"148872","","","","217.69830322265625","217.69830322265625","217.69830322265625","","","","","","","","",""
"149128","","","","217.5529022216797","217.5529022216797","217.5529022216797","","","","","","","216.14328002929688","216.14328002929688","216.14328002929688"
"149384","","","","217.2627716064453","217.2627716064453","217.2627716064453","","","","","","","","",""
"149896","","","","","","","","","","","","","214.93215942382812","214.93215942382812","214.93215942382812"
"150152","","","","217.32977294921875","217.32977294921875","217.32977294921875","","","","","","","","",""
"150408","140.02182006835938","140.02182006835938","140.02182006835938","","","","","","","160.74346923828125","160.74346923828125","160.74346923828125","214.00665283203125","214.00665283203125","214.00665283203125"
"150664","","","","","","","","","","","","","214.075927734375","214.075927734375","214.075927734375"
"151176","","","","","","","129.7122039794922","129.7122039794922","129.7122039794922","","","","","",""
"151432","","","","","","","133.8419952392578","133.8419952392578","133.8419952392578","161.9594268798828","161.9594268798828","161.9594268798828","213.1558380126953","213.1558380126953","213.1558380126953"
"151688","","","","216.379150390625","216.379150390625","216.379150390625","138.04287719726562","138.04287719726562","138.04287719726562","161.51223754882812","161.51223754882812","161.51223754882812","","",""
"151944","","","","","","","","","","161.1465606689453","161.1465606689453","161.1465606689453","","",""
"152200","","","","223.317138671875","223.317138671875","223.317138671875","","","","160.7489471435547","160.7489471435547","160.7489471435547","","",""
"152456","","","","223.06166076660156","223.06166076660156","223.06166076660156","","","","","","","","",""
"152712","","","","222.4379425048828","222.4379425048828","222.4379425048828","","","","","","","212.46939086914062","212.46939086914062","212.46939086914062"
"152968","","","","","","","","","","","","","211.55572509765625","211.55572509765625","211.55572509765625"
"153224","","","","223.73025512695312","223.73025512695312","223.73025512695312","138.3395233154297","138.3395233154297","138.3395233154297","160.44140625","160.44140625","160.44140625","211.5429229736328","211.5429229736328","211.5429229736328"
"153480","","","","223.2281036376953","223.2281036376953","223.2281036376953","","","","","","","","",""
"153736","","","","222.67138671875","222.67138671875","222.67138671875","","","","160.7440643310547","160.7440643310547","160.7440643310547","","",""
"153992","","","","224.45265197753906","224.45265197753906","224.45265197753906","","","","","","","211.9263458251953","211.9263458251953","211.9263458251953"
"154248","","","","226.0818634033203","226.0818634033203","226.0818634033203","","","","","","","","",""
"154760","","","","227.84475708007812","227.84475708007812","227.84475708007812","","","","","","","210.861572265625","210.861572265625","210.861572265625"
"155016","","","","","","","","","","","","","210.7830047607422","210.7830047607422","210.7830047607422"
"155272","","","","227.63743591308594","227.63743591308594","227.63743591308594","","","","","","","208.69436645507812","208.69436645507812","208.69436645507812"
"155528","","","","226.116455078125","226.116455078125","226.116455078125","138.26902770996094","138.26902770996094","138.26902770996094","","","","","",""
"155784","","","","","","","","","","160.90509033203125","160.90509033203125","160.90509033203125","","",""
"156296","","","","","","","","","","160.77133178710938","160.77133178710938","160.77133178710938","","",""
"156808","","","","229.96722412109375","229.96722412109375","229.96722412109375","","","","","","","209.45326232910156","209.45326232910156","209.45326232910156"
"157064","","","","","","","","","","","","","208.82107543945312","208.82107543945312","208.82107543945312"
"157320","","","","233.429931640625","233.429931640625","233.429931640625","","","","","","","","",""
"157576","","","","","","","","","","161.7958221435547","161.7958221435547","161.7958221435547","207.8153076171875","207.8153076171875","207.8153076171875"
"157832","","","","233.26634216308594","233.26634216308594","233.26634216308594","","","","162.7005157470703","162.7005157470703","162.7005157470703","209.205078125","209.205078125","209.205078125"
"158088","","","","","","","","","","161.78257751464844","161.78257751464844","161.78257751464844","","",""
"158344","","","","232.18235778808594","232.18235778808594","232.18235778808594","","","","161.406982421875","161.406982421875","161.406982421875","208.2812042236328","208.2812042236328","208.2812042236328"
"158600","","","","233.39083862304688","233.39083862304688","233.39083862304688","","","","161.52883911132812","161.52883911132812","161.52883911132812","","",""
"158856","","","","232.5579833984375","232.5579833984375","232.5579833984375","","","","","","","","",""
"159368","","","","232.4998016357422","232.4998016357422","232.4998016357422","","","","162.21397399902344","162.21397399902344","162.21397399902344","","",""
"159624","","","","231.8333282470703","231.8333282470703","231.8333282470703","","","","","","","","",""
"159880","","","","230.66639709472656","230.66639709472656","230.66639709472656","","","","","","","","",""
"160136","","","","230.45867919921875","230.45867919921875","230.45867919921875","","","","163.42929077148438","163.42929077148438","163.42929077148438","","",""
"160392","","","","230.1929473876953","230.1929473876953","230.1929473876953","","","","163.23587036132812","163.23587036132812","163.23587036132812","","",""
"160648","","","","229.80685424804688","229.80685424804688","229.80685424804688","","","","","","","207.9105987548828","207.9105987548828","207.9105987548828"
"161160","","","","234.20510864257812","234.20510864257812","234.20510864257812","","","","","","","","",""
"161416","146.10092163085938","146.10092163085938","146.10092163085938","","","","","","","164.21031188964844","164.21031188964844","164.21031188964844","206.6444854736328","206.6444854736328","206.6444854736328"
"161672","","","","","","","","","","163.9697265625","163.9697265625","163.9697265625","","",""
"161928","147.25460815429688","147.25460815429688","147.25460815429688","233.75506591796875","233.75506591796875","233.75506591796875","","","","163.87290954589844","163.87290954589844","163.87290954589844","","",""
"162184","","","","","","","","","","164.06686401367188","164.06686401367188","164.06686401367188","208.10543823242188","208.10543823242188","208.10543823242188"
"162440","","","","234.2529296875","234.2529296875","234.2529296875","","","","","","","","",""
"162696","","","","","","","","","","163.93878173828125","163.93878173828125","163.93878173828125","207.67784118652344","207.67784118652344","207.67784118652344"
"162952","","","","","","","","","","164.0812225341797","164.0812225341797","164.0812225341797","","",""
"163464","","","","234.65982055664062","234.65982055664062","234.65982055664062","138.481689453125","138.481689453125","138.481689453125","","","","206.58169555664062","206.58169555664062","206.58169555664062"
"163976","","","","235.15907287597656","235.15907287597656","235.15907287597656","","","","","","","","",""
"164232","","","","","","","139.038818359375","139.038818359375","139.038818359375","164.54718017578125","164.54718017578125","164.54718017578125","208.6027069091797","208.6027069091797","208.6027069091797"
"164488","","","","","","","","","","166.88473510742188","166.88473510742188","166.88473510742188","","",""
"165000","","","","240.01528930664062","240.01528930664062","240.01528930664062","","","","","","","","",""
"165256","","","","","","","","","","166.53097534179688","166.53097534179688","166.53097534179688","","",""
"165512","","","","239.7298583984375","239.7298583984375","239.7298583984375","","","","165.59225463867188","165.59225463867188","165.59225463867188","210.27151489257812","210.27151489257812","210.27151489257812"
"165768","","","","","","","","","","","","","209.3310546875","209.3310546875","209.3310546875"
"166024","","","","239.9027099609375","239.9027099609375","239.9027099609375","138.61915588378906","138.61915588378906","138.61915588378906","","","","211.45350646972656","211.45350646972656","211.45350646972656"
"166280","","","","241.56808471679688","241.56808471679688","241.56808471679688","","","","","","","210.69058227539062","210.69058227539062","210.69058227539062"
"166536","","","","241.16233825683594","241.16233825683594","241.16233825683594","","","","","","","","",""
"166792","","","","242.0403594970703","242.0403594970703","242.0403594970703","","","","","","","211.8212432861328","211.8212432861328","211.8212432861328"
"167048","152.84893798828125","152.84893798828125","152.84893798828125","","","","","","","","","","213.7179412841797","213.7179412841797","213.7179412841797"
"167304","","","","242.0584259033203","242.0584259033203","242.0584259033203","","","","","","","","",""
"167560","152.35545349121094","152.35545349121094","152.35545349121094","","","","","","","","","","214.51681518554688","214.51681518554688","214.51681518554688"
"167816","","","","241.22691345214844","241.22691345214844","241.22691345214844","","","","165.01719665527344","165.01719665527344","165.01719665527344","","",""
"168072","","","","","","","","","","","","","216.27003479003906","216.27003479003906","216.27003479003906"
"168328","","","","241.1561737060547","241.1561737060547","241.1561737060547","","","","167.20614624023438","167.20614624023438","167.20614624023438","217.77134704589844","217.77134704589844","217.77134704589844"
"168584","","","","239.37423706054688","239.37423706054688","239.37423706054688","","","","166.97181701660156","166.97181701660156","166.97181701660156","","",""
"168840","159.002685546875","159.002685546875","159.002685546875","","","","","","","167.66880798339844","167.66880798339844","167.66880798339844","","",""
"169096","","","","","","","143.48641967773438","143.48641967773438","143.48641967773438","167.36898803710938","167.36898803710938","167.36898803710938","216.7427520751953","216.7427520751953","216.7427520751953"
"169352","","","","240.06881713867188","240.06881713867188","240.06881713867188","","","","167.2338104248047","167.2338104248047","167.2338104248047","214.6767120361328","214.6767120361328","214.6767120361328"
"169608","","","","","","","","","","168.1833038330078","168.1833038330078","168.1833038330078","","",""
"169864","","","","239.3245391845703","239.3245391845703","239.3245391845703","149.95616149902344","149.95616149902344","149.95616149902344","167.54400634765625","167.54400634765625","167.54400634765625","","",""
"170120","","","","239.02423095703125","239.02423095703125","239.02423095703125","","","","","","","","",""
"170376","","","","","","","155.34774780273438","155.34774780273438","155.34774780273438","","","","","",""
"170632","","","","","","","160.6575469970703","160.6575469970703","160.6575469970703","167.89710998535156","167.89710998535156","167.89710998535156","213.74197387695312","213.74197387695312","213.74197387695312"
"170888","","","","239.80804443359375","239.80804443359375","239.80804443359375","167.055908203125","167.055908203125","167.055908203125","","","","","",""
"171144","168.20521545410156","168.20521545410156","168.20521545410156","243.11099243164062","243.11099243164062","243.11099243164062","","","","168.42710876464844","168.42710876464844","168.42710876464844","","",""
"171400","","","","","","","","","","","","","212.85435485839844","212.85435485839844","212.85435485839844"
"171656","","","","","","","166.46011352539062","166.46011352539062","166.46011352539062","167.86013793945312","167.86013793945312","167.86013793945312","211.9049530029297","211.9049530029297","211.9049530029297"
"171912","","","","246.38064575195312","246.38064575195312","246.38064575195312","","","","","","","211.41331481933594","211.41331481933594","211.41331481933594"
"172168","","","","245.87098693847656","245.87098693847656","245.87098693847656","174.21299743652344","174.21299743652344","174.21299743652344","","","","213.87753295898438","213.87753295898438","213.87753295898438"
"172424","","","","","","","","","","","","","214.99948120117188","214.99948120117188","214.99948120117188"
"172680","","","","","","","","","","168.24855041503906","168.24855041503906","168.24855041503906","","",""
"172936","","","","248.53285217285156","248.53285217285156","248.53285217285156","","","","","","","","",""
"173192","","","","","","","184.72769165039062","184.72769165039062","184.72769165039062","168.27638244628906","168.27638244628906","168.27638244628906","","",""
"173448","","","","","","","191.2707061767578","191.2707061767578","191.2707061767578","168.16835021972656","168.16835021972656","168.16835021972656","219.46115112304688","219.46115112304688","219.46115112304688"
"173704","","","","247.0679473876953","247.0679473876953","247.0679473876953","197.55628967285156","197.55628967285156","197.55628967285156","","","","221.76803588867188","221.76803588867188","221.76803588867188"
"173960","","","","","","","203.08360290527344","203.08360290527344","203.08360290527344","","","","","",""
"174216","","","","","","","","","","167.72959899902344","167.72959899902344","167.72959899902344","223.98992919921875","223.98992919921875","223.98992919921875"
"174472","","","","246.4307098388672","246.4307098388672","246.4307098388672","","","","166.8668670654297","166.8668670654297","166.8668670654297","225.73731994628906","225.73731994628906","225.73731994628906"
"174728","","","","","","","204.43031311035156","204.43031311035156","204.43031311035156","166.29917907714844","166.29917907714844","166.29917907714844","","",""
"174984","","","","","","","","","","166.2482147216797","166.2482147216797","166.2482147216797","225.4115447998047","225.4115447998047","225.4115447998047"
"175240","","","","","","","209.5078887939453","209.5078887939453","209.5078887939453","","","","","",""
"175496","174.06222534179688","174.06222534179688","174.06222534179688","","","","214.2430419921875","214.2430419921875","214.2430419921875","","","","227.9893341064453","227.9893341064453","227.9893341064453"
"175752","180.17886352539062","180.17886352539062","180.17886352539062","","","","218.95162963867188","218.95162963867188","218.95162963867188","","","","","",""
"176264","","","","","","","","","","","","","227.5637664794922","227.5637664794922","227.5637664794922"
"176776","","","","","","","223.60452270507812","223.60452270507812","223.60452270507812","","","","","",""
"177032","","","","","","","229.37608337402344","229.37608337402344","229.37608337402344","167.10752868652344","167.10752868652344","167.10752868652344","","",""
"177288","","","","","","","","","","172.04856872558594","172.04856872558594","172.04856872558594","","",""
"177800","183.2859344482422","183.2859344482422","183.2859344482422","","","","233.92835998535156","233.92835998535156","233.92835998535156","","","","","",""
"178056","","","","","","","237.23065185546875","237.23065185546875","237.23065185546875","172.3400421142578","172.3400421142578","172.3400421142578","","",""
"178312","","","","","","","","","","172.2118377685547","172.2118377685547","172.2118377685547","226.26739501953125","226.26739501953125","226.26739501953125"
"178568","","","","244.49659729003906","244.49659729003906","244.49659729003906","","","","","","","","",""
"178824","","","","244.30247497558594","244.30247497558594","244.30247497558594","243.13560485839844","243.13560485839844","243.13560485839844","171.7069549560547","171.7069549560547","171.7069549560547","227.5447998046875","227.5447998046875","227.5447998046875"
"179080","","","","243.25643920898438","243.25643920898438","243.25643920898438","","","","173.65370178222656","173.65370178222656","173.65370178222656","","",""
"179592","","","","242.8648223876953","242.8648223876953","242.8648223876953","248.93711853027344","248.93711853027344","248.93711853027344","","","","227.76962280273438","227.76962280273438","227.76962280273438"
"179848","188.80238342285156","188.80238342285156","188.80238342285156","243.0326690673828","243.0326690673828","243.0326690673828","","","","174.51177978515625","174.51177978515625","174.51177978515625","226.3924102783203","226.3924102783203","226.3924102783203"
"180104","","","","","","","","","","","","","228.63156127929688","228.63156127929688","228.63156127929688"
"180872","193.746337890625","193.746337890625","193.746337890625","","","","","","","","","","","",""
"181128","","","","244.7335662841797","244.7335662841797","244.7335662841797","","","","174.4149627685547","174.4149627685547","174.4149627685547","228.8599395751953","228.8599395751953","228.8599395751953"
"181384","","","","","","","254.91966247558594","254.91966247558594","254.91966247558594","173.84974670410156","173.84974670410156","173.84974670410156","228.12857055664062","228.12857055664062","228.12857055664062"
"181640","","","","","","","259.2136535644531","259.2136535644531","259.2136535644531","","","","226.58067321777344","226.58067321777344","226.58067321777344"
"181896","","","","","","","257.0976257324219","257.0976257324219","257.0976257324219","","","","227.7337188720703","227.7337188720703","227.7337188720703"
"182152","","","","","","","","","","173.48133850097656","173.48133850097656","173.48133850097656","","",""
"182408","199.64170837402344","199.64170837402344","199.64170837402344","","","","","","","","","","227.56491088867188","227.56491088867188","227.56491088867188"
"182664","","","","","","","","","","172.9884490966797","172.9884490966797","172.9884490966797","226.5642852783203","226.5642852783203","226.5642852783203"
"182920","","","","","","","261.72119140625","261.72119140625","261.72119140625","172.5424346923828","172.5424346923828","172.5424346923828","228.44091796875","228.44091796875","228.44091796875"
"183176","","","","","","","","","","171.8678436279297","171.8678436279297","171.8678436279297","227.8544158935547","227.8544158935547","227.8544158935547"
"183432","","","","","","","","","","173.55970764160156","173.55970764160156","173.55970764160156","229.2284393310547","229.2284393310547","229.2284393310547"
"183688","","","","","","","","","","174.05979919433594","174.05979919433594","174.05979919433594","229.6388397216797","229.6388397216797","229.6388397216797"
"183944","","","","","","","265.04571533203125","265.04571533203125","265.04571533203125","","","","229.96180725097656","229.96180725097656","229.96180725097656"
"184200","","","","","","","","","","","","","229.64259338378906","229.64259338378906","229.64259338378906"
"184456","","","","","","","","","","173.82208251953125","173.82208251953125","173.82208251953125","","",""
"184712","","","","","","","270.23211669921875","270.23211669921875","270.23211669921875","","","","231.76861572265625","231.76861572265625","231.76861572265625"
"185224","205.8345489501953","205.8345489501953","205.8345489501953","","","","","","","","","","228.69044494628906","228.69044494628906","228.69044494628906"
"185480","","","","","","","275.7947998046875","275.7947998046875","275.7947998046875","174.25433349609375","174.25433349609375","174.25433349609375","229.71788024902344","229.71788024902344","229.71788024902344"
"185992","","","","","","","","","","173.70419311523438","173.70419311523438","173.70419311523438","230.4568328857422","230.4568328857422","230.4568328857422"
"186248","","","","243.89276123046875","243.89276123046875","243.89276123046875","","","","","","","234.4531707763672","234.4531707763672","234.4531707763672"
"186504","","","","","","","274.1813659667969","274.1813659667969","274.1813659667969","177.6267547607422","177.6267547607422","177.6267547607422","234.92019653320312","234.92019653320312","234.92019653320312"
"186760","211.9539794921875","211.9539794921875","211.9539794921875","242.9824676513672","242.9824676513672","242.9824676513672","","","","177.1360321044922","177.1360321044922","177.1360321044922","236.37571716308594","236.37571716308594","236.37571716308594"
"187016","216.9486846923828","216.9486846923828","216.9486846923828","242.14080810546875","242.14080810546875","242.14080810546875","","","","","","","","",""
"187272","222.25067138671875","222.25067138671875","222.25067138671875","241.81797790527344","241.81797790527344","241.81797790527344","276.7630920410156","276.7630920410156","276.7630920410156","176.640869140625","176.640869140625","176.640869140625","235.9042510986328","235.9042510986328","235.9042510986328"
"187528","","","","241.12294006347656","241.12294006347656","241.12294006347656","","","","","","","236.23744201660156","236.23744201660156","236.23744201660156"
"188808","","","","","","","","","","","","","235.97349548339844","235.97349548339844","235.97349548339844"
"189064","","","","240.35696411132812","240.35696411132812","240.35696411132812","","","","","","","234.19918823242188","234.19918823242188","234.19918823242188"
"189320","","","","","","","","","","","","","241.105712890625","241.105712890625","241.105712890625"
"189576","","","","","","","","","","","","","239.8809051513672","239.8809051513672","239.8809051513672"
"189832","","","","","","","282.6751708984375","282.6751708984375","282.6751708984375","176.6395263671875","176.6395263671875","176.6395263671875","238.218994140625","238.218994140625","238.218994140625"
"190088","229.16256713867188","229.16256713867188","229.16256713867188","","","","287.4844665527344","287.4844665527344","287.4844665527344","","","","","",""
"190344","","","","239.290283203125","239.290283203125","239.290283203125","","","","","","","","",""
"191112","235.09405517578125","235.09405517578125","235.09405517578125","","","","","","","","","","","",""
"191368","","","","","","","293.62908935546875","293.62908935546875","293.62908935546875","175.87271118164062","175.87271118164062","175.87271118164062","","",""
"191624","","","","","","","","","","175.4850311279297","175.4850311279297","175.4850311279297","","",""
"192136","","","","","","","","","","","","","238.0398406982422","238.0398406982422","238.0398406982422"
"192392","","","","241.5296630859375","241.5296630859375","241.5296630859375","","","","175.49452209472656","175.49452209472656","175.49452209472656","236.2102813720703","236.2102813720703","236.2102813720703"
"192648","","","","242.6586456298828","242.6586456298828","242.6586456298828","","","","175.8789825439453","175.8789825439453","175.8789825439453","","",""
"192904","246.62640380859375","246.62640380859375","246.62640380859375","","","","297.8468933105469","297.8468933105469","297.8468933105469","","","","","",""
"193160","","","","242.16416931152344","242.16416931152344","242.16416931152344","","","","","","","236.0532684326172","236.0532684326172","236.0532684326172"
"193672","","","","243.8384552001953","243.8384552001953","243.8384552001953","","","","","","","236.25534057617188","236.25534057617188","236.25534057617188"
"193928","252.7098846435547","252.7098846435547","252.7098846435547","","","","","","","","","","237.71437072753906","237.71437072753906","237.71437072753906"
"194184","","","","242.58645629882812","242.58645629882812","242.58645629882812","303.9657897949219","303.9657897949219","303.9657897949219","179.2498016357422","179.2498016357422","179.2498016357422","","",""
"194696","261.07293701171875","261.07293701171875","261.07293701171875","","","","320.1640930175781","320.1640930175781","320.1640930175781","","","","237.79444885253906","237.79444885253906","237.79444885253906"
"194952","266.9189758300781","266.9189758300781","266.9189758300781","241.28475952148438","241.28475952148438","241.28475952148438","317.7330322265625","317.7330322265625","317.7330322265625","","","","","",""
"195208","","","","","","","","","","178.71334838867188","178.71334838867188","178.71334838867188","240.33192443847656","240.33192443847656","240.33192443847656"
"195464","","","","","","","","","","178.36007690429688","178.36007690429688","178.36007690429688","","",""
"195720","273.0999450683594","273.0999450683594","273.0999450683594","242.08680725097656","242.08680725097656","242.08680725097656","","","","177.70751953125","177.70751953125","177.70751953125","238.96495056152344","238.96495056152344","238.96495056152344"
"195976","","","","","","","322.69940185546875","322.69940185546875","322.69940185546875","","","","239.2342071533203","239.2342071533203","239.2342071533203"
"196232","","","","241.30706787109375","241.30706787109375","241.30706787109375","","","","181.74192810058594","181.74192810058594","181.74192810058594","","",""
"196488","","","","","","","327.1223449707031","327.1223449707031","327.1223449707031","","","","239.4903106689453","239.4903106689453","239.4903106689453"
"196744","","","","","","","","","","","","","237.92977905273438","237.92977905273438","237.92977905273438"
"197000","280.1248474121094","280.1248474121094","280.1248474121094","","","","","","","","","","","",""
"197256","285.4820556640625","285.4820556640625","285.4820556640625","244.0685272216797","244.0685272216797","244.0685272216797","","","","183.4870147705078","183.4870147705078","183.4870147705078","","",""
"197512","294.47613525390625","294.47613525390625","294.47613525390625","242.96282958984375","242.96282958984375","242.96282958984375","","","","184.31871032714844","184.31871032714844","184.31871032714844","","",""
"197768","","","","242.77427673339844","242.77427673339844","242.77427673339844","","","","","","","","",""
"198536","","","","","","","332.5834045410156","332.5834045410156","332.5834045410156","","","","","",""
"198792","","","","242.2176055908203","242.2176055908203","242.2176055908203","336.4367980957031","336.4367980957031","336.4367980957031","","","","","",""
"199048","300.61517333984375","300.61517333984375","300.61517333984375","242.08526611328125","242.08526611328125","242.08526611328125","","","","","","","","",""
"199304","306.15399169921875","306.15399169921875","306.15399169921875","","","","","","","","","","238.990966796875","238.990966796875","238.990966796875"
"199560","","","","241.896240234375","241.896240234375","241.896240234375","340.5244140625","340.5244140625","340.5244140625","184.16595458984375","184.16595458984375","184.16595458984375","","",""
"199816","","","","243.22450256347656","243.22450256347656","243.22450256347656","","","","185.1470489501953","185.1470489501953","185.1470489501953","","",""
"200072","","","","244.2415313720703","244.2415313720703","244.2415313720703","344.9559020996094","344.9559020996094","344.9559020996094","","","","","",""
"200328","","","","243.70822143554688","243.70822143554688","243.70822143554688","","","","","","","239.22137451171875","239.22137451171875","239.22137451171875"
"200584","","","","242.76829528808594","242.76829528808594","242.76829528808594","","","","","","","238.86788940429688","238.86788940429688","238.86788940429688"
"200840","","","","","","","342.7509765625","342.7509765625","342.7509765625","190.50900268554688","190.50900268554688","190.50900268554688","237.57041931152344","237.57041931152344","237.57041931152344"
"201096","","","","","","","","","","","","","239.9807891845703","239.9807891845703","239.9807891845703"
"201352","","","","247.31553649902344","247.31553649902344","247.31553649902344","","","","","","","","",""
"201608","312.48089599609375","312.48089599609375","312.48089599609375","","","","","","","","","","237.04412841796875","237.04412841796875","237.04412841796875"
"201864","318.9826354980469","318.9826354980469","318.9826354980469","","","","","","","","","","235.9430389404297","235.9430389404297","235.9430389404297"
"202120","","","","","","","348.856201171875","348.856201171875","348.856201171875","","","","234.54953002929688","234.54953002929688","234.54953002929688"
"202376","","","","246.46046447753906","246.46046447753906","246.46046447753906","","","","","","","234.6001739501953","234.6001739501953","234.6001739501953"
"202632","","","","247.06878662109375","247.06878662109375","247.06878662109375","353.0052185058594","353.0052185058594","353.0052185058594","191.7448272705078","191.7448272705078","191.7448272705078","235.68338012695312","235.68338012695312","235.68338012695312"
"202888","","","","","","","","","","191.35047912597656","191.35047912597656","191.35047912597656","","",""
"203144","325.3330078125","325.3330078125","325.3330078125","","","","","","","","","","","",""
"203400","","","","246.91854858398438","246.91854858398438","246.91854858398438","357.5518798828125","357.5518798828125","357.5518798828125","","","","","",""
"203656","","","","246.08338928222656","246.08338928222656","246.08338928222656","357.4515075683594","357.4515075683594","357.4515075683594","191.7097625732422","191.7097625732422","191.7097625732422","237.7050018310547","237.7050018310547","237.7050018310547"
"203912","337.8689880371094","337.8689880371094","337.8689880371094","245.3865509033203","245.3865509033203","245.3865509033203","360.8749084472656","360.8749084472656","360.8749084472656","","","","237.35784912109375","237.35784912109375","237.35784912109375"
"204168","","","","","","","","","","191.7056427001953","191.7056427001953","191.7056427001953","","",""
"204424","","","","","","","","","","192.51565551757812","192.51565551757812","192.51565551757812","238.29684448242188","238.29684448242188","238.29684448242188"
"204680","","","","","","","370.7822265625","370.7822265625","370.7822265625","","","","","",""
