"Step","PWM_AnymalEnv_sweep_2 - rewards","PWM_AnymalEnv_sweep_2 - rewards__MIN","PWM_AnymalEnv_sweep_2 - rewards__MAX","PWM_AnymalEnv_sweep_1 - rewards","PWM_AnymalEnv_sweep_1 - rewards__MIN","PWM_AnymalEnv_sweep_1 - rewards__MAX","PWM_AnymalEnv_sweep_0 - rewards","PWM_AnymalEnv_sweep_0 - rewards__MIN","PWM_AnymalEnv_sweep_0 - rewards__MAX"
"9062400","8983.6630859375","8983.6630859375","8983.6630859375","8329.62890625","8329.62890625","8329.62890625","8462.7197265625","8462.7197265625","8462.7197265625"
"9113600","8886.859375","8886.859375","8886.859375","8842.671875","8842.671875","8842.671875","9498.6728515625","9498.6728515625","9498.6728515625"
"9164800","9574.9345703125","9574.9345703125","9574.9345703125","9626.08984375","9626.08984375","9626.08984375","8884.5126953125","8884.5126953125","8884.5126953125"
"9216000","9755.55859375","9755.55859375","9755.55859375","10059.8017578125","10059.8017578125","10059.8017578125","8812.1669921875","8812.1669921875","8812.1669921875"
"9267200","9520.248046875","9520.248046875","9520.248046875","10570.3037109375","10570.3037109375","10570.3037109375","8899.3349609375","8899.3349609375","8899.3349609375"
"9318400","9072.4697265625","9072.4697265625","9072.4697265625","9134.087890625","9134.087890625","9134.087890625","9737.029296875","9737.029296875","9737.029296875"
"9369600","9885.0732421875","9885.0732421875","9885.0732421875","9016.41015625","9016.41015625","9016.41015625","10459.546875","10459.546875","10459.546875"
"9420800","9973.685546875","9973.685546875","9973.685546875","8081.01123046875","8081.01123046875","8081.01123046875","10615.7939453125","10615.7939453125","10615.7939453125"
"9472000","10426.7158203125","10426.7158203125","10426.7158203125","6525.09716796875","6525.09716796875","6525.09716796875","10013.8408203125","10013.8408203125","10013.8408203125"
"9523200","10567.572265625","10567.572265625","10567.572265625","7763.03662109375","7763.03662109375","7763.03662109375","9650.84765625","9650.84765625","9650.84765625"
"9574400","10553.287109375","10553.287109375","10553.287109375","8729.193359375","8729.193359375","8729.193359375","10438.2666015625","10438.2666015625","10438.2666015625"
"9625600","10791.9296875","10791.9296875","10791.9296875","8995.1435546875","8995.1435546875","8995.1435546875","10447.4833984375","10447.4833984375","10447.4833984375"
"9676800","11162.513671875","11162.513671875","11162.513671875","8900.056640625","8900.056640625","8900.056640625","10534.2880859375","10534.2880859375","10534.2880859375"
"9728000","10942.841796875","10942.841796875","10942.841796875","8431.3974609375","8431.3974609375","8431.3974609375","11158.126953125","11158.126953125","11158.126953125"
"9779200","11006.6259765625","11006.6259765625","11006.6259765625","7395.10302734375","7395.10302734375","7395.10302734375","11659.078125","11659.078125","11659.078125"
"9830400","10653.64453125","10653.64453125","10653.64453125","8382.255859375","8382.255859375","8382.255859375","11732.005859375","11732.005859375","11732.005859375"
"9881600","10492.779296875","10492.779296875","10492.779296875","9209.5458984375","9209.5458984375","9209.5458984375","11932.0419921875","11932.0419921875","11932.0419921875"
"9932800","10520.0224609375","10520.0224609375","10520.0224609375","9611.041015625","9611.041015625","9611.041015625","12086.767578125","12086.767578125","12086.767578125"
"9984000","10904.537109375","10904.537109375","10904.537109375","9064.099609375","9064.099609375","9064.099609375","11897.390625","11897.390625","11897.390625"
"10035200","10963.81640625","10963.81640625","10963.81640625","8930.533203125","8930.533203125","8930.533203125","11881.939453125","11881.939453125","11881.939453125"
"10086400","11224.09765625","11224.09765625","11224.09765625","8546.1396484375","8546.1396484375","8546.1396484375","11982.353515625","11982.353515625","11982.353515625"
"10137600","10579.4482421875","10579.4482421875","10579.4482421875","9605.7177734375","9605.7177734375","9605.7177734375","11047.9482421875","11047.9482421875","11047.9482421875"
"10188800","10565.9736328125","10565.9736328125","10565.9736328125","10359.3037109375","10359.3037109375","10359.3037109375","10834.033203125","10834.033203125","10834.033203125"
"10240000","10895.263671875","10895.263671875","10895.263671875","10521.3984375","10521.3984375","10521.3984375","11157.6689453125","11157.6689453125","11157.6689453125"
"10291200","11143.1318359375","11143.1318359375","11143.1318359375","10503.2900390625","10503.2900390625","10503.2900390625","10739.708984375","10739.708984375","10739.708984375"
"10342400","11317.2646484375","11317.2646484375","11317.2646484375","3476.8369140625","3476.8369140625","3476.8369140625","11277.517578125","11277.517578125","11277.517578125"
"10393600","10926.34375","10926.34375","10926.34375","5096.02880859375","5096.02880859375","5096.02880859375","11521.072265625","11521.072265625","11521.072265625"
"10444800","10880.115234375","10880.115234375","10880.115234375","7131.2998046875","7131.2998046875","7131.2998046875","11852.0673828125","11852.0673828125","11852.0673828125"
"10496000","10754.6943359375","10754.6943359375","10754.6943359375","8965.5908203125","8965.5908203125","8965.5908203125","11723.0224609375","11723.0224609375","11723.0224609375"
"10547200","10907.4775390625","10907.4775390625","10907.4775390625","9345.2099609375","9345.2099609375","9345.2099609375","11980.71484375","11980.71484375","11980.71484375"
"10598400","11221.4462890625","11221.4462890625","11221.4462890625","10127.630859375","10127.630859375","10127.630859375","12104.7626953125","12104.7626953125","12104.7626953125"
"10649600","11585.0517578125","11585.0517578125","11585.0517578125","10164.4423828125","10164.4423828125","10164.4423828125","12044.220703125","12044.220703125","12044.220703125"
"10700800","11696.4609375","11696.4609375","11696.4609375","9927.3232421875","9927.3232421875","9927.3232421875","11314.9130859375","11314.9130859375","11314.9130859375"
"10752000","11727.2744140625","11727.2744140625","11727.2744140625","10283.27734375","10283.27734375","10283.27734375","10363.365234375","10363.365234375","10363.365234375"
"10803200","11732.3310546875","11732.3310546875","11732.3310546875","10784.0546875","10784.0546875","10784.0546875","9222.3359375","9222.3359375","9222.3359375"
"10854400","11854.078125","11854.078125","11854.078125","10072.8994140625","10072.8994140625","10072.8994140625","9447.482421875","9447.482421875","9447.482421875"
"10905600","12003.353515625","12003.353515625","12003.353515625","10025.0537109375","10025.0537109375","10025.0537109375","9547.599609375","9547.599609375","9547.599609375"
"10956800","11846.8896484375","11846.8896484375","11846.8896484375","9959.0380859375","9959.0380859375","9959.0380859375","8895.1318359375","8895.1318359375","8895.1318359375"
"11008000","11728.3876953125","11728.3876953125","11728.3876953125","10191.916015625","10191.916015625","10191.916015625","8987.8115234375","8987.8115234375","8987.8115234375"
"11059200","11631.0361328125","11631.0361328125","11631.0361328125","9563.2587890625","9563.2587890625","9563.2587890625","8777.326171875","8777.326171875","8777.326171875"
"11110400","11680.517578125","11680.517578125","11680.517578125","9963.5595703125","9963.5595703125","9963.5595703125","9586.26953125","9586.26953125","9586.26953125"
"11161600","11882.509765625","11882.509765625","11882.509765625","10063.9912109375","10063.9912109375","10063.9912109375","9661.923828125","9661.923828125","9661.923828125"
"11212800","11885.2333984375","11885.2333984375","11885.2333984375","9950.7294921875","9950.7294921875","9950.7294921875","9417.78515625","9417.78515625","9417.78515625"
"11264000","12054.228515625","12054.228515625","12054.228515625","10375.3203125","10375.3203125","10375.3203125","9345.224609375","9345.224609375","9345.224609375"
"11315200","12198.11328125","12198.11328125","12198.11328125","10727.076171875","10727.076171875","10727.076171875","10107.259765625","10107.259765625","10107.259765625"
"11366400","12258.06640625","12258.06640625","12258.06640625","11176.3720703125","11176.3720703125","11176.3720703125","9705.90625","9705.90625","9705.90625"
"11417600","11978.1611328125","11978.1611328125","11978.1611328125","11249.8359375","11249.8359375","11249.8359375","8813.0126953125","8813.0126953125","8813.0126953125"
"11468800","12050.2421875","12050.2421875","12050.2421875","11469.8447265625","11469.8447265625","11469.8447265625","8231.6982421875","8231.6982421875","8231.6982421875"
"11520000","11092.9345703125","11092.9345703125","11092.9345703125","11452.7734375","11452.7734375","11452.7734375","7647.85546875","7647.85546875","7647.85546875"
"11571200","11497.0849609375","11497.0849609375","11497.0849609375","11729.9208984375","11729.9208984375","11729.9208984375","7557.5048828125","7557.5048828125","7557.5048828125"
"11622400","11576.40234375","11576.40234375","11576.40234375","11362.630859375","11362.630859375","11362.630859375","7805.95751953125","7805.95751953125","7805.95751953125"
"11673600","11766.0849609375","11766.0849609375","11766.0849609375","11382.4248046875","11382.4248046875","11382.4248046875","8112.1875","8112.1875","8112.1875"
"11724800","12052.2197265625","12052.2197265625","12052.2197265625","10607.2275390625","10607.2275390625","10607.2275390625","8947.0380859375","8947.0380859375","8947.0380859375"
"11776000","12248.166015625","12248.166015625","12248.166015625","10208.775390625","10208.775390625","10208.775390625","9803.5390625","9803.5390625","9803.5390625"
"11827200","12362.7734375","12362.7734375","12362.7734375","10561.00390625","10561.00390625","10561.00390625","10565.65625","10565.65625","10565.65625"
"11878400","12378.3076171875","12378.3076171875","12378.3076171875","10970.51953125","10970.51953125","10970.51953125","11102.6982421875","11102.6982421875","11102.6982421875"
"11929600","12264.5322265625","12264.5322265625","12264.5322265625","11254.5869140625","11254.5869140625","11254.5869140625","11421.3984375","11421.3984375","11421.3984375"
"11980800","11674.2939453125","11674.2939453125","11674.2939453125","11155.7431640625","11155.7431640625","11155.7431640625","11434.3798828125","11434.3798828125","11434.3798828125"
"12032000","11882.515625","11882.515625","11882.515625","11439.7373046875","11439.7373046875","11439.7373046875","11345.4033203125","11345.4033203125","11345.4033203125"
"12083200","12034.572265625","12034.572265625","12034.572265625","11813.5185546875","11813.5185546875","11813.5185546875","11056.3037109375","11056.3037109375","11056.3037109375"
"12134400","11943.3017578125","11943.3017578125","11943.3017578125","11787.18359375","11787.18359375","11787.18359375","11337.72265625","11337.72265625","11337.72265625"
"12185600","12283.4775390625","12283.4775390625","12283.4775390625","11703.4013671875","11703.4013671875","11703.4013671875","11590.7392578125","11590.7392578125","11590.7392578125"
"12236800","12367.83984375","12367.83984375","12367.83984375","11631.2001953125","11631.2001953125","11631.2001953125","11607.513671875","11607.513671875","11607.513671875"
"12288000","11901.8974609375","11901.8974609375","11901.8974609375","11729.392578125","11729.392578125","11729.392578125","11847.62109375","11847.62109375","11847.62109375"
"12339200","11815.0517578125","11815.0517578125","11815.0517578125","11729.5068359375","11729.5068359375","11729.5068359375","11827.4775390625","11827.4775390625","11827.4775390625"
"12390400","12018.1201171875","12018.1201171875","12018.1201171875","11777.0546875","11777.0546875","11777.0546875","12251.453125","12251.453125","12251.453125"
"12441600","12305.05859375","12305.05859375","12305.05859375","11849.6845703125","11849.6845703125","11849.6845703125","11757.5634765625","11757.5634765625","11757.5634765625"
"12492800","12409.1708984375","12409.1708984375","12409.1708984375","11868.1689453125","11868.1689453125","11868.1689453125","12155.6123046875","12155.6123046875","12155.6123046875"
"12544000","12448.9169921875","12448.9169921875","12448.9169921875","11937.61328125","11937.61328125","11937.61328125","12554.9130859375","12554.9130859375","12554.9130859375"
"12595200","12568.130859375","12568.130859375","12568.130859375","11871.8837890625","11871.8837890625","11871.8837890625","12754.9775390625","12754.9775390625","12754.9775390625"
"12646400","12477.40234375","12477.40234375","12477.40234375","12160.3134765625","12160.3134765625","12160.3134765625","11965.7138671875","11965.7138671875","11965.7138671875"
"12697600","12483.578125","12483.578125","12483.578125","12292.8447265625","12292.8447265625","12292.8447265625","11908.466796875","11908.466796875","11908.466796875"
"12748800","11606.4599609375","11606.4599609375","11606.4599609375","12459.916015625","12459.916015625","12459.916015625","11969.6220703125","11969.6220703125","11969.6220703125"
"12800000","11718.9189453125","11718.9189453125","11718.9189453125","12502.2451171875","12502.2451171875","12502.2451171875","12125.322265625","12125.322265625","12125.322265625"
"12851200","11956.0205078125","11956.0205078125","11956.0205078125","12633.544921875","12633.544921875","12633.544921875","12383.7734375","12383.7734375","12383.7734375"
"12902400","11834.107421875","11834.107421875","11834.107421875","12623.599609375","12623.599609375","12623.599609375","12560.7373046875","12560.7373046875","12560.7373046875"
"12953600","12204.3837890625","12204.3837890625","12204.3837890625","12610.6396484375","12610.6396484375","12610.6396484375","12686.7255859375","12686.7255859375","12686.7255859375"
"13004800","12457.173828125","12457.173828125","12457.173828125","12596.134765625","12596.134765625","12596.134765625","12753.626953125","12753.626953125","12753.626953125"
"13056000","12381.623046875","12381.623046875","12381.623046875","12621.5576171875","12621.5576171875","12621.5576171875","12881.6494140625","12881.6494140625","12881.6494140625"
"13107200","12473.6025390625","12473.6025390625","12473.6025390625","12569.49609375","12569.49609375","12569.49609375","12989.8388671875","12989.8388671875","12989.8388671875"
"13158400","12677.15625","12677.15625","12677.15625","12518.4189453125","12518.4189453125","12518.4189453125","12808.529296875","12808.529296875","12808.529296875"
"13209600","12777.9189453125","12777.9189453125","12777.9189453125","12404.78125","12404.78125","12404.78125","13006.3994140625","13006.3994140625","13006.3994140625"
"13260800","12978.7734375","12978.7734375","12978.7734375","12440.08984375","12440.08984375","12440.08984375","13260.18359375","13260.18359375","13260.18359375"
"13312000","12859.107421875","12859.107421875","12859.107421875","12478.6123046875","12478.6123046875","12478.6123046875","13199.0546875","13199.0546875","13199.0546875"
"13363200","12896.279296875","12896.279296875","12896.279296875","12445.6689453125","12445.6689453125","12445.6689453125","13403.2998046875","13403.2998046875","13403.2998046875"
"13414400","12641.0068359375","12641.0068359375","12641.0068359375","12475.4169921875","12475.4169921875","12475.4169921875","13289.564453125","13289.564453125","13289.564453125"
"13465600","12356.4501953125","12356.4501953125","12356.4501953125","12560.548828125","12560.548828125","12560.548828125","13341.94921875","13341.94921875","13341.94921875"
"13516800","12485.5087890625","12485.5087890625","12485.5087890625","12624.6845703125","12624.6845703125","12624.6845703125","13069.2451171875","13069.2451171875","13069.2451171875"
"13568000","12768.87890625","12768.87890625","12768.87890625","12685.3642578125","12685.3642578125","12685.3642578125","12273.8388671875","12273.8388671875","12273.8388671875"
"13619200","12849.7763671875","12849.7763671875","12849.7763671875","12482.169921875","12482.169921875","12482.169921875","12715.046875","12715.046875","12715.046875"
"13670400","12956.845703125","12956.845703125","12956.845703125","12550.43359375","12550.43359375","12550.43359375","13123.580078125","13123.580078125","13123.580078125"
"13721600","13141.4267578125","13141.4267578125","13141.4267578125","12620.3046875","12620.3046875","12620.3046875","12924.4794921875","12924.4794921875","12924.4794921875"
"13772800","13250.6357421875","13250.6357421875","13250.6357421875","12575.951171875","12575.951171875","12575.951171875","12982.0693359375","12982.0693359375","12982.0693359375"
"13824000","13134.298828125","13134.298828125","13134.298828125","12678.7431640625","12678.7431640625","12678.7431640625","13058.72265625","13058.72265625","13058.72265625"
"13875200","13234.6298828125","13234.6298828125","13234.6298828125","12737.376953125","12737.376953125","12737.376953125","13036.189453125","13036.189453125","13036.189453125"
"13926400","13331.107421875","13331.107421875","13331.107421875","12768.7060546875","12768.7060546875","12768.7060546875","13181.89453125","13181.89453125","13181.89453125"
"13977600","13388.19140625","13388.19140625","13388.19140625","12784.361328125","12784.361328125","12784.361328125","13334.81640625","13334.81640625","13334.81640625"
"14028800","13320.185546875","13320.185546875","13320.185546875","12817.318359375","12817.318359375","12817.318359375","13437.09375","13437.09375","13437.09375"
"14080000","13382.7138671875","13382.7138671875","13382.7138671875","12727.859375","12727.859375","12727.859375","13419.5673828125","13419.5673828125","13419.5673828125"
"14131200","13413.3681640625","13413.3681640625","13413.3681640625","12801.75390625","12801.75390625","12801.75390625","13574.41015625","13574.41015625","13574.41015625"
"14182400","13432.787109375","13432.787109375","13432.787109375","12798.7138671875","12798.7138671875","12798.7138671875","13663.125","13663.125","13663.125"
"14233600","13423.1220703125","13423.1220703125","13423.1220703125","12859.943359375","12859.943359375","12859.943359375","13495.6298828125","13495.6298828125","13495.6298828125"
"14284800","13196.2119140625","13196.2119140625","13196.2119140625","12909.0048828125","12909.0048828125","12909.0048828125","13271.0908203125","13271.0908203125","13271.0908203125"
"14336000","13242.373046875","13242.373046875","13242.373046875","12963.1337890625","12963.1337890625","12963.1337890625","13521.8193359375","13521.8193359375","13521.8193359375"
"14387200","13299.9287109375","13299.9287109375","13299.9287109375","12900.62109375","12900.62109375","12900.62109375","13558.6845703125","13558.6845703125","13558.6845703125"
"14438400","13354.17578125","13354.17578125","13354.17578125","12981.3330078125","12981.3330078125","12981.3330078125","13611.70703125","13611.70703125","13611.70703125"
"14489600","13400.189453125","13400.189453125","13400.189453125","13036.5830078125","13036.5830078125","13036.5830078125","13674.6201171875","13674.6201171875","13674.6201171875"
"14540800","13428.87890625","13428.87890625","13428.87890625","12982.060546875","12982.060546875","12982.060546875","13606.1796875","13606.1796875","13606.1796875"
"14592000","13446.4755859375","13446.4755859375","13446.4755859375","13043.2783203125","13043.2783203125","13043.2783203125","13673.5634765625","13673.5634765625","13673.5634765625"
"14643200","13465.6396484375","13465.6396484375","13465.6396484375","12983.3017578125","12983.3017578125","12983.3017578125","13715.697265625","13715.697265625","13715.697265625"
"14694400","13473.662109375","13473.662109375","13473.662109375","13073.3037109375","13073.3037109375","13073.3037109375","13792.8955078125","13792.8955078125","13792.8955078125"
"14745600","13491.4150390625","13491.4150390625","13491.4150390625","12977.30078125","12977.30078125","12977.30078125","13879.8759765625","13879.8759765625","13879.8759765625"
"14796800","13506.4580078125","13506.4580078125","13506.4580078125","13038.5048828125","13038.5048828125","13038.5048828125","13888.478515625","13888.478515625","13888.478515625"
"14848000","13519.8408203125","13519.8408203125","13519.8408203125","12969.658203125","12969.658203125","12969.658203125","13637.9287109375","13637.9287109375","13637.9287109375"
"14899200","13533.095703125","13533.095703125","13533.095703125","13084.060546875","13084.060546875","13084.060546875","13563.18359375","13563.18359375","13563.18359375"
"14950400","13546.0205078125","13546.0205078125","13546.0205078125","13143.669921875","13143.669921875","13143.669921875","13304.505859375","13304.505859375","13304.505859375"
"15001600","13555.8388671875","13555.8388671875","13555.8388671875","13132.4775390625","13132.4775390625","13132.4775390625","13404.9560546875","13404.9560546875","13404.9560546875"
"15052800","13568.3525390625","13568.3525390625","13568.3525390625","13082.0537109375","13082.0537109375","13082.0537109375","13578.3837890625","13578.3837890625","13578.3837890625"
"15104000","13588.4443359375","13588.4443359375","13588.4443359375","12938.3095703125","12938.3095703125","12938.3095703125","13753.6875","13753.6875","13753.6875"
"15155200","13611.7685546875","13611.7685546875","13611.7685546875","12993.0986328125","12993.0986328125","12993.0986328125","13700.6826171875","13700.6826171875","13700.6826171875"
"15206400","13474.4658203125","13474.4658203125","13474.4658203125","13043.810546875","13043.810546875","13043.810546875","13820.7763671875","13820.7763671875","13820.7763671875"
"15257600","13387.4248046875","13387.4248046875","13387.4248046875","13076.8896484375","13076.8896484375","13076.8896484375","13763.7138671875","13763.7138671875","13763.7138671875"
"15308800","13438.298828125","13438.298828125","13438.298828125","13124.0732421875","13124.0732421875","13124.0732421875","13852.00390625","13852.00390625","13852.00390625"
"15360000","13438.15625","13438.15625","13438.15625","13185.7783203125","13185.7783203125","13185.7783203125","13931.3193359375","13931.3193359375","13931.3193359375"
