"Step","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/50000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/50000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/50000.pt - pretrain/episode_reward__MAX","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/250000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/250000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/250000.pt - pretrain/episode_reward__MAX","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/100000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/100000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/hopper-stand/7/default/models/100000.pt - pretrain/episode_reward__MAX"
"407500","612.416189144055","462.60217702388763","773.043429249525","889.4594635983308","849.6822145819664","918.5278005778789","812.5974971969922","748.2036451280117","894.3860965669155"
"410000","666.1995594263077","544.0575104892254","814.3263124644757","806.9570376574993","723.5357223689556","896.2295024454594","782.6167765398819","605.3307971954346","890.4503463089466"
"412500","444.27207514047615","198.64372141361235","826.8974793434143","817.9035995900631","753.1163738429547","875.1014792144299","748.1208848536013","652.007633793354","819.483813393116"
"415000","521.7787151833376","287.25507774353025","810.3130104899407","852.8524802327156","830.1098437190055","891.1947514295578","612.596318423748","168.4930640876293","865.3027438938618"
"417500","562.0253759920597","365.65992192029955","731.1002690672874","826.3311152021091","783.3757068574429","854.5440319657325","687.5341367661954","361.5018602490425","860.8024312734603"
"420000","637.8550013065338","378.0984769105911","802.2238860666752","878.9781081199645","877.0812918543816","881.8190674483776","735.8004222810268","676.535363739729","817.5425223469734"
"422500","655.999820959568","427.10161541700364","842.7693480193615","878.8525202453137","799.0526287257671","919.2457127988339","665.9295133948326","537.4934777259826","828.8262658238411"
"425000","525.0540786266326","348.54596253633497","723.7688334167003","828.4135227700075","779.4362855136394","875.1341354608536","710.1218016624449","473.48775244951247","836.8817922353744"
"427500","659.0734797656536","497.2220328807831","834.3276836991311","745.5905785103638","527.2066909611225","916.4279760837555","691.7382718205453","455.2869078278542","817.2217641830445"
"430000","642.6098824878534","430.58595061898234","886.4573328197002","846.9866276601952","767.3316602766514","890.0294006884099","743.8462387005487","512.846369689703","893.6908169865608"
"432500","707.5018926819166","592.3109198629857","898.9614599108696","876.1335899651052","837.0066986501217","905.1921912014484","701.3455776850383","436.3068078637123","864.3582278847695"
"435000","708.1900850276152","545.9871959328651","810.2382755517959","887.7750300188859","879.8334269285202","898.1975368797779","707.7039532919725","440.9790006697178","893.084838527441"
"437500","529.5403910557428","382.2303870141506","792.6471537828445","826.7390110909938","765.6389692544938","865.6721516728401","600.1970000684261","137.6664567708969","844.4551950871944"
"440000","628.6383009850979","579.8647464036942","667.701172709465","809.1859050532181","668.8559867620468","895.0289111316204","779.7374656776587","548.3976257622242","919.0992195010185"
"442500","579.7885781168937","429.28349428772924","849.2911484777927","834.6819191634655","791.6855394303799","874.5974252521992","705.2693696260452","373.19286464452745","900.9462776660919"
"445000","604.4818161427975","525.1343755126","704.1224635183811","886.6020999530951","869.2653249025345","905.274444526434","785.1274903059006","716.9438889920712","862.1293567180634"
"447500","469.7694398184617","426.91625586152077","506.71968457102776","700.430175892512","572.1264023661613","875.1965470314026","587.0439103325208","183.9161964714527","852.51444606781"
"450000","400.08840047717086","292.6774814069271","564.5457081854344","874.170308325688","833.4609555840492","908.2208372235298","807.8267886042595","641.9376674354077","905.2988492906094"
"452500","694.2972909351189","626.5797688186169","762.5306510031223","882.0009141047796","869.2729030549526","890.8282326161861","799.6415770252546","721.1674851238728","852.2724290549755"
"455000","550.415869585673","401.44987682700156","771.5075119316577","852.310158886512","780.3797381222248","911.0450986683369","723.0656347572803","510.1191338658333","882.7909406900405"
"457500","575.945201989015","495.28921284675596","712.6359272420407","876.4312147021293","859.9613626480102","887.4052534103394","774.2554664552212","755.4284426569939","793.4477724850178"
"460000","717.2033290525278","462.296268761158","859.0905147612095","893.9846529006958","865.6241451084613","909.5488663494586","764.7337462405363","572.6670065999031","876.2193658590317"
"462500","517.4781666080157","321.58017603754996","636.0772700309753","865.7726966977119","838.8446075618267","892.1881098210812","698.0422756791114","403.3678749680519","883.3181556642055"
"465000","711.9631667196751","552.022561687231","846.0336610674858","892.6175142625967","870.6397815883159","905.9728965520859","749.3225829998652","690.29397534132","807.6726571083069"
"467500","557.5015398184458","410.22586314678193","790.9313446462154","878.6245725572109","860.2159597754478","892.420956915617","845.1525745471318","777.0321548700333","882.5372314631938"
"470000","706.1173108379047","552.39873752594","818.5383459627628","846.5677193323771","786.6823470830917","887.9277925133705","807.5811454594135","775.1196853101253","843.5357411146164"
"472500","614.7828498840332","515.8290375769138","755.1582865536213","864.6028810739517","861.1349004268646","870.3355224132538","815.6170233607294","702.3226496756076","883.3650860011578"
"475000","558.9871669709682","310.35514853596686","779.4613772571087","870.6157367269199","815.3217281460762","909.0871297538281","750.3035753190517","627.620925039053","837.6063553333282"
"477500","722.6726086397966","615.3268979668617","781.2572876453399","884.884643093745","853.2950370371342","926.8975529074669","776.7036921461423","672.7607828676701","831.0886972129344"
"480000","482.6767811675866","421.8848612010479","548.7737717092037","831.6672125359377","737.3458104610443","885.1044679760932","811.779924494028","737.9522931456565","853.5698691308498"
"482500","547.6128629187743","395.36202724576","696.2543745338917","790.7906335393587","702.9873728752136","881.8951487064362","785.0164295415084","621.3816697597504","873.542007702589"
"485000","592.3334043582281","427.04681493639947","783.5404917240143","808.0805492599806","660.789402961731","893.2574586212635","505.45162948369983","283.7238610863686","676.0619441390038"
"487500","470.2187303344408","260.1240924358368","736.8535933732986","849.6677272379399","744.2318055331707","924.7095285475255","775.9756027857462","647.0890473246575","909.8167283296585"
"490000","433.0065958956877","244.84432193040848","694.2740146517754","868.2607378363609","847.4825701892375","909.7017491221428","868.69812271595","854.2534644901752","896.4895199298859"
"492500","569.6108428855737","316.14743042588236","777.3447477817535","859.9894602835178","796.0948079884053","935.490117251873","847.9092684845131","764.8133024573326","904.896139973402"
"495000","618.9259866654874","493.1827206492424","860.9216043174267","807.4261867543061","658.5403295695781","892.1422533214093","750.4124881784122","519.4529485940933","877.5562112092972"
"497500","726.3623656054338","634.0649988949299","858.7700735986233","894.5112780471642","877.0882426917553","911.4560950160027","801.5872481405736","610.692998534441","899.8843648076057"
"500000","600.2770093739033","574.1580642223358","626.3959545254708","879.5303898394108","869.8220655798912","884.4024750411511","828.8005641162396","795.2718456685543","882.6206175386906"
"502500","723.5056213140488","538.2610926508903","908.7501499772072","887.927154370149","871.705611693859","903.724696558714","838.4155523836613","799.729275727272","867.4471641480923"
"505000","562.0118223488331","554.876756554842","569.1468881428242","868.1468878368537","816.3683236241341","922.7128576159478","838.4643504897754","796.6065725505352","865.2245151698589"
"507500","515.5199304699897","226.2402474939823","804.7996134459972","894.2354173282783","863.9941219270229","930.5833057880402","822.5518027027448","726.2181607604027","877.7433061718941"
"510000","658.0652533590794","602.7717395722866","713.3587671458721","849.0948703249296","769.1307791054248","930.370234310627","847.9777505119641","757.3631198048591","894.6638951480388"
"512500","713.7180264830589","685.2798486351967","742.1562043309211","883.5412674446901","845.9503951847553","931.2456692814827","805.0323270201683","649.1533357262612","885.2428338289261"
"515000","745.2203554064035","634.5166750907898","855.9240357220173","878.9736092686653","838.3992824077607","928.6047926008702","752.0763203104337","507.9219523072243","886.324971550703"
"517500","761.6901482850312","725.4659217476844","797.9143748223781","858.827385465304","821.1481609821319","902.4342608690262","822.3811719795068","765.3105962991715","891.7468828380108"
"520000","661.0872573822737","549.6631195306778","772.5113952338695","869.6088913440705","789.1613305687904","912.7274876356125","721.4877540091675","669.6297048032284","789.6080693542957"
"522500","642.0886007398367","535.9681399345397","748.2090615451336","840.4106657703718","755.3734700322151","924.4260434508324","893.7754798928896","868.6909191489219","915.8302751421928"
"525000","692.8564159989357","684.8054119050503","700.9074200928211","843.6478379885357","791.5290941655636","876.289727050066","736.1993218064308","524.1008948683739","905.5174100160599"
"527500","531.3170594930649","522.668545639515","539.9655733466149","828.238410013914","761.3296817421913","877.2601286053657","648.903482713302","431.9954901874065","861.580578559637"
"530000","793.2643070280552","717.0722783505917","869.4563357055188","892.752442040046","838.0493359804153","930.9941055297852","849.7072522183258","831.328221654892","866.112717729807"
"532500","672.2371525406838","666.5967044889927","677.8776005923748","852.813835054636","815.0425154149532","891.5975311875343","747.6978202462196","623.9411850750446","848.5016709446907"
"535000","674.4855977833272","521.9038900852204","827.0673054814339","871.841408296426","834.264590281248","919.8219766914845","787.8431436836721","618.0012718617916","886.7905701756478"
"537500","739.8783338695764","630.1281021416187","849.6285655975341","885.833000254631","861.5586640179157","898.3330157458782","866.5050743679207","802.8913454473019","900.8331404328346"
"540000","814.6059675872325","765.1197992444038","864.0921359300613","883.3999675452709","861.9313474416733","922.5994601249695","817.8013596375782","699.5368482410908","877.502318495512"
"542500","775.3801084518433","705.0327564537525","845.727460449934","880.7409428358078","852.4437714457512","914.4991121113301","813.0262580533822","775.6452522337437","870.6336261034012"
"545000","791.2847816854716","729.5786874115468","852.9908759593964","863.9491199135781","829.9342815577984","899.6793319702149","858.8838930428028","829.5106920242309","890.1424779236316"
"547500","663.7274056226015","648.9271719455719","678.5276392996311","777.6650954882303","719.9578540027142","851.7009526371955","791.7274080018202","705.7268288552762","869.867156112194"
"550000","621.5625366419554","558.4407073497772","684.6843659341336","830.746447736025","811.7959590077401","849.6969364643097","791.8430101235708","649.1931351661682","884.4522964179516"
"552500","599.2919447571039","560.0831296265126","638.5007598876953","874.6846420526505","853.2921151578427","896.0771689474583","772.2632312516371","682.1421396195889","867.2366010725498"
"555000","526.4228245943784","472.2132094681263","580.6324397206306","776.7684253543616","765.9034054398537","787.6334452688694","723.1127795318762","505.4209308207035","847.4391600549221"
"557500","775.9228388905525","775.9228388905525","775.9228388905525","795.6350315093994","702.9177214086055","888.3523416101932","811.071021515131","751.8562220871448","870.2858209431172"
"560000","808.775310343504","808.775310343504","808.775310343504","833.7183436512947","785.910623729229","881.5260635733605","859.4568293869495","850.265092843771","868.6485659301281"
"562500","596.45001963377","596.45001963377","596.45001963377","883.7791702330112","877.2315957784652","890.3267446875573","864.8283211052418","864.8283211052418","864.8283211052418"
"565000","746.7982428610325","746.7982428610325","746.7982428610325","881.7117462486028","872.9913709223271","890.4321215748787","780.5440130591393","780.5440130591393","780.5440130591393"
"567500","672.0664415836334","672.0664415836334","672.0664415836334","777.0592603445053","777.0592603445053","777.0592603445053","886.4504279255867","886.4504279255867","886.4504279255867"
"570000","556.1392510831356","556.1392510831356","556.1392510831356","882.2861853659153","882.2861853659153","882.2861853659153","842.0434735238553","842.0434735238553","842.0434735238553"
"572500","","","","917.8323001682759","917.8323001682759","917.8323001682759","731.4755256474018","731.4755256474018","731.4755256474018"
"575000","","","","850.2901483356952","850.2901483356952","850.2901483356952","844.0156720101834","844.0156720101834","844.0156720101834"
"577500","","","","916.1421350181103","916.1421350181103","916.1421350181103","593.8046363711358","593.8046363711358","593.8046363711358"
