Step,TDMPC_AnymalEnv_sweep_4 - _step,TDMPC_AnymalEnv_sweep_4 - _step__MIN,TDMPC_AnymalEnv_sweep_4 - _step__MAX,TDMPC_AnymalEnv_sweep_4 - train/episode_reward,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_3 - _step,TDMPC_AnymalEnv_sweep_3 - _step__MIN,TDMPC_AnymalEnv_sweep_3 - _step__MAX,TDMPC_AnymalEnv_sweep_3 - train/episode_reward,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_0 - _step,TDMPC_AnymalEnv_sweep_0 - _step__MIN,TDMPC_AnymalEnv_sweep_0 - _step__MAX,TDMPC_AnymalEnv_sweep_0 - train/episode_reward,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_2 - _step,TDMPC_AnymalEnv_sweep_2 - _step__MIN,TDMPC_AnymalEnv_sweep_2 - _step__MAX,TDMPC_AnymalEnv_sweep_2 - train/episode_reward,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_1 - _step,TDMPC_AnymalEnv_sweep_1 - _step__MIN,TDMPC_AnymalEnv_sweep_1 - _step__MAX,TDMPC_AnymalEnv_sweep_1 - train/episode_reward,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MAX
29921280,4382.0,4382.0,4382.0,11516.103515625,11516.103515625,11516.103515625,4382.0,4382.0,4382.0,11653.48828125,11653.48828125,11653.48828125,4382.0,4382.0,4382.0,10167.1640625,10167.1640625,10167.1640625,4382.0,4382.0,4382.0,11099.0673828125,11099.0673828125,11099.0673828125,4382,4382,4382,12013.6884765625,12013.6884765625,12013.6884765625
29928107,4383.0,4383.0,4383.0,11407.3876953125,11407.3876953125,11407.3876953125,4383.0,4383.0,4383.0,11663.142578125,11663.142578125,11663.142578125,4383.0,4383.0,4383.0,10195.439453125,10195.439453125,10195.439453125,4383.0,4383.0,4383.0,11005.7451171875,11005.7451171875,11005.7451171875,4383,4383,4383,12015.359375,12015.359375,12015.359375
29934933,4384.0,4384.0,4384.0,11421.4462890625,11421.4462890625,11421.4462890625,4384.0,4384.0,4384.0,11680.51953125,11680.51953125,11680.51953125,4384.0,4384.0,4384.0,10218.6962890625,10218.6962890625,10218.6962890625,4384.0,4384.0,4384.0,11028.4833984375,11028.4833984375,11028.4833984375,4384,4384,4384,12022.2958984375,12022.2958984375,12022.2958984375
29941760,4385.0,4385.0,4385.0,11426.9892578125,11426.9892578125,11426.9892578125,4385.0,4385.0,4385.0,11595.078125,11595.078125,11595.078125,4385.0,4385.0,4385.0,10262.5634765625,10262.5634765625,10262.5634765625,4385.0,4385.0,4385.0,11046.0498046875,11046.0498046875,11046.0498046875,4385,4385,4385,12041.0,12041.0,12041.0
29948587,4386.0,4386.0,4386.0,11437.310546875,11437.310546875,11437.310546875,4386.0,4386.0,4386.0,11410.4248046875,11410.4248046875,11410.4248046875,4386.0,4386.0,4386.0,10309.3251953125,10309.3251953125,10309.3251953125,4386.0,4386.0,4386.0,11048.560546875,11048.560546875,11048.560546875,4386,4386,4386,12046.6513671875,12046.6513671875,12046.6513671875
29955413,4387.0,4387.0,4387.0,11443.5673828125,11443.5673828125,11443.5673828125,4387.0,4387.0,4387.0,11461.314453125,11461.314453125,11461.314453125,4387.0,4387.0,4387.0,10355.4443359375,10355.4443359375,10355.4443359375,4387.0,4387.0,4387.0,11056.87890625,11056.87890625,11056.87890625,4387,4387,4387,12055.6962890625,12055.6962890625,12055.6962890625
29962240,4388.0,4388.0,4388.0,11460.6689453125,11460.6689453125,11460.6689453125,4388.0,4388.0,4388.0,11384.232421875,11384.232421875,11384.232421875,4388.0,4388.0,4388.0,10387.2626953125,10387.2626953125,10387.2626953125,4388.0,4388.0,4388.0,11065.130859375,11065.130859375,11065.130859375,4388,4388,4388,12064.685546875,12064.685546875,12064.685546875
29969067,4389.0,4389.0,4389.0,11473.2119140625,11473.2119140625,11473.2119140625,4389.0,4389.0,4389.0,11326.583984375,11326.583984375,11326.583984375,4389.0,4389.0,4389.0,10411.400390625,10411.400390625,10411.400390625,4389.0,4389.0,4389.0,11069.404296875,11069.404296875,11069.404296875,4389,4389,4389,12072.62890625,12072.62890625,12072.62890625
29975893,4390.0,4390.0,4390.0,11484.736328125,11484.736328125,11484.736328125,4390.0,4390.0,4390.0,11384.5771484375,11384.5771484375,11384.5771484375,4390.0,4390.0,4390.0,10326.4794921875,10326.4794921875,10326.4794921875,4390.0,4390.0,4390.0,11089.6044921875,11089.6044921875,11089.6044921875,4390,4390,4390,12075.421875,12075.421875,12075.421875
29982720,4391.0,4391.0,4391.0,11488.7412109375,11488.7412109375,11488.7412109375,4391.0,4391.0,4391.0,11286.568359375,11286.568359375,11286.568359375,4391.0,4391.0,4391.0,10344.4013671875,10344.4013671875,10344.4013671875,4391.0,4391.0,4391.0,11107.5908203125,11107.5908203125,11107.5908203125,4391,4391,4391,12079.5185546875,12079.5185546875,12079.5185546875
29989547,4392.0,4392.0,4392.0,11498.5322265625,11498.5322265625,11498.5322265625,4392.0,4392.0,4392.0,11032.6474609375,11032.6474609375,11032.6474609375,4392.0,4392.0,4392.0,10355.462890625,10355.462890625,10355.462890625,4392.0,4392.0,4392.0,11126.802734375,11126.802734375,11126.802734375,4392,4392,4392,12095.4267578125,12095.4267578125,12095.4267578125
29996373,4393.0,4393.0,4393.0,11506.4443359375,11506.4443359375,11506.4443359375,4393.0,4393.0,4393.0,10814.2021484375,10814.2021484375,10814.2021484375,4393.0,4393.0,4393.0,10382.154296875,10382.154296875,10382.154296875,4393.0,4393.0,4393.0,11133.255859375,11133.255859375,11133.255859375,4393,4393,4393,12096.5419921875,12096.5419921875,12096.5419921875
30003200,4394.0,4394.0,4394.0,11514.3564453125,11514.3564453125,11514.3564453125,4394.0,4394.0,4394.0,10836.8271484375,10836.8271484375,10836.8271484375,4394.0,4394.0,4394.0,10414.0263671875,10414.0263671875,10414.0263671875,4394.0,4394.0,4394.0,11136.646484375,11136.646484375,11136.646484375,4394,4394,4394,12086.126953125,12086.126953125,12086.126953125
30010027,4395.0,4395.0,4395.0,11519.185546875,11519.185546875,11519.185546875,4395.0,4395.0,4395.0,10764.56640625,10764.56640625,10764.56640625,4395.0,4395.0,4395.0,10432.4326171875,10432.4326171875,10432.4326171875,4395.0,4395.0,4395.0,11143.2626953125,11143.2626953125,11143.2626953125,4395,4395,4395,12096.4794921875,12096.4794921875,12096.4794921875
30016853,4396.0,4396.0,4396.0,11528.4580078125,11528.4580078125,11528.4580078125,4396.0,4396.0,4396.0,10401.828125,10401.828125,10401.828125,4396.0,4396.0,4396.0,10453.4462890625,10453.4462890625,10453.4462890625,4396.0,4396.0,4396.0,11155.15625,11155.15625,11155.15625,4396,4396,4396,12106.69140625,12106.69140625,12106.69140625
30023680,4397.0,4397.0,4397.0,11534.251953125,11534.251953125,11534.251953125,4397.0,4397.0,4397.0,10135.69140625,10135.69140625,10135.69140625,4397.0,4397.0,4397.0,10466.7783203125,10466.7783203125,10466.7783203125,4397.0,4397.0,4397.0,11160.546875,11160.546875,11160.546875,4397,4397,4397,12116.4599609375,12116.4599609375,12116.4599609375
30030507,4398.0,4398.0,4398.0,11544.0595703125,11544.0595703125,11544.0595703125,4398.0,4398.0,4398.0,9956.328125,9956.328125,9956.328125,4398.0,4398.0,4398.0,10480.0732421875,10480.0732421875,10480.0732421875,4398.0,4398.0,4398.0,11177.138671875,11177.138671875,11177.138671875,4398,4398,4398,12125.0693359375,12125.0693359375,12125.0693359375
30037333,4399.0,4399.0,4399.0,11554.45703125,11554.45703125,11554.45703125,4399.0,4399.0,4399.0,9914.787109375,9914.787109375,9914.787109375,4399.0,4399.0,4399.0,10484.7412109375,10484.7412109375,10484.7412109375,4399.0,4399.0,4399.0,11193.39453125,11193.39453125,11193.39453125,4399,4399,4399,12129.8330078125,12129.8330078125,12129.8330078125
30044160,4400.0,4400.0,4400.0,11561.5107421875,11561.5107421875,11561.5107421875,4400.0,4400.0,4400.0,9772.4130859375,9772.4130859375,9772.4130859375,4400.0,4400.0,4400.0,10499.59375,10499.59375,10499.59375,4400.0,4400.0,4400.0,11207.810546875,11207.810546875,11207.810546875,4400,4400,4400,12162.0673828125,12162.0673828125,12162.0673828125
30050987,4401.0,4401.0,4401.0,11569.2822265625,11569.2822265625,11569.2822265625,4401.0,4401.0,4401.0,9800.8544921875,9800.8544921875,9800.8544921875,4401.0,4401.0,4401.0,10513.28515625,10513.28515625,10513.28515625,4401.0,4401.0,4401.0,11213.736328125,11213.736328125,11213.736328125,4401,4401,4401,12173.1611328125,12173.1611328125,12173.1611328125
30057813,4402.0,4402.0,4402.0,11578.7314453125,11578.7314453125,11578.7314453125,4402.0,4402.0,4402.0,9392.1201171875,9392.1201171875,9392.1201171875,4402.0,4402.0,4402.0,10526.517578125,10526.517578125,10526.517578125,4402.0,4402.0,4402.0,11219.96875,11219.96875,11219.96875,4402,4402,4402,12183.7998046875,12183.7998046875,12183.7998046875
30064640,4403.0,4403.0,4403.0,11589.12109375,11589.12109375,11589.12109375,4403.0,4403.0,4403.0,9216.5205078125,9216.5205078125,9216.5205078125,4403.0,4403.0,4403.0,10531.59765625,10531.59765625,10531.59765625,4403.0,4403.0,4403.0,11234.708984375,11234.708984375,11234.708984375,4403,4403,4403,12192.9267578125,12192.9267578125,12192.9267578125
30071467,4404.0,4404.0,4404.0,11601.6513671875,11601.6513671875,11601.6513671875,4404.0,4404.0,4404.0,8940.5849609375,8940.5849609375,8940.5849609375,4404.0,4404.0,4404.0,10536.47265625,10536.47265625,10536.47265625,4404.0,4404.0,4404.0,11241.234375,11241.234375,11241.234375,4404,4404,4404,12199.193359375,12199.193359375,12199.193359375
30078293,4405.0,4405.0,4405.0,11610.9072265625,11610.9072265625,11610.9072265625,4405.0,4405.0,4405.0,8901.9248046875,8901.9248046875,8901.9248046875,4405.0,4405.0,4405.0,10547.5361328125,10547.5361328125,10547.5361328125,4405.0,4405.0,4405.0,11246.861328125,11246.861328125,11246.861328125,4405,4405,4405,12196.3857421875,12196.3857421875,12196.3857421875
30085120,4406.0,4406.0,4406.0,11611.9580078125,11611.9580078125,11611.9580078125,4406.0,4406.0,4406.0,8920.8447265625,8920.8447265625,8920.8447265625,4406.0,4406.0,4406.0,10548.734375,10548.734375,10548.734375,4406.0,4406.0,4406.0,11258.9384765625,11258.9384765625,11258.9384765625,4406,4406,4406,12195.5986328125,12195.5986328125,12195.5986328125
30091947,4407.0,4407.0,4407.0,11613.4921875,11613.4921875,11613.4921875,4407.0,4407.0,4407.0,9002.8564453125,9002.8564453125,9002.8564453125,4407.0,4407.0,4407.0,10533.9072265625,10533.9072265625,10533.9072265625,4407.0,4407.0,4407.0,11276.416015625,11276.416015625,11276.416015625,4407,4407,4407,12195.03125,12195.03125,12195.03125
30098773,4408.0,4408.0,4408.0,11613.9580078125,11613.9580078125,11613.9580078125,4408.0,4408.0,4408.0,9152.333984375,9152.333984375,9152.333984375,4408.0,4408.0,4408.0,10442.7763671875,10442.7763671875,10442.7763671875,4408.0,4408.0,4408.0,11285.052734375,11285.052734375,11285.052734375,4408,4408,4408,12193.4873046875,12193.4873046875,12193.4873046875
30105600,4409.0,4409.0,4409.0,11615.3974609375,11615.3974609375,11615.3974609375,4409.0,4409.0,4409.0,9100.666015625,9100.666015625,9100.666015625,4409.0,4409.0,4409.0,10426.20703125,10426.20703125,10426.20703125,4409.0,4409.0,4409.0,11289.2197265625,11289.2197265625,11289.2197265625,4409,4409,4409,12197.7958984375,12197.7958984375,12197.7958984375
30112427,4410.0,4410.0,4410.0,11618.4599609375,11618.4599609375,11618.4599609375,4410.0,4410.0,4410.0,9073.2412109375,9073.2412109375,9073.2412109375,4410.0,4410.0,4410.0,10408.955078125,10408.955078125,10408.955078125,4410.0,4410.0,4410.0,11292.6982421875,11292.6982421875,11292.6982421875,4410,4410,4410,12202.4072265625,12202.4072265625,12202.4072265625
30119253,4411.0,4411.0,4411.0,11624.224609375,11624.224609375,11624.224609375,4411.0,4411.0,4411.0,9109.48828125,9109.48828125,9109.48828125,4411.0,4411.0,4411.0,10117.263671875,10117.263671875,10117.263671875,4411.0,4411.0,4411.0,11295.42578125,11295.42578125,11295.42578125,4411,4411,4411,12212.2958984375,12212.2958984375,12212.2958984375
30126080,4412.0,4412.0,4412.0,11636.89453125,11636.89453125,11636.89453125,4412.0,4412.0,4412.0,9257.857421875,9257.857421875,9257.857421875,4412.0,4412.0,4412.0,10124.5498046875,10124.5498046875,10124.5498046875,4412.0,4412.0,4412.0,11299.0849609375,11299.0849609375,11299.0849609375,4412,4412,4412,12221.62890625,12221.62890625,12221.62890625
30132907,4413.0,4413.0,4413.0,11643.248046875,11643.248046875,11643.248046875,4413.0,4413.0,4413.0,9197.0625,9197.0625,9197.0625,4413.0,4413.0,4413.0,10120.03125,10120.03125,10120.03125,4413.0,4413.0,4413.0,11299.126953125,11299.126953125,11299.126953125,4413,4413,4413,12224.1337890625,12224.1337890625,12224.1337890625
30139733,4414.0,4414.0,4414.0,11645.91015625,11645.91015625,11645.91015625,4414.0,4414.0,4414.0,9131.1357421875,9131.1357421875,9131.1357421875,4414.0,4414.0,4414.0,10128.748046875,10128.748046875,10128.748046875,4414.0,4414.0,4414.0,11297.232421875,11297.232421875,11297.232421875,4414,4414,4414,12225.2548828125,12225.2548828125,12225.2548828125
30146560,4415.0,4415.0,4415.0,11652.6572265625,11652.6572265625,11652.6572265625,4415.0,4415.0,4415.0,9039.4609375,9039.4609375,9039.4609375,4415.0,4415.0,4415.0,10147.20703125,10147.20703125,10147.20703125,4415.0,4415.0,4415.0,11187.3720703125,11187.3720703125,11187.3720703125,4415,4415,4415,12222.42578125,12222.42578125,12222.42578125
30153387,4416.0,4416.0,4416.0,11658.4326171875,11658.4326171875,11658.4326171875,4416.0,4416.0,4416.0,9215.357421875,9215.357421875,9215.357421875,4416.0,4416.0,4416.0,10179.5478515625,10179.5478515625,10179.5478515625,4416.0,4416.0,4416.0,11187.6162109375,11187.6162109375,11187.6162109375,4416,4416,4416,12208.11328125,12208.11328125,12208.11328125
30160213,4417.0,4417.0,4417.0,11662.822265625,11662.822265625,11662.822265625,4417.0,4417.0,4417.0,9279.16796875,9279.16796875,9279.16796875,4417.0,4417.0,4417.0,10213.90625,10213.90625,10213.90625,4417.0,4417.0,4417.0,11187.1875,11187.1875,11187.1875,4417,4417,4417,12203.73828125,12203.73828125,12203.73828125
30167040,4418.0,4418.0,4418.0,11669.697265625,11669.697265625,11669.697265625,4418.0,4418.0,4418.0,9440.4423828125,9440.4423828125,9440.4423828125,4418.0,4418.0,4418.0,10242.65625,10242.65625,10242.65625,4418.0,4418.0,4418.0,11184.4951171875,11184.4951171875,11184.4951171875,4418,4418,4418,12196.4755859375,12196.4755859375,12196.4755859375
30173867,4419.0,4419.0,4419.0,11672.4384765625,11672.4384765625,11672.4384765625,4419.0,4419.0,4419.0,9445.1123046875,9445.1123046875,9445.1123046875,4419.0,4419.0,4419.0,10280.173828125,10280.173828125,10280.173828125,4419.0,4419.0,4419.0,11179.20703125,11179.20703125,11179.20703125,4419,4419,4419,12187.99609375,12187.99609375,12187.99609375
30180693,4420.0,4420.0,4420.0,11672.0126953125,11672.0126953125,11672.0126953125,4420.0,4420.0,4420.0,9655.9033203125,9655.9033203125,9655.9033203125,4420.0,4420.0,4420.0,10283.748046875,10283.748046875,10283.748046875,4420.0,4420.0,4420.0,11177.193359375,11177.193359375,11177.193359375,4420,4420,4420,12178.0859375,12178.0859375,12178.0859375
30187520,4421.0,4421.0,4421.0,11672.3447265625,11672.3447265625,11672.3447265625,4421.0,4421.0,4421.0,9865.029296875,9865.029296875,9865.029296875,4421.0,4421.0,4421.0,10288.71875,10288.71875,10288.71875,4421.0,4421.0,4421.0,11172.9638671875,11172.9638671875,11172.9638671875,4421,4421,4421,12172.1630859375,12172.1630859375,12172.1630859375
30194347,4422.0,4422.0,4422.0,11670.6123046875,11670.6123046875,11670.6123046875,4422.0,4422.0,4422.0,9995.7197265625,9995.7197265625,9995.7197265625,4422.0,4422.0,4422.0,10287.568359375,10287.568359375,10287.568359375,4422.0,4422.0,4422.0,11172.3984375,11172.3984375,11172.3984375,4422,4422,4422,12170.2451171875,12170.2451171875,12170.2451171875
30201173,4423.0,4423.0,4423.0,11668.9296875,11668.9296875,11668.9296875,4423.0,4423.0,4423.0,10092.7021484375,10092.7021484375,10092.7021484375,4423.0,4423.0,4423.0,10283.626953125,10283.626953125,10283.626953125,4423.0,4423.0,4423.0,11170.6181640625,11170.6181640625,11170.6181640625,4423,4423,4423,12155.2998046875,12155.2998046875,12155.2998046875
30208000,4424.0,4424.0,4424.0,11665.40625,11665.40625,11665.40625,4424.0,4424.0,4424.0,10284.44140625,10284.44140625,10284.44140625,4424.0,4424.0,4424.0,10265.5576171875,10265.5576171875,10265.5576171875,4424.0,4424.0,4424.0,11177.091796875,11177.091796875,11177.091796875,4424,4424,4424,12130.0634765625,12130.0634765625,12130.0634765625
30214827,4425.0,4425.0,4425.0,11657.8125,11657.8125,11657.8125,4425.0,4425.0,4425.0,10420.166015625,10420.166015625,10420.166015625,4425.0,4425.0,4425.0,10229.1669921875,10229.1669921875,10229.1669921875,4425.0,4425.0,4425.0,11179.888671875,11179.888671875,11179.888671875,4425,4425,4425,12129.89453125,12129.89453125,12129.89453125
30221653,4426.0,4426.0,4426.0,11655.2431640625,11655.2431640625,11655.2431640625,4426.0,4426.0,4426.0,10572.966796875,10572.966796875,10572.966796875,4426.0,4426.0,4426.0,10108.3095703125,10108.3095703125,10108.3095703125,4426.0,4426.0,4426.0,11182.62890625,11182.62890625,11182.62890625,4426,4426,4426,12129.763671875,12129.763671875,12129.763671875
30228480,4427.0,4427.0,4427.0,11647.166015625,11647.166015625,11647.166015625,4427.0,4427.0,4427.0,10640.20703125,10640.20703125,10640.20703125,4427.0,4427.0,4427.0,10044.34765625,10044.34765625,10044.34765625,4427.0,4427.0,4427.0,11097.3271484375,11097.3271484375,11097.3271484375,4427,4427,4427,12126.0517578125,12126.0517578125,12126.0517578125
30235307,4428.0,4428.0,4428.0,11633.15234375,11633.15234375,11633.15234375,4428.0,4428.0,4428.0,10756.9521484375,10756.9521484375,10756.9521484375,4428.0,4428.0,4428.0,10040.42578125,10040.42578125,10040.42578125,4428.0,4428.0,4428.0,11102.3662109375,11102.3662109375,11102.3662109375,4428,4428,4428,12127.86328125,12127.86328125,12127.86328125
30242133,4429.0,4429.0,4429.0,11624.9130859375,11624.9130859375,11624.9130859375,4429.0,4429.0,4429.0,10881.6943359375,10881.6943359375,10881.6943359375,4429.0,4429.0,4429.0,10036.560546875,10036.560546875,10036.560546875,4429.0,4429.0,4429.0,11118.5048828125,11118.5048828125,11118.5048828125,4429,4429,4429,12131.14453125,12131.14453125,12131.14453125
30248960,4430.0,4430.0,4430.0,11622.701171875,11622.701171875,11622.701171875,4430.0,4430.0,4430.0,10937.1298828125,10937.1298828125,10937.1298828125,4430.0,4430.0,4430.0,10037.7041015625,10037.7041015625,10037.7041015625,4430.0,4430.0,4430.0,11124.451171875,11124.451171875,11124.451171875,4430,4430,4430,12134.5126953125,12134.5126953125,12134.5126953125
30255787,4431.0,4431.0,4431.0,11616.7626953125,11616.7626953125,11616.7626953125,4431.0,4431.0,4431.0,11017.3935546875,11017.3935546875,11017.3935546875,4431.0,4431.0,4431.0,10042.7744140625,10042.7744140625,10042.7744140625,4431.0,4431.0,4431.0,11136.21875,11136.21875,11136.21875,4431,4431,4431,12150.064453125,12150.064453125,12150.064453125
30262613,4432.0,4432.0,4432.0,11614.8388671875,11614.8388671875,11614.8388671875,4432.0,4432.0,4432.0,11082.6982421875,11082.6982421875,11082.6982421875,4432.0,4432.0,4432.0,10054.9091796875,10054.9091796875,10054.9091796875,4432.0,4432.0,4432.0,11137.3701171875,11137.3701171875,11137.3701171875,4432,4432,4432,12161.9931640625,12161.9931640625,12161.9931640625
30269440,4433.0,4433.0,4433.0,11602.8583984375,11602.8583984375,11602.8583984375,4433.0,4433.0,4433.0,11167.166015625,11167.166015625,11167.166015625,4433.0,4433.0,4433.0,10056.779296875,10056.779296875,10056.779296875,4433.0,4433.0,4433.0,11129.197265625,11129.197265625,11129.197265625,4433,4433,4433,12165.3447265625,12165.3447265625,12165.3447265625
30276267,4434.0,4434.0,4434.0,11596.05859375,11596.05859375,11596.05859375,4434.0,4434.0,4434.0,11243.8525390625,11243.8525390625,11243.8525390625,4434.0,4434.0,4434.0,10037.9267578125,10037.9267578125,10037.9267578125,4434.0,4434.0,4434.0,11129.201171875,11129.201171875,11129.201171875,4434,4434,4434,12166.7861328125,12166.7861328125,12166.7861328125
30283093,4435.0,4435.0,4435.0,11585.9375,11585.9375,11585.9375,4435.0,4435.0,4435.0,11168.9619140625,11168.9619140625,11168.9619140625,4435.0,4435.0,4435.0,10020.638671875,10020.638671875,10020.638671875,4435.0,4435.0,4435.0,11127.4501953125,11127.4501953125,11127.4501953125,4435,4435,4435,12168.4482421875,12168.4482421875,12168.4482421875
30289920,4436.0,4436.0,4436.0,11570.89453125,11570.89453125,11570.89453125,4436.0,4436.0,4436.0,11138.8134765625,11138.8134765625,11138.8134765625,4436.0,4436.0,4436.0,10011.2666015625,10011.2666015625,10011.2666015625,4436.0,4436.0,4436.0,11123.6806640625,11123.6806640625,11123.6806640625,4436,4436,4436,12166.6142578125,12166.6142578125,12166.6142578125
30296747,4437.0,4437.0,4437.0,11563.7607421875,11563.7607421875,11563.7607421875,4437.0,4437.0,4437.0,11210.115234375,11210.115234375,11210.115234375,4437.0,4437.0,4437.0,10004.8857421875,10004.8857421875,10004.8857421875,4437.0,4437.0,4437.0,10870.4912109375,10870.4912109375,10870.4912109375,4437,4437,4437,12164.6796875,12164.6796875,12164.6796875
30303573,4438.0,4438.0,4438.0,11556.11328125,11556.11328125,11556.11328125,4438.0,4438.0,4438.0,11071.943359375,11071.943359375,11071.943359375,4438.0,4438.0,4438.0,9994.28515625,9994.28515625,9994.28515625,4438.0,4438.0,4438.0,10890.01953125,10890.01953125,10890.01953125,4438,4438,4438,12163.3759765625,12163.3759765625,12163.3759765625
30310400,4439.0,4439.0,4439.0,11546.69140625,11546.69140625,11546.69140625,4439.0,4439.0,4439.0,11052.388671875,11052.388671875,11052.388671875,4439.0,4439.0,4439.0,9889.375,9889.375,9889.375,4439.0,4439.0,4439.0,10917.310546875,10917.310546875,10917.310546875,4439,4439,4439,12163.47265625,12163.47265625,12163.47265625
30317227,4440.0,4440.0,4440.0,11538.1123046875,11538.1123046875,11538.1123046875,4440.0,4440.0,4440.0,11017.998046875,11017.998046875,11017.998046875,4440.0,4440.0,4440.0,9896.8046875,9896.8046875,9896.8046875,4440.0,4440.0,4440.0,10924.2236328125,10924.2236328125,10924.2236328125,4440,4440,4440,12163.482421875,12163.482421875,12163.482421875
30324053,4441.0,4441.0,4441.0,11323.7333984375,11323.7333984375,11323.7333984375,4441.0,4441.0,4441.0,11015.90625,11015.90625,11015.90625,4441.0,4441.0,4441.0,9917.806640625,9917.806640625,9917.806640625,4441.0,4441.0,4441.0,10758.24609375,10758.24609375,10758.24609375,4441,4441,4441,12164.49609375,12164.49609375,12164.49609375
30330880,4442.0,4442.0,4442.0,11311.439453125,11311.439453125,11311.439453125,4442.0,4442.0,4442.0,11074.328125,11074.328125,11074.328125,4442.0,4442.0,4442.0,9934.701171875,9934.701171875,9934.701171875,4442.0,4442.0,4442.0,10717.7734375,10717.7734375,10717.7734375,4442,4442,4442,12167.4150390625,12167.4150390625,12167.4150390625
30337707,4443.0,4443.0,4443.0,11312.8310546875,11312.8310546875,11312.8310546875,4443.0,4443.0,4443.0,11114.65234375,11114.65234375,11114.65234375,4443.0,4443.0,4443.0,9941.8564453125,9941.8564453125,9941.8564453125,4443.0,4443.0,4443.0,10640.31640625,10640.31640625,10640.31640625,4443,4443,4443,12173.216796875,12173.216796875,12173.216796875
30344533,4444.0,4444.0,4444.0,11316.1650390625,11316.1650390625,11316.1650390625,4444.0,4444.0,4444.0,11163.2685546875,11163.2685546875,11163.2685546875,4444.0,4444.0,4444.0,9941.1796875,9941.1796875,9941.1796875,4444.0,4444.0,4444.0,10595.419921875,10595.419921875,10595.419921875,4444,4444,4444,12176.9306640625,12176.9306640625,12176.9306640625
30351360,4445.0,4445.0,4445.0,11319.1171875,11319.1171875,11319.1171875,4445.0,4445.0,4445.0,11178.9287109375,11178.9287109375,11178.9287109375,4445.0,4445.0,4445.0,9941.9052734375,9941.9052734375,9941.9052734375,4445.0,4445.0,4445.0,10614.515625,10614.515625,10614.515625,4445,4445,4445,12179.6982421875,12179.6982421875,12179.6982421875
30358187,4446.0,4446.0,4446.0,11320.146484375,11320.146484375,11320.146484375,4446.0,4446.0,4446.0,11032.1708984375,11032.1708984375,11032.1708984375,4446.0,4446.0,4446.0,9944.107421875,9944.107421875,9944.107421875,4446.0,4446.0,4446.0,10695.955078125,10695.955078125,10695.955078125,4446,4446,4446,12180.2412109375,12180.2412109375,12180.2412109375
30365013,4447.0,4447.0,4447.0,11321.4609375,11321.4609375,11321.4609375,4447.0,4447.0,4447.0,11108.6064453125,11108.6064453125,11108.6064453125,4447.0,4447.0,4447.0,9959.7548828125,9959.7548828125,9959.7548828125,4447.0,4447.0,4447.0,10767.0498046875,10767.0498046875,10767.0498046875,4447,4447,4447,12198.1982421875,12198.1982421875,12198.1982421875
30371840,4448.0,4448.0,4448.0,11324.26953125,11324.26953125,11324.26953125,4448.0,4448.0,4448.0,11124.7685546875,11124.7685546875,11124.7685546875,4448.0,4448.0,4448.0,9970.2509765625,9970.2509765625,9970.2509765625,4448.0,4448.0,4448.0,10798.8837890625,10798.8837890625,10798.8837890625,4448,4448,4448,12203.939453125,12203.939453125,12203.939453125
30378667,4449.0,4449.0,4449.0,11333.1826171875,11333.1826171875,11333.1826171875,4449.0,4449.0,4449.0,11197.7333984375,11197.7333984375,11197.7333984375,4449.0,4449.0,4449.0,9985.08203125,9985.08203125,9985.08203125,4449.0,4449.0,4449.0,10816.013671875,10816.013671875,10816.013671875,4449,4449,4449,12209.46875,12209.46875,12209.46875
30385493,4450.0,4450.0,4450.0,11338.11328125,11338.11328125,11338.11328125,4450.0,4450.0,4450.0,11235.1181640625,11235.1181640625,11235.1181640625,4450.0,4450.0,4450.0,10020.146484375,10020.146484375,10020.146484375,4450.0,4450.0,4450.0,10863.6748046875,10863.6748046875,10863.6748046875,4450,4450,4450,12216.98828125,12216.98828125,12216.98828125
30392320,4451.0,4451.0,4451.0,11346.7119140625,11346.7119140625,11346.7119140625,4451.0,4451.0,4451.0,11275.2939453125,11275.2939453125,11275.2939453125,4451.0,4451.0,4451.0,10027.189453125,10027.189453125,10027.189453125,4451.0,4451.0,4451.0,10896.7724609375,10896.7724609375,10896.7724609375,4451,4451,4451,12225.81640625,12225.81640625,12225.81640625
30399147,4452.0,4452.0,4452.0,11354.3818359375,11354.3818359375,11354.3818359375,4452.0,4452.0,4452.0,11314.7880859375,11314.7880859375,11314.7880859375,4452.0,4452.0,4452.0,10030.638671875,10030.638671875,10030.638671875,4452.0,4452.0,4452.0,10939.607421875,10939.607421875,10939.607421875,4452,4452,4452,12227.8349609375,12227.8349609375,12227.8349609375
