"Step","dflex_humanoid_4 - train_return","dflex_humanoid_4 - train_return__MIN","dflex_humanoid_4 - train_return__MAX","dflex_humanoid_3 - train_return","dflex_humanoid_3 - train_return__MIN","dflex_humanoid_3 - train_return__MAX","dflex_humanoid_2 - train_return","dflex_humanoid_2 - train_return__MIN","dflex_humanoid_2 - train_return__MAX","dflex_humanoid_1 - train_return","dflex_humanoid_1 - train_return__MIN","dflex_humanoid_1 - train_return__MAX","dflex_humanoid_0 - train_return","dflex_humanoid_0 - train_return__MIN","dflex_humanoid_0 - train_return__MAX"
"26105096","","","","","","","6650.533203125","6650.533203125","6650.533203125","","","","","",""
"26105352","6502.8974609375","6502.8974609375","6502.8974609375","","","","","","","","","","","",""
"26106632","","","","","","","6693.0859375","6693.0859375","6693.0859375","","","","","",""
"26108552","","","","6969.9560546875","6969.9560546875","6969.9560546875","","","","","","","","",""
"26108680","6464.935546875","6464.935546875","6464.935546875","","","","","","","","","","","",""
"26113544","","","","","","","6734.333984375","6734.333984375","6734.333984375","","","","","",""
"26114440","","","","","","","","","","6433.99755859375","6433.99755859375","6433.99755859375","","",""
"26118408","","","","","","","6752.1787109375","6752.1787109375","6752.1787109375","","","","","",""
"26122376","","","","","","","","","","","","","6280.17529296875","6280.17529296875","6280.17529296875"
"26124808","","","","","","","6798.99365234375","6798.99365234375","6798.99365234375","","","","","",""
"26126472","","","","","","","6805.8916015625","6805.8916015625","6805.8916015625","","","","","",""
"26126600","","","","","","","6820.4677734375","6820.4677734375","6820.4677734375","","","","6232.10498046875","6232.10498046875","6232.10498046875"
"26127624","","","","","","","","","","","","","6235.72802734375","6235.72802734375","6235.72802734375"
"26128520","","","","","","","","","","","","","6180.93408203125","6180.93408203125","6180.93408203125"
"26135816","","","","","","","6859.57666015625","6859.57666015625","6859.57666015625","","","","","",""
"26136200","6437.16552734375","6437.16552734375","6437.16552734375","","","","","","","","","","","",""
"26136840","","","","","","","6860.90234375","6860.90234375","6860.90234375","","","","","",""
"26137480","","","","","","","","","","6413.8359375","6413.8359375","6413.8359375","","",""
"26140168","","","","","","","6868.373046875","6868.373046875","6868.373046875","","","","","",""
"26140424","","","","","","","","","","6446.18798828125","6446.18798828125","6446.18798828125","","",""
"26141064","","","","","","","6878.203125","6878.203125","6878.203125","","","","","",""
"26141704","","","","","","","","","","","","","6219.58984375","6219.58984375","6219.58984375"
"26141960","","","","","","","","","","","","","6229.5244140625","6229.5244140625","6229.5244140625"
"26142344","","","","","","","","","","","","","6246.150390625","6246.150390625","6246.150390625"
"26143368","","","","","","","","","","","","","6265.2060546875","6265.2060546875","6265.2060546875"
"26145928","","","","","","","","","","6465.189453125","6465.189453125","6465.189453125","","",""
"26146568","","","","","","","","","","6480.55419921875","6480.55419921875","6480.55419921875","","",""
"26147336","","","","","","","6637.388671875","6637.388671875","6637.388671875","","","","","",""
"26147592","","","","","","","","","","","","","6331.84423828125","6331.84423828125","6331.84423828125"
"26147976","","","","","","","6228.92236328125","6228.92236328125","6228.92236328125","6419.4541015625","6419.4541015625","6419.4541015625","","",""
"26149000","","","","","","","5469.66259765625","5469.66259765625","5469.66259765625","","","","","",""
"26149896","","","","","","","5264.60009765625","5264.60009765625","5264.60009765625","","","","","",""
"26150024","","","","","","","5240.44677734375","5240.44677734375","5240.44677734375","","","","","",""
"26150280","","","","7026.6796875","7026.6796875","7026.6796875","","","","","","","","",""
"26150408","","","","","","","","","","6496.12353515625","6496.12353515625","6496.12353515625","","",""
"26151048","","","","","","","5188.0966796875","5188.0966796875","5188.0966796875","","","","","",""
"26151432","","","","","","","","","","","","","6505.61279296875","6505.61279296875","6505.61279296875"
"26152712","","","","","","","5051.27685546875","5051.27685546875","5051.27685546875","","","","6547.78857421875","6547.78857421875","6547.78857421875"
"26152968","","","","","","","","","","","","","6557.12109375","6557.12109375","6557.12109375"
"26153480","","","","","","","","","","","","","6591.15185546875","6591.15185546875","6591.15185546875"
"26153992","","","","","","","","","","","","","6604.57666015625","6604.57666015625","6604.57666015625"
"26154120","","","","","","","4857.26123046875","4857.26123046875","4857.26123046875","","","","","",""
"26154376","","","","","","","4810.453125","4810.453125","4810.453125","","","","","",""
"26154760","","","","","","","","","","","","","6631.6142578125","6631.6142578125","6631.6142578125"
"26155784","","","","","","","4369.12939453125","4369.12939453125","4369.12939453125","","","","","",""
"26156296","","","","","","","3928.67578125","3928.67578125","3928.67578125","","","","","",""
"26156680","","","","","","","3641.29638671875","3641.29638671875","3641.29638671875","","","","","",""
"26157064","","","","","","","3573.69091796875","3573.69091796875","3573.69091796875","","","","","",""
"26157448","","","","","","","3473.670166015625","3473.670166015625","3473.670166015625","","","","","",""
"26157576","","","","","","","3441.938720703125","3441.938720703125","3441.938720703125","","","","","",""
"26158088","","","","","","","3345.712646484375","3345.712646484375","3345.712646484375","","","","","",""
"26158344","","","","","","","3315.789306640625","3315.789306640625","3315.789306640625","","","","6766.90625","6766.90625","6766.90625"
"26158728","","","","7009.462890625","7009.462890625","7009.462890625","","","","","","","","",""
"26159112","","","","7016.17529296875","7016.17529296875","7016.17529296875","","","","","","","","",""
"26159240","","","","","","","","","","","","","6799.56591796875","6799.56591796875","6799.56591796875"
"26159368","","","","","","","3226.081298828125","3226.081298828125","3226.081298828125","","","","","",""
"26160264","6488.9091796875","6488.9091796875","6488.9091796875","","","","","","","","","","","",""
"26160520","","","","","","","3026.690673828125","3026.690673828125","3026.690673828125","","","","","",""
"26161672","","","","","","","","","","6390.73681640625","6390.73681640625","6390.73681640625","","",""
"26162440","6532.0166015625","6532.0166015625","6532.0166015625","","","","","","","","","","","",""
"26162568","6562.54931640625","6562.54931640625","6562.54931640625","","","","2815.64990234375","2815.64990234375","2815.64990234375","","","","","",""
"26162952","6591.1875","6591.1875","6591.1875","","","","","","","","","","","",""
"26163080","6607.119140625","6607.119140625","6607.119140625","","","","","","","","","","","",""
"26163208","","","","7033.0966796875","7033.0966796875","7033.0966796875","","","","","","","","",""
"26163336","6640.64794921875","6640.64794921875","6640.64794921875","","","","","","","","","","","",""
"26163592","","","","","","","2592.557861328125","2592.557861328125","2592.557861328125","","","","","",""
"26163848","","","","","","","","","","6468.92529296875","6468.92529296875","6468.92529296875","","",""
"26163976","","","","","","","","","","6483.77978515625","6483.77978515625","6483.77978515625","","",""
"26164488","","","","","","","2454.4990234375","2454.4990234375","2454.4990234375","","","","","",""
"26165128","","","","","","","2432.53662109375","2432.53662109375","2432.53662109375","","","","","",""
"26165256","6680.31494140625","6680.31494140625","6680.31494140625","","","","","","","","","","","",""
"26165640","","","","7048.2255859375","7048.2255859375","7048.2255859375","","","","","","","","",""
"26167048","","","","","","","","","","","","","6893.0947265625","6893.0947265625","6893.0947265625"
"26167176","","","","","","","2205.444580078125","2205.444580078125","2205.444580078125","","","","","",""
"26167432","6738.689453125","6738.689453125","6738.689453125","","","","","","","","","","","",""
"26167816","6753.66796875","6753.66796875","6753.66796875","","","","","","","","","","","",""
"26168200","","","","7068.98486328125","7068.98486328125","7068.98486328125","","","","","","","","",""
"26168456","6783.56787109375","6783.56787109375","6783.56787109375","","","","2136.671630859375","2136.671630859375","2136.671630859375","","","","","",""
"26168712","6799.3740234375","6799.3740234375","6799.3740234375","","","","","","","","","","6766.861328125","6766.861328125","6766.861328125"
"26169352","","","","","","","2099.298583984375","2099.298583984375","2099.298583984375","","","","","",""
"26169608","","","","","","","","","","","","","6697.80224609375","6697.80224609375","6697.80224609375"
"26169736","","","","","","","2045.39990234375","2045.39990234375","2045.39990234375","","","","","",""
"26170632","","","","7105.8642578125","7105.8642578125","7105.8642578125","","","","","","","","",""
"26170760","","","","","","","1925.4862060546875","1925.4862060546875","1925.4862060546875","","","","","",""
"26171016","","","","7134.42041015625","7134.42041015625","7134.42041015625","","","","","","","6569.43603515625","6569.43603515625","6569.43603515625"
"26171400","","","","7172.33251953125","7172.33251953125","7172.33251953125","","","","","","","","",""
"26172168","","","","","","","1873.1146240234375","1873.1146240234375","1873.1146240234375","","","","","",""
"26172680","","","","","","","1841.5030517578125","1841.5030517578125","1841.5030517578125","","","","","",""
"26174088","","","","7196.7431640625","7196.7431640625","7196.7431640625","","","","","","","","",""
"26175240","","","","","","","1736.96923828125","1736.96923828125","1736.96923828125","","","","","",""
"26175368","6951.69482421875","6951.69482421875","6951.69482421875","","","","","","","","","","6032.44873046875","6032.44873046875","6032.44873046875"
"26175624","6883.56298828125","6883.56298828125","6883.56298828125","","","","","","","","","","","",""
"26176136","","","","","","","1685.7720947265625","1685.7720947265625","1685.7720947265625","","","","","",""
"26176264","","","","","","","","","","","","","5941.71630859375","5941.71630859375","5941.71630859375"
"26176392","","","","","","","1679.665283203125","1679.665283203125","1679.665283203125","","","","5894.291015625","5894.291015625","5894.291015625"
"26176648","","","","7164.6591796875","7164.6591796875","7164.6591796875","","","","","","","","",""
"26176904","","","","","","","1672.2510986328125","1672.2510986328125","1672.2510986328125","","","","","",""
"26177672","","","","","","","","","","","","","5619.23291015625","5619.23291015625","5619.23291015625"
"26178184","","","","","","","","","","","","","5412.68994140625","5412.68994140625","5412.68994140625"
"26179080","","","","","","","","","","","","","5108.37353515625","5108.37353515625","5108.37353515625"
"26179208","","","","","","","1506.1451416015625","1506.1451416015625","1506.1451416015625","","","","","",""
"26179720","","","","","","","1465.035400390625","1465.035400390625","1465.035400390625","","","","","",""
"26179848","","","","","","","","","","6640.77685546875","6640.77685546875","6640.77685546875","","",""
"26179976","","","","","","","","","","","","","4993.4814453125","4993.4814453125","4993.4814453125"
"26181896","","","","7260.65869140625","7260.65869140625","7260.65869140625","","","","","","","","",""
"26183304","","","","","","","1401.3668212890625","1401.3668212890625","1401.3668212890625","","","","","",""
"26184328","","","","","","","","","","6609.734375","6609.734375","6609.734375","","",""
"26184584","","","","","","","1368.8878173828125","1368.8878173828125","1368.8878173828125","","","","4559.591796875","4559.591796875","4559.591796875"
"26185736","6841.35302734375","6841.35302734375","6841.35302734375","","","","","","","","","","","",""
"26185992","","","","","","","","","","","","","4477.54248046875","4477.54248046875","4477.54248046875"
"26187016","","","","","","","","","","","","","4434.65576171875","4434.65576171875","4434.65576171875"
"26188296","","","","","","","","","","6619.40625","6619.40625","6619.40625","4327.0029296875","4327.0029296875","4327.0029296875"
"26188424","","","","7336.4599609375","7336.4599609375","7336.4599609375","","","","","","","","",""
"26188936","","","","","","","1247.1727294921875","1247.1727294921875","1247.1727294921875","","","","","",""
"26189704","","","","7361.18359375","7361.18359375","7361.18359375","1243.078125","1243.078125","1243.078125","","","","","",""
"26189832","","","","7377.01904296875","7377.01904296875","7377.01904296875","","","","","","","","",""
"26190856","","","","","","","","","","","","","4005.712158203125","4005.712158203125","4005.712158203125"
"26190984","","","","","","","","","","","","","3947.944580078125","3947.944580078125","3947.944580078125"
"26192520","","","","7380.724609375","7380.724609375","7380.724609375","","","","","","","","",""
"26192648","","","","7392.060546875","7392.060546875","7392.060546875","","","","","","","","",""
"26192776","","","","","","","","","","","","","3559.15087890625","3559.15087890625","3559.15087890625"
"26193544","","","","7413.00244140625","7413.00244140625","7413.00244140625","","","","","","","","",""
"26193672","","","","","","","","","","6698.10595703125","6698.10595703125","6698.10595703125","","",""
"26194056","6858.1005859375","6858.1005859375","6858.1005859375","","","","","","","","","","","",""
"26194952","","","","","","","","","","6735.06787109375","6735.06787109375","6735.06787109375","","",""
"26195208","","","","","","","","","","","","","3283.302734375","3283.302734375","3283.302734375"
"26195592","","","","","","","1117.167724609375","1117.167724609375","1117.167724609375","","","","","",""
"26195720","","","","","","","","","","","","","3242.759521484375","3242.759521484375","3242.759521484375"
"26195976","","","","7423.34814453125","7423.34814453125","7423.34814453125","","","","","","","","",""
"26196872","","","","7439.14794921875","7439.14794921875","7439.14794921875","","","","","","","","",""
"26197512","","","","","","","","","","","","","3141.33984375","3141.33984375","3141.33984375"
"26197896","","","","","","","","","","","","","3117.310302734375","3117.310302734375","3117.310302734375"
"26198024","","","","","","","1050.1795654296875","1050.1795654296875","1050.1795654296875","6769.5830078125","6769.5830078125","6769.5830078125","3088.63671875","3088.63671875","3088.63671875"
"26198280","","","","","","","","","","","","","3066.482421875","3066.482421875","3066.482421875"
"26198792","","","","","","","1042.4586181640625","1042.4586181640625","1042.4586181640625","","","","","",""
"26199048","","","","","","","1036.0233154296875","1036.0233154296875","1036.0233154296875","","","","","",""
"26199304","","","","7466.37939453125","7466.37939453125","7466.37939453125","","","","","","","","",""
"26199816","","","","7474.47021484375","7474.47021484375","7474.47021484375","","","","","","","","",""
"26200840","","","","","","","","","","","","","2924.338134765625","2924.338134765625","2924.338134765625"
"26201096","","","","","","","992.1666870117188","992.1666870117188","992.1666870117188","","","","","",""
"26201864","","","","","","","","","","6820.3330078125","6820.3330078125","6820.3330078125","","",""
"26202888","","","","","","","966.0534057617188","966.0534057617188","966.0534057617188","","","","2631.232421875","2631.232421875","2631.232421875"
"26203016","","","","","","","","","","","","","2587.47021484375","2587.47021484375","2587.47021484375"
"26204296","","","","","","","","","","","","","2492.24951171875","2492.24951171875","2492.24951171875"
"26204424","6882.36865234375","6882.36865234375","6882.36865234375","","","","","","","","","","","",""
"26204808","","","","","","","936.3304443359375","936.3304443359375","936.3304443359375","","","","","",""
"26205192","","","","","","","","","","","","","2373.381103515625","2373.381103515625","2373.381103515625"
"26205320","","","","","","","","","","6769.17919921875","6769.17919921875","6769.17919921875","","",""
"26205576","","","","","","","","","","","","","2356.456787109375","2356.456787109375","2356.456787109375"
"26206088","","","","","","","897.7902221679688","897.7902221679688","897.7902221679688","","","","","",""
"26206344","6892.40966796875","6892.40966796875","6892.40966796875","","","","895.420166015625","895.420166015625","895.420166015625","","","","","",""
"26206472","","","","","","","","","","","","","2278.165283203125","2278.165283203125","2278.165283203125"
"26206728","6908.8759765625","6908.8759765625","6908.8759765625","","","","","","","","","","","",""
"26207496","","","","","","","","","","","","","2240.87939453125","2240.87939453125","2240.87939453125"
"26207752","6921.60400390625","6921.60400390625","6921.60400390625","","","","","","","","","","","",""
"26207880","","","","","","","","","","","","","2168.04931640625","2168.04931640625","2168.04931640625"
"26208008","6935.54052734375","6935.54052734375","6935.54052734375","","","","867.206787109375","867.206787109375","867.206787109375","","","","","",""
"26208648","","","","","","","855.544921875","855.544921875","855.544921875","","","","","",""
"26208776","","","","","","","","","","","","","2114.145263671875","2114.145263671875","2114.145263671875"
"26208904","","","","","","","868.0667114257812","868.0667114257812","868.0667114257812","","","","2099.268798828125","2099.268798828125","2099.268798828125"
"26209160","","","","","","","878.26171875","878.26171875","878.26171875","","","","2055.40869140625","2055.40869140625","2055.40869140625"
"26209288","","","","","","","868.66796875","868.66796875","868.66796875","","","","","",""
"26211336","","","","","","","841.3345336914062","841.3345336914062","841.3345336914062","","","","","",""
"26211720","","","","","","","","","","","","","1948.876953125","1948.876953125","1948.876953125"
"26212872","","","","","","","","","","","","","1904.51708984375","1904.51708984375","1904.51708984375"
"26213896","","","","","","","","","","","","","1861.4014892578125","1861.4014892578125","1861.4014892578125"
"26214024","","","","","","","","","","","","","1849.7821044921875","1849.7821044921875","1849.7821044921875"
"26214792","","","","","","","","","","","","","1811.92578125","1811.92578125","1811.92578125"
"26215048","","","","","","","","","","6917.4775390625","6917.4775390625","6917.4775390625","","",""
"26215560","","","","","","","","","","","","","1796.649169921875","1796.649169921875","1796.649169921875"
"26215816","","","","","","","798.0285034179688","798.0285034179688","798.0285034179688","","","","","",""
"26219144","","","","","","","","","","","","","1736.1529541015625","1736.1529541015625","1736.1529541015625"
"26222216","","","","","","","765.031005859375","765.031005859375","765.031005859375","","","","","",""
"26223112","6874.5703125","6874.5703125","6874.5703125","","","","","","","","","","","",""
"26224776","","","","","","","788.0139770507812","788.0139770507812","788.0139770507812","","","","","",""
"26225032","","","","","","","","","","","","","1667.2259521484375","1667.2259521484375","1667.2259521484375"
"26226824","","","","","","","","","","","","","1649.0985107421875","1649.0985107421875","1649.0985107421875"
"26231432","","","","","","","","","","6683.458984375","6683.458984375","6683.458984375","","",""
"26232072","","","","","","","","","","","","","1616.1966552734375","1616.1966552734375","1616.1966552734375"
"26232200","","","","","","","","","","","","","1617.1126708984375","1617.1126708984375","1617.1126708984375"
"26232584","","","","","","","","","","","","","1612.4031982421875","1612.4031982421875","1612.4031982421875"
"26233224","","","","","","","","","","","","","1612.3079833984375","1612.3079833984375","1612.3079833984375"
"26234120","","","","","","","808.6339721679688","808.6339721679688","808.6339721679688","","","","","",""
"26234888","","","","","","","814.8275756835938","814.8275756835938","814.8275756835938","","","","","",""
"26236040","","","","","","","","","","","","","1577.9158935546875","1577.9158935546875","1577.9158935546875"
"26237576","","","","","","","","","","","","","1557.1424560546875","1557.1424560546875","1557.1424560546875"
"26238472","","","","","","","","","","","","","1556.9683837890625","1556.9683837890625","1556.9683837890625"
"26238728","","","","","","","817.8695678710938","817.8695678710938","817.8695678710938","","","","","",""
"26240008","","","","","","","","","","","","","1535.420166015625","1535.420166015625","1535.420166015625"
"26240136","","","","","","","","","","","","","1538.5987548828125","1538.5987548828125","1538.5987548828125"
"26240392","","","","","","","","","","","","","1544.0833740234375","1544.0833740234375","1544.0833740234375"
"26243208","","","","","","","","","","6645.45751953125","6645.45751953125","6645.45751953125","","",""
"26244104","","","","","","","","","","","","","1534.6285400390625","1534.6285400390625","1534.6285400390625"
"26248200","","","","7367.650390625","7367.650390625","7367.650390625","","","","","","","","",""
"26254600","6575.69287109375","6575.69287109375","6575.69287109375","","","","","","","","","","","",""
"26254728","","","","","","","","","","6529.65625","6529.65625","6529.65625","","",""
"26257032","","","","","","","","","","","","","1484.935302734375","1484.935302734375","1484.935302734375"
"26267400","","","","","","","","","","6350.5458984375","6350.5458984375","6350.5458984375","","",""
"26272520","","","","","","","873.0862426757812","873.0862426757812","873.0862426757812","","","","","",""
"26272776","","","","","","","879.65185546875","879.65185546875","879.65185546875","","","","","",""
"26299912","","","","","","","","","","","","","1509.4041748046875","1509.4041748046875","1509.4041748046875"
"26302856","","","","","","","1454.2686767578125","1454.2686767578125","1454.2686767578125","","","","","",""
"26302984","","","","","","","1478.9117431640625","1478.9117431640625","1478.9117431640625","","","","","",""
"26303880","","","","","","","1639.511474609375","1639.511474609375","1639.511474609375","","","","","",""
"26304136","","","","","","","1705.2701416015625","1705.2701416015625","1705.2701416015625","","","","","",""
"26304520","","","","","","","","","","","","","1563.15625","1563.15625","1563.15625"
"26305416","6345.638671875","6345.638671875","6345.638671875","","","","","","","","","","","",""
"26305544","","","","","","","1796.09326171875","1796.09326171875","1796.09326171875","","","","","",""
"26306184","","","","","","","1885.2427978515625","1885.2427978515625","1885.2427978515625","","","","1720.234619140625","1720.234619140625","1720.234619140625"
"26306568","","","","","","","1929.822265625","1929.822265625","1929.822265625","","","","","",""
"26306696","","","","","","","1951.1019287109375","1951.1019287109375","1951.1019287109375","","","","","",""
"26307720","","","","","","","2045.7764892578125","2045.7764892578125","2045.7764892578125","","","","","",""
"26308232","","","","","","","","","","","","","1834.6783447265625","1834.6783447265625","1834.6783447265625"
"26308360","","","","","","","2182.201904296875","2182.201904296875","2182.201904296875","","","","","",""
"26313736","","","","","","","2137.998291015625","2137.998291015625","2137.998291015625","","","","","",""
"26316808","","","","","","","1973.8167724609375","1973.8167724609375","1973.8167724609375","","","","","",""
"26317192","","","","","","","1942.804931640625","1942.804931640625","1942.804931640625","","","","","",""
"26319624","","","","","","","1829.5235595703125","1829.5235595703125","1829.5235595703125","","","","","",""
"26321416","","","","","","","1728.167724609375","1728.167724609375","1728.167724609375","","","","","",""
"26322440","","","","","","","1671.95703125","1671.95703125","1671.95703125","","","","","",""
"26322696","","","","","","","1658.227783203125","1658.227783203125","1658.227783203125","","","","","",""
"26323464","","","","","","","1615.0887451171875","1615.0887451171875","1615.0887451171875","","","","","",""
"26323848","","","","","","","1608.5157470703125","1608.5157470703125","1608.5157470703125","","","","","",""
"26324104","","","","","","","1592.443603515625","1592.443603515625","1592.443603515625","","","","","",""
"26324360","","","","","","","1572.1400146484375","1572.1400146484375","1572.1400146484375","","","","","",""
"26326024","","","","","","","1496.849853515625","1496.849853515625","1496.849853515625","","","","","",""
"26326664","6341.294921875","6341.294921875","6341.294921875","","","","1462.2093505859375","1462.2093505859375","1462.2093505859375","","","","","",""
"26327944","6322.67822265625","6322.67822265625","6322.67822265625","","","","","","","","","","","",""
"26328328","6306.0869140625","6306.0869140625","6306.0869140625","","","","","","","","","","","",""
"26328584","6270.55615234375","6270.55615234375","6270.55615234375","","","","","","","","","","","",""
"26329224","6274.95068359375","6274.95068359375","6274.95068359375","","","","","","","","","","","",""
"26329480","6274.4111328125","6274.4111328125","6274.4111328125","","","","","","","","","","","",""
"26330120","6270.93359375","6270.93359375","6270.93359375","","","","","","","","","","","",""
"26330376","6267.572265625","6267.572265625","6267.572265625","","","","","","","","","","","",""
"26330888","6242.09130859375","6242.09130859375","6242.09130859375","","","","","","","","","","","",""
"26331144","6247.02294921875","6247.02294921875","6247.02294921875","","","","","","","","","","","",""
"26331272","","","","","","","1358.5714111328125","1358.5714111328125","1358.5714111328125","","","","","",""
"26331656","","","","","","","1328.3521728515625","1328.3521728515625","1328.3521728515625","","","","","",""
"26332552","6262.13037109375","6262.13037109375","6262.13037109375","","","","","","","","","","","",""
"26335624","6212.69091796875","6212.69091796875","6212.69091796875","","","","","","","","","","","",""
"26338824","","","","","","","1191.322021484375","1191.322021484375","1191.322021484375","","","","","",""
"26342024","","","","7224.064453125","7224.064453125","7224.064453125","","","","","","","","",""
"26343560","","","","7242.34375","7242.34375","7242.34375","","","","","","","","",""
"26344456","","","","","","","","","","6383.39111328125","6383.39111328125","6383.39111328125","","",""
"26344712","","","","7256.763671875","7256.763671875","7256.763671875","","","","","","","","",""
"26344968","","","","","","","","","","","","","2128.6015625","2128.6015625","2128.6015625"
"26345480","","","","7267.8515625","7267.8515625","7267.8515625","","","","","","","","",""
"26345608","","","","","","","","","","6396.06494140625","6396.06494140625","6396.06494140625","","",""
"26346376","","","","7276.78369140625","7276.78369140625","7276.78369140625","","","","","","","","",""
"26346504","","","","","","","1169.67138671875","1169.67138671875","1169.67138671875","","","","","",""
"26346632","","","","7292.9873046875","7292.9873046875","7292.9873046875","","","","","","","","",""
"26346760","","","","","","","1167.905029296875","1167.905029296875","1167.905029296875","","","","","",""
"26347400","","","","7333.322265625","7333.322265625","7333.322265625","","","","","","","","",""
"26347784","","","","7342.6552734375","7342.6552734375","7342.6552734375","","","","","","","","",""
"26347912","","","","","","","1176.1788330078125","1176.1788330078125","1176.1788330078125","","","","2575.126220703125","2575.126220703125","2575.126220703125"
"26348040","","","","","","","","","","","","","2789.8828125","2789.8828125","2789.8828125"
"26348424","","","","","","","","","","6486.58447265625","6486.58447265625","6486.58447265625","","",""
"26348552","6268.658203125","6268.658203125","6268.658203125","7353.568359375","7353.568359375","7353.568359375","","","","","","","","",""
"26348680","","","","7381.431640625","7381.431640625","7381.431640625","","","","6525.38916015625","6525.38916015625","6525.38916015625","","",""
"26349064","","","","7398.77294921875","7398.77294921875","7398.77294921875","","","","","","","","",""
"26349192","","","","7418.005859375","7418.005859375","7418.005859375","","","","","","","","",""
"26349448","6324.29736328125","6324.29736328125","6324.29736328125","7446.20849609375","7446.20849609375","7446.20849609375","","","","","","","","",""
"26349704","","","","","","","","","","6605.423828125","6605.423828125","6605.423828125","","",""
"26349960","6362.6240234375","6362.6240234375","6362.6240234375","","","","","","","","","","","",""
"26350344","","","","7477.7060546875","7477.7060546875","7477.7060546875","","","","","","","","",""
"26350472","6380.419921875","6380.419921875","6380.419921875","","","","","","","","","","","",""
"26350856","","","","","","","","","","","","","3254.732421875","3254.732421875","3254.732421875"
"26351112","","","","7517.27734375","7517.27734375","7517.27734375","","","","","","","","",""
"26351240","6418.10009765625","6418.10009765625","6418.10009765625","","","","","","","","","","","",""
"26351496","","","","","","","","","","6723.4736328125","6723.4736328125","6723.4736328125","","",""
"26352008","","","","","","","1175.465087890625","1175.465087890625","1175.465087890625","","","","","",""
"26352136","","","","","","","","","","6802.259765625","6802.259765625","6802.259765625","","",""
"26352264","","","","7546.76611328125","7546.76611328125","7546.76611328125","","","","","","","","",""
"26352904","","","","7594.45361328125","7594.45361328125","7594.45361328125","","","","","","","3599.889404296875","3599.889404296875","3599.889404296875"
"26353032","","","","","","","1180.76904296875","1180.76904296875","1180.76904296875","","","","","",""
"26353928","","","","","","","","","","6843.1806640625","6843.1806640625","6843.1806640625","","",""
"26355336","","","","","","","","","","6885.76025390625","6885.76025390625","6885.76025390625","","",""
"26355720","","","","7735.62744140625","7735.62744140625","7735.62744140625","","","","","","","","",""
"26355848","","","","","","","","","","","","","3904.4169921875","3904.4169921875","3904.4169921875"
"26356872","6474.10791015625","6474.10791015625","6474.10791015625","","","","","","","","","","","",""
"26357256","","","","","","","1178.9300537109375","1178.9300537109375","1178.9300537109375","","","","","",""
"26357640","","","","","","","","","","","","","3998.399169921875","3998.399169921875","3998.399169921875"
"26357896","","","","","","","","","","6864.8330078125","6864.8330078125","6864.8330078125","","",""
"26358280","","","","7764.6572265625","7764.6572265625","7764.6572265625","","","","","","","","",""
"26360584","","","","","","","1178.68603515625","1178.68603515625","1178.68603515625","","","","","",""
"26360840","","","","","","","1192.2099609375","1192.2099609375","1192.2099609375","","","","","",""
"26362632","","","","","","","1190.512451171875","1190.512451171875","1190.512451171875","","","","","",""
"26362760","","","","","","","","","","6883.60107421875","6883.60107421875","6883.60107421875","","",""
"26363656","","","","","","","1189.9625244140625","1189.9625244140625","1189.9625244140625","","","","","",""
"26363784","","","","","","","","","","6926.2041015625","6926.2041015625","6926.2041015625","","",""
"26363912","","","","","","","","","","","","","4191.81494140625","4191.81494140625","4191.81494140625"
"26364040","","","","","","","","","","6943.3984375","6943.3984375","6943.3984375","","",""
"26364296","","","","","","","1196.25439453125","1196.25439453125","1196.25439453125","","","","","",""
"26364424","","","","","","","1204.2369384765625","1204.2369384765625","1204.2369384765625","","","","","",""
"26364808","","","","","","","1195.7469482421875","1195.7469482421875","1195.7469482421875","","","","","",""
"26365064","","","","","","","","","","","","","4284.0537109375","4284.0537109375","4284.0537109375"
"26366472","","","","","","","","","","7001.541015625","7001.541015625","7001.541015625","","",""
"26368648","","","","","","","1152.8946533203125","1152.8946533203125","1152.8946533203125","","","","","",""
"26369544","","","","","","","","","","6948.18212890625","6948.18212890625","6948.18212890625","","",""
"26372360","","","","","","","1102.75634765625","1102.75634765625","1102.75634765625","","","","","",""
"26373896","","","","","","","1066.7012939453125","1066.7012939453125","1066.7012939453125","","","","","",""
"26374792","","","","","","","1043.3204345703125","1043.3204345703125","1043.3204345703125","","","","","",""
"26375304","","","","","","","1034.030517578125","1034.030517578125","1034.030517578125","","","","","",""
"26375432","","","","","","","1029.328857421875","1029.328857421875","1029.328857421875","","","","","",""
"26375816","","","","","","","1027.196533203125","1027.196533203125","1027.196533203125","","","","","",""
"26376200","","","","","","","1016.107421875","1016.107421875","1016.107421875","","","","","",""
"26376456","","","","","","","","","","","","","4252.5087890625","4252.5087890625","4252.5087890625"
"26377608","","","","","","","1007.6007080078125","1007.6007080078125","1007.6007080078125","","","","","",""
"26379656","","","","","","","999.5591430664062","999.5591430664062","999.5591430664062","","","","","",""
"26381192","","","","","","","983.6039428710938","983.6039428710938","983.6039428710938","","","","","",""
"26381448","","","","","","","981.53125","981.53125","981.53125","","","","","",""
"26381704","","","","","","","978.8450317382812","978.8450317382812","978.8450317382812","","","","","",""
"26382344","","","","","","","967.2991943359375","967.2991943359375","967.2991943359375","","","","","",""
"26384264","","","","","","","950.1188354492188","950.1188354492188","950.1188354492188","","","","","",""
"26384520","","","","","","","944.660888671875","944.660888671875","944.660888671875","","","","","",""
