"Step","dflex_snu_humanoid_4 - train_return","dflex_snu_humanoid_4 - train_return__MIN","dflex_snu_humanoid_4 - train_return__MAX","dflex_snu_humanoid_3 - train_return","dflex_snu_humanoid_3 - train_return__MIN","dflex_snu_humanoid_3 - train_return__MAX","dflex_snu_humanoid_2 - train_return","dflex_snu_humanoid_2 - train_return__MIN","dflex_snu_humanoid_2 - train_return__MAX","dflex_snu_humanoid_1 - train_return","dflex_snu_humanoid_1 - train_return__MIN","dflex_snu_humanoid_1 - train_return__MAX","dflex_snu_humanoid_0 - train_return","dflex_snu_humanoid_0 - train_return__MIN","dflex_snu_humanoid_0 - train_return__MAX"
"5380360","510.18975830078125","510.18975830078125","510.18975830078125","","","","","","","","","","","",""
"5380744","","","","","","","489.0619812011719","489.0619812011719","489.0619812011719","","","","","",""
"5380872","515.0465698242188","515.0465698242188","515.0465698242188","","","","","","","","","","","",""
"5381384","","","","","","","490.0295104980469","490.0295104980469","490.0295104980469","","","","","",""
"5382408","","","","","","","484.5472106933594","484.5472106933594","484.5472106933594","","","","","",""
"5382792","","","","","","","","","","510.7912292480469","510.7912292480469","510.7912292480469","","",""
"5382920","","","","","","","490.0911560058594","490.0911560058594","490.0911560058594","","","","","",""
"5383048","","","","","","","","","","","","","545.5536499023438","545.5536499023438","545.5536499023438"
"5383304","","","","","","","","","","508.114013671875","508.114013671875","508.114013671875","","",""
"5383560","","","","","","","","","","","","","539.2196655273438","539.2196655273438","539.2196655273438"
"5383816","","","","","","","","","","499.1227722167969","499.1227722167969","499.1227722167969","","",""
"5384200","","","","","","","","","","","","","539.2661743164062","539.2661743164062","539.2661743164062"
"5384328","","","","493.95733642578125","493.95733642578125","493.95733642578125","","","","","","","","",""
"5384968","522.0505981445312","522.0505981445312","522.0505981445312","","","","","","","","","","","",""
"5385096","","","","","","","","","","505.0109558105469","505.0109558105469","505.0109558105469","","",""
"5385352","","","","","","","","","","","","","539.551025390625","539.551025390625","539.551025390625"
"5385736","","","","499.60015869140625","499.60015869140625","499.60015869140625","","","","","","","","",""
"5385992","","","","","","","","","","","","","535.2952880859375","535.2952880859375","535.2952880859375"
"5386376","","","","","","","","","","","","","537.2164306640625","537.2164306640625","537.2164306640625"
"5386504","","","","","","","","","","504.36419677734375","504.36419677734375","504.36419677734375","","",""
"5386632","","","","","","","","","","","","","533.5910034179688","533.5910034179688","533.5910034179688"
"5387016","","","","","","","","","","","","","529.899169921875","529.899169921875","529.899169921875"
"5387784","","","","","","","499.71527099609375","499.71527099609375","499.71527099609375","","","","","",""
"5388040","","","","","","","","","","504.99945068359375","504.99945068359375","504.99945068359375","","",""
"5388168","","","","","","","","","","","","","538.87841796875","538.87841796875","538.87841796875"
"5388296","","","","","","","495.40191650390625","495.40191650390625","495.40191650390625","506.4251708984375","506.4251708984375","506.4251708984375","","",""
"5388424","","","","","","","498.12847900390625","498.12847900390625","498.12847900390625","503.1632385253906","503.1632385253906","503.1632385253906","","",""
"5389064","","","","","","","499.44775390625","499.44775390625","499.44775390625","","","","","",""
"5389320","","","","","","","","","","500.1620178222656","500.1620178222656","500.1620178222656","","",""
"5390344","","","","","","","490.6617431640625","490.6617431640625","490.6617431640625","","","","","",""
"5391496","546.1060180664062","546.1060180664062","546.1060180664062","","","","","","","","","","","",""
"5391880","548.0292358398438","548.0292358398438","548.0292358398438","","","","","","","","","","","",""
"5392264","","","","","","","496.3365478515625","496.3365478515625","496.3365478515625","","","","","",""
"5392904","","","","","","","","","","","","","541.2837524414062","541.2837524414062","541.2837524414062"
"5393672","","","","","","","","","","","","","530.1314697265625","530.1314697265625","530.1314697265625"
"5394696","","","","","","","495.5953674316406","495.5953674316406","495.5953674316406","","","","","",""
"5395080","","","","","","","","","","503.0916442871094","503.0916442871094","503.0916442871094","","",""
"5396616","","","","","","","","","","506.0101013183594","506.0101013183594","506.0101013183594","","",""
"5397768","","","","","","","499.90289306640625","499.90289306640625","499.90289306640625","","","","","",""
"5397896","530.869140625","530.869140625","530.869140625","","","","","","","","","","","",""
"5398024","","","","","","","","","","","","","510.7999572753906","510.7999572753906","510.7999572753906"
"5399048","524.167724609375","524.167724609375","524.167724609375","","","","508.77862548828125","508.77862548828125","508.77862548828125","","","","510.81500244140625","510.81500244140625","510.81500244140625"
"5399176","","","","","","","","","","507.79913330078125","507.79913330078125","507.79913330078125","","",""
"5399560","","","","","","","","","","","","","510.99346923828125","510.99346923828125","510.99346923828125"
"5400072","","","","","","","","","","","","","506.4997863769531","506.4997863769531","506.4997863769531"
"5400200","","","","","","","","","","","","","519.3810424804688","519.3810424804688","519.3810424804688"
"5401096","","","","540.962158203125","540.962158203125","540.962158203125","","","","","","","","",""
"5401352","","","","","","","517.6654052734375","517.6654052734375","517.6654052734375","","","","","",""
"5401992","","","","","","","515.97509765625","515.97509765625","515.97509765625","","","","","",""
"5402120","549.8341674804688","549.8341674804688","549.8341674804688","","","","","","","","","","519.654296875","519.654296875","519.654296875"
"5402248","","","","","","","","","","","","","518.5949096679688","518.5949096679688","518.5949096679688"
"5402888","","","","","","","","","","","","","515.4487915039062","515.4487915039062","515.4487915039062"
"5403528","","","","547.2938232421875","547.2938232421875","547.2938232421875","","","","","","","","",""
"5403912","","","","551.2085571289062","551.2085571289062","551.2085571289062","","","","","","","522.7881469726562","522.7881469726562","522.7881469726562"
"5404040","","","","","","","","","","","","","518.0225830078125","518.0225830078125","518.0225830078125"
"5405064","","","","552.4292602539062","552.4292602539062","552.4292602539062","","","","","","","","",""
"5406600","562.3043823242188","562.3043823242188","562.3043823242188","","","","","","","","","","","",""
"5407368","","","","","","","","","","","","","505.43865966796875","505.43865966796875","505.43865966796875"
"5408392","","","","598.0242309570312","598.0242309570312","598.0242309570312","","","","536.8190307617188","536.8190307617188","536.8190307617188","","",""
"5408648","557.2763671875","557.2763671875","557.2763671875","","","","","","","","","","510.62103271484375","510.62103271484375","510.62103271484375"
"5408776","","","","","","","","","","535.5364990234375","535.5364990234375","535.5364990234375","","",""
"5408904","","","","594.6315307617188","594.6315307617188","594.6315307617188","","","","","","","","",""
"5409928","","","","","","","","","","536.9733276367188","536.9733276367188","536.9733276367188","","",""
"5410184","","","","","","","","","","542.1205444335938","542.1205444335938","542.1205444335938","","",""
"5411208","","","","","","","","","","538.8406982421875","538.8406982421875","538.8406982421875","","",""
"5411336","544.7658081054688","544.7658081054688","544.7658081054688","","","","","","","","","","","",""
"5412360","","","","","","","","","","","","","510.0262756347656","510.0262756347656","510.0262756347656"
"5412744","","","","","","","","","","538.447998046875","538.447998046875","538.447998046875","","",""
"5413512","","","","","","","","","","557.1590576171875","557.1590576171875","557.1590576171875","","",""
"5414280","","","","","","","","","","","","","504.6692810058594","504.6692810058594","504.6692810058594"
"5414536","537.994140625","537.994140625","537.994140625","","","","","","","","","","506.69659423828125","506.69659423828125","506.69659423828125"
"5415048","536.4892578125","536.4892578125","536.4892578125","","","","","","","","","","","",""
"5415560","","","","","","","","","","570.583984375","570.583984375","570.583984375","","",""
"5416200","","","","","","","","","","","","","514.9669799804688","514.9669799804688","514.9669799804688"
"5417224","","","","","","","512.6425170898438","512.6425170898438","512.6425170898438","","","","","",""
"5417352","528.3365478515625","528.3365478515625","528.3365478515625","","","","","","","","","","","",""
"5418120","","","","","","","508.8715515136719","508.8715515136719","508.8715515136719","","","","","",""
"5418504","","","","","","","","","","","","","516.3869018554688","516.3869018554688","516.3869018554688"
"5418888","","","","","","","514.6595458984375","514.6595458984375","514.6595458984375","","","","","",""
"5419272","525.8101806640625","525.8101806640625","525.8101806640625","","","","","","","","","","","",""
"5419400","533.8446655273438","533.8446655273438","533.8446655273438","","","","","","","","","","","",""
"5420296","","","","","","","518.2182006835938","518.2182006835938","518.2182006835938","","","","","",""
"5421064","","","","","","","","","","606.2415771484375","606.2415771484375","606.2415771484375","","",""
"5421192","","","","","","","","","","602.8612670898438","602.8612670898438","602.8612670898438","","",""
"5421320","","","","","","","","","","","","","521.9412841796875","521.9412841796875","521.9412841796875"
"5421832","","","","","","","","","","607.2711791992188","607.2711791992188","607.2711791992188","","",""
"5422216","","","","","","","","","","620.5596923828125","620.5596923828125","620.5596923828125","","",""
"5423624","","","","593.8153076171875","593.8153076171875","593.8153076171875","","","","","","","","",""
"5423752","","","","","","","523.9188842773438","523.9188842773438","523.9188842773438","","","","","",""
"5424904","","","","","","","528.5772094726562","528.5772094726562","528.5772094726562","","","","","",""
"5425032","","","","","","","","","","616.9364013671875","616.9364013671875","616.9364013671875","","",""
"5425288","529.2577514648438","529.2577514648438","529.2577514648438","","","","","","","","","","","",""
"5426440","524.0078125","524.0078125","524.0078125","","","","","","","","","","","",""
"5426952","","","","","","","","","","","","","541.6207275390625","541.6207275390625","541.6207275390625"
"5427208","","","","598.8361206054688","598.8361206054688","598.8361206054688","","","","617.127685546875","617.127685546875","617.127685546875","","",""
"5427336","","","","","","","517.5004272460938","517.5004272460938","517.5004272460938","","","","","",""
"5427592","","","","","","","514.4447631835938","514.4447631835938","514.4447631835938","","","","","",""
"5428104","","","","612.6325073242188","612.6325073242188","612.6325073242188","","","","","","","","",""
"5428872","541.543212890625","541.543212890625","541.543212890625","","","","","","","628.1481323242188","628.1481323242188","628.1481323242188","","",""
"5430664","","","","","","","","","","","","","553.5115356445312","553.5115356445312","553.5115356445312"
"5430792","","","","626.9015502929688","626.9015502929688","626.9015502929688","","","","","","","","",""
"5430920","","","","","","","","","","631.50537109375","631.50537109375","631.50537109375","","",""
"5431432","","","","","","","540.0501708984375","540.0501708984375","540.0501708984375","","","","","",""
"5431688","","","","621.2174682617188","621.2174682617188","621.2174682617188","","","","","","","","",""
"5431944","","","","","","","","","","647.7539672851562","647.7539672851562","647.7539672851562","","",""
"5435016","525.2197265625","525.2197265625","525.2197265625","","","","","","","","","","","",""
"5435272","","","","","","","","","","644.4867553710938","644.4867553710938","644.4867553710938","","",""
"5435528","","","","","","","536.37109375","536.37109375","536.37109375","","","","","",""
"5435784","","","","","","","547.4360961914062","547.4360961914062","547.4360961914062","","","","","",""
"5436680","","","","617.2488403320312","617.2488403320312","617.2488403320312","","","","","","","","",""
"5437064","","","","632.1609497070312","632.1609497070312","632.1609497070312","","","","","","","","",""
"5437448","","","","","","","","","","","","","556.1151733398438","556.1151733398438","556.1151733398438"
"5437704","","","","","","","","","","","","","568.4838256835938","568.4838256835938","568.4838256835938"
"5438088","560.5416870117188","560.5416870117188","560.5416870117188","","","","","","","","","","","",""
"5440136","557.285888671875","557.285888671875","557.285888671875","","","","","","","","","","","",""
"5440264","554.2108154296875","554.2108154296875","554.2108154296875","","","","","","","","","","","",""
"5441288","","","","","","","","","","","","","580.2576904296875","580.2576904296875","580.2576904296875"
"5441928","","","","","","","558.5264282226562","558.5264282226562","558.5264282226562","","","","","",""
"5442568","","","","","","","","","","619.1782836914062","619.1782836914062","619.1782836914062","","",""
"5443080","","","","667.2828979492188","667.2828979492188","667.2828979492188","","","","","","","","",""
"5443592","","","","686.7793579101562","686.7793579101562","686.7793579101562","544.5432739257812","544.5432739257812","544.5432739257812","","","","","",""
"5444360","","","","682.0166015625","682.0166015625","682.0166015625","","","","","","","","",""
"5445256","","","","689.8618774414062","689.8618774414062","689.8618774414062","","","","","","","","",""
"5445512","","","","691.3203125","691.3203125","691.3203125","","","","","","","","",""
"5446024","","","","","","","","","","628.5504150390625","628.5504150390625","628.5504150390625","","",""
"5446536","","","","692.1275634765625","692.1275634765625","692.1275634765625","","","","","","","","",""
"5446920","564.776611328125","564.776611328125","564.776611328125","","","","600.7061767578125","600.7061767578125","600.7061767578125","","","","","",""
"5447176","","","","","","","612.1458740234375","612.1458740234375","612.1458740234375","","","","593.3616333007812","593.3616333007812","593.3616333007812"
"5447816","579.896240234375","579.896240234375","579.896240234375","","","","","","","","","","","",""
"5448968","","","","696.439453125","696.439453125","696.439453125","628.4510498046875","628.4510498046875","628.4510498046875","","","","","",""
"5449224","","","","","","","","","","","","","593.8959350585938","593.8959350585938","593.8959350585938"
"5450120","","","","691.9754028320312","691.9754028320312","691.9754028320312","","","","674.0601196289062","674.0601196289062","674.0601196289062","","",""
"5450248","","","","","","","","","","672.269775390625","672.269775390625","672.269775390625","","",""
"5450376","","","","","","","","","","675.8844604492188","675.8844604492188","675.8844604492188","","",""
"5450632","","","","690.6053466796875","690.6053466796875","690.6053466796875","","","","","","","","",""
"5451784","","","","","","","","","","674.7274780273438","674.7274780273438","674.7274780273438","","",""
"5452296","","","","680.1004028320312","680.1004028320312","680.1004028320312","","","","","","","","",""
"5452936","","","","671.7938842773438","671.7938842773438","671.7938842773438","","","","","","","","",""
"5453064","","","","","","","","","","","","","603.2971801757812","603.2971801757812","603.2971801757812"
"5453448","","","","","","","605.3856201171875","605.3856201171875","605.3856201171875","","","","","",""
"5453576","","","","","","","","","","669.6302490234375","669.6302490234375","669.6302490234375","","",""
"5453832","","","","","","","","","","662.9129638671875","662.9129638671875","662.9129638671875","","",""
"5454344","","","","686.7338256835938","686.7338256835938","686.7338256835938","","","","","","","","",""
"5454472","","","","","","","603.275634765625","603.275634765625","603.275634765625","","","","","",""
"5454728","587.4486083984375","587.4486083984375","587.4486083984375","","","","","","","","","","","",""
"5455368","583.2875366210938","583.2875366210938","583.2875366210938","","","","","","","","","","","",""
"5456008","","","","","","","","","","655.603759765625","655.603759765625","655.603759765625","","",""
"5456264","","","","","","","624.8390502929688","624.8390502929688","624.8390502929688","","","","","",""
"5457032","","","","657.366455078125","657.366455078125","657.366455078125","","","","","","","","",""
"5457160","","","","","","","","","","653.6397094726562","653.6397094726562","653.6397094726562","","",""
"5457288","580.4016723632812","580.4016723632812","580.4016723632812","651.8910522460938","651.8910522460938","651.8910522460938","","","","","","","","",""
"5457544","","","","","","","","","","","","","620.5475463867188","620.5475463867188","620.5475463867188"
"5457672","","","","","","","","","","652.632080078125","652.632080078125","652.632080078125","","",""
"5458312","","","","","","","","","","655.0751953125","655.0751953125","655.0751953125","","",""
"5459464","","","","643.2679443359375","643.2679443359375","643.2679443359375","","","","","","","","",""
"5459976","","","","","","","627.3588256835938","627.3588256835938","627.3588256835938","","","","","",""
"5460360","576.8129272460938","576.8129272460938","576.8129272460938","","","","","","","","","","","",""
"5460488","","","","","","","","","","658.1845092773438","658.1845092773438","658.1845092773438","","",""
"5460872","578.862060546875","578.862060546875","578.862060546875","","","","","","","","","","","",""
"5461512","","","","627.6151733398438","627.6151733398438","627.6151733398438","","","","","","","","",""
"5461768","","","","","","","","","","","","","627.4467163085938","627.4467163085938","627.4467163085938"
"5463944","","","","611.3433227539062","611.3433227539062","611.3433227539062","","","","","","","","",""
"5464584","","","","","","","","","","667.4408569335938","667.4408569335938","667.4408569335938","","",""
"5464712","","","","","","","","","","660.7794189453125","660.7794189453125","660.7794189453125","","",""
"5465352","","","","","","","","","","","","","623.3298950195312","623.3298950195312","623.3298950195312"
"5466120","","","","595.299072265625","595.299072265625","595.299072265625","","","","","","","","",""
"5466760","","","","","","","","","","646.9573364257812","646.9573364257812","646.9573364257812","","",""
"5466888","","","","","","","638.095947265625","638.095947265625","638.095947265625","","","","","",""
"5467912","","","","","","","619.0692138671875","619.0692138671875","619.0692138671875","","","","","",""
"5468040","","","","","","","","","","","","","684.7760009765625","684.7760009765625","684.7760009765625"
"5468936","","","","","","","613.7289428710938","613.7289428710938","613.7289428710938","","","","","",""
"5469576","","","","","","","609.4451904296875","609.4451904296875","609.4451904296875","","","","","",""
"5470088","","","","","","","607.966552734375","607.966552734375","607.966552734375","","","","","",""
"5470472","","","","","","","","","","","","","689.6187133789062","689.6187133789062","689.6187133789062"
"5470856","","","","","","","","","","641.2520751953125","641.2520751953125","641.2520751953125","","",""
"5471624","","","","","","","","","","642.819580078125","642.819580078125","642.819580078125","","",""
"5472136","","","","","","","596.9791870117188","596.9791870117188","596.9791870117188","","","","","",""
"5472776","","","","","","","","","","643.4255981445312","643.4255981445312","643.4255981445312","","",""
"5472904","","","","","","","","","","640.6431274414062","640.6431274414062","640.6431274414062","","",""
"5473288","","","","584.294189453125","584.294189453125","584.294189453125","","","","","","","","",""
"5473416","","","","","","","","","","633.3402099609375","633.3402099609375","633.3402099609375","","",""
"5473928","","","","586.6549682617188","586.6549682617188","586.6549682617188","","","","","","","","",""
"5474312","","","","588.6030883789062","588.6030883789062","588.6030883789062","","","","","","","","",""
"5474440","","","","","","","","","","","","","704.6708984375","704.6708984375","704.6708984375"
"5475336","","","","581.7423095703125","581.7423095703125","581.7423095703125","","","","","","","703.6967163085938","703.6967163085938","703.6967163085938"
"5475848","552.6566772460938","552.6566772460938","552.6566772460938","","","","","","","","","","","",""
"5476872","","","","","","","","","","","","","707.5355224609375","707.5355224609375","707.5355224609375"
"5477512","","","","589.7987060546875","589.7987060546875","589.7987060546875","","","","","","","","",""
"5477640","","","","","","","","","","614.3528442382812","614.3528442382812","614.3528442382812","","",""
"5478152","","","","","","","607.3910522460938","607.3910522460938","607.3910522460938","","","","","",""
"5479048","","","","","","","598.0990600585938","598.0990600585938","598.0990600585938","","","","","",""
"5479176","","","","","","","","","","598.2156372070312","598.2156372070312","598.2156372070312","704.698974609375","704.698974609375","704.698974609375"
"5479432","","","","580.0150756835938","580.0150756835938","580.0150756835938","","","","","","","","",""
"5480072","","","","569.8377685546875","569.8377685546875","569.8377685546875","","","","","","","","",""
"5480456","","","","","","","","","","","","","755.5613403320312","755.5613403320312","755.5613403320312"
"5480584","","","","","","","589.2573852539062","589.2573852539062","589.2573852539062","","","","","",""
"5480840","","","","","","","","","","","","","748.6455078125","748.6455078125","748.6455078125"
"5480968","558.9945068359375","558.9945068359375","558.9945068359375","","","","","","","","","","","",""
"5482760","","","","","","","","","","","","","732.9542236328125","732.9542236328125","732.9542236328125"
"5483528","","","","551.9967651367188","551.9967651367188","551.9967651367188","","","","577.240234375","577.240234375","577.240234375","","",""
"5483784","","","","","","","","","","","","","723.7069091796875","723.7069091796875","723.7069091796875"
"5484168","","","","542.4735107421875","542.4735107421875","542.4735107421875","","","","","","","720.8982543945312","720.8982543945312","720.8982543945312"
"5484552","569.2807006835938","569.2807006835938","569.2807006835938","561.954345703125","561.954345703125","561.954345703125","","","","","","","","",""
"5484808","","","","563.1254272460938","563.1254272460938","563.1254272460938","","","","","","","","",""
"5485960","","","","","","","603.942626953125","603.942626953125","603.942626953125","","","","","",""
"5486600","","","","","","","","","","577.2433471679688","577.2433471679688","577.2433471679688","","",""
"5486728","","","","","","","","","","578.8131713867188","578.8131713867188","578.8131713867188","","",""
"5486856","","","","","","","","","","","","","713.3484497070312","713.3484497070312","713.3484497070312"
"5487368","","","","545.3829345703125","545.3829345703125","545.3829345703125","","","","","","","","",""
"5487752","","","","","","","","","","","","","714.5361328125","714.5361328125","714.5361328125"
"5487880","","","","","","","","","","","","","707.6015625","707.6015625","707.6015625"
"5488136","","","","","","","","","","579.1671142578125","579.1671142578125","579.1671142578125","","",""
"5488520","","","","","","","605.152099609375","605.152099609375","605.152099609375","","","","","",""
"5488648","","","","","","","","","","573.0271606445312","573.0271606445312","573.0271606445312","694.9978637695312","694.9978637695312","694.9978637695312"
"5488776","588.4694213867188","588.4694213867188","588.4694213867188","","","","","","","573.131103515625","573.131103515625","573.131103515625","","",""
"5488904","","","","539.851806640625","539.851806640625","539.851806640625","","","","","","","","",""
"5489160","","","","538.198486328125","538.198486328125","538.198486328125","","","","","","","","",""
"5489672","","","","","","","","","","575.430908203125","575.430908203125","575.430908203125","","",""
"5489800","590.3756713867188","590.3756713867188","590.3756713867188","528.9326171875","528.9326171875","528.9326171875","","","","","","","","",""
"5489928","","","","526.1229858398438","526.1229858398438","526.1229858398438","598.7080688476562","598.7080688476562","598.7080688476562","571.1570434570312","571.1570434570312","571.1570434570312","","",""
"5490568","589.8591918945312","589.8591918945312","589.8591918945312","","","","","","","","","","","",""
"5490696","","","","","","","590.1608276367188","590.1608276367188","590.1608276367188","","","","","",""
"5491592","","","","","","","","","","","","","697.5140991210938","697.5140991210938","697.5140991210938"
"5492232","","","","","","","","","","","","","713.38037109375","713.38037109375","713.38037109375"
"5492488","565.6270141601562","565.6270141601562","565.6270141601562","","","","","","","","","","","",""
"5492616","","","","","","","","","","","","","723.8853149414062","723.8853149414062","723.8853149414062"
"5493000","","","","","","","","","","","","","711.3370971679688","711.3370971679688","711.3370971679688"
"5493384","","","","","","","584.9447021484375","584.9447021484375","584.9447021484375","","","","","",""
"5493512","","","","","","","","","","","","","712.368896484375","712.368896484375","712.368896484375"
"5494536","","","","504.59423828125","504.59423828125","504.59423828125","","","","","","","","",""
"5494664","","","","","","","585.123779296875","585.123779296875","585.123779296875","","","","","",""
"5495944","","","","","","","","","","","","","736.2255859375","736.2255859375","736.2255859375"
"5496072","","","","","","","","","","529.9058837890625","529.9058837890625","529.9058837890625","","",""
"5496200","","","","488.75128173828125","488.75128173828125","488.75128173828125","","","","","","","","",""
"5497096","","","","","","","","","","535.7891845703125","535.7891845703125","535.7891845703125","725.6531372070312","725.6531372070312","725.6531372070312"
"5497224","","","","","","","","","","540.7974853515625","540.7974853515625","540.7974853515625","","",""
"5497736","","","","","","","","","","541.4381103515625","541.4381103515625","541.4381103515625","718.3142700195312","718.3142700195312","718.3142700195312"
"5497864","","","","","","","","","","","","","710.2979736328125","710.2979736328125","710.2979736328125"
"5498760","","","","","","","606.1507568359375","606.1507568359375","606.1507568359375","","","","","",""
"5499144","","","","","","","","","","","","","694.2770385742188","694.2770385742188","694.2770385742188"
"5499656","","","","","","","","","","541.4669189453125","541.4669189453125","541.4669189453125","","",""
"5500168","","","","","","","597.4215087890625","597.4215087890625","597.4215087890625","","","","","",""
"5500424","588.7599487304688","588.7599487304688","588.7599487304688","","","","","","","","","","","",""
"5501448","","","","477.0399475097656","477.0399475097656","477.0399475097656","","","","","","","","",""
"5502088","","","","472.69183349609375","472.69183349609375","472.69183349609375","","","","","","","","",""
"5502728","","","","","","","","","","","","","693.0076904296875","693.0076904296875","693.0076904296875"
"5503368","","","","","","","","","","547.1519165039062","547.1519165039062","547.1519165039062","","",""
"5503496","633.0908203125","633.0908203125","633.0908203125","","","","612.3745727539062","612.3745727539062","612.3745727539062","","","","","",""
"5503624","640.413330078125","640.413330078125","640.413330078125","","","","","","","","","","","",""
"5504264","","","","","","","","","","548.4991455078125","548.4991455078125","548.4991455078125","","",""
"5504392","","","","","","","","","","","","","685.3219604492188","685.3219604492188","685.3219604492188"
"5504776","","","","","","","","","","","","","686.3568115234375","686.3568115234375","686.3568115234375"
"5505032","642.2766723632812","642.2766723632812","642.2766723632812","","","","607.6173706054688","607.6173706054688","607.6173706054688","","","","","",""
"5505544","638.8995971679688","638.8995971679688","638.8995971679688","","","","","","","555.7047729492188","555.7047729492188","555.7047729492188","","",""
"5505672","","","","","","","","","","550.5347900390625","550.5347900390625","550.5347900390625","","",""
"5505928","","","","","","","","","","","","","673.3120727539062","673.3120727539062","673.3120727539062"
"5507080","","","","","","","592.256103515625","592.256103515625","592.256103515625","","","","","",""
"5507848","655.1784057617188","655.1784057617188","655.1784057617188","","","","","","","","","","","",""
"5508104","","","","462.9275207519531","462.9275207519531","462.9275207519531","","","","","","","","",""
"5508616","","","","","","","","","","","","","664.7257690429688","664.7257690429688","664.7257690429688"
"5509256","","","","","","","599.8811645507812","599.8811645507812","599.8811645507812","","","","","",""
"5509384","","","","","","","","","","","","","652.2416381835938","652.2416381835938","652.2416381835938"
"5509896","","","","","","","625.2235107421875","625.2235107421875","625.2235107421875","","","","","",""
"5510280","","","","","","","620.283203125","620.283203125","620.283203125","","","","","",""
"5510664","","","","","","","","","","","","","644.5230102539062","644.5230102539062","644.5230102539062"
"5511176","","","","","","","614.948974609375","614.948974609375","614.948974609375","","","","","",""
"5511944","","","","","","","613.0476684570312","613.0476684570312","613.0476684570312","","","","","",""
"5512200","","","","","","","","","","","","","641.1763305664062","641.1763305664062","641.1763305664062"
"5512456","647.7852783203125","647.7852783203125","647.7852783203125","","","","","","","","","","","",""
"5512968","","","","","","","633.2733764648438","633.2733764648438","633.2733764648438","","","","","",""
"5514120","","","","","","","","","","590.6849975585938","590.6849975585938","590.6849975585938","","",""
"5514376","","","","","","","621.5864868164062","621.5864868164062","621.5864868164062","","","","","",""
"5515144","","","","","","","","","","580.8936157226562","580.8936157226562","580.8936157226562","","",""
"5515272","","","","","","","","","","575.8952026367188","575.8952026367188","575.8952026367188","","",""
"5515656","","","","433.6847839355469","433.6847839355469","433.6847839355469","","","","","","","","",""
"5516040","","","","","","","625.2598266601562","625.2598266601562","625.2598266601562","","","","","",""
"5516808","","","","436.4061584472656","436.4061584472656","436.4061584472656","","","","","","","","",""
"5517832","","","","432.54742431640625","432.54742431640625","432.54742431640625","","","","","","","","",""
"5518088","","","","","","","623.5403442382812","623.5403442382812","623.5403442382812","","","","","",""
"5518344","","","","","","","","","","559.669189453125","559.669189453125","559.669189453125","624.1510620117188","624.1510620117188","624.1510620117188"
"5519880","","","","","","","","","","552.021728515625","552.021728515625","552.021728515625","","",""
"5520136","","","","","","","","","","549.1644287109375","549.1644287109375","549.1644287109375","","",""
"5520520","","","","","","","","","","","","","614.05615234375","614.05615234375","614.05615234375"
"5520904","","","","","","","603.50732421875","603.50732421875","603.50732421875","","","","","",""
"5522184","","","","","","","","","","584.9360961914062","584.9360961914062","584.9360961914062","610.6869506835938","610.6869506835938","610.6869506835938"
"5522312","","","","","","","607.5760498046875","607.5760498046875","607.5760498046875","","","","","",""
"5522440","","","","","","","599.0194702148438","599.0194702148438","599.0194702148438","","","","","",""
"5522568","","","","","","","","","","","","","615.8189697265625","615.8189697265625","615.8189697265625"
"5523080","668.2664794921875","668.2664794921875","668.2664794921875","","","","","","","","","","","",""
"5523336","661.5811767578125","661.5811767578125","661.5811767578125","","","","619.5473022460938","619.5473022460938","619.5473022460938","","","","","",""
"5523464","","","","","","","614.129150390625","614.129150390625","614.129150390625","","","","","",""
"5523976","668.9093017578125","668.9093017578125","668.9093017578125","","","","","","","","","","","",""
"5524616","","","","","","","","","","570.484375","570.484375","570.484375","","",""
"5524744","","","","","","","","","","571.8419189453125","571.8419189453125","571.8419189453125","614.5891723632812","614.5891723632812","614.5891723632812"
"5524872","","","","409.5626220703125","409.5626220703125","409.5626220703125","","","","","","","","",""
"5525896","","","","","","","","","","567.228515625","567.228515625","567.228515625","","",""
"5526408","","","","","","","","","","","","","601.349853515625","601.349853515625","601.349853515625"
"5526920","","","","409.9865417480469","409.9865417480469","409.9865417480469","","","","","","","","",""
"5527176","","","","415.68096923828125","415.68096923828125","415.68096923828125","","","","","","","","",""
"5527304","","","","","","","","","","","","","594.3932495117188","594.3932495117188","594.3932495117188"
"5527560","680.3475341796875","680.3475341796875","680.3475341796875","","","","","","","","","","","",""
"5527944","","","","422.6854553222656","422.6854553222656","422.6854553222656","","","","","","","","",""
"5528584","","","","419.032958984375","419.032958984375","419.032958984375","609.5123291015625","609.5123291015625","609.5123291015625","","","","","",""
"5528968","","","","","","","","","","567.9613037109375","567.9613037109375","567.9613037109375","","",""
"5530376","","","","","","","","","","","","","595.1832275390625","595.1832275390625","595.1832275390625"
"5531016","","","","","","","604.1970825195312","604.1970825195312","604.1970825195312","","","","","",""
"5532040","","","","420.13043212890625","420.13043212890625","420.13043212890625","","","","","","","","",""
"5532168","","","","","","","","","","562.155517578125","562.155517578125","562.155517578125","","",""
"5532296","","","","","","","","","","557.7683715820312","557.7683715820312","557.7683715820312","","",""
"5532936","","","","","","","607.6845703125","607.6845703125","607.6845703125","","","","588.9199829101562","588.9199829101562","588.9199829101562"
"5535368","655.2955932617188","655.2955932617188","655.2955932617188","","","","","","","","","","","",""
"5536904","","","","","","","","","","","","","597.428955078125","597.428955078125","597.428955078125"
