"Step","dflex_anymal_4 - train_return","dflex_anymal_4 - train_return__MIN","dflex_anymal_4 - train_return__MAX","dflex_anymal_3 - train_return","dflex_anymal_3 - train_return__MIN","dflex_anymal_3 - train_return__MAX","dflex_anymal_2 - train_return","dflex_anymal_2 - train_return__MIN","dflex_anymal_2 - train_return__MAX","dflex_anymal_1 - train_return","dflex_anymal_1 - train_return__MIN","dflex_anymal_1 - train_return__MAX","dflex_anymal_0 - train_return","dflex_anymal_0 - train_return__MIN","dflex_anymal_0 - train_return__MAX"
"69000","38.02853012084961","38.02853012084961","38.02853012084961","","","","31.92746353149414","31.92746353149414","31.92746353149414","29.263498306274414","29.263498306274414","29.263498306274414","31.59684944152832","31.59684944152832","31.59684944152832"
"69256","","","","35.36615753173828","35.36615753173828","35.36615753173828","","","","29.69375228881836","29.69375228881836","29.69375228881836","31.595922470092773","31.595922470092773","31.595922470092773"
"69512","38.33091354370117","38.33091354370117","38.33091354370117","34.91796112060547","34.91796112060547","34.91796112060547","","","","30.1165771484375","30.1165771484375","30.1165771484375","31.80914878845215","31.80914878845215","31.80914878845215"
"69768","","","","34.81950759887695","34.81950759887695","34.81950759887695","32.3009147644043","32.3009147644043","32.3009147644043","30.173919677734375","30.173919677734375","30.173919677734375","31.67116355895996","31.67116355895996","31.67116355895996"
"70024","39.110877990722656","39.110877990722656","39.110877990722656","34.70942687988281","34.70942687988281","34.70942687988281","","","","30.76505470275879","30.76505470275879","30.76505470275879","32.19579315185547","32.19579315185547","32.19579315185547"
"70280","40.02769470214844","40.02769470214844","40.02769470214844","35.03842544555664","35.03842544555664","35.03842544555664","32.24015426635742","32.24015426635742","32.24015426635742","31.13102912902832","31.13102912902832","31.13102912902832","31.959003448486328","31.959003448486328","31.959003448486328"
"70536","40.54977035522461","40.54977035522461","40.54977035522461","34.88273620605469","34.88273620605469","34.88273620605469","","","","31.38146209716797","31.38146209716797","31.38146209716797","31.890392303466797","31.890392303466797","31.890392303466797"
"70792","40.314476013183594","40.314476013183594","40.314476013183594","35.644920349121094","35.644920349121094","35.644920349121094","31.500709533691406","31.500709533691406","31.500709533691406","31.543947219848633","31.543947219848633","31.543947219848633","31.923973083496094","31.923973083496094","31.923973083496094"
"71048","39.87499237060547","39.87499237060547","39.87499237060547","35.694236755371094","35.694236755371094","35.694236755371094","","","","31.669172286987305","31.669172286987305","31.669172286987305","32.14434814453125","32.14434814453125","32.14434814453125"
"71304","40.257568359375","40.257568359375","40.257568359375","35.54827880859375","35.54827880859375","35.54827880859375","31.816102981567383","31.816102981567383","31.816102981567383","31.981468200683594","31.981468200683594","31.981468200683594","31.93498420715332","31.93498420715332","31.93498420715332"
"71560","40.254173278808594","40.254173278808594","40.254173278808594","35.79792404174805","35.79792404174805","35.79792404174805","32.03620147705078","32.03620147705078","32.03620147705078","32.0023307800293","32.0023307800293","32.0023307800293","32.62374496459961","32.62374496459961","32.62374496459961"
"71816","40.17988586425781","40.17988586425781","40.17988586425781","","","","32.00167465209961","32.00167465209961","32.00167465209961","31.799806594848633","31.799806594848633","31.799806594848633","32.889034271240234","32.889034271240234","32.889034271240234"
"72072","40.32170104980469","40.32170104980469","40.32170104980469","36.278812408447266","36.278812408447266","36.278812408447266","","","","31.720441818237305","31.720441818237305","31.720441818237305","33.39190673828125","33.39190673828125","33.39190673828125"
"72328","40.203792572021484","40.203792572021484","40.203792572021484","35.879940032958984","35.879940032958984","35.879940032958984","","","","32.152320861816406","32.152320861816406","32.152320861816406","33.32748794555664","33.32748794555664","33.32748794555664"
"72584","39.78895568847656","39.78895568847656","39.78895568847656","35.66268539428711","35.66268539428711","35.66268539428711","32.15505599975586","32.15505599975586","32.15505599975586","31.976667404174805","31.976667404174805","31.976667404174805","33.47418212890625","33.47418212890625","33.47418212890625"
"72840","39.44408416748047","39.44408416748047","39.44408416748047","","","","31.93759536743164","31.93759536743164","31.93759536743164","31.979990005493164","31.979990005493164","31.979990005493164","33.393035888671875","33.393035888671875","33.393035888671875"
"73096","39.161563873291016","39.161563873291016","39.161563873291016","36.046077728271484","36.046077728271484","36.046077728271484","32.02325439453125","32.02325439453125","32.02325439453125","31.52132797241211","31.52132797241211","31.52132797241211","33.51078796386719","33.51078796386719","33.51078796386719"
"73352","","","","36.422603607177734","36.422603607177734","36.422603607177734","32.073326110839844","32.073326110839844","32.073326110839844","31.26876449584961","31.26876449584961","31.26876449584961","33.614990234375","33.614990234375","33.614990234375"
"73608","39.036094665527344","39.036094665527344","39.036094665527344","","","","32.76615524291992","32.76615524291992","32.76615524291992","31.646270751953125","31.646270751953125","31.646270751953125","33.632381439208984","33.632381439208984","33.632381439208984"
"73864","","","","35.927757263183594","35.927757263183594","35.927757263183594","32.7877197265625","32.7877197265625","32.7877197265625","31.707820892333984","31.707820892333984","31.707820892333984","33.99267578125","33.99267578125","33.99267578125"
"74120","39.4354248046875","39.4354248046875","39.4354248046875","35.970794677734375","35.970794677734375","35.970794677734375","33.147483825683594","33.147483825683594","33.147483825683594","31.568626403808594","31.568626403808594","31.568626403808594","34.16812515258789","34.16812515258789","34.16812515258789"
"74376","","","","36.050228118896484","36.050228118896484","36.050228118896484","","","","31.569416046142578","31.569416046142578","31.569416046142578","34.14131164550781","34.14131164550781","34.14131164550781"
"74632","39.39604568481445","39.39604568481445","39.39604568481445","36.13720703125","36.13720703125","36.13720703125","33.69230270385742","33.69230270385742","33.69230270385742","31.75004005432129","31.75004005432129","31.75004005432129","34.15317153930664","34.15317153930664","34.15317153930664"
"74888","39.05168914794922","39.05168914794922","39.05168914794922","36.1680908203125","36.1680908203125","36.1680908203125","33.599220275878906","33.599220275878906","33.599220275878906","32.2425651550293","32.2425651550293","32.2425651550293","34.437828063964844","34.437828063964844","34.437828063964844"
"75144","38.84186553955078","38.84186553955078","38.84186553955078","36.37051010131836","36.37051010131836","36.37051010131836","33.65202713012695","33.65202713012695","33.65202713012695","32.12628173828125","32.12628173828125","32.12628173828125","34.90137481689453","34.90137481689453","34.90137481689453"
"75400","38.735137939453125","38.735137939453125","38.735137939453125","36.319278717041016","36.319278717041016","36.319278717041016","33.765052795410156","33.765052795410156","33.765052795410156","32.234214782714844","32.234214782714844","32.234214782714844","35.209651947021484","35.209651947021484","35.209651947021484"
"75656","","","","37.239925384521484","37.239925384521484","37.239925384521484","33.87673568725586","33.87673568725586","33.87673568725586","32.273399353027344","32.273399353027344","32.273399353027344","35.26905822753906","35.26905822753906","35.26905822753906"
"75912","39.2958984375","39.2958984375","39.2958984375","37.499267578125","37.499267578125","37.499267578125","34.47028350830078","34.47028350830078","34.47028350830078","32.41874313354492","32.41874313354492","32.41874313354492","35.34299850463867","35.34299850463867","35.34299850463867"
"76168","","","","37.80104064941406","37.80104064941406","37.80104064941406","34.79945373535156","34.79945373535156","34.79945373535156","32.54621887207031","32.54621887207031","32.54621887207031","35.52076721191406","35.52076721191406","35.52076721191406"
"76424","","","","","","","","","","32.592559814453125","32.592559814453125","32.592559814453125","35.58572769165039","35.58572769165039","35.58572769165039"
"76680","39.80385971069336","39.80385971069336","39.80385971069336","37.447261810302734","37.447261810302734","37.447261810302734","","","","32.81648635864258","32.81648635864258","32.81648635864258","35.30472183227539","35.30472183227539","35.30472183227539"
"76936","39.836082458496094","39.836082458496094","39.836082458496094","38.289756774902344","38.289756774902344","38.289756774902344","","","","33.86991882324219","33.86991882324219","33.86991882324219","35.30903244018555","35.30903244018555","35.30903244018555"
"77192","39.6651496887207","39.6651496887207","39.6651496887207","38.40734100341797","38.40734100341797","38.40734100341797","34.921077728271484","34.921077728271484","34.921077728271484","34.38523483276367","34.38523483276367","34.38523483276367","35.092124938964844","35.092124938964844","35.092124938964844"
"77448","39.70512390136719","39.70512390136719","39.70512390136719","38.72288131713867","38.72288131713867","38.72288131713867","35.12053680419922","35.12053680419922","35.12053680419922","34.740665435791016","34.740665435791016","34.740665435791016","35.48835754394531","35.48835754394531","35.48835754394531"
"77704","39.36408996582031","39.36408996582031","39.36408996582031","39.47064208984375","39.47064208984375","39.47064208984375","35.573951721191406","35.573951721191406","35.573951721191406","35.35559844970703","35.35559844970703","35.35559844970703","35.363182067871094","35.363182067871094","35.363182067871094"
"77960","","","","39.14301300048828","39.14301300048828","39.14301300048828","35.407371520996094","35.407371520996094","35.407371520996094","35.38178634643555","35.38178634643555","35.38178634643555","35.16432189941406","35.16432189941406","35.16432189941406"
"78216","38.38291549682617","38.38291549682617","38.38291549682617","39.17784118652344","39.17784118652344","39.17784118652344","","","","35.750389099121094","35.750389099121094","35.750389099121094","34.97199249267578","34.97199249267578","34.97199249267578"
"78472","38.86434555053711","38.86434555053711","38.86434555053711","39.24468231201172","39.24468231201172","39.24468231201172","35.396446228027344","35.396446228027344","35.396446228027344","35.69438171386719","35.69438171386719","35.69438171386719","34.87378692626953","34.87378692626953","34.87378692626953"
"78728","39.32038879394531","39.32038879394531","39.32038879394531","39.52932357788086","39.52932357788086","39.52932357788086","","","","36.06850814819336","36.06850814819336","36.06850814819336","34.916561126708984","34.916561126708984","34.916561126708984"
"78984","39.31755828857422","39.31755828857422","39.31755828857422","39.45550537109375","39.45550537109375","39.45550537109375","35.21676254272461","35.21676254272461","35.21676254272461","36.242855072021484","36.242855072021484","36.242855072021484","35.831600189208984","35.831600189208984","35.831600189208984"
"79240","","","","39.83733367919922","39.83733367919922","39.83733367919922","35.05295181274414","35.05295181274414","35.05295181274414","36.42686080932617","36.42686080932617","36.42686080932617","35.63641357421875","35.63641357421875","35.63641357421875"
"79496","39.28086853027344","39.28086853027344","39.28086853027344","39.61571502685547","39.61571502685547","39.61571502685547","35.09208297729492","35.09208297729492","35.09208297729492","36.505950927734375","36.505950927734375","36.505950927734375","35.742652893066406","35.742652893066406","35.742652893066406"
"79752","39.72986602783203","39.72986602783203","39.72986602783203","39.88005828857422","39.88005828857422","39.88005828857422","","","","36.33354568481445","36.33354568481445","36.33354568481445","35.8239860534668","35.8239860534668","35.8239860534668"
"80008","39.814090728759766","39.814090728759766","39.814090728759766","39.68914031982422","39.68914031982422","39.68914031982422","","","","36.45710754394531","36.45710754394531","36.45710754394531","36.025634765625","36.025634765625","36.025634765625"
"80264","40.00002670288086","40.00002670288086","40.00002670288086","","","","35.276031494140625","35.276031494140625","35.276031494140625","36.428192138671875","36.428192138671875","36.428192138671875","36.39218521118164","36.39218521118164","36.39218521118164"
"80520","40.255279541015625","40.255279541015625","40.255279541015625","39.628143310546875","39.628143310546875","39.628143310546875","35.54119873046875","35.54119873046875","35.54119873046875","36.57285690307617","36.57285690307617","36.57285690307617","36.25523376464844","36.25523376464844","36.25523376464844"
"80776","40.61576461791992","40.61576461791992","40.61576461791992","40.18456268310547","40.18456268310547","40.18456268310547","35.44941329956055","35.44941329956055","35.44941329956055","36.42351531982422","36.42351531982422","36.42351531982422","36.193321228027344","36.193321228027344","36.193321228027344"
"81032","","","","","","","","","","36.555084228515625","36.555084228515625","36.555084228515625","36.146541595458984","36.146541595458984","36.146541595458984"
"81288","39.92921447753906","39.92921447753906","39.92921447753906","40.52146530151367","40.52146530151367","40.52146530151367","","","","37.48607635498047","37.48607635498047","37.48607635498047","36.34410095214844","36.34410095214844","36.34410095214844"
"81544","40.13187026977539","40.13187026977539","40.13187026977539","41.20933532714844","41.20933532714844","41.20933532714844","","","","37.625694274902344","37.625694274902344","37.625694274902344","36.392616271972656","36.392616271972656","36.392616271972656"
"81800","40.52450180053711","40.52450180053711","40.52450180053711","40.21009063720703","40.21009063720703","40.21009063720703","","","","37.22751235961914","37.22751235961914","37.22751235961914","36.811397552490234","36.811397552490234","36.811397552490234"
"82056","40.69485092163086","40.69485092163086","40.69485092163086","40.043190002441406","40.043190002441406","40.043190002441406","","","","37.0703239440918","37.0703239440918","37.0703239440918","37.103729248046875","37.103729248046875","37.103729248046875"
"82312","40.76903533935547","40.76903533935547","40.76903533935547","39.98446273803711","39.98446273803711","39.98446273803711","","","","37.095420837402344","37.095420837402344","37.095420837402344","37.749717712402344","37.749717712402344","37.749717712402344"
"82568","40.668548583984375","40.668548583984375","40.668548583984375","","","","36.40687942504883","36.40687942504883","36.40687942504883","36.92470169067383","36.92470169067383","36.92470169067383","37.57036590576172","37.57036590576172","37.57036590576172"
"82824","","","","38.78811264038086","38.78811264038086","38.78811264038086","","","","36.8306884765625","36.8306884765625","36.8306884765625","38.180599212646484","38.180599212646484","38.180599212646484"
"83080","41.03522491455078","41.03522491455078","41.03522491455078","38.558223724365234","38.558223724365234","38.558223724365234","","","","36.63145065307617","36.63145065307617","36.63145065307617","38.37164306640625","38.37164306640625","38.37164306640625"
"83336","40.90049362182617","40.90049362182617","40.90049362182617","38.26886749267578","38.26886749267578","38.26886749267578","36.6506233215332","36.6506233215332","36.6506233215332","37.0934944152832","37.0934944152832","37.0934944152832","38.627803802490234","38.627803802490234","38.627803802490234"
"83592","40.96503829956055","40.96503829956055","40.96503829956055","","","","","","","37.427696228027344","37.427696228027344","37.427696228027344","39.24753189086914","39.24753189086914","39.24753189086914"
"83848","41.67372131347656","41.67372131347656","41.67372131347656","38.36347198486328","38.36347198486328","38.36347198486328","37.48025131225586","37.48025131225586","37.48025131225586","37.45952224731445","37.45952224731445","37.45952224731445","39.02866744995117","39.02866744995117","39.02866744995117"
"84104","42.12705993652344","42.12705993652344","42.12705993652344","38.144325256347656","38.144325256347656","38.144325256347656","36.98490524291992","36.98490524291992","36.98490524291992","37.60295104980469","37.60295104980469","37.60295104980469","38.97893524169922","38.97893524169922","38.97893524169922"
"84360","","","","39.202903747558594","39.202903747558594","39.202903747558594","","","","37.82467269897461","37.82467269897461","37.82467269897461","39.425907135009766","39.425907135009766","39.425907135009766"
"84616","42.31498336791992","42.31498336791992","42.31498336791992","39.68410110473633","39.68410110473633","39.68410110473633","","","","37.86112594604492","37.86112594604492","37.86112594604492","40.130821228027344","40.130821228027344","40.130821228027344"
"84872","42.51340103149414","42.51340103149414","42.51340103149414","39.69288635253906","39.69288635253906","39.69288635253906","","","","37.908634185791016","37.908634185791016","37.908634185791016","40.3275146484375","40.3275146484375","40.3275146484375"
"85128","42.379642486572266","42.379642486572266","42.379642486572266","39.14077377319336","39.14077377319336","39.14077377319336","36.63306427001953","36.63306427001953","36.63306427001953","37.92255401611328","37.92255401611328","37.92255401611328","40.529823303222656","40.529823303222656","40.529823303222656"
"85384","43.066776275634766","43.066776275634766","43.066776275634766","","","","36.58155822753906","36.58155822753906","36.58155822753906","37.77682876586914","37.77682876586914","37.77682876586914","40.40564727783203","40.40564727783203","40.40564727783203"
"85640","43.81231689453125","43.81231689453125","43.81231689453125","38.37696075439453","38.37696075439453","38.37696075439453","36.8397102355957","36.8397102355957","36.8397102355957","38.2784309387207","38.2784309387207","38.2784309387207","40.32000732421875","40.32000732421875","40.32000732421875"
"85896","43.52460861206055","43.52460861206055","43.52460861206055","37.95148468017578","37.95148468017578","37.95148468017578","36.7802619934082","36.7802619934082","36.7802619934082","38.68736267089844","38.68736267089844","38.68736267089844","39.785545349121094","39.785545349121094","39.785545349121094"
"86152","43.59331512451172","43.59331512451172","43.59331512451172","37.95884323120117","37.95884323120117","37.95884323120117","36.34624481201172","36.34624481201172","36.34624481201172","38.7757568359375","38.7757568359375","38.7757568359375","39.71977615356445","39.71977615356445","39.71977615356445"
"86408","43.40110397338867","43.40110397338867","43.40110397338867","37.305355072021484","37.305355072021484","37.305355072021484","36.49105453491211","36.49105453491211","36.49105453491211","39.375953674316406","39.375953674316406","39.375953674316406","38.598209381103516","38.598209381103516","38.598209381103516"
"86664","","","","36.3918342590332","36.3918342590332","36.3918342590332","36.22864532470703","36.22864532470703","36.22864532470703","39.34284591674805","39.34284591674805","39.34284591674805","38.40988540649414","38.40988540649414","38.40988540649414"
"86920","43.764774322509766","43.764774322509766","43.764774322509766","","","","","","","39.75900650024414","39.75900650024414","39.75900650024414","38.22925567626953","38.22925567626953","38.22925567626953"
"87176","43.483489990234375","43.483489990234375","43.483489990234375","35.79526138305664","35.79526138305664","35.79526138305664","","","","39.68051528930664","39.68051528930664","39.68051528930664","38.3797492980957","38.3797492980957","38.3797492980957"
"87432","43.69768524169922","43.69768524169922","43.69768524169922","34.70421600341797","34.70421600341797","34.70421600341797","","","","39.68522262573242","39.68522262573242","39.68522262573242","37.26119613647461","37.26119613647461","37.26119613647461"
"87688","43.33180236816406","43.33180236816406","43.33180236816406","34.2271614074707","34.2271614074707","34.2271614074707","37.8508186340332","37.8508186340332","37.8508186340332","39.54454803466797","39.54454803466797","39.54454803466797","36.60009002685547","36.60009002685547","36.60009002685547"
"87944","43.24415969848633","43.24415969848633","43.24415969848633","33.99507141113281","33.99507141113281","33.99507141113281","37.72975158691406","37.72975158691406","37.72975158691406","39.44663619995117","39.44663619995117","39.44663619995117","36.856563568115234","36.856563568115234","36.856563568115234"
"88200","43.995296478271484","43.995296478271484","43.995296478271484","33.59843063354492","33.59843063354492","33.59843063354492","37.42410659790039","37.42410659790039","37.42410659790039","39.75398254394531","39.75398254394531","39.75398254394531","36.605712890625","36.605712890625","36.605712890625"
"88456","43.61170959472656","43.61170959472656","43.61170959472656","33.4734001159668","33.4734001159668","33.4734001159668","37.571346282958984","37.571346282958984","37.571346282958984","40.076560974121094","40.076560974121094","40.076560974121094","36.614723205566406","36.614723205566406","36.614723205566406"
"88712","43.50083923339844","43.50083923339844","43.50083923339844","33.39777755737305","33.39777755737305","33.39777755737305","37.7313117980957","37.7313117980957","37.7313117980957","40.27402877807617","40.27402877807617","40.27402877807617","36.48653793334961","36.48653793334961","36.48653793334961"
"88968","","","","33.34062194824219","33.34062194824219","33.34062194824219","","","","39.99541091918945","39.99541091918945","39.99541091918945","36.576168060302734","36.576168060302734","36.576168060302734"
"89224","43.575897216796875","43.575897216796875","43.575897216796875","","","","37.2989501953125","37.2989501953125","37.2989501953125","40.437137603759766","40.437137603759766","40.437137603759766","36.21980285644531","36.21980285644531","36.21980285644531"
"89480","43.69556427001953","43.69556427001953","43.69556427001953","33.53944396972656","33.53944396972656","33.53944396972656","","","","40.69795608520508","40.69795608520508","40.69795608520508","36.256370544433594","36.256370544433594","36.256370544433594"
"89736","44.12105941772461","44.12105941772461","44.12105941772461","","","","37.47431945800781","37.47431945800781","37.47431945800781","","","","36.150699615478516","36.150699615478516","36.150699615478516"
"89992","43.87531280517578","43.87531280517578","43.87531280517578","34.20893096923828","34.20893096923828","34.20893096923828","37.13526153564453","37.13526153564453","37.13526153564453","40.61064147949219","40.61064147949219","40.61064147949219","36.057132720947266","36.057132720947266","36.057132720947266"
"90248","","","","34.6911506652832","34.6911506652832","34.6911506652832","36.99287033081055","36.99287033081055","36.99287033081055","40.481746673583984","40.481746673583984","40.481746673583984","35.89326095581055","35.89326095581055","35.89326095581055"
"90504","43.85435485839844","43.85435485839844","43.85435485839844","34.92887496948242","34.92887496948242","34.92887496948242","","","","40.263450622558594","40.263450622558594","40.263450622558594","35.82415771484375","35.82415771484375","35.82415771484375"
"90760","43.80900955200195","43.80900955200195","43.80900955200195","35.04827880859375","35.04827880859375","35.04827880859375","37.41013717651367","37.41013717651367","37.41013717651367","40.709537506103516","40.709537506103516","40.709537506103516","35.46125793457031","35.46125793457031","35.46125793457031"
"91016","44.122196197509766","44.122196197509766","44.122196197509766","35.165340423583984","35.165340423583984","35.165340423583984","38.08066177368164","38.08066177368164","38.08066177368164","40.91993713378906","40.91993713378906","40.91993713378906","34.97742462158203","34.97742462158203","34.97742462158203"
"91272","43.95847702026367","43.95847702026367","43.95847702026367","35.59904098510742","35.59904098510742","35.59904098510742","","","","40.85912322998047","40.85912322998047","40.85912322998047","34.473236083984375","34.473236083984375","34.473236083984375"
"91528","43.437957763671875","43.437957763671875","43.437957763671875","35.334720611572266","35.334720611572266","35.334720611572266","38.39973449707031","38.39973449707031","38.39973449707031","41.143104553222656","41.143104553222656","41.143104553222656","34.175594329833984","34.175594329833984","34.175594329833984"
"91784","43.34181594848633","43.34181594848633","43.34181594848633","35.835174560546875","35.835174560546875","35.835174560546875","38.17051315307617","38.17051315307617","38.17051315307617","41.234779357910156","41.234779357910156","41.234779357910156","34.40540313720703","34.40540313720703","34.40540313720703"
"92040","42.97041320800781","42.97041320800781","42.97041320800781","","","","37.81047058105469","37.81047058105469","37.81047058105469","40.99515914916992","40.99515914916992","40.99515914916992","34.34516143798828","34.34516143798828","34.34516143798828"
"92296","42.60709762573242","42.60709762573242","42.60709762573242","36.1099853515625","36.1099853515625","36.1099853515625","38.1492919921875","38.1492919921875","38.1492919921875","40.808616638183594","40.808616638183594","40.808616638183594","34.42079162597656","34.42079162597656","34.42079162597656"
"92552","41.93331527709961","41.93331527709961","41.93331527709961","36.519508361816406","36.519508361816406","36.519508361816406","38.15446090698242","38.15446090698242","38.15446090698242","40.452938079833984","40.452938079833984","40.452938079833984","34.215946197509766","34.215946197509766","34.215946197509766"
"92808","41.839046478271484","41.839046478271484","41.839046478271484","36.482086181640625","36.482086181640625","36.482086181640625","38.53417205810547","38.53417205810547","38.53417205810547","40.47570037841797","40.47570037841797","40.47570037841797","33.99040222167969","33.99040222167969","33.99040222167969"
"93064","41.91796112060547","41.91796112060547","41.91796112060547","36.55794906616211","36.55794906616211","36.55794906616211","38.597503662109375","38.597503662109375","38.597503662109375","40.28251647949219","40.28251647949219","40.28251647949219","34.258296966552734","34.258296966552734","34.258296966552734"
"93320","","","","36.22660446166992","36.22660446166992","36.22660446166992","38.73200607299805","38.73200607299805","38.73200607299805","40.157432556152344","40.157432556152344","40.157432556152344","33.85239791870117","33.85239791870117","33.85239791870117"
"93576","41.24718475341797","41.24718475341797","41.24718475341797","37.01849365234375","37.01849365234375","37.01849365234375","38.889183044433594","38.889183044433594","38.889183044433594","40.33595275878906","40.33595275878906","40.33595275878906","33.75205612182617","33.75205612182617","33.75205612182617"
"93832","40.988094329833984","40.988094329833984","40.988094329833984","36.96377944946289","36.96377944946289","36.96377944946289","38.8519287109375","38.8519287109375","38.8519287109375","40.399574279785156","40.399574279785156","40.399574279785156","34.68362808227539","34.68362808227539","34.68362808227539"
"94088","40.522830963134766","40.522830963134766","40.522830963134766","36.85035705566406","36.85035705566406","36.85035705566406","38.66275405883789","38.66275405883789","38.66275405883789","40.279457092285156","40.279457092285156","40.279457092285156","34.603050231933594","34.603050231933594","34.603050231933594"
"94344","","","","37.19297409057617","37.19297409057617","37.19297409057617","38.59770965576172","38.59770965576172","38.59770965576172","40.204872131347656","40.204872131347656","40.204872131347656","34.93505859375","34.93505859375","34.93505859375"
"94600","40.754886627197266","40.754886627197266","40.754886627197266","36.89117431640625","36.89117431640625","36.89117431640625","38.64460754394531","38.64460754394531","38.64460754394531","40.4832649230957","40.4832649230957","40.4832649230957","35.06620407104492","35.06620407104492","35.06620407104492"
"94856","","","","37.24863815307617","37.24863815307617","37.24863815307617","38.4492073059082","38.4492073059082","38.4492073059082","40.677825927734375","40.677825927734375","40.677825927734375","35.520931243896484","35.520931243896484","35.520931243896484"
"95112","40.13665008544922","40.13665008544922","40.13665008544922","36.58329772949219","36.58329772949219","36.58329772949219","","","","41.03064727783203","41.03064727783203","41.03064727783203","35.80228042602539","35.80228042602539","35.80228042602539"
"95368","","","","36.256309509277344","36.256309509277344","36.256309509277344","38.30321502685547","38.30321502685547","38.30321502685547","40.84154510498047","40.84154510498047","40.84154510498047","35.79167556762695","35.79167556762695","35.79167556762695"
"95624","40.84477996826172","40.84477996826172","40.84477996826172","","","","38.08308410644531","38.08308410644531","38.08308410644531","40.705039978027344","40.705039978027344","40.705039978027344","35.74065017700195","35.74065017700195","35.74065017700195"
"95880","41.04180145263672","41.04180145263672","41.04180145263672","36.48894119262695","36.48894119262695","36.48894119262695","38.023372650146484","38.023372650146484","38.023372650146484","40.78801727294922","40.78801727294922","40.78801727294922","36.0331916809082","36.0331916809082","36.0331916809082"
"96136","41.148948669433594","41.148948669433594","41.148948669433594","","","","","","","40.993743896484375","40.993743896484375","40.993743896484375","36.452659606933594","36.452659606933594","36.452659606933594"
"96392","40.78724670410156","40.78724670410156","40.78724670410156","35.82147979736328","35.82147979736328","35.82147979736328","","","","41.04308319091797","41.04308319091797","41.04308319091797","36.6112060546875","36.6112060546875","36.6112060546875"
"96648","40.70600128173828","40.70600128173828","40.70600128173828","35.730098724365234","35.730098724365234","35.730098724365234","","","","41.27273941040039","41.27273941040039","41.27273941040039","36.944149017333984","36.944149017333984","36.944149017333984"
"96904","41.215267181396484","41.215267181396484","41.215267181396484","35.7119140625","35.7119140625","35.7119140625","36.54740524291992","36.54740524291992","36.54740524291992","41.411460876464844","41.411460876464844","41.411460876464844","36.781822204589844","36.781822204589844","36.781822204589844"
"97160","41.06958770751953","41.06958770751953","41.06958770751953","35.369651794433594","35.369651794433594","35.369651794433594","37.12497329711914","37.12497329711914","37.12497329711914","42.131107330322266","42.131107330322266","42.131107330322266","36.607540130615234","36.607540130615234","36.607540130615234"
"97416","41.17989730834961","41.17989730834961","41.17989730834961","","","","36.6876335144043","36.6876335144043","36.6876335144043","42.333290100097656","42.333290100097656","42.333290100097656","36.49545669555664","36.49545669555664","36.49545669555664"
"97672","41.05083465576172","41.05083465576172","41.05083465576172","34.55085372924805","34.55085372924805","34.55085372924805","36.39653015136719","36.39653015136719","36.39653015136719","","","","36.98164367675781","36.98164367675781","36.98164367675781"
"97928","","","","34.72996520996094","34.72996520996094","34.72996520996094","36.61122512817383","36.61122512817383","36.61122512817383","43.38558578491211","43.38558578491211","43.38558578491211","36.958133697509766","36.958133697509766","36.958133697509766"
"98184","41.459896087646484","41.459896087646484","41.459896087646484","34.8265380859375","34.8265380859375","34.8265380859375","36.78738021850586","36.78738021850586","36.78738021850586","43.981048583984375","43.981048583984375","43.981048583984375","36.97401428222656","36.97401428222656","36.97401428222656"
"98440","41.17157745361328","41.17157745361328","41.17157745361328","35.181514739990234","35.181514739990234","35.181514739990234","36.69056701660156","36.69056701660156","36.69056701660156","44.18629455566406","44.18629455566406","44.18629455566406","37.05141830444336","37.05141830444336","37.05141830444336"
"98696","41.3592414855957","41.3592414855957","41.3592414855957","35.681640625","35.681640625","35.681640625","","","","44.28931427001953","44.28931427001953","44.28931427001953","37.42384338378906","37.42384338378906","37.42384338378906"
"98952","41.15903091430664","41.15903091430664","41.15903091430664","36.49739074707031","36.49739074707031","36.49739074707031","","","","44.529457092285156","44.529457092285156","44.529457092285156","38.14847946166992","38.14847946166992","38.14847946166992"
"99208","40.715980529785156","40.715980529785156","40.715980529785156","36.701133728027344","36.701133728027344","36.701133728027344","37.34458541870117","37.34458541870117","37.34458541870117","45.600032806396484","45.600032806396484","45.600032806396484","38.28871536254883","38.28871536254883","38.28871536254883"
"99464","41.3895149230957","41.3895149230957","41.3895149230957","36.75563430786133","36.75563430786133","36.75563430786133","38.56344985961914","38.56344985961914","38.56344985961914","45.9088134765625","45.9088134765625","45.9088134765625","38.89268493652344","38.89268493652344","38.89268493652344"
"99720","41.24889373779297","41.24889373779297","41.24889373779297","36.82344436645508","36.82344436645508","36.82344436645508","","","","45.84589385986328","45.84589385986328","45.84589385986328","38.99491882324219","38.99491882324219","38.99491882324219"
"99976","","","","37.229331970214844","37.229331970214844","37.229331970214844","39.022281646728516","39.022281646728516","39.022281646728516","45.94495391845703","45.94495391845703","45.94495391845703","39.11540222167969","39.11540222167969","39.11540222167969"
"100232","41.12257766723633","41.12257766723633","41.12257766723633","37.0843505859375","37.0843505859375","37.0843505859375","39.50762176513672","39.50762176513672","39.50762176513672","46.32712936401367","46.32712936401367","46.32712936401367","40.17700958251953","40.17700958251953","40.17700958251953"
